,IVNUM,IVDESC,IVREVCD,IVCPTCD,Price,Hospital,Year
3355,3290077,SEC MRI PELVIS HIPS WO CONT RT,610,72195TC,1102.5,Stanislaus Surgical Center,2019
3356,3290078,SEC MRI PELVIS HIPS W CONT RT,610,72196TCRT,1155.0,Stanislaus Surgical Center,2019
3357,3290079,SEC MRI PELVIS HIPS WWO CONT RT,610,72197TC,2109.0,Stanislaus Surgical Center,2019
3358,3290080,SECMRI UPPER EXT NONJOINT WO CON RIGHT,610,73218TCRT,1102.5,Stanislaus Surgical Center,2019
3359,3290081,SEC MRI UPPER EXT NONJOINT W CON RIGHT,610,73219RTTC,1155.0,Stanislaus Surgical Center,2019
3360,3290082,SEC MRI UPPER EXT NONJOINT WWO CON RT,610,73220RTTC,2109.0,Stanislaus Surgical Center,2019
3361,3290083,SEC MRI UPPER JOINT WO CONTRAST RIGHT,610,73221TCRT,1102.5,Stanislaus Surgical Center,2019
3362,3290084,SEC MRI UPPER JOINT W CONTRAST RIGHT,610,73222RTTC,1155.0,Stanislaus Surgical Center,2019
3363,3290085,SEC MRI UPPER JOINT WWO CONTRAST RIGHT,610,73223TCRT,2109.0,Stanislaus Surgical Center,2019
3364,3290086,SECMR ANGIO UPPER EXT WWO CONTRAST RIGHT,615,73225RTTC,1081.5,Stanislaus Surgical Center,2019
3365,3290087,SEC MRI LOW EXT NONJOINT WO CONT RIGHT,610,73718TCRT,1102.5,Stanislaus Surgical Center,2019
3366,3290088,SEC MRI LOW EXT NONJOINT W CON RIGHT,610,73719TCRT,1155.0,Stanislaus Surgical Center,2019
3367,3290089,SEC MRI LOW EXT NONJOINT WWO CON RIGHT,610,73720TCRT,2109.0,Stanislaus Surgical Center,2019
3368,3290090,SEC MRI LOW EXT JOINT WO CONTRAST RIGHT,610,73721TCRT,1102.5,Stanislaus Surgical Center,2019
3369,3290091,SEC MRI LOW EXT JOINT W CONTRAST RIGHT,610,73722TCRT,1155.0,Stanislaus Surgical Center,2019
3370,3290092,SEC MRI LOW EXT JOINT WWO CONTRAST RIGHT,610,73723TCRT,2109.0,Stanislaus Surgical Center,2019
3371,3290093,SECMR ANGIO LOW JOINT WWO CONTRAST RIGHT,616,73725RTTC,1081.5,Stanislaus Surgical Center,2019
3372,3290094,SEC MRI ABDOMEN WO CONTRAST,610,74181TC,1102.5,Stanislaus Surgical Center,2019
3373,3290095,SEC MRI ABDOMEN W CONTRAST,610,74182,1155.0,Stanislaus Surgical Center,2019
3374,3290096,SEC MRI ABDOMEN WWO CONTRAST,610,74183TC,2109.0,Stanislaus Surgical Center,2019
3375,3290097,SEC MR ANGIO ABDOMEN WWO CONTRAST,615,74185TC,1081.5,Stanislaus Surgical Center,2019
3376,3290098,SEC MRI GUIDANCE NEEDLE PLACEMENT,610,77021,865.0,Stanislaus Surgical Center,2019
3377,3290099,SEC MRI SACRUM,610,74182,1102.5,Stanislaus Surgical Center,2019
3378,3290100,SEC MRI ORBITS WWO CONTRAST,610,74182,2109.0,Stanislaus Surgical Center,2019
3379,3290101,SEC MRI UPPER JOINT WO CONTRAST LEFT,610,73221TCLT,1102.5,Stanislaus Surgical Center,2019
3380,3290102,SEC MRI LOW EXT NONJOINT WWO CON LEFT,610,73720TCLT,2109.0,Stanislaus Surgical Center,2019
3381,3290103,SEC MRI LOW EXT JOINT WO CONTRAST LEFT,610,73721TCLT,1102.5,Stanislaus Surgical Center,2019
3382,3290104,SEC MRI LOW EXT NONJOINT WO CONT LEFT,610,73719TCLT,1102.5,Stanislaus Surgical Center,2019
3383,3290105,SEC MRI LOW EXT NONJOINT WO CONT LEFT,610,73718TCLT,1102.5,Stanislaus Surgical Center,2019
3384,3290106,SEC MRI UPPER EXT NONJOINT WO CON LEFT,610,73218TCLT,1102.5,Stanislaus Surgical Center,2019
3385,3290107,MR ANGIO LOW JOINT WWO CONTRAST RIGHT,616,C8914,2163.0,Stanislaus Surgical Center,2019
3386,3290108,SECMR ANGIO LOW JOINT WWO CONTRAST RIGHT,616,C8914,1081.5,Stanislaus Surgical Center,2019
3387,3290109,MR ANGIO LOW JOINT WWO CONTRAST LEFT,616,C8914,2163.0,Stanislaus Surgical Center,2019
3388,3290110,SECMR ANGIO LOW JOINT WWO CONTRAST LEFT,616,C8914,1081.5,Stanislaus Surgical Center,2019
3389,3300001,US HEAD AND NECK,402,76536TC,649.0,Stanislaus Surgical Center,2019
3390,3300002,US CHEST,402,76604TC,433.0,Stanislaus Surgical Center,2019
3391,3300003,US BREAST RIGHT,402,76645TC,433.0,Stanislaus Surgical Center,2019
3392,3300004,US ABDOMEN COMPLETE,402,76700TC,649.0,Stanislaus Surgical Center,2019
3393,3300005,US ABDOMEN LIMITED,402,76705TC,649.0,Stanislaus Surgical Center,2019
3394,3300006,US RENAL COMPLETE,402,76770TC,649.0,Stanislaus Surgical Center,2019
3395,3300007,US RENAL LIMITED,402,76775,649.0,Stanislaus Surgical Center,2019
3396,3300008,US KIDNEY TRANSPLANT,402,76776,649.0,Stanislaus Surgical Center,2019
3397,3300009,US SPINAL CANAL,402,76800,649.0,Stanislaus Surgical Center,2019
3398,3300010,US OB GT LESS THAN 14 WEEKS SINGLE,402,76801TC,649.0,Stanislaus Surgical Center,2019
3399,3300011,US OB GT LESS THAN 14 WEEKS MULTIPLE,402,76802,433.0,Stanislaus Surgical Center,2019
3400,3300012,US OB GT GREATER THAN 14 WEEKS SINGLE,402,76805TC,649.0,Stanislaus Surgical Center,2019
3401,3300013,US OB GT GREATER THAN 14 WKS MULTIPLE,402,76810TC,649.0,Stanislaus Surgical Center,2019
3402,3300014,US OB FETAL DETAIL SINGLE FETUS,402,76811TC,973.0,Stanislaus Surgical Center,2019
3403,3300015,US OB FETAL DETAIL ADDL FETUS,402,76812TC,433.0,Stanislaus Surgical Center,2019
3404,3300016,US FETAL NUCHAL TRANSLUCENCY 1ST GEST,402,76813TC,433.0,Stanislaus Surgical Center,2019
3405,3300017,US FETAL NUCHAL TRANSLUCENCY ADDL GEST,402,76814TC,433.0,Stanislaus Surgical Center,2019
3406,3300018,US OB LIMITED FETUSS,402,76815,433.0,Stanislaus Surgical Center,2019
3407,3300019,US OB FOLLOWUP PER FETUS,402,76816,433.0,Stanislaus Surgical Center,2019
3408,3300020,US OB TRANSVAGINAL,402,76817TC,433.0,Stanislaus Surgical Center,2019
3409,3300021,US FETAL PROFILE W NON STRESS,402,76818TC,649.0,Stanislaus Surgical Center,2019
3410,3300022,US FETAL PROFILE,402,76819,649.0,Stanislaus Surgical Center,2019
3411,3300023,US FETAL ECHOCARDIOGRAPHY,402,76825,1418.0,Stanislaus Surgical Center,2019
3412,3300024,US FETAL ECHOCARDIOGRAPHY FOLLOW UP,402,76826,1418.0,Stanislaus Surgical Center,2019
3413,3300025,US FETAL DOPPLER ECHOCARDIOGRAPHY COMPE,402,76827,433.0,Stanislaus Surgical Center,2019
3414,3300026,US FETAL DOPPLER ECHOCARDIOGRAPHY FOLLO,402,76828,433.0,Stanislaus Surgical Center,2019
3415,3300027,US TRANSVAGINAL,402,76830TC,649.0,Stanislaus Surgical Center,2019
3416,3300028,US UTERUS,402,76831,973.0,Stanislaus Surgical Center,2019
3417,3300029,US PELVIC COMPLETE,402,76856TC,649.0,Stanislaus Surgical Center,2019
3418,3300030,US PELVIC LIMITED,402,76857TC,433.0,Stanislaus Surgical Center,2019
3419,3300031,US TESTICULAR,402,76870TC,649.0,Stanislaus Surgical Center,2019
3420,3300032,US EXT NONVASCULAR RT,402,76880RTTC,649.0,Stanislaus Surgical Center,2019
3421,3300033,US EXT NONVASCULAR REALTIME COMPLETE RT,402,76881TCRT,649.0,Stanislaus Surgical Center,2019
3422,3300034,US EXT NONVASCULAR LIMITED,402,76882TC,433.0,Stanislaus Surgical Center,2019
3423,3300035,US PERICARDOCENTESIS GUIDANCE,402,76930,433.0,Stanislaus Surgical Center,2019
3424,3300036,US GUIDED COMPRESSION REPAIR,402,76936,683.0,Stanislaus Surgical Center,2019
3425,3300037,US GUIDANCE FOR NEEDLE PLACEMENT,320,76942TC,720.0,Stanislaus Surgical Center,2019
3426,3300038,US GUIDANCE FOR CHORIONIC VILLUS SAMPLIN,402,76945,433.0,Stanislaus Surgical Center,2019
3427,3300039,US GUIDANCE FOR AMNIOCENTESIS,402,76946,433.0,Stanislaus Surgical Center,2019
3428,3300040,US FOLLOW UP,402,76970,433.0,Stanislaus Surgical Center,2019
3429,3300041,US GASTROINTESTINAL ENDOSCOPY,402,76975,973.0,Stanislaus Surgical Center,2019
3430,3300042,US GUIDE INTRAOPER,402,76986,1189.0,Stanislaus Surgical Center,2019
3431,3300043,US UNLISTED NONVASCULAR OTHER,402,76999TC,433.0,Stanislaus Surgical Center,2019
3432,3300045,US ARTERIAL LOW EXT LEFT,402,93926TC,618.0,Stanislaus Surgical Center,2019
3433,3300046,US ARTERIAL LOW EXT BILATERAL,402,93925TC,927.0,Stanislaus Surgical Center,2019
3434,3300047,US ARTERIAL UPPER EXT RIGHT,402,93931TCRT,618.0,Stanislaus Surgical Center,2019
3435,3300048,US ARTERIAL UPPER EXT LEFT,402,93931TCLT,618.0,Stanislaus Surgical Center,2019
3436,3300049,US ARTERIAL UPPER EXT BILATERAL,402,93930TC,927.0,Stanislaus Surgical Center,2019
3437,3300050,US ARTERIAL LOW EXT RIGHT,402,93926TC,618.0,Stanislaus Surgical Center,2019
3438,3300051,US VENUS DOPPLER LOW EXT BILATERAL,402,93970TC,927.0,Stanislaus Surgical Center,2019
3439,3300052,US VENOUS DOPPLER LOW EXT LEFT,402,93971TC,618.0,Stanislaus Surgical Center,2019
3440,3300053,US VENOUS DOPPLER LOW EXT RIGHT,402,93971TCRT,618.0,Stanislaus Surgical Center,2019
3441,3300080,US CAROTID LIMITED,402,93882TC,927.0,Stanislaus Surgical Center,2019
3442,3300081,US CAROTID COMPLETE,402,93880TC,927.0,Stanislaus Surgical Center,2019
3443,3300082,US BREAST BILATERAL,402,76645TC,433.0,Stanislaus Surgical Center,2019
3444,3300083,"DUPLEX SCAN ART&VEN OUTFLOW, COMPL",402,93975TC,927.0,Stanislaus Surgical Center,2019
3445,3300084,SEC US ARTERIAL UPPER EXT BILATERAL,402,93930TC,463.5,Stanislaus Surgical Center,2019
3446,3300085,SEC US CAROTID COMPLETE,402,93880TC,463.5,Stanislaus Surgical Center,2019
3447,3300086,"SEC DUPLEX SCAN ART&VEN OUTFLOW, COMPL",402,93975TC,463.5,Stanislaus Surgical Center,2019
3448,3300087,SEC US VENOUS DOPPLER LOW EXT LEFT,402,93971TC,309.0,Stanislaus Surgical Center,2019
3449,3300088,SEC US VENOUS DOPPLER LOW EXT RIGHT,402,93971TC,309.0,Stanislaus Surgical Center,2019
3450,3300089,SEC US ARTERIAL LOW EXT LEFT,402,93926TC,309.0,Stanislaus Surgical Center,2019
3451,3300090,SEC US ARTERIAL LOW EXT RIGHT,402,93926TC,309.0,Stanislaus Surgical Center,2019
3452,3300091,SEC US AORTA ILLIAC COMP,402,93978TC,300.0,Stanislaus Surgical Center,2019
3453,3300092,SEC US BREAST BILATERAL,402,76645TC,216.5,Stanislaus Surgical Center,2019
3454,3300093,"ULTRASONIC GUIDANCE, INTRAOPERATIVE",320,76998TC,720.0,Stanislaus Surgical Center,2019
3455,3390003,US BREAST LEFT,402,76645TC,433.0,Stanislaus Surgical Center,2019
3456,3390032,US EXT NONVASCULAR LT,402,76880LTTC,649.0,Stanislaus Surgical Center,2019
3457,3390033,US EXT NONVASCULAR REALTIME COMPLETE LT,402,76881TCLT,649.0,Stanislaus Surgical Center,2019
3458,3390034,US ARTERIAL DOPPLER RENAL,402,76700TC,927.0,Stanislaus Surgical Center,2019
3459,3390035,SEC US HEAD AND NECK,402,76536TC,324.5,Stanislaus Surgical Center,2019
3460,3390036,SEC US CHEST,402,76604TC,216.5,Stanislaus Surgical Center,2019
3461,3390037,SEC US BREAST RIGHT,402,76645TC,216.5,Stanislaus Surgical Center,2019
3462,3390038,SEC US ABDOMEN COMPLETE,402,76700TC,324.5,Stanislaus Surgical Center,2019
3463,3390039,SEC US ABDOMEN LIMITED,402,76705,324.5,Stanislaus Surgical Center,2019
3464,3390040,SEC US RENAL COMPLETE,402,76770TC,324.5,Stanislaus Surgical Center,2019
3465,3390041,SEC US RENAL LIMITED,402,76775,324.5,Stanislaus Surgical Center,2019
3466,3390042,SEC US KIDNEY TRANSPLANT,402,76776,324.5,Stanislaus Surgical Center,2019
3467,3390043,SEC US SPINAL CANAL,402,76800,324.5,Stanislaus Surgical Center,2019
3468,3390044,SEC US OB GT LESS THAN 14 WEEKS SINGLE,402,76801TC,324.5,Stanislaus Surgical Center,2019
3469,3390045,SEC US OB GT LESS THAN 14 WEEKS MULTIPLE,402,76802TC,216.5,Stanislaus Surgical Center,2019
3470,3390046,SECUS OB GT GREATER THAN 14 WEEKS SINGLE,402,76805TC,324.5,Stanislaus Surgical Center,2019
3471,3390047,SEC US OB GREATER THAN 14 WKS MULTIPLE,402,76810TC,324.5,Stanislaus Surgical Center,2019
3472,3390048,SEC US OB FETAL DETAIL SINGLE FETUS,402,76811TC,486.5,Stanislaus Surgical Center,2019
3473,3390049,SEC US OB FETAL DETAIL ADDL FETUS,402,76812TC,216.5,Stanislaus Surgical Center,2019
3474,3390050,US FETAL NUCHAL TRANSLUCENCY 1ST GEST,402,76813TC,216.5,Stanislaus Surgical Center,2019
3475,3390051,SEC US FETAL NUCHAL TRANS ADDL GEST,402,76814TC,216.5,Stanislaus Surgical Center,2019
3476,3390052,SEC US OB LIMITED FETUSS,402,76815,216.5,Stanislaus Surgical Center,2019
3477,3390053,SEC US OB FOLLOWUP PER FETUS,402,76816,216.5,Stanislaus Surgical Center,2019
3478,3390054,SEC US OB TRANSVAGINAL,402,76817TC,216.5,Stanislaus Surgical Center,2019
3479,3390055,SEC US FETAL PROFILE W NON STRESS,402,76818TC,324.5,Stanislaus Surgical Center,2019
3480,3390056,SEC US FETAL PROFILE,402,76819,324.5,Stanislaus Surgical Center,2019
3481,3390057,SEC US FETAL ECHOCARDIOGRAPHY,402,76825,709.0,Stanislaus Surgical Center,2019
3482,3390058,SEC US FETAL ECHOCARDIOGRAPHY FOLLOW UP,402,76826,709.0,Stanislaus Surgical Center,2019
3483,3390059,SEC US FETAL DOPPLER ECHO  COMPE,402,76827,216.5,Stanislaus Surgical Center,2019
3484,3390060,SEC US FETAL DOPPLER ECHO FU,402,76828,216.5,Stanislaus Surgical Center,2019
3485,3390061,SEC US TRANSVAGINAL,402,76830TC,324.5,Stanislaus Surgical Center,2019
3486,3390062,SEC US UTERUS,402,76831,486.5,Stanislaus Surgical Center,2019
3487,3390063,SEC US PELVIC COMPLETE,402,76856TC,324.5,Stanislaus Surgical Center,2019
3488,3390064,SEC US PELVIC LIMITED,402,76857TC,216.5,Stanislaus Surgical Center,2019
3489,3390065,SEC US TESTICULAR,402,76870TC,324.5,Stanislaus Surgical Center,2019
3490,3390066,SEC US EXT NONVASCULAR RT,402,76880RTTC,324.5,Stanislaus Surgical Center,2019
3491,3390067,SEC US EXT NONVAS REALTIME COMPLETE RT,402,76881TCRT,324.5,Stanislaus Surgical Center,2019
3492,3390068,SEC US EXT NONVASCULAR LIMITED,402,76882TC,216.5,Stanislaus Surgical Center,2019
3493,3390069,SEC US PERICARDOCENTESIS GUIDANCE,402,76930,216.5,Stanislaus Surgical Center,2019
3494,3390070,SEC US GUIDED COMPRESSION REPAIR,402,76936,341.5,Stanislaus Surgical Center,2019
3495,3390071,SEC US GUIDANCE FOR NEEDLE PLACEMENT,402,76942,360.0,Stanislaus Surgical Center,2019
3496,3390072,SEC US GUIDANCE CHORIONIC VILLUS SAMP,402,76945,216.5,Stanislaus Surgical Center,2019
3497,3390073,SEC US GUIDANCE FOR AMNIOCENTESIS,402,76946,216.5,Stanislaus Surgical Center,2019
3498,3390074,SEC US FOLLOW UP,402,76970,216.5,Stanislaus Surgical Center,2019
3499,3390075,SEC US GASTROINTESTINAL ENDOSCOPY,402,76975,486.5,Stanislaus Surgical Center,2019
3500,3390076,SEC US GUIDE INTRAOPER,402,76986,594.5,Stanislaus Surgical Center,2019
3501,3390077,SEC US UNLISTED NONVASCULAR OTHER,402,76999TC,216.5,Stanislaus Surgical Center,2019
3502,3390078,SEC US VENUS DOPPLER LOW EXT BILATERAL,402,93970TC,463.5,Stanislaus Surgical Center,2019
3503,3390079,SEC US ARTERIAL LOW EXT BILATERAL,402,93925TC,463.5,Stanislaus Surgical Center,2019
3504,3390080,SEC US FETAL NUCHAL TRANS 1ST GEST,402,76813TC,216.5,Stanislaus Surgical Center,2019
3505,3390081,MEASUREMENT POST-VOIDING RESIDUAL BLADDE,402,51798TC,2197.0,Stanislaus Surgical Center,2019
3506,3390082,SEC US BREAST LEFT,402,76645TC,216.5,Stanislaus Surgical Center,2019
3507,3390083,SEC US EXT NONVAS REALTIME COMPLETE LEFT,402,76881TCLT,324.5,Stanislaus Surgical Center,2019
3508,3390084,BIOPSY BREAST WITH PLACEMENT OF BREAST L,360,19083,3439.0,Stanislaus Surgical Center,2019
3509,3390085,US BREAST RIGHT,402,76641TCRT,433.0,Stanislaus Surgical Center,2019
3510,3390086,US BREAST LEFT,402,76641TCLT,433.0,Stanislaus Surgical Center,2019
3511,3390087,SEC US BREAST RIGHT,402,76641TCRT,216.5,Stanislaus Surgical Center,2019
3512,3390088,SEC US BREAST LEFT,402,76641TCLT,216.5,Stanislaus Surgical Center,2019
3513,3390089,US BREAST BILATERAL,402,76641TC,433.0,Stanislaus Surgical Center,2019
3514,3390090,SEC US BREAST BILATERAL,402,76641TC,216.5,Stanislaus Surgical Center,2019
3515,3390091,US BREAST LIMITED RIGHT,402,76642TCRT,433.0,Stanislaus Surgical Center,2019
3516,3390092,US BREAST LIMITED LEFT,402,76642TCLT,433.0,Stanislaus Surgical Center,2019
3517,3390093,SEC US BREAST LIMITED RIGHT,402,76642TCRT,216.5,Stanislaus Surgical Center,2019
3518,3390094,SEC US BREAST LIMITED LEFT,402,76642TCLT,216.5,Stanislaus Surgical Center,2019
3519,3390095,US BREAST BILATERAL LIMITED,402,76642TC,433.0,Stanislaus Surgical Center,2019
3520,3390096,SEC US BREAST BILATERAL LIMITED,402,76642TC,216.5,Stanislaus Surgical Center,2019
3521,3390097,US AORTA/VENACAVA/ILIAC ARTERY STUDY COM,402,76706TC,649.0,Stanislaus Surgical Center,2019
3522,3400001,CT HEAD WO CONTRAST,351,70450TC,1260.0,Stanislaus Surgical Center,2019
3523,3400002,CT COLONOGRAPHY WO CONTRAST,350,74261TC,1260.0,Stanislaus Surgical Center,2019
3524,3400003,CT COLONOGRAPHY  IE VIRTUAL COLONOSCOPY,350,74262TC,1995.0,Stanislaus Surgical Center,2019
3525,3400004,CT COLONOGRAPHY SCREENING,350,74263TC,1190.0,Stanislaus Surgical Center,2019
3526,3400005,CT HEAD W CONTRAST,351,70460,1995.0,Stanislaus Surgical Center,2019
3527,3400006,CT HEAD WWO CONTRAST,351,70470TC,2205.0,Stanislaus Surgical Center,2019
3528,3400007,CT ORBITS/SELLA/POST FOSSA/EAR WO CONT,351,70480TC,1260.0,Stanislaus Surgical Center,2019
3529,3400008,CT ORBITS/SELLA/POST FOSSA/EAR W CONT,351,70481TC,1995.0,Stanislaus Surgical Center,2019
3530,3400009,CT ORBITS/SELLA/POST FOSSA/EAR WWO CONT,351,70482TC,2205.0,Stanislaus Surgical Center,2019
3531,3400010,CT MAXILLOFACIAL WO CONTRAST,351,70486TC,1260.0,Stanislaus Surgical Center,2019
3532,3400011,CT MAXILLOFACIAL W CONTRAST,351,70487TC,1995.0,Stanislaus Surgical Center,2019
3533,3400012,CT MAXILLOFACIAL WWO CONTRAST,351,70488TC,2205.0,Stanislaus Surgical Center,2019
3534,3400013,CT SOFT TISSUE NECK WO CONTRAST,351,70490TC,1260.0,Stanislaus Surgical Center,2019
3535,3400014,CT SOFT TISSUE NECK W CONTRAST,351,70491TC,1995.0,Stanislaus Surgical Center,2019
3536,3400015,CT SOFT TISSUE NECK WWO CONTRAST,351,70492TC,2205.0,Stanislaus Surgical Center,2019
3537,3400016,CT ANGIO HEAD WWO CONTRAST,351,70496TC,2205.0,Stanislaus Surgical Center,2019
3538,3400017,CT ANGIO NECK WWO CONTRAST,350,70498TC,2205.0,Stanislaus Surgical Center,2019
3539,3400018,CT THORAX WO CONTRAST,352,71250TC,1260.0,Stanislaus Surgical Center,2019
3540,3400019,CT THORAX W CONTRAST,352,71260TC,1995.0,Stanislaus Surgical Center,2019
3541,3400020,CT THORAX WWO CONTRAST,352,71270TC,2205.0,Stanislaus Surgical Center,2019
3542,3400021,CT ANGIO CHEST WWO,350,71275TC,2205.0,Stanislaus Surgical Center,2019
3543,3400022,CT SPINE CERVICAL WO CONTRAST,352,72125TC,1260.0,Stanislaus Surgical Center,2019
3544,3400023,CT SPINE CERVICAL W CONTRAST,350,72126TC,1995.0,Stanislaus Surgical Center,2019
3545,3400024,CT SPINE CERVICAL WWO CONTRAST,350,72127TC,2205.0,Stanislaus Surgical Center,2019
3546,3400025,CT SPINE THORACIC WO CONTRAST,352,72128TC,1260.0,Stanislaus Surgical Center,2019
3547,3400026,CT SPINE THORACIC W CONTRAST,352,72129TC,1995.0,Stanislaus Surgical Center,2019
3548,3400027,CT SPINE THORACIC WWO CONTRAST,352,72130TC,2205.0,Stanislaus Surgical Center,2019
3549,3400028,CT SPINE LUMBAR WO CONTRAST,352,72131TC,1260.0,Stanislaus Surgical Center,2019
3550,3400029,CT SPINE LUMBAR W CONTRAST,352,72132TC,1995.0,Stanislaus Surgical Center,2019
3551,3400030,CT SPINE LUMBAR WWO CONTRAST,352,72133TC,2205.0,Stanislaus Surgical Center,2019
3552,3400031,CT PELVIS WO CONTRAST,352,72192TC,1260.0,Stanislaus Surgical Center,2019
3553,3400032,CT PELVIS W CONTRAST,352,72193TC,1995.0,Stanislaus Surgical Center,2019
3554,3400033,CT PELVIS WWO CONTRAST,352,72194TC,2205.0,Stanislaus Surgical Center,2019
3555,3400034,CT UPPER EXT WO CONTRAST RIGHT,350,73200TCRT,1260.0,Stanislaus Surgical Center,2019
3556,3400035,CT UPPER EXT W CONTRAST LEFT,350,73201TCLT,1995.0,Stanislaus Surgical Center,2019
3557,3400036,CT UPPER EXT WWO CONTRAST RIGHT,350,73202TCRT,2205.0,Stanislaus Surgical Center,2019
3558,3400037,CT ANGIO UPPER EXT WWO CONTRAST RIGHT,350,73206RTTC,2205.0,Stanislaus Surgical Center,2019
3559,3400038,CT LOWER EXT WO CONTRAST RIGHT,350,73700TCRT,1260.0,Stanislaus Surgical Center,2019
3560,3400039,CT LOWER EXT W CONTRAST RIGHT,350,73701TCRT,1995.0,Stanislaus Surgical Center,2019
3561,3400040,CT LOWER EXT WWO CONTRAST RIGHT,350,73702RTTC,2205.0,Stanislaus Surgical Center,2019
3562,3400041,CT ANGIO LOWER EXT W CONTRAST RIGHT,350,73706TCRT,2205.0,Stanislaus Surgical Center,2019
3563,3400042,CT ABDOMEN WO CONTRAST,352,74150TC,1260.0,Stanislaus Surgical Center,2019
3564,3400043,CT ABDOMEN W CONTRAST,352,74160TC,1995.0,Stanislaus Surgical Center,2019
3565,3400044,CT ABDOMEN WWO CONTRAST,352,74170TC,2205.0,Stanislaus Surgical Center,2019
3566,3400045,CT ANGIO ABDOMEN W CONTRAST,352,74175TC,2205.0,Stanislaus Surgical Center,2019
3567,3400046,CT ABDOMEN PELVIS WO CONTRAST,352,74176TC,2310.0,Stanislaus Surgical Center,2019
3568,3400047,CT ABDOMEN PELVIS W CONTRAST,352,74177TC,4410.0,Stanislaus Surgical Center,2019
3569,3400048,CT ABDOMEN PELVIS WWO CONTRAST,352,74178TC,4410.0,Stanislaus Surgical Center,2019
3570,3400049,CT ANGIO AA AND BILAT LOWER EXT RUNOFF,350,75635TC,2205.0,Stanislaus Surgical Center,2019
3571,3400050,CT F U STUDY LIMITED OR LOCALIZED,350,76380,683.0,Stanislaus Surgical Center,2019
3572,3400051,CT GUIDANCE NEEDLE PLACEMENT,350,77012,1190.0,Stanislaus Surgical Center,2019
3573,3400052,CT QTC BONE DENSITY,350,77078,649.0,Stanislaus Surgical Center,2019
3574,3400060,CT UPPER EXT W CONTRAST RIGHT,350,73201TCRT,1995.0,Stanislaus Surgical Center,2019
3575,3400070,CT CHEST ABDOMEN PELVIS WWO CONTRAST,352,,4410.0,Stanislaus Surgical Center,2019
3576,3400071,CT CHEST ABDOMEN PELVIS WO CONTRAST,352,,4410.0,Stanislaus Surgical Center,2019
3577,3400072,CT CHEST ABDOMEN PELVIS W CONTRAST,352,,4410.0,Stanislaus Surgical Center,2019
3578,3400073,CT COLONOGRAPHY SCREENING,350,G0105,1190.0,Stanislaus Surgical Center,2019
3579,3490031,CT PELVIS WO CONTRAST,352,72192TC,1260.0,Stanislaus Surgical Center,2019
3580,3490033,CT PELVIS/HIPS WWO CONTRAST,352,72194,2205.0,Stanislaus Surgical Center,2019
3581,3490034,CT UPPER EXT WO CONTRAST LEFT,350,73200TCLT,1260.0,Stanislaus Surgical Center,2019
3582,3490036,CT UPPER EXT WWO CONTRAST LEFT,350,73202TCLT,2205.0,Stanislaus Surgical Center,2019
3583,3490037,CT ANGIO UPPER EXT WWO CONTRAST LEFT,350,73206LTTC,2205.0,Stanislaus Surgical Center,2019
3584,3490038,CT LOWER EXT WO CONTRAST LEFT,350,73700TCLT,1260.0,Stanislaus Surgical Center,2019
3585,3490039,CT LOWER EXT W CONTRAST LEFT,350,73701TCLT,1995.0,Stanislaus Surgical Center,2019
3586,3490040,CT LOWER EXT WWO CONTRAST LEFT,350,73702LTTC,2205.0,Stanislaus Surgical Center,2019
3587,3490041,CT ANGIO LOWER EXT W CONTRAST LEFT,350,73706TCLT,2205.0,Stanislaus Surgical Center,2019
3588,3490050,CT ANGIO LOW EXT WWO CONTRAST LEFT,350,73706LTTC,2205.0,Stanislaus Surgical Center,2019
3589,3490051,CT ANGIO LOWER EXT WWO CONTRAST RIGHT,350,73706RTTC,2205.0,Stanislaus Surgical Center,2019
3590,3490052,CT ANGIO PELVIS WWO CONTRAST,350,72191TC,2205.0,Stanislaus Surgical Center,2019
3591,3490053,SEC CT HEAD WO CONTRAST,351,70450TC,630.0,Stanislaus Surgical Center,2019
3592,3490054,SEC CT COLONOGRAPHY WO CONTRAST,350,74261TC,630.0,Stanislaus Surgical Center,2019
3593,3490055,SEC CT COLONOGRAPHY  IE VIRTUAL COLONO,350,74262TC,997.5,Stanislaus Surgical Center,2019
3594,3490056,SEC CT COLONOGRAPHY SCREENING,350,74263TC,595.0,Stanislaus Surgical Center,2019
3595,3490057,SEC CT HEAD W CONTRAST,351,70460TC,997.5,Stanislaus Surgical Center,2019
3596,3490058,SEC CT HEAD WWO CONTRAST,351,70470TC,1102.5,Stanislaus Surgical Center,2019
3597,3490059,SEC CT ORBITS/SELA/PO FOSSA/EAR WO CONT,351,70480TC,630.0,Stanislaus Surgical Center,2019
