,CDM ID,Description,NDC,CPT/HCPCS,CHARGE,CHARGE QUANTITY,Hospital,Year
718,2500000636,DIGOXIN 0.1 MG/ML IJ SOLN,70515-262-10,J1160,273.291,1  x 1 mL Ampule,Ronald Reagan UCLA Medical Center,2019
719,2500000636,DIGOXIN 0.25 MG/ML IJ SOLN,0781-3059-95,J1160,40.0,1  x 2 mL Ampule,Ronald Reagan UCLA Medical Center,2019
720,2500000637,DIGOXIN 125 MCG PO TABS,0904-5921-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
721,2500000637,DIGOXIN 250 MCG PO TABS,0904-5922-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
722,2500000636,DIGOXIN IMMUNE FAB 40 MG IV SOLR,50633-120-11,J1162,9905.01,1 each,Ronald Reagan UCLA Medical Center,2019
723,2500000636,DIHYDROERGOTAMINE MESYLATE 1 MG/ML IJ SOLN,0574-0850-10,J1110,180.054,1  x 1 mL Ampule,Ronald Reagan UCLA Medical Center,2019
724,2500000637,DILTIAZEM HCL 120 MG PO TABS,0093-0321-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
725,2500000250,DILTIAZEM HCL 125 MG/25ML IV SOLN,0641-6015-10,,40.0,1  x 25 mL Vial,Ronald Reagan UCLA Medical Center,2019
726,2500000250,DILTIAZEM HCL 25 MG/5ML IV SOLN,0641-6013-10,,40.0,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
727,2500000637,DILTIAZEM HCL 30 MG PO TABS,51079-745-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
728,2500000250,DILTIAZEM HCL 50 MG/10ML IV SOLN,17478-937-10,,40.0,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
729,2500000637,DILTIAZEM HCL 60 MG PO TABS,51079-746-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
730,2500000637,DILTIAZEM HCL 90 MG PO TABS,51079-747-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
731,2500000637,DILTIAZEM HCL ER 120 MG PO CP12,51079-926-20,,10.928,1 each,Ronald Reagan UCLA Medical Center,2019
732,2500000637,DILTIAZEM HCL ER 60 MG PO CP12,0378-6060-01,,4.88,1 each,Ronald Reagan UCLA Medical Center,2019
733,2500000637,DILTIAZEM HCL ER 90 MG PO CP12,0378-6090-01,,5.81,1 each,Ronald Reagan UCLA Medical Center,2019
734,2500000637,DILTIAZEM HCL ER COATED BEADS 120 MG PO CP24,60687-195-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
735,2500000637,DILTIAZEM HCL ER COATED BEADS 180 MG PO CP24,60687-206-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
736,2500000637,DILTIAZEM HCL ER COATED BEADS 240 MG PO CP24,60687-217-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
737,2500000637,DILTIAZEM HCL ER COATED BEADS 300 MG PO CP24,60687-228-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
738,2500000636,DIMERCAPROL 100 MG/ML IM SOLN,17478-526-03,J0470,537.2330000000002,1  x 3 mL Ampule,Ronald Reagan UCLA Medical Center,2019
739,2500000636,DIMETHYL SULFOXIDE 50 % IS SOLN,67457-177-50,J1212,1063.3,1  x 50 mL Vial,Ronald Reagan UCLA Medical Center,2019
740,2500000637,DINOPROSTONE 10 MG VA INST,55566-2800-1,,1489.32,1 each,Ronald Reagan UCLA Medical Center,2019
741,2500000637,DIPHENHYDRAMINE HCL 25 MG PO CAPS,0904-5306-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
742,2500000637,DIPHENHYDRAMINE HCL 25 MG/10ML PO LIQD,68094-024-62,,4.215,1  x 10 mL Cup,Ronald Reagan UCLA Medical Center,2019
743,2500000636,DIPHENHYDRAMINE HCL 50 MG PO CAPS,0904-2056-61,Q0163,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
744,2500000636,DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN,0641-0376-25,J1200,40.0,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
745,2500000637,DIPHENHYDRAMINE-ZINC ACETATE 1-0.1 % EX CREA,12547-17162,,9.825,1  x 28.3 g Tube,Ronald Reagan UCLA Medical Center,2019
746,2500000637,DIPHENOXYLATE-ATROPINE 2.5-0.025 MG PO TABS,R0378-0415-01,,8.0,1 each,Ronald Reagan UCLA Medical Center,2019
747,2500000637,DIPHENOXYLATE-ATROPINE 2.5-0.025 MG/5ML PO LIQD,0054-3194-46,,134.85,60 mL,Ronald Reagan UCLA Medical Center,2019
748,2500000636,DIPHTH-ACELL PERTUSSIS-TETANUS 15-23-5 LF-MCG/0.5 IM SUSP,49281-286-10,90700,47.145,1  x .5 mL Vial,Ronald Reagan UCLA Medical Center,2019
749,2500000636,DIPHTH-ACELL PERTUSSIS-TETANUS 25-58-10 LF-MCG/0.5 IM SUSP,58160-810-52,90700,48.495,1  x .5 mL Syringe,Ronald Reagan UCLA Medical Center,2019
750,2500000637,DIPYRIDAMOLE 25 MG PO TABS,64980-133-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
751,2500000637,DIPYRIDAMOLE 50 MG PO TABS,0555-0285-02,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
752,2500000637,DIPYRIDAMOLE 75 MG PO TABS,64980-135-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
753,2500000637,DIVALPROEX SODIUM 125 MG PO CSDR,68084-313-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
754,2500000637,DIVALPROEX SODIUM 125 MG PO TBEC,60687-211-21,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
755,2500000637,DIVALPROEX SODIUM 250 MG PO TBEC,68084-776-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
756,2500000637,DIVALPROEX SODIUM 500 MG PO TBEC,68084-782-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
757,2500000637,DIVALPROEX SODIUM ER 250 MG PO TB24,51079-766-08,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
758,2500000637,DIVALPROEX SODIUM ER 500 MG PO TB24,68084-415-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
759,2500000636,DOBUTAMINE 1 G/250 ML RTU,0338-1077-02,J1250,110.0,1  x 250 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
760,2500000636,DOBUTAMINE 500 MG/250 ML RTU (FIXED RATE),0338-1075-02,J1250,110.0,1  x 250 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
761,2500000636,DOBUTAMINE HCL 12.5 MG/ML IV SOLN,0409-2344-01,J1250,40.0,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
762,2500000636,DOBUTAMINE HCL 250 MG/20ML IV SOLN,0409-2344-01,J1250,40.0,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
763,2500000636,DOCETAXEL 20 MG/ML IV CONC,16729-267-63,J9171,204.15,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
764,2500000637,DOCUSATE SODIUM 100 MG PO CAPS,0904-6455-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
765,2500000637,DOCUSATE SODIUM 250 MG PO CAPS,50268-268-15,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
766,2500000637,DOCUSATE SODIUM 50 MG/5ML PO LIQD,0121-0544-10,,4.0,1  x 10 mL Cup,Ronald Reagan UCLA Medical Center,2019
767,2500000637,DOFETILIDE 125 MCG PO CAPS,0069-5800-43,,25.72300000000001,1 each,Ronald Reagan UCLA Medical Center,2019
768,2500000637,DOFETILIDE 250 MCG PO CAPS,R42794-045-10,,6.735,1 each,Ronald Reagan UCLA Medical Center,2019
769,2500000637,DOFETILIDE 500 MCG PO CAPS,R42794-046-10,,6.735,1 each,Ronald Reagan UCLA Medical Center,2019
770,2500000637,DONEPEZIL HCL 10 MG PO TABS,0904-6478-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
771,2500000637,DONEPEZIL HCL 5 MG PO TABS,0904-6477-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
772,2500000636,DOPAMINE 400 MG/250 ML RTU (FIXED RATE),0338-1007-02,J1265,110.0,1  x 250 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
773,2500000636,DOPAMINE HCL 40 MG/ML IV SOLN,0409-9104-20,J1265,40.0,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
774,2500000637,DORNASE ALFA 1 MG/ML IN SOLN,50242-100-40,,260.523,1  x 2.5 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
775,2500000637,DORZOLAMIDE HCL 2 % OP SOLN,24208-485-10,,77.05,1  x 10 mL Bottle,Ronald Reagan UCLA Medical Center,2019
776,2500000637,DORZOLAMIDE HCL-TIMOLOL MAL 22.3-6.8 MG/ML OP SOLN,24208-486-10,,113.325,1  x 10 mL Bottle,Ronald Reagan UCLA Medical Center,2019
777,2500000637,DORZOLAMIDE HCL-TIMOLOL MAL PF 22.3-6.8 MG/ML OP SOLN,17478-604-30,,6.257999999999999,1 each,Ronald Reagan UCLA Medical Center,2019
778,2500000637,DOUBLE ANTIBIOTIC 500-10000 UNIT/GM EX OINT,0081-0798-88,,12.225,1  x 14.2 g Tube,Ronald Reagan UCLA Medical Center,2019
779,2500000637,DOXAZOSIN MESYLATE 1 MG PO TABS,51079-957-20,,7.04,1 each,Ronald Reagan UCLA Medical Center,2019
780,2500000637,DOXAZOSIN MESYLATE 2 MG PO TABS,51079-958-20,,7.03,1 each,Ronald Reagan UCLA Medical Center,2019
781,2500000637,DOXAZOSIN MESYLATE 4 MG PO TABS,51079-959-20,,7.377999999999999,1 each,Ronald Reagan UCLA Medical Center,2019
782,2500000637,DOXEPIN HCL 10 MG PO CAPS,51079-436-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
783,2500000637,DOXEPIN HCL 10 MG/ML PO CONC,60432-651-04,,58.115,1  x 118 mL Bottle,Ronald Reagan UCLA Medical Center,2019
784,2500000637,DOXEPIN HCL 100 MG PO CAPS,51079-651-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
785,2500000637,DOXEPIN HCL 25 MG PO CAPS,51079-437-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
786,2500000637,DOXEPIN HCL 50 MG PO CAPS,51079-438-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
787,2500000636,DOXORUBICIN HCL 10 MG IV SOLR,67457-478-10,J9000,119.575,1 each,Ronald Reagan UCLA Medical Center,2019
788,2500000636,DOXORUBICIN HCL 2 MG/ML IV SOLN,0069-3032-20,J9000,40.0,1  x 25 mL Vial,Ronald Reagan UCLA Medical Center,2019
789,2500000636,DOXORUBICIN HCL 50 MG IV SOLR,0143-9277-01,J9000,575.26,1 each,Ronald Reagan UCLA Medical Center,2019
790,2500000636,DOXORUBICIN HCL LIPOSOMAL 2 MG/ML IV INJ,47335-049-40,Q2050,2377.88,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
791,2500000636,DOXYCYCLINE HYCLATE 100 MG IV SOLR,68382-910-10,J3490,40.0,1 each,Ronald Reagan UCLA Medical Center,2019
792,2500000637,DOXYCYCLINE HYCLATE 100 MG PO CAPS,R0143-3142-05,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
793,2500000637,DOXYCYCLINE HYCLATE 100 MG PO TABS,0904-0430-04,,8.222999999999999,1 each,Ronald Reagan UCLA Medical Center,2019
794,2500000637,DOXYCYCLINE HYCLATE 20 MG PO TABS,53489-647-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
795,2500000637,DOXYCYCLINE MONOHYDRATE 25 MG/5ML PO SUSR,68180-657-01,,39.3,60 mL,Ronald Reagan UCLA Medical Center,2019
796,2500000636,DRONABINOL 2.5 MG PO CAPS,60687-375-01,Q0167,8.642999999999999,1 each,Ronald Reagan UCLA Medical Center,2019
797,2500000636,DRONABINOL 5 MG PO CAPS,60687-386-21,Q0167,17.38,1 each,Ronald Reagan UCLA Medical Center,2019
798,2500000637,DRONEDARONE HCL 400 MG PO TABS,0024-4142-10,,24.38,1 each,Ronald Reagan UCLA Medical Center,2019
799,2500000636,DROPERIDOL 2.5 MG/ML IJ SOLN,0517-9702-25,J1790,40.0,1  x 2 mL Vial,Ronald Reagan UCLA Medical Center,2019
800,2500000636,DTAP-HEPATITIS B RECOMB-IPV IM SUSP,58160-811-52,90723,181.275,1  x .5 mL Syringe,Ronald Reagan UCLA Medical Center,2019
801,2500000637,DULOXETINE HCL 20 MG PO CPEP,68084-675-21,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
802,2500000637,DULOXETINE HCL 30 MG PO CPEP,0904-6453-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
803,2500000637,DULOXETINE HCL 60 MG PO CPEP,0904-6454-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
804,2500000637,DUTASTERIDE 0.5 MG PO CAPS,R42806-549-09,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
805,2500000636,ECULIZUMAB 300 MG/30ML IV SOLN,25682-001-01,J1300,19569.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
806,2500000637,EFAVIRENZ 200 MG PO CAPS,0056-0474-92,,24.715,1 each,Ronald Reagan UCLA Medical Center,2019
807,2500000637,EFAVIRENZ 50 MG PO CAPS,0056-0470-30,,6.365,1 each,Ronald Reagan UCLA Medical Center,2019
808,2500000637,EFAVIRENZ-EMTRICITAB-TENOFOVIR 600-200-300 MG PO TABS,15584-0101-1,,259.122,1 each,Ronald Reagan UCLA Medical Center,2019
809,2500000637,ELETRIPTAN HYDROBROMIDE 20 MG PO TABS,59762-2321-1,,27.108,1 each,Ronald Reagan UCLA Medical Center,2019
810,2500000637,ELETRIPTAN HYDROBROMIDE 40 MG PO TABS,0049-2340-45,,169.521,1 each,Ronald Reagan UCLA Medical Center,2019
811,2500000636,ELLIOTTS B IT SOLN,55792-007-10,J9175,244.551,1  x 10 mL Ampule,Ronald Reagan UCLA Medical Center,2019
812,2500000637,EMTRICITABINE 200 MG PO CAPS,61958-0601-1,,40.565,1 each,Ronald Reagan UCLA Medical Center,2019
813,2500000637,EMTRICITABINE-TENOFOVIR DF 200-300 MG PO TABS,61958-0701-1,,159.408,1 each,Ronald Reagan UCLA Medical Center,2019
814,2500000637,ENALAPRIL MALEATE 1 MG/ML PO SOLN,52652-4001-1,,1115.25,150 mL,Ronald Reagan UCLA Medical Center,2019
815,2500000637,ENALAPRIL MALEATE 10 MG PO TABS,0904-5610-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
816,2500000637,ENALAPRIL MALEATE 2.5 MG PO TABS,0904-5609-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
817,2500000637,ENALAPRIL MALEATE 20 MG PO TABS,51672-4040-1,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
818,2500000637,ENALAPRIL MALEATE 5 MG PO TABS,0904-5502-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
819,2500000250,ENALAPRILAT 1.25 MG/ML IV INJ,0143-9786-10,,40.0,1  x 2 mL Vial,Ronald Reagan UCLA Medical Center,2019
820,2500000636,ENOXAPARIN SODIUM 100 MG/ML SC SOLN,63323-568-84,J1650,40.0,1  x 1 mL Syringe,Ronald Reagan UCLA Medical Center,2019
821,2500000636,ENOXAPARIN SODIUM 120 MG/0.8ML SC SOLN,0548-5606-00,J1650,40.83,1  x .8 mL Syringe,Ronald Reagan UCLA Medical Center,2019
822,2500000636,ENOXAPARIN SODIUM 150 MG/ML SC SOLN,63323-569-84,J1650,40.0,1  x 1 mL Syringe,Ronald Reagan UCLA Medical Center,2019
823,2500000636,ENOXAPARIN SODIUM 30 MG/0.3ML SC SOLN,0703-8530-23,J1650,40.0,1  x .3 mL Syringe,Ronald Reagan UCLA Medical Center,2019
824,2500000636,ENOXAPARIN SODIUM 300 MG/3ML IJ SOLN,63323-565-86,J1650,79.02600000000002,1  x 3 mL Vial,Ronald Reagan UCLA Medical Center,2019
825,2500000636,ENOXAPARIN SODIUM 40 MG/0.4ML SC SOLN,63323-568-87,J1650,40.0,1  x .4 mL Syringe,Ronald Reagan UCLA Medical Center,2019
826,2500000636,ENOXAPARIN SODIUM 60 MG/0.6ML SC SOLN,63323-568-88,J1650,40.0,1  x .6 mL Syringe,Ronald Reagan UCLA Medical Center,2019
827,2500000636,ENOXAPARIN SODIUM 80 MG/0.8ML SC SOLN,63323-568-90,J1650,40.0,1  x .8 mL Syringe,Ronald Reagan UCLA Medical Center,2019
828,2500000637,ENTACAPONE 200 MG PO TABS,60687-188-21,,8.388,1 each,Ronald Reagan UCLA Medical Center,2019
829,2500000637,ENTECAVIR 0.05 MG/ML PO SOLN,0003-1614-12,,2178.225,210 mL,Ronald Reagan UCLA Medical Center,2019
830,2500000637,ENTECAVIR 0.5 MG PO TABS,65162-446-03,,15.113,1 each,Ronald Reagan UCLA Medical Center,2019
831,2500000637,ENTECAVIR 1 MG PO TABS,65162-449-03,,15.113,1 each,Ronald Reagan UCLA Medical Center,2019
832,2500000636,EPHEDRINE SULFATE 25 MG/5ML IV SOSY,69374-901-05,J7999,42.375,1  x 5 mL Syringe,Ronald Reagan UCLA Medical Center,2019
833,2500000250,EPHEDRINE SULFATE 50 MG/ML IV SOLN,17478-415-10,,46.655,1  x 1 mL Ampule,Ronald Reagan UCLA Medical Center,2019
834,2500000636,EPHEDRINE SULFATE-NACL 50-0.9 MG/10ML-% IV SOSY,71030-003-12,J7999,218.97,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
835,2500000636,EPINEPHRINE (ANAPHYLAXIS) 30 MG/30ML IJ SOLN,42023-168-01,J0171,660.17,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
836,2500000636,EPINEPHRINE 1 MG/10ML IJ SOSY,69374-925-10,J7999,40.0,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
837,2500000637,EPINEPHRINE HCL (NASAL) 0.1 % NA SOLN,42023-103-01,,471.55,1  x 30 mL Bottle,Ronald Reagan UCLA Medical Center,2019
838,2500000636,EPINEPHRINE PF 1 MG/10ML IJ SOSY,76329-3316-1,J0171,40.0,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
839,2500000636,EPINEPHRINE PF 1 MG/ML IJ SOLN,54288-103-10,J0171,40.0,1  x 1 mL Ampule,Ronald Reagan UCLA Medical Center,2019
840,2500000636,EPIRUBICIN HCL 50 MG/25ML IV SOLN,61703-359-93,J9178,95.625,1  x 25 mL Vial,Ronald Reagan UCLA Medical Center,2019
841,2500000637,EPLERENONE 25 MG PO TABS,68084-948-25,,6.422999999999999,1 each,Ronald Reagan UCLA Medical Center,2019
842,2500000637,EPLERENONE 50 MG PO TABS,59762-1720-1,,4.158,1 each,Ronald Reagan UCLA Medical Center,2019
843,2500000636,EPOETIN ALFA 10000 UNIT/ML IJ SOLN,59676-310-01,Q4081,407.138,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
844,2500000636,EPOETIN ALFA 2000 UNIT/ML IJ SOLN,59676-302-01,Q4081,119.983,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
845,2500000636,EPOETIN ALFA 20000 UNIT/ML IJ SOLN,59676-320-04,Q4081,814.275,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
846,2500000636,EPOETIN ALFA 3000 UNIT/ML IJ SOLN,59676-303-01,Q4081,216.06,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
847,2500000636,EPOETIN ALFA 4000 UNIT/ML IJ SOLN,59676-304-01,Q4081,287.904,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
848,2500000636,EPOETIN ALFA 40000 UNIT/ML IJ SOLN,59676-340-01,Q4081,1861.192,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
849,2500000636,EPOPROSTENOL SODIUM 0.5 MG IV SOLR,0173-0517-00,J1325,58.4,1 each,Ronald Reagan UCLA Medical Center,2019
850,2500000636,EPOPROSTENOL SODIUM 1.5 MG IV SOLR,0703-1995-01,J1325,122.25,1 each,Ronald Reagan UCLA Medical Center,2019
851,2500000636,EPTIFIBATIDE 20 MG/10ML IV SOLN,0085-1177-01,J1327,61.225,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
852,2500000636,EPTIFIBATIDE 200 MG/100ML IV SOLN,55150-220-99,J1327,726.005,1  x 100 mL Vial,Ronald Reagan UCLA Medical Center,2019
853,2500000637,ERGOCALCIFEROL 8000 UNIT/ML PO SOLN,47781-647-26,,137.4,60 mL,Ronald Reagan UCLA Medical Center,2019
854,2500003636,ERLOTINIB HCL 100 MG PO TABS,50242-063-01,C9399,790.927,1 each,Ronald Reagan UCLA Medical Center,2019
855,2500003636,ERLOTINIB HCL 150 MG PO TABS,50242-064-01,C9399,1022.396,1 each,Ronald Reagan UCLA Medical Center,2019
856,2500003636,ERLOTINIB HCL 25 MG PO TABS,50242-062-01,C9399,246.822,1 each,Ronald Reagan UCLA Medical Center,2019
857,2500000636,ERTAPENEM SODIUM 1 G IJ SOLR,42023-221-10,J1335,231.234,1 each,Ronald Reagan UCLA Medical Center,2019
858,2500000637,ERYTHROMYCIN 2 % EX GEL,52565-033-30,,272.2,1  x 30 g Tube,Ronald Reagan UCLA Medical Center,2019
859,2500000637,ERYTHROMYCIN 2 % EX SOLN,45802-038-46,,90.75,1  x 60 mL Bottle,Ronald Reagan UCLA Medical Center,2019
860,2500000637,ERYTHROMYCIN 5 MG/GM OP OINT,24208-910-19,,40.0,1  x 1 g Tube,Ronald Reagan UCLA Medical Center,2019
861,2500000637,ERYTHROMYCIN BASE 250 MG PO TBEC,R24338-122-13,,13.135,1 each,Ronald Reagan UCLA Medical Center,2019
862,2500000637,ERYTHROMYCIN ETHYLSUCCINATE 400 MG/5ML PO SUSR,24338-130-13,,975.0,100 mL,Ronald Reagan UCLA Medical Center,2019
863,2500000637,ESCITALOPRAM OXALATE 10 MG PO TABS,0904-6426-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
864,2500000637,ESCITALOPRAM OXALATE 20 MG PO TABS,68084-618-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
865,2500000637,ESCITALOPRAM OXALATE 5 MG PO TABS,R68001-195-00,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
866,2500000637,ESCITALOPRAM OXALATE 5 MG/5ML PO SOLN,65162-705-88,,175.8,240 mL,Ronald Reagan UCLA Medical Center,2019
867,2500000637,ESLICARBAZEPINE ACETATE 400 MG PO TABS,63402-204-30,,72.973,1 each,Ronald Reagan UCLA Medical Center,2019
868,2500000636,ESMOLOL 2500 MG/250 ML RTU,10019-672-10,J3490,190.836,1  x 250 mL Flex Cont,Ronald Reagan UCLA Medical Center,2019
869,2500000636,ESMOLOL HCL 100 MG/10ML IV SOLN,10019-120-01,J3490,40.0,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
870,2500000636,ESMOLOL HCL 100 MG/10ML IV SOSY,71019-090-04,J7999,40.0,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
871,2500000637,ESTRADIOL 0.5 MG PO TABS,0555-0899-02,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
872,2500000637,ESTRADIOL 1 MG PO TABS,0555-0886-02,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
873,2500000637,ESTRADIOL 2 MG PO TABS,0378-1458-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
874,2500000636,ESTRADIOL CYPIONATE 5 MG/ML IM OIL,0009-0271-01,J1000,285.93,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
875,2500000636,ESTRADIOL VALERATE 10 MG/ML IM OIL,42023-110-01,J1380,421.505,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
876,2500000636,ESTRADIOL VALERATE 20 MG/ML IM OIL,0574-0870-05,J1380,366.59,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
877,2500000636,ESTRADIOL VALERATE 40 MG/ML IM OIL,42023-112-01,J1380,1126.2,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
878,2500000637,ESTRAMUSTINE PHOSPHATE SODIUM 140 MG PO CAPS,0013-0132-02,,36.368,1 each,Ronald Reagan UCLA Medical Center,2019
879,2500000637,ESTROGENS CONJUGATED 0.3 MG PO TABS,0046-1100-81,,12.755,1 each,Ronald Reagan UCLA Medical Center,2019
880,2500000637,ESTROGENS CONJUGATED 0.45 MG PO TABS,0046-1101-81,,12.755,1 each,Ronald Reagan UCLA Medical Center,2019
881,2500000637,ESTROGENS CONJUGATED 0.625 MG PO TABS,0046-1102-81,,12.748,1 each,Ronald Reagan UCLA Medical Center,2019
882,2500000636,ESTROGENS CONJUGATED 25 MG IJ SOLR,0046-0749-05,J1410,1076.56,1 each,Ronald Reagan UCLA Medical Center,2019
883,2500000637,"ESTROGENS, CONJUGATED 0.625 MG/GM VA CREA",0046-0872-21,,846.8760000000003,1  x 30 g Tube,Ronald Reagan UCLA Medical Center,2019
884,2500000636,ETANERCEPT 25 MG/0.5ML SC SOSY,58406-455-04,J1438,2345.92,1  x .51 mL Syringe,Ronald Reagan UCLA Medical Center,2019
885,2500000637,ETANERCEPT 50 MG/ML SC SOAJ,58406-445-04,J1438,3520.824,1  x 1 mL Syringe,Ronald Reagan UCLA Medical Center,2019
886,2500000637,ETANERCEPT 50 MG/ML SC SOSY,58406-435-04,J1438,3520.824,1  x 1 mL Syringe,Ronald Reagan UCLA Medical Center,2019
887,2500000636,ETHACRYNATE SODIUM 50 MG IV SOLR,42023-157-01,J3490,6202.53,1 each,Ronald Reagan UCLA Medical Center,2019
888,2500000637,ETHACRYNIC ACID 25 MG PO TABS,68682-011-10,,45.243,1 each,Ronald Reagan UCLA Medical Center,2019
889,2500000637,ETHAMBUTOL HCL 100 MG PO TABS,54879-001-00,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
890,2500000637,ETHAMBUTOL HCL 400 MG PO TABS,68850-012-02,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
891,2500000636,ETHANOLAMINE OLEATE 5 % IV SOLN,67871-4790-6,J1430,1551.524,1  x 2 mL Ampule,Ronald Reagan UCLA Medical Center,2019
892,2500000637,ETHOSUXIMIDE 250 MG PO CAPS,59762-2250-2,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
893,2500000637,ETHOSUXIMIDE 250 MG/5ML PO SOLN,61748-024-16,,271.975,473 mL,Ronald Reagan UCLA Medical Center,2019
894,2500000637,ETHYL CHLORIDE EX AERO,0386-0001-03,,71.975,1  x 103.5 mL Can,Ronald Reagan UCLA Medical Center,2019
895,2500000637,ETHYNODIOL DIAC-ETH ESTRADIOL 1-35 MG-MCG PO TABS,52544-383-28,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
896,2500000637,ETHYNODIOL DIAC-ETH ESTRADIOL 1-50 MG-MCG PO TABS,52544-384-28,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
897,2500000250,ETOMIDATE 2 MG/ML IV SOLN,0143-9507-10,,40.0,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
898,2500000636,ETONOGESTREL 68 MG SC IMPL,0052-4330-01,J7307,3391.6,1 each,Ronald Reagan UCLA Medical Center,2019
899,2500000636,ETOPOSIDE 1 GM/50ML IV SOLN,0703-5657-01,J9181,206.82,1  x 50 mL Vial,Ronald Reagan UCLA Medical Center,2019
