,Charge Code,Description,CPT4 Code,Price,Hospital,Year
3202,447000010755,ROD EXPEDIUM ANT 85MM,C1713,2200.0,Rideout Memorial Hospital,2019
3203,447000010756,ROD EXPEDIUM ANT 95MM,C1713,2200.0,Rideout Memorial Hospital,2019
3204,447000010757,SCREW EXPEDIUM ANT SET,C1713,1508.75,Rideout Memorial Hospital,2019
3205,447000010761,PATCH SFT TISSUE 5.0X10CMX10MM,,624.75,Rideout Memorial Hospital,2019
3206,447000010762,ENDOPROSTHESIS  IPSILAT 28.5X12X18,,23705.0,Rideout Memorial Hospital,2019
3207,447000010763,ENDOPROSTHESIS CONTRALATERAL LEG 20X11.5,,13930.0,Rideout Memorial Hospital,2019
3208,447000010764,ENDOPROSTHESIS CONTRALATERAL LEG 12X10,,14700.0,Rideout Memorial Hospital,2019
3209,447000010765,ENDOPROSTHESIS CONTRALATERAL LEG 12X12,,14700.0,Rideout Memorial Hospital,2019
3210,447000010768,NEUROSTIMULATOR RESTORE ADVANCED,C1820,35500.0,Rideout Memorial Hospital,2019
3211,447000010776,MESH PHYSIOMESH RECTANGLE 7X15CM,C1781,1848.75,Rideout Memorial Hospital,2019
3212,447000010777,MESH PHYSIOMESH SQUARE 15X15CM,C1781,2919.0,Rideout Memorial Hospital,2019
3213,447000010779,SCREW BIO INTERFERENCE 7X23MM,C1713,603.5,Rideout Memorial Hospital,2019
3214,447000010780,MESH PHYSIOMESH RECTANGLE 15X20CM,C1781,3913.69,Rideout Memorial Hospital,2019
3215,447000010781,MESH PHYSIOMESH RECTANGLE 20X30CM,C1781,8749.13,Rideout Memorial Hospital,2019
3216,447000010782,MESH PHYSIOMESH RECTANGLE 30X35CM,C1781,11025.0,Rideout Memorial Hospital,2019
3217,447000010783,MESH PHYSIOMESH RECTANGLE 30X50CM,C1781,11550.0,Rideout Memorial Hospital,2019
3218,447000010784,MESH PHYSIOMESH OVAL 15X20CM,C1781,5008.69,Rideout Memorial Hospital,2019
3219,447000010785,MESH PHYSIOMESH OVAL 20X25CM,C1781,8111.25,Rideout Memorial Hospital,2019
3220,447000010795,IMPLANT SPINE ROI-C 12X15.5X6MM,,9224.25,Rideout Memorial Hospital,2019
3221,447000010796,MESH PHYSIOMESH OVAL 10X15CM,C1781,2941.68,Rideout Memorial Hospital,2019
3222,447000010797,STENT ESOPH WALL 10CM,C1876,5943.75,Rideout Memorial Hospital,2019
3223,447000010800,NAIL PANTA 10X150MM,C1713,11375.0,Rideout Memorial Hospital,2019
3224,447000010803,AUGMENT TIB SYMMETRIC CONE SZC,,19283.0,Rideout Memorial Hospital,2019
3225,447000010805,NAIL TIB CANN TI 10X33MM,C1713,5520.0,Rideout Memorial Hospital,2019
3226,447000010806,SCREW LOCKING 5X25MM,C1713,1126.25,Rideout Memorial Hospital,2019
3227,447000010807,SCREW LOCKING 5X75MM,C1713,1126.25,Rideout Memorial Hospital,2019
3228,447000010808,SCREW LOCKING 5X70MM,C1713,1126.25,Rideout Memorial Hospital,2019
3229,447000010809,GUIDEWIRE 32X400MM,C1769,364.5,Rideout Memorial Hospital,2019
3230,447000010814,CATHETER ATTAIN MULTIPURPOSE,C1887,342.0,Rideout Memorial Hospital,2019
3231,447000010819,SCREW POLY EXPIDIUM 6X55MM,C1713,7368.75,Rideout Memorial Hospital,2019
3232,447000010826,GRAFT CONTRALATERAL LIMB,,17237.5,Rideout Memorial Hospital,2019
3233,447000010828,STENT ESOPHAGEAL WALLFLEX 18X10CM,C1876,9371.25,Rideout Memorial Hospital,2019
3234,447000010832,CANNULA AORTIC 3D 22FR,,484.5,Rideout Memorial Hospital,2019
3235,447000010833,CANNULA VENOUS MC2 29X29X29FR,,396.0,Rideout Memorial Hospital,2019
3236,447000010835,SHELL HEMI CLUSTERH TRITANIUM 60MM,,6037.5,Rideout Memorial Hospital,2019
3237,447000010839,TRAY EYE NON PHACO,,324.36,Rideout Memorial Hospital,2019
3238,447000010841,AUGMENT FEM POST TRIATHLON SX5 10MM,,5955.0,Rideout Memorial Hospital,2019
3239,447000010843,STEM TRIATHLON TS FLUTED 14X100MM,,6312.0,Rideout Memorial Hospital,2019
3240,447000010844,TUBE G BUTTON REPLACEMENT 2.4,,743.75,Rideout Memorial Hospital,2019
3241,447000010845,TUBE G BUTTON REPLACEMENT 3.4,,743.75,Rideout Memorial Hospital,2019
3242,447000010850,KIT HEARTSTRING 3 PROX SEAL 3.8MM,,2100.0,Rideout Memorial Hospital,2019
3243,447000010851,KIT HEARTSTRING 3 PROX SEAL 4.3MM,,2640.0,Rideout Memorial Hospital,2019
3244,447000010864,PLATE FIBULA MED RT,C1713,5118.75,Rideout Memorial Hospital,2019
3245,447000010876,SUPPORT RIGID MULTIPLE POST CERVICAL,L0190,2011.08,Rideout Memorial Hospital,2019
3246,447000010880,SCREW BIO INTERFERENCE 9X23MM,C1713,573.75,Rideout Memorial Hospital,2019
3247,447000010886,BRA MASTECTOMY,L8000,394.83,Rideout Memorial Hospital,2019
3248,447000010887,PROSTHESIS SILICONE BREAST,L8030,1462.6,Rideout Memorial Hospital,2019
3249,447000010888,KIT NAIL LONG RT 125 DEG 10X340MM,C1713,8993.43,Rideout Memorial Hospital,2019
3250,447000010889,SCREW OMEGA3 CORT 4.5X85MM,C1713,133.0,Rideout Memorial Hospital,2019
3251,447000010890,SCREW LOCKING 5.0X85MM,C1713,599.68,Rideout Memorial Hospital,2019
3252,447000010891,PLATE DIST LAT FEM 8H RT 202MM,C1713,4886.44,Rideout Memorial Hospital,2019
3253,447000010892,INSERT TIB PS X3 SZ3 16MM,C1776,5175.0,Rideout Memorial Hospital,2019
3254,447000010893,INSERT TIB CR TRIATHALON X3 SZ2 16MM,C1776,5175.0,Rideout Memorial Hospital,2019
3255,447000010895,LINER CEMENTLESS 36MM,,4425.0,Rideout Memorial Hospital,2019
3256,447000010896,INSERT TIB RESTORATION ADM/MDM X3 SZ36C,C1776,5964.5,Rideout Memorial Hospital,2019
3257,447000010900,PLUG CABLE 5.0MM,,286.88,Rideout Memorial Hospital,2019
3258,447000010901,WIRE K TROCAR TIP 2.0X285MM,C1769,45.5,Rideout Memorial Hospital,2019
3259,447000010903,SCREW LOCKING 5.0X30MM,C1713,599.68,Rideout Memorial Hospital,2019
3260,447000010904,SCREW LOCKING 5.0X36MM,C1713,599.68,Rideout Memorial Hospital,2019
3261,447000010905,SCREW LOCKING 5.0X38MM,C1713,599.68,Rideout Memorial Hospital,2019
3262,447000010906,SCREW LOCKING 5.0X40MM,C1713,656.2,Rideout Memorial Hospital,2019
3263,447000010907,SCREW LOCKING 4.0X70MM,C1713,127.54,Rideout Memorial Hospital,2019
3264,447000010908,SCREW LOCKING 5.0X80MM,C1713,599.68,Rideout Memorial Hospital,2019
3265,447000010909,INSERT TIB CR TRIATHALON X3 SZ4 16MM,C1776,5175.0,Rideout Memorial Hospital,2019
3266,447000010911,INSERT TIB BEARING SZ4,,5175.0,Rideout Memorial Hospital,2019
3267,447000010912,HEAD UNITRAX MODULAR ENDO 52MM,,4612.5,Rideout Memorial Hospital,2019
3268,447000010913,STEM HIP OMNIFIT HFX NO.10 132MM,,5437.5,Rideout Memorial Hospital,2019
3269,447000010915,SPACER ORACLE 0 DEG 55X22X11MM,,17875.0,Rideout Memorial Hospital,2019
3270,447000010917,LENS IO BAUSH 6.5D,,247.5,Rideout Memorial Hospital,2019
3271,447000010920,KIT NEUROMONITORING,,4312.5,Rideout Memorial Hospital,2019
3272,447000010921,CLIP ORACLE LIGHT,,1912.5,Rideout Memorial Hospital,2019
3273,447000010924,SPACER ORACLE 0 DEG 55X22X9MM,,17875.0,Rideout Memorial Hospital,2019
3274,447000010932,SCREW CLICK-X 5.2X40MM,C1713,5343.75,Rideout Memorial Hospital,2019
3275,447000010933,ROD 6.0X200MM,C1713,1457.75,Rideout Memorial Hospital,2019
3276,447000010934,GRAFT ENDOVASCULAR FLAIR 9X50CM,,11098.5,Rideout Memorial Hospital,2019
3277,447000010947,INSERT ART DISHED GENII SZ5-6 13MM,,4000.0,Rideout Memorial Hospital,2019
3278,447000010948,COMPONENT FEM LEGION CR LT SZ6,,5625.0,Rideout Memorial Hospital,2019
3279,447000010949,BASEPLATE TIB GENESIS II LT SZ6,C1713,4000.0,Rideout Memorial Hospital,2019
3280,447000010966,GRAFT CONTRALATERAL LIMB 16X13MM,,17412.5,Rideout Memorial Hospital,2019
3281,447000010967,GRAFT CONTRALATERAL LIMB 16X16MM,,16275.0,Rideout Memorial Hospital,2019
3282,447000010968,GRAFT BIFURCATED 32X16MM,,27431.25,Rideout Memorial Hospital,2019
3283,447000010972,LENS IO TECNIS MULTIFOCAL 13.5,,3580.0,Rideout Memorial Hospital,2019
3284,447000010974,CATHETER GUIDE LAUNCHER 5FR EBU3.0,C1887,100.0,Rideout Memorial Hospital,2019
3285,447000010975,CATHETER GUIDE LAUNCHER 5FR EBU3.5,C1887,100.0,Rideout Memorial Hospital,2019
3286,447000010976,CATHETER GUIDE LAUNCHER 5FR EBU3.75,C1887,100.0,Rideout Memorial Hospital,2019
3287,447000010977,CATHETER GUIDE LAUNCHER 5FR EBU4.0,C1887,100.0,Rideout Memorial Hospital,2019
3288,447000010978,CATHETER GUIDE LAUNCHER 5FR EBU4.5,C1887,100.0,Rideout Memorial Hospital,2019
3289,447000010979,CATHETER GUIDE LAUNCHER 5FR EBU5.0,C1887,100.0,Rideout Memorial Hospital,2019
3290,447000010980,GUIDEWIRE TROCAR TIP,C1769,41.65,Rideout Memorial Hospital,2019
3291,447000010984,CATHETER GUIDE LAUNCHER 5FR LARA,C1887,100.0,Rideout Memorial Hospital,2019
3292,447000010991,CATHETER GUIDE LAUNCHER 5FR ALR12,C1887,100.0,Rideout Memorial Hospital,2019
3293,447000010997,CATHETER GUIDE LAUNCHER 5FR MRADIAL,C1887,100.0,Rideout Memorial Hospital,2019
3294,447000010998,CATHETER GUIDE LAUNCHER 5FR MRESS,C1887,100.0,Rideout Memorial Hospital,2019
3295,447000010999,CATHETER GUIDE LAUNCHER 5FR RRAD,C1887,100.0,Rideout Memorial Hospital,2019
3296,447000011000,CATHETER GUIDE LAUNCHER 5FR MAC3.0,C1887,100.0,Rideout Memorial Hospital,2019
3297,447000011001,CATHETER GUIDE LAUNCHER 5FR MAC3.5,C1887,100.0,Rideout Memorial Hospital,2019
3298,447000011002,CATHETER GUIDE LAUNCHER 5FR MAC3.75,C1887,100.0,Rideout Memorial Hospital,2019
3299,447000011003,CATHETER GUIDE LAUNCHER 5FR MAC4.0,C1887,100.0,Rideout Memorial Hospital,2019
3300,447000011004,CATHETER GUIDE LAUNCHER 5FR MAC4.5,C1887,100.0,Rideout Memorial Hospital,2019
3301,447000011005,CATHETER GUIDE LAUNCHER 5FR MAC3030,C1887,100.0,Rideout Memorial Hospital,2019
3302,447000011006,CATHETER GD LAUNCHER 5FR HKY STK I,C1887,100.0,Rideout Memorial Hospital,2019
3303,447000011007,CATHETER GD LAUNCHER 5FR HKY STK II,C1887,100.0,Rideout Memorial Hospital,2019
3304,447000011008,CATHETER GD LAUNCHER 5FR HKY STK RELAXED,C1887,100.0,Rideout Memorial Hospital,2019
3305,447000011009,CATHETER GD LAUNCHER 5FR HKY STK III,C1887,100.0,Rideout Memorial Hospital,2019
3306,447000011010,CATHETER GD LAUNCHER MLTPRPS SHRTTIP 5FR,C1887,100.0,Rideout Memorial Hospital,2019
3307,447000011011,CATHETER GUIDE LAUNCHER 5FR IMA,C1887,100.0,Rideout Memorial Hospital,2019
3308,447000011012,CATHETER GD LAUNCHER 5FR EZ RDL LFT,C1887,100.0,Rideout Memorial Hospital,2019
3309,447000011014,CATHETER GD LAUNCHER 5FR EZRDL LF LNGTIP,C1887,100.0,Rideout Memorial Hospital,2019
3310,447000011015,CATHETER LAUNCHER 5FR EZ RDL LF SHRTTIP,C1887,100.0,Rideout Memorial Hospital,2019
3311,447000011016,CATHETER GD LAUNCHER 5FR EZ RDL RT,C1887,100.0,Rideout Memorial Hospital,2019
3312,447000011017,CATHETER LAUNCHER ESTRDL RT SHRTTP 5FR,C1887,100.0,Rideout Memorial Hospital,2019
3313,447000011018,CATHETER GUIDE SHERPA BALANCED 6FR LARA,C1887,100.0,Rideout Memorial Hospital,2019
3314,447000011019,CATHETER GUIDE SHERPA BALANCED 6FR RRAD,C1887,100.0,Rideout Memorial Hospital,2019
3315,447000011021,SCREW CANN ASNISIII 6.5X95MM,C1713,1285.2,Rideout Memorial Hospital,2019
3316,447000011022,SCREW CANN ASNISIII 6.5X110MM,C1713,1285.2,Rideout Memorial Hospital,2019
3317,447000011023,CATHETER SHERPA BLNC EZRAD LF LNGTIP 6FR,,100.0,Rideout Memorial Hospital,2019
3318,447000011025,CATHETER GD SHERPA BLNCD 6FR EZ RDL RT,C1887,100.0,Rideout Memorial Hospital,2019
3319,447000011045,POUCH UROSTOMY 1PC ACTIVE LIFE 38MM,,244.75,Rideout Memorial Hospital,2019
3320,447000011062,PLATE EAGLEPLUS 2 LEVEL 28MM,C1713,6356.25,Rideout Memorial Hospital,2019
3321,447000011063,SCREW SELF DRILLING,C1713,1700.0,Rideout Memorial Hospital,2019
3322,447000011070,SCREW SELF DRILLING 12MM,C1713,1700.0,Rideout Memorial Hospital,2019
3323,447000011071,KIT ACCESSORY,,110.0,Rideout Memorial Hospital,2019
3324,447000011086,KIT TRIAL LEAD 60CM,,5231.25,Rideout Memorial Hospital,2019
3325,447000011088,COMPONENT FEM PS TRIATHALON RT SZ4,C1776,8550.0,Rideout Memorial Hospital,2019
3326,447000011090,ROD PREBENT 55MM,C1713,2460.0,Rideout Memorial Hospital,2019
3327,447000011091,IMPLANT SPINE ROI-C CAGE 7X12X15.5MM,,10202.5,Rideout Memorial Hospital,2019
3328,447000011092,IMPLANT SPINE ROI- ANCHOR PLATE LONG,,10202.5,Rideout Memorial Hospital,2019
3329,447000011094,COMPONENT FEM SIGMA PS SZ 5R,,9388.33,Rideout Memorial Hospital,2019
3330,447000011095,GRAFT TALENT THORACIC,,32250.0,Rideout Memorial Hospital,2019
3331,447000011096,GRAFT TALENT THORACIC,,32250.0,Rideout Memorial Hospital,2019
3332,447000011099,KIT FIXATOR EXTERNAL STABLELOC,,5808.75,Rideout Memorial Hospital,2019
3333,447000011100,SCREW FLEXIBLE 1.5X14MM,C1713,400.5,Rideout Memorial Hospital,2019
3334,447000011102,SCREW ATUTRAK MICRO 22MM,C1713,1904.0,Rideout Memorial Hospital,2019
3335,447000011103,K WIRE DBL TROCAR .035X6IN,C1769,1904.0,Rideout Memorial Hospital,2019
3336,447000011111,CONDYLE SCREW 45MM,C1713,952.0,Rideout Memorial Hospital,2019
3337,447000011112,MATRISTEM SURGICAL MATRIX 20X25CM,,33392.5,Rideout Memorial Hospital,2019
3338,447000011113,"TIBIAL BASE,ATTUNE SIZE 9",,11681.25,Rideout Memorial Hospital,2019
3339,447000011114,ANT IBODIC ARTICULATING CEMENT SPACER,,189.52,Rideout Memorial Hospital,2019
3340,447000011115,SUTURE LABRAL TAPE WHT 1.5MM 36IN,,423.0,Rideout Memorial Hospital,2019
3341,447000011116,SUTURE LABRAL TAPE WHT 1.5MM 36IN,,423.0,Rideout Memorial Hospital,2019
3342,447000011120,GUIDEWIRE COURIER SOFT,C1769,180.0,Rideout Memorial Hospital,2019
3343,447000011121,CATHETER FLUSH OMNI 5FRX90CM,C1887,90.0,Rideout Memorial Hospital,2019
3344,447000011122,KIT PERCUTANEOUS INS F/2.9MM PUSHLOCK,,1338.75,Rideout Memorial Hospital,2019
3345,447000011124,CATHETER 6FR IMA,,24.38,Rideout Memorial Hospital,2019
3346,447000011125,ELECTRODE BOVIE,,17.85,Rideout Memorial Hospital,2019
3347,447000011126,CATHETER 5FR 3DRC INFINITI,C1725,26.0,Rideout Memorial Hospital,2019
3348,447000011127,CATHETER CORON JUDKINS 5FR JL4.5,C1725,21.88,Rideout Memorial Hospital,2019
3349,447000011128,CATHETER CORON JUDKINS 5FR JR3.5,C1725,21.88,Rideout Memorial Hospital,2019
3350,447000011129,CATHETER 5FR IM INFINITI,C1725,21.88,Rideout Memorial Hospital,2019
3351,447000011130,CATHETER 5FR AR1 MOD INFINITI,C1725,21.88,Rideout Memorial Hospital,2019
3352,447000011131,CATHETER 5FR RCB INFINITI,C1725,21.88,Rideout Memorial Hospital,2019
3353,447000011132,CATHETER 5FR LCB INFINITI,C1725,21.88,Rideout Memorial Hospital,2019
3354,447000011133,CATHETER 5FR ALI INFINITI,C1725,44.0,Rideout Memorial Hospital,2019
3355,447000011134,CATHETER CORON JUDKINS JL4 5FR,C1725,44.0,Rideout Memorial Hospital,2019
3356,447000011136,CATHETER CORON JUDKINS 5FR JL3.5,C1725,21.88,Rideout Memorial Hospital,2019
3357,447000011137,CATHETER CORON JUDKINS 5FR JL5,C1725,21.88,Rideout Memorial Hospital,2019
3358,447000011138,ANCHOR SUTURE VENTED 4.75X19.1MM,C1713,2688.0,Rideout Memorial Hospital,2019
3359,447000011139,NEEDLE MULTIFIRE SCORPION,,1032.75,Rideout Memorial Hospital,2019
3360,447000011140,CANNULA PASSPORT 8X4,,218.5,Rideout Memorial Hospital,2019
3361,447000011142,ANCHOR SUTURE CLOSED EYELET 4.75X19.1MM,C1713,2172.0,Rideout Memorial Hospital,2019
3362,447000011143,SCREW LCKNG 5X60MM,C1713,1126.25,Rideout Memorial Hospital,2019
3363,447000011145,SCREW LCKNG 5X45MM,C1713,1126.25,Rideout Memorial Hospital,2019
3364,447000011146,SCREW LCKNG 5X65MM,C1713,1126.25,Rideout Memorial Hospital,2019
3365,447000011152,BALLOON HONAN COMPLETE W/CASE,C1725,2094.83,Rideout Memorial Hospital,2019
3366,447000011155,LASSO SUTURE SD CRESCENT,,850.0,Rideout Memorial Hospital,2019
3367,447000011168,BASKET STONE GEMINI 3 WIRE,,1007.25,Rideout Memorial Hospital,2019
3368,447000011174,CATHETER URETERAL OPEN-ENDED TIP 5FR,A4336,49.0,Rideout Memorial Hospital,2019
3369,447000011175,STENT URINARY DIVISION 7FR,C2617,488.75,Rideout Memorial Hospital,2019
3370,447000011176,ELECTRODE FULGURATING 2FRX105CM,,688.5,Rideout Memorial Hospital,2019
3371,447000011177,ELECTRODE FULGURATING 3FRX105CM,,577.28,Rideout Memorial Hospital,2019
3372,447000011190,SYSTEM EVH VASOVIEW HEMOPRO2,,4829.07,Rideout Memorial Hospital,2019
3373,447000011191,WIRE PACING TEMPORARY ORNG 26MM,,59.4,Rideout Memorial Hospital,2019
3374,447000011192,WIRE PACING TEMPORARY WHITE,C1883,59.0,Rideout Memorial Hospital,2019
3375,447000011197,KIT CATH PLEURAL PLEURX,,2200.0,Rideout Memorial Hospital,2019
3376,447000011199,SET DRAINAGE LINE PLEURX,,680.0,Rideout Memorial Hospital,2019
3377,447000011202,LASSO SUTURE SD 45DEG RT CRV,,850.0,Rideout Memorial Hospital,2019
3378,447000011203,PLATE CLAV SUP MIDSHAFT CRV RT 7H 88MM,,4050.0,Rideout Memorial Hospital,2019
3379,447000011204,GRAFT STENT OVATION ILIAC LIMB 14X80MM,C1874,10230.0,Rideout Memorial Hospital,2019
3380,447000011206,LOOP LINA GOLD MONOPOLAR,,1487.5,Rideout Memorial Hospital,2019
3381,447000011223,HEAD FEM +2.5NECK C TAP 28MM,C1776,1950.75,Rideout Memorial Hospital,2019
3382,447000011224,PROSTHESIS AUSTIN MOORE HIP 41MM,,2368.0,Rideout Memorial Hospital,2019
3383,447000011225,LINER ACET MDM CEMENTLESS C 36MM,,6756.75,Rideout Memorial Hospital,2019
3384,447000011226,PROSTHESIS AUSTIN MOORE HIP 59MM,,2368.0,Rideout Memorial Hospital,2019
3385,447000011230,GRAFT TALENT THORACIC,,37437.5,Rideout Memorial Hospital,2019
3386,447000011232,DRAIN FLUTED RND W/TROCAR 19FR,,108.75,Rideout Memorial Hospital,2019
3387,447000011236,PLATE X 4H 1.3MM,C1713,884.0,Rideout Memorial Hospital,2019
3388,447000011239,SCREW CORTEX T1 6MM 1.5MM,C1713,258.75,Rideout Memorial Hospital,2019
3389,447000011240,PLATE ZYGOMATIC 4H 2.0X22MM,C1713,930.75,Rideout Memorial Hospital,2019
3390,447000011241,PLATE OBLIQUE T1 LT 2X3H 2.0MM,C1713,935.0,Rideout Memorial Hospital,2019
3391,447000011243,CATHETER ANJOJET DVX 6FR,,2272.5,Rideout Memorial Hospital,2019
3392,447000011244,CATHETER ANJOJET XPEEDIOR 6FR,,1972.5,Rideout Memorial Hospital,2019
3393,447000011245,CATHETER ANJOJET SPIROFLEX VG 5FR,,2692.5,Rideout Memorial Hospital,2019
3394,447000011246,CATHETER ANJOJET SPIROFLEX 4F,,2692.5,Rideout Memorial Hospital,2019
3395,447000011249,KIT NAIL GAMMA3 130DEG LT 10X400MM,C1713,8993.08,Rideout Memorial Hospital,2019
3396,447000011253,INTRODUCER INTUBATING FROVA 14.0-65-FIC,,903.98,Rideout Memorial Hospital,2019
3397,447000011254,GRAFT STENT ENDURANT BIFURCATED,,27431.25,Rideout Memorial Hospital,2019
3398,447000011255,GRAFT STENT ENDURANT CONTRALATERAL,,17412.5,Rideout Memorial Hospital,2019
3399,447000011256,ENDOPROSTHESIS  IPSILAT 23X12X14,,25612.5,Rideout Memorial Hospital,2019
3400,447000011257,ENDOPROSTHESIS CONTRALATERAL LEG 14.5X12,,13930.0,Rideout Memorial Hospital,2019
3401,447000011258,LEAD 3MMX60CM,C1778,14850.0,Rideout Memorial Hospital,2019
3402,447000011259,DEVICE IPG EON MINI 16 CHNL RECHARGEABLE,,37500.0,Rideout Memorial Hospital,2019
3403,447000011264,BINDER ABDOMINAL 4-PANEL 55-72IN,,47.5,Rideout Memorial Hospital,2019
3404,447000011265,COMP TRIATHLON TS FEM #4 LF,,18519.6,Rideout Memorial Hospital,2019
3405,447000011266,STEM TRIATHLON TS CEMENTLESS 14MMX100MM,,4977.0,Rideout Memorial Hospital,2019
3406,447000011268,STEM TRIATHLON TS CEMENTLESS 10MMX150MM,,5505.0,Rideout Memorial Hospital,2019
3407,447000011269,POST AUGMENT TRIATHLON TS FEM #4 5MM,,4773.0,Rideout Memorial Hospital,2019
3408,447000011270,ADAPTER TRIATHLON TS OFFSET STEM 4MM,,4806.0,Rideout Memorial Hospital,2019
3409,447000011271,ADAPTER TRIATHLON TS OFFSET STEM 8MM,,4806.34,Rideout Memorial Hospital,2019
3410,447000011272,BASEPLATE UNIV TIB AUGMNT #4 LL/RM 10MM,C1713,4467.0,Rideout Memorial Hospital,2019
3411,447000011273,BASEPLATE UNIV TIB CEMNTD #4,C1713,10908.8,Rideout Memorial Hospital,2019
3412,447000011274,SHUNT CAROTID ENDAR STR 3X4MM,,1279.25,Rideout Memorial Hospital,2019
3413,447000011276,SHELL HEMI CLUSTERH TRITANIUM 50MM,,6037.5,Rideout Memorial Hospital,2019
3414,447000011277,SCREW TORX 6.5MM BONE 25MM,C1713,554.2,Rideout Memorial Hospital,2019
3415,447000011278,HEAD FEM +2.5NECK C TAP 28MM,C1776,3862.5,Rideout Memorial Hospital,2019
3416,447000011279,INSERT TRIATHLON STABILIZER SZ4 22MM,,9408.0,Rideout Memorial Hospital,2019
3417,447000011283,BLOCKER ARNDT ENDOBRONCHIAL 9FR 78CM,,704.65,Rideout Memorial Hospital,2019
3418,447000011284,BLOCKER COHEN ENDOBRONCHIAL,,1089.75,Rideout Memorial Hospital,2019
3419,447000011285,INSERT TIB ART POST STBLZD SZ7 8MM,,4520.25,Rideout Memorial Hospital,2019
3420,447000011287,ENDOPROSTHESIS  IPSILAT 28.5X14.5X14,,27486.25,Rideout Memorial Hospital,2019
3421,447000011288,STEM CEMENTED LONG RT,,9187.5,Rideout Memorial Hospital,2019
3422,447000011292,PINBALL JURGAN 5/64IN,A4649,30.0,Rideout Memorial Hospital,2019
3423,447000011293,PINBALL JURGAN .045IN,C1713,25.85,Rideout Memorial Hospital,2019
3424,447000011294,PIN PASSING SPADE TIP,C1713,517.78,Rideout Memorial Hospital,2019
3425,447000011295,GRAFT STENT ENDURANT II BIFURCATED LIMB,,27431.25,Rideout Memorial Hospital,2019
3426,447000011297,DEVICE LAPROSCOPE SUTURING RD180 5MM,,1062.5,Rideout Memorial Hospital,2019
3427,447000011298,MATRIX MATRISTEM SURGICAL PSM 4X12CM,,5670.0,Rideout Memorial Hospital,2019
3428,447000011300,SCREW CANCELLOUS BONE .6X30MM,C1713,552.89,Rideout Memorial Hospital,2019
3429,447000011301,STEM FEM 12/14 TAPER CEMENTED SZ7,,9234.23,Rideout Memorial Hospital,2019
3430,447000011303,HEAD FEM METAL ON METAL 36MM,,3484.8,Rideout Memorial Hospital,2019
3431,447000011304,LINER ACETABULAR PLUS 4 10DEG,,5577.0,Rideout Memorial Hospital,2019
3432,447000011319,GRAFT ARTEGRAFT VASCULAR 7MMX50CM,,4571.25,Rideout Memorial Hospital,2019
3433,447000011327,KIT PLEURX PATIENT STARTER,,298.13,Rideout Memorial Hospital,2019
3434,447000011328,CANNULA ROOT AORTIC MIAR 14FR,,156.75,Rideout Memorial Hospital,2019
3435,447000011329,LOAD CK QUICK KNOT,,190.0,Rideout Memorial Hospital,2019
3436,447000011330,DEVICE CK TI KNOT,,850.0,Rideout Memorial Hospital,2019
3437,447000011331,CANNULA RETROGRADE CARDIOPLEGIA 14FR,,443.39,Rideout Memorial Hospital,2019
3438,447000011346,SLITTER CPS DIRECT SL2,,55.0,Rideout Memorial Hospital,2019
3439,447000011357,NAIL TIBL UNREAMED TI 8X400,C1713,4728.38,Rideout Memorial Hospital,2019
3440,447000011360,GRAFT VASC GORETEX 4X7MMX50CM,C1768,2488.0,Rideout Memorial Hospital,2019
3441,447000011362,PLATE VDR ACU-LOC 2 NRW LNG LT,C1713,3806.25,Rideout Memorial Hospital,2019
3442,447000011365,SCREW CORT NON-TGGL 2.3X20MM,C1713,400.5,Rideout Memorial Hospital,2019
3443,447000011378,VALVE PUDENZ ANTISIPHN MED PRESS RNG12MM,,4166.25,Rideout Memorial Hospital,2019
3444,447000011383,SHEATH PINNACLE INTRO PERIP 7FRX25CM,,95.0,Rideout Memorial Hospital,2019
