,EAP,Description,Rev Code,IP Price,OP Price,Hospital,Year
1025,30200105,HCHG NI DUPLEX EXT UPP UNI RT,921,1562.0,1562.0,Eden Medical Center,2019
1026,30200106,HCHG NI DUPLX EXT VEINS UNI LT,921,1503.0,1503.0,Eden Medical Center,2019
1027,30200107,HCHG NI DUPLX EXT VEINS UNI RT,921,1503.0,1503.0,Eden Medical Center,2019
1028,30200109,HCHG NI DUPLEX EXTRCRAN UNI RT,921,1312.0,1274.0,Eden Medical Center,2019
1029,30200112,HCHG NI TCD EMBOLI DETECT W/IJ,921,3975.0,3975.0,Eden Medical Center,2019
1030,30300002,HCHG MR TEMPOROMANDIBULAR JOINTS,610,4001.0,4001.0,Eden Medical Center,2019
1031,30300003,HCHG MRI ORBIT AND FACE AND NECK WO CONTR,610,3828.0,3828.0,Eden Medical Center,2019
1032,30300004,HCHG MRI ORBIT AND FACE AND NECK W CONTR,610,4442.0,4442.0,Eden Medical Center,2019
1033,30300005,HCHG MRI ORBIT AND FACE AND NECK W AND WO CONTR,610,6278.0,6278.0,Eden Medical Center,2019
1034,30300006,HCHG MRA HEAD WO CONTR,615,4245.0,4245.0,Eden Medical Center,2019
1035,30300007,HCHG MRA HEAD W CONTR,615,6080.0,6080.0,Eden Medical Center,2019
1036,30300008,HCHG MRA HEAD W AND WO CONTR,615,6776.0,6776.0,Eden Medical Center,2019
1037,30300009,HCHG MRA NECK WO CONTR,615,4812.0,4812.0,Eden Medical Center,2019
1038,30300010,HCHG MRA NECK W CONTR,615,4971.0,4971.0,Eden Medical Center,2019
1039,30300011,HCHG MRA NECK W AND WO CONTR,615,6781.0,6781.0,Eden Medical Center,2019
1040,30300012,HCHG MRI BRAIN W STEM WO CONTR,611,4036.0,3970.0,Eden Medical Center,2019
1041,30300013,HCHG MRI BRAIN W STEM W CONTR,611,5327.0,5327.0,Eden Medical Center,2019
1042,30300014,HCHG MRI BRAIN W STEM W AND WO CONTR,611,6191.0,6191.0,Eden Medical Center,2019
1043,30300018,HCHG MRI CHEST WO CONTR,610,4358.0,4358.0,Eden Medical Center,2019
1044,30300020,HCHG MRI CHEST W AND WO CONTR,610,6502.0,6502.0,Eden Medical Center,2019
1045,30300021,HCHG MRI SPINE CERV WO CONTR,612,3894.0,3716.0,Eden Medical Center,2019
1046,30300022,HCHG MRI SPINE CERV W CONTR,612,5499.0,4964.0,Eden Medical Center,2019
1047,30300023,HCHG MRI SPINE THOR WO CONTR,612,4095.0,4065.0,Eden Medical Center,2019
1048,30300024,HCHG MRI SPINE THOR W CONTR,612,5279.0,5279.0,Eden Medical Center,2019
1049,30300025,HCHG MRI SPINE LUMB WO CONTR,612,3767.0,3752.0,Eden Medical Center,2019
1050,30300026,HCHG MRI SPINE LUMB W CONTR,612,5470.0,5470.0,Eden Medical Center,2019
1051,30300027,HCHG MRI SPINE CERV W AND WO CONTR,612,5940.0,5940.0,Eden Medical Center,2019
1052,30300028,HCHG MRI SPINE THOR W AND WO CONTR,612,5905.0,5905.0,Eden Medical Center,2019
1053,30300029,HCHG MRI SPINE LUMB W AND WO CONTR,612,6072.0,6072.0,Eden Medical Center,2019
1054,30300031,HCHG MRI PELVIS WO CONTR,610,3797.0,3697.0,Eden Medical Center,2019
1055,30300032,HCHG MRI PELVIS W CONTR,610,4933.0,4933.0,Eden Medical Center,2019
1056,30300033,HCHG MRI PELVIS W AND WO CONTR,610,5742.0,5741.0,Eden Medical Center,2019
1057,30300034,HCHG MRI EXTREM UPPER NO JOINT WO CONTR BIL,610,5793.0,5793.0,Eden Medical Center,2019
1058,30300035,HCHG MRI EXTREM UPPER NO JOINT WO CONTR LT,610,3862.0,3862.0,Eden Medical Center,2019
1059,30300036,HCHG MRI EXTREM UPPER NO JOINT WO CONTR RT,610,3862.0,3862.0,Eden Medical Center,2019
1060,30300040,HCHG MRI EXTREM UPPER NO JOINT W AND WO CONTR BIL,610,8398.0,8398.0,Eden Medical Center,2019
1061,30300041,HCHG MRI EXTREM UPPER NO JOINT W AND WO CONTR LT,610,5599.0,5599.0,Eden Medical Center,2019
1062,30300042,HCHG MRI EXTREM UPPER NO JOINT W AND WO CONTR RT,610,5599.0,5599.0,Eden Medical Center,2019
1063,30300043,HCHG MRI EXTREM UPPER JOINT WO CONTR BIL,610,5523.0,4936.0,Eden Medical Center,2019
1064,30300044,HCHG MRI EXTREM UPPER JOINT WO CONTR LT,610,3682.0,3291.0,Eden Medical Center,2019
1065,30300045,HCHG MRI EXTREM UPPER JOINT WO CONTR RT,610,3682.0,3291.0,Eden Medical Center,2019
1066,30300046,HCHG MRI EXTREM UPPER JOINT W CONTR BIL,610,6046.0,5664.0,Eden Medical Center,2019
1067,30300047,HCHG MRI EXTREM UPPER JOINT W CONTR LT,610,4031.0,3776.0,Eden Medical Center,2019
1068,30300048,HCHG MRI EXTREM UPPER JOINT W CONTR RT,610,4031.0,3776.0,Eden Medical Center,2019
1069,30300049,HCHG MRI EXTREM UPPER JOINT W AND WO CONTR BIL,610,8060.0,8060.0,Eden Medical Center,2019
1070,30300050,HCHG MRI EXTREM UPPER JOINT W AND WO CONTR LT,610,5373.0,5373.0,Eden Medical Center,2019
1071,30300051,HCHG MRI EXTREM UPPER JOINT W AND WO CONTR RT,610,5373.0,5373.0,Eden Medical Center,2019
1072,30300055,HCHG MRI EXTREM LOWER WO CONTR BIL,610,5836.0,5836.0,Eden Medical Center,2019
1073,30300056,HCHG MRI EXTREM LOWER WO CONTR LT,610,3891.0,3891.0,Eden Medical Center,2019
1074,30300057,HCHG MRI EXTREM LOWER WO CONTR RT,610,3891.0,3891.0,Eden Medical Center,2019
1075,30300058,HCHG MRI EXTREM LOWER NO JOINT W CONTR BIL,610,7052.0,7052.0,Eden Medical Center,2019
1076,30300059,HCHG MRI EXTREM LOWER NO JOINT W CONTR LT,610,4701.0,4701.0,Eden Medical Center,2019
1077,30300060,HCHG MRI EXTREM LOWER NO JOINT W CONTR RT,610,4701.0,4701.0,Eden Medical Center,2019
1078,30300061,HCHG MRI EXTREM LOWER W AND WO CONTR BIL,610,8570.0,8570.0,Eden Medical Center,2019
1079,30300062,HCHG MRI EXTREM LOWER W AND WO CONTR LT,610,5713.0,5713.0,Eden Medical Center,2019
1080,30300063,HCHG MRI EXTREM LOWER W AND WO CONTR RT,610,5713.0,5713.0,Eden Medical Center,2019
1081,30300064,HCHG MRI EXTREM LOWER JOINT WO CONTR BIL,610,5649.0,5446.0,Eden Medical Center,2019
1082,30300065,HCHG MRI EXTREM LOWER JOINT WO CONTR LT,610,3766.0,3631.0,Eden Medical Center,2019
1083,30300066,HCHG MRI EXTREM LOWER JOINT WO CONTR RT,610,3766.0,3631.0,Eden Medical Center,2019
1084,30300067,HCHG MRI EXTREM LOWER JOINT W CONTR BIL,610,6490.0,6490.0,Eden Medical Center,2019
1085,30300068,HCHG MRI EXTREM LOWER JOINT W CONTR LT,610,4327.0,4327.0,Eden Medical Center,2019
1086,30300069,HCHG MRI EXTREM LOWER JOINT W CONTR RT,610,4327.0,4327.0,Eden Medical Center,2019
1087,30300070,HCHG MRI EXTREM LOWER JOINT W AND WO CONTR BIL,610,8548.0,8548.0,Eden Medical Center,2019
1088,30300071,HCHG MRI EXTREM LOWER JOINT W AND WO CONTR LT,610,5699.0,5699.0,Eden Medical Center,2019
1089,30300072,HCHG MRI EXTREM LOWER JOINT W AND WO CONTR RT,610,5699.0,5699.0,Eden Medical Center,2019
1090,30300073,HCHG MRI ABDOMEN WO CONTR,610,4131.0,4131.0,Eden Medical Center,2019
1091,30300074,HCHG MRI ABDOMEN W CONTR,610,4930.0,4930.0,Eden Medical Center,2019
1092,30300075,HCHG MRI ABDOMEN W AND WO CONTR,610,6606.0,6606.0,Eden Medical Center,2019
1093,30300082,HCHG MR SPECTROSCOPY,610,4602.0,4602.0,Eden Medical Center,2019
1094,30300084,HCHG MRI GUIDED NEEDLE PLACEMENT,610,3883.0,3883.0,Eden Medical Center,2019
1095,30300085,HCHG MRA ABD W CON,618,3192.0,3192.0,Eden Medical Center,2019
1096,30300086,HCHG MRA ABD W/O CON,618,3858.0,3858.0,Eden Medical Center,2019
1097,30300087,HCHG MRA ABD W-W/O CON,618,4541.0,4541.0,Eden Medical Center,2019
1098,30300095,HCHG MRA CHEST W/O CON,618,3886.0,3886.0,Eden Medical Center,2019
1099,30300096,HCHG MRA CHEST W-W/O CON,618,4898.0,4898.0,Eden Medical Center,2019
1100,30300097,HCHG MRA EXT LOW W CON,616,3345.0,3345.0,Eden Medical Center,2019
1101,30300098,HCHG MRA EXT LOW W/O CON,616,3380.0,3380.0,Eden Medical Center,2019
1102,30300102,HCHG MRA PELVIS W-W/O CON,618,5374.0,5374.0,Eden Medical Center,2019
1103,30300136,HCHG MRA UPPER EXT W-WO CON,618,4647.0,4647.0,Eden Medical Center,2019
1104,30300138,HCHG MRI BRAIN FUNC TEST SELECT OR VISUAL STIM BY TECH,611,3850.0,3850.0,Eden Medical Center,2019
1105,30300145,HCHG MRA SPINAL CANAL W-WO CON,618,4519.0,4519.0,Eden Medical Center,2019
1106,30300152,HCHG MRA EXT LOW W-W/O CON LT,616,4406.0,4406.0,Eden Medical Center,2019
1107,30300153,HCHG MRA EXT LOW W-W/O CON RT,616,4406.0,4406.0,Eden Medical Center,2019
1108,30300175,HCHG MRI FETAL SINGLE/1ST GESTATION,610,4527.0,4527.0,Eden Medical Center,2019
1109,30300178,HCHG MRI BREAST W/O CONTRAST BILAT,610,4424.0,4424.0,Eden Medical Center,2019
1110,30300180,HCHG MRI BREAST BIL WO/W CONTRAST W OR WO CAD,610,5025.0,5025.0,Eden Medical Center,2019
1111,30400002,HCHG CT PERFUSION ANALYSIS CEREBRAL WITH CONTRAST,351,6476.0,6476.0,Eden Medical Center,2019
1112,30400012,HCHG CT BRAIN WO CONTR,351,3400.0,3294.0,Eden Medical Center,2019
1113,30400013,HCHG CT BRAIN W CONTR,351,3614.0,3614.0,Eden Medical Center,2019
1114,30400014,HCHG CT BRAIN W AND WO CONTR,351,4190.0,3872.0,Eden Medical Center,2019
1115,30400015,HCHG CT ORBIT AND SELLA FOSSA WO CONTR,351,3681.0,3681.0,Eden Medical Center,2019
1116,30400016,HCHG CT ORBIT AND SELLA FOSSA W CONTR,351,4428.0,4428.0,Eden Medical Center,2019
1117,30400017,HCHG CT ORBIT AND SELLA FOSSA W AND WO CONTR,351,4734.0,4734.0,Eden Medical Center,2019
1118,30400019,HCHG CT MAXILLOFACIAL WO CONTR,351,3135.0,3135.0,Eden Medical Center,2019
1119,30400020,HCHG CT MAXILLOFACIAL W CONTR,351,4069.0,4040.0,Eden Medical Center,2019
1120,30400021,HCHG CT MAXILLOFACIAL W AND WO CONTR,351,3697.0,3081.0,Eden Medical Center,2019
1121,30400022,HCHG CT NECK WO CONTR,351,3588.0,3588.0,Eden Medical Center,2019
1122,30400023,HCHG CT NECK W CONTR,351,4377.0,4377.0,Eden Medical Center,2019
1123,30400024,HCHG CT NECK W AND WO CONTR,351,4094.0,4094.0,Eden Medical Center,2019
1124,30400025,HCHG CTA HEAD/BRAIN W AND WO CONTR,351,5104.0,4953.0,Eden Medical Center,2019
1125,30400026,HCHG CTA NECK W AND WO CONTR,351,5031.0,5031.0,Eden Medical Center,2019
1126,30400027,HCHG CT CHEST WO CONTR,352,3131.0,2778.0,Eden Medical Center,2019
1127,30400029,HCHG CT CHEST W CONTR,352,4189.0,4053.0,Eden Medical Center,2019
1128,30400030,HCHG CT CHEST W AND WO CONTR,352,4894.0,4894.0,Eden Medical Center,2019
1129,30400031,HCHG CTA CHEST W AND WO CONTR,350,5426.0,5426.0,Eden Medical Center,2019
1130,30400032,HCHG CT SPINE CERV WO CONTR,352,4129.0,4129.0,Eden Medical Center,2019
1131,30400033,HCHG CT SPINE CERV W CONTR,352,4744.0,4744.0,Eden Medical Center,2019
1132,30400034,HCHG CT SPINE CERV W AND WO CONTR,352,5358.0,5358.0,Eden Medical Center,2019
1133,30400035,HCHG CT SPINE THOR WO CONTR,352,4061.0,3693.0,Eden Medical Center,2019
1134,30400036,HCHG CT SPINE THOR W CONTR,352,4612.0,4612.0,Eden Medical Center,2019
1135,30400037,HCHG CT SPINE THOR W AND WO CONTR,352,6498.0,6498.0,Eden Medical Center,2019
1136,30400038,HCHG CT SPINE LUMB WO CONTR,352,3789.0,3789.0,Eden Medical Center,2019
1137,30400039,HCHG CT SPINE LUMB W CONTR,352,5157.0,5157.0,Eden Medical Center,2019
1138,30400040,HCHG CT SPINE LUMB W AND WO CONTR,352,5284.0,5284.0,Eden Medical Center,2019
1139,30400042,HCHG CTA PELVIS W AND WO CONTR,350,4532.0,4532.0,Eden Medical Center,2019
1140,30400043,HCHG CT PELVIS WO CONTR,352,3804.0,3232.0,Eden Medical Center,2019
1141,30400044,HCHG CT PELVIS W CONTR,352,4034.0,3723.0,Eden Medical Center,2019
1142,30400045,HCHG CT PELVIS W AND WO CONTR,352,3929.0,3445.0,Eden Medical Center,2019
1143,30400047,HCHG CT EXTREM UPPER WO CONTR BIL,352,5259.0,5259.0,Eden Medical Center,2019
1144,30400048,HCHG CT EXTREM UPPER WO CONTR LT,352,3506.0,3506.0,Eden Medical Center,2019
1145,30400049,HCHG CT EXTREM UPPER WO CONTR RT,352,3506.0,3506.0,Eden Medical Center,2019
1146,30400050,HCHG CT EXTREM UPPER W CONTR BIL,352,5541.0,5541.0,Eden Medical Center,2019
1147,30400051,HCHG CT EXTREM UPPER W CONTR LT,352,3694.0,3694.0,Eden Medical Center,2019
1148,30400052,HCHG CT EXTREM UPPER W CONTR RT,352,3694.0,3694.0,Eden Medical Center,2019
1149,30400053,HCHG CT EXTREM UPPER W AND WO CONTR BIL,352,6154.0,6154.0,Eden Medical Center,2019
1150,30400054,HCHG CT EXTREM UPPER W AND WO CONTR LT,352,4103.0,4103.0,Eden Medical Center,2019
1151,30400055,HCHG CT EXTREM UPPER W AND WO CONTR RT,352,4103.0,4103.0,Eden Medical Center,2019
1152,30400056,HCHG CTA EXTREM UPPER W AND WO CONTR LT,350,5101.0,5101.0,Eden Medical Center,2019
1153,30400057,HCHG CTA EXTREM UPPER W AND WO CONTR RT,350,5101.0,5101.0,Eden Medical Center,2019
1154,30400058,HCHG CT EXTREM LOWER WO CONTR BIL,352,5058.0,5058.0,Eden Medical Center,2019
1155,30400059,HCHG CT EXTREM LOWER WO CONTR LT,352,3372.0,3372.0,Eden Medical Center,2019
1156,30400060,HCHG CT EXTREM LOWER WO CONTR RT,352,3372.0,3372.0,Eden Medical Center,2019
1157,30400061,HCHG CT EXTREM LOWER W CONTR BIL,352,6621.0,6621.0,Eden Medical Center,2019
1158,30400062,HCHG CT EXTREM LOWER W CONTR LT,352,4414.0,4414.0,Eden Medical Center,2019
1159,30400063,HCHG CT EXTREM LOWER W CONTR RT,352,4414.0,4414.0,Eden Medical Center,2019
1160,30400064,HCHG CT EXTREM LOWER W AND WO CONTR BIL,352,5214.0,5214.0,Eden Medical Center,2019
1161,30400065,HCHG CT EXTREM LOWER W AND WO CONTR LT,352,3476.0,3476.0,Eden Medical Center,2019
1162,30400066,HCHG CT EXTREM LOWER W AND WO CONTR RT,352,3476.0,3476.0,Eden Medical Center,2019
1163,30400067,HCHG CTA EXTREM LOWER W AND WO CONTR BIL,350,7498.0,7498.0,Eden Medical Center,2019
1164,30400068,HCHG CTA EXTREM LOWER W AND WO CONTR LT,350,4999.0,4999.0,Eden Medical Center,2019
1165,30400069,HCHG CTA EXTREM LOWER W AND WO CONTR RT,350,4999.0,4999.0,Eden Medical Center,2019
1166,30400070,HCHG CT ABD WO CONTR,352,3316.0,3099.0,Eden Medical Center,2019
1167,30400071,HCHG CT ABD W CONTR,352,4043.0,3595.0,Eden Medical Center,2019
1168,30400072,HCHG CT ABD W AND WO CONTR,352,4319.0,4302.0,Eden Medical Center,2019
1169,30400073,HCHG CTA ABD W AND WO CONTR,350,5479.0,5479.0,Eden Medical Center,2019
1170,30400074,HCHG CTA ABD W RUNOFF W AND WO CONTR,350,5358.0,5358.0,Eden Medical Center,2019
1171,30400075,HCHG CT 3D RENDERING INTERP & POSTPROCESS SUPERVISION,350,1348.0,1348.0,Eden Medical Center,2019
1172,30400076,HCHG CT 3D RENDERING INTERP&POSTPROC DIF WORK STATION,350,1621.0,1621.0,Eden Medical Center,2019
1173,30400077,HCHG CT LTD OR FOLLOW-UP STDY,350,2183.0,2183.0,Eden Medical Center,2019
1174,30400079,HCHG CT STEREOTACTIC LOCAL,350,9548.0,9548.0,Eden Medical Center,2019
1175,30400080,HCHG CT GUIDE NEEDLE PLACEMENT,350,3700.0,3700.0,Eden Medical Center,2019
1176,30400081,HCHG CT GUIDANCE TISSUE ABLATION,350,3139.0,3139.0,Eden Medical Center,2019
1177,30400082,HCHG CT GUIDE RAD THERAPY FIELDS,350,1544.0,1544.0,Eden Medical Center,2019
1178,30400097,HCHG INS ID ABD/PEL RT PER,361,3985.0,3985.0,Eden Medical Center,2019
1179,30400104,HCHG CT LOW DOSE CT LUNG SCREENING,350,304.0,304.0,Eden Medical Center,2019
1180,30400115,HCHG CT ABD & PELVIS W/O CON,352,5842.0,3862.0,Eden Medical Center,2019
1181,30400116,HCHG CT ABD & PELVIS W/CON,352,6976.0,6482.0,Eden Medical Center,2019
1182,30400117,HCHG CT ABD & PELVIS 1+ REGION W/WO CONTRAST,352,6692.0,6550.0,Eden Medical Center,2019
1183,30400127,HCHG CT DRN W CATH PLACE PRC,350,2642.0,2642.0,Eden Medical Center,2019
1184,30400133,HCHG DIAGNOSTIC BONE MARROW ASPIRATION,361,1941.0,1941.0,Eden Medical Center,2019
1185,30400136,HCHG CT LUNG SCREENING LTD,352,3131.0,2778.0,Eden Medical Center,2019
1186,30400138,HCHG CT BONE LENGTH STUDY,350,665.0,665.0,Eden Medical Center,2019
1187,30500001,HCHG PET W/CT ATT SKLL TO THGH,404,8904.0,8904.0,Eden Medical Center,2019
1188,30500003,HCHG PET SKULL TO THIGH,404,8178.0,8178.0,Eden Medical Center,2019
1189,30500004,HCHG PET TUMOR FULL BODY,404,8355.0,8355.0,Eden Medical Center,2019
1190,30500005,HCHG PET W/CT WHOLE BODY,404,9129.0,9129.0,Eden Medical Center,2019
1191,30500011,HCHG PET BRAIN METABOLIC INITL,404,6798.0,6798.0,Eden Medical Center,2019
1192,30500012,HCHG PET BRAIN METABOLIC SUBSQ,404,6798.0,6798.0,Eden Medical Center,2019
1193,30500013,HCHG PET FULL BODY INITL,404,8355.0,8355.0,Eden Medical Center,2019
1194,30500014,HCHG PET FULL BODY SUBSQ,404,8355.0,8355.0,Eden Medical Center,2019
1195,30500015,HCHG PET/CT SKULL-THGH INITL,404,8904.0,8904.0,Eden Medical Center,2019
1196,30500016,HCHG PET/CT SKULL-THGH SUBSQ,404,8904.0,8904.0,Eden Medical Center,2019
1197,30500017,HCHG PET/CT WHOLE BODY INITL,404,9129.0,9129.0,Eden Medical Center,2019
1198,30500018,HCHG PET/CT WHOLE BODY SUBSQ,404,9129.0,9129.0,Eden Medical Center,2019
1199,30500021,HCHG PET SKULL-MID THIGH INITL,404,8309.0,8309.0,Eden Medical Center,2019
1200,30500022,HCHG PET SKULL-MID THIGH SUBSQ,404,9030.0,9030.0,Eden Medical Center,2019
1201,30600006,HCHG NM THYROID METS LTD,341,2947.0,2947.0,Eden Medical Center,2019
1202,30600007,HCHG NM THYROID METS WHOLE BODY,341,4009.0,4009.0,Eden Medical Center,2019
1203,30600008,HCHG NM THYROID METS UPTAKE CALC,341,1038.0,1038.0,Eden Medical Center,2019
1204,30600009,HCHG NM PARATHYROID PLANAR IMAGING,341,2151.0,2151.0,Eden Medical Center,2019
1205,30600019,HCHG NM LYMPHATIC PATHWAY WITH IMAGING,341,3677.0,3677.0,Eden Medical Center,2019
1206,30600020,HCHG NM LIVER SCAN,341,2681.0,2681.0,Eden Medical Center,2019
1207,30600022,HCHG NM LIVER W SPECT,341,2981.0,2981.0,Eden Medical Center,2019
1208,30600024,HCHG NM LIVER SPLEEN SCAN,341,2713.0,2713.0,Eden Medical Center,2019
1209,30600031,HCHG NM H PYLORI BREATH TEST ACQ,300,180.0,180.0,Eden Medical Center,2019
1210,30600032,HCHG NM H PYLORI BREATH TEST ANALYSIS,300,1550.0,1550.0,Eden Medical Center,2019
1211,30600035,HCHG NM GI BLEEDING SCAN,341,3375.0,3375.0,Eden Medical Center,2019
1212,30600036,HCHG NM BOWEL (MECKELS) SCAN,341,2071.0,2071.0,Eden Medical Center,2019
1213,30600038,HCHG NM BONE SCAN SINGLE AREA,341,2242.0,2242.0,Eden Medical Center,2019
1214,30600040,HCHG NM BONE SCAN WHOLE BODY,341,3590.0,3590.0,Eden Medical Center,2019
1215,30600041,HCHG NM BONE SCAN THREE PHASE,341,4083.0,4083.0,Eden Medical Center,2019
1216,30600042,HCHG NM BONE SCAN W SPECT,341,3304.0,3304.0,Eden Medical Center,2019
1217,30600043,HCHG NM CARDIAC (L-R) SHUNT DETECTION,341,2454.0,2454.0,Eden Medical Center,2019
1218,30600044,HCHG NM VASCULAR FLOW NONCARDIAC,341,2434.0,2434.0,Eden Medical Center,2019
1219,30600047,HCHG NM MYOCARDIAL PERFUSION SINGLE ACQ,341,5466.0,5466.0,Eden Medical Center,2019
1220,30600048,HCHG NM MYOCARDIAL PERFUSION MULTIPLE ACQ,341,5294.0,5294.0,Eden Medical Center,2019
1221,30600049,HCHG NM MYOCARDIAL PERFUSION SPECT SINGLE ACQ,341,4777.0,4777.0,Eden Medical Center,2019
1222,30600050,HCHG NM MYOCARDIAL PERFUSION SPECT MULTI ACQ,341,5962.0,5962.0,Eden Medical Center,2019
1223,30600054,HCHG NM HEART GATED WALL MOTION (MUGA) SINGLE ACQ,341,3224.0,3224.0,Eden Medical Center,2019
1224,30600061,HCHG NM LUNG PERFUSION IMAGING,341,2975.0,2975.0,Eden Medical Center,2019
1225,30600071,HCHG NM BRAIN SCAN W SPECT,341,5183.0,5183.0,Eden Medical Center,2019
1226,30600073,HCHG NM CISTERNOG,341,3111.0,3111.0,Eden Medical Center,2019
1227,30600074,HCHG NM CSF SHUNT EVAL,341,1989.0,1989.0,Eden Medical Center,2019
1228,30600076,HCHG NM CSF LEAKAGE DETECT,341,4310.0,4310.0,Eden Medical Center,2019
1229,30600079,HCHG NM RENOG SINGLE ACQ WO PHARM,341,3091.0,3091.0,Eden Medical Center,2019
1230,30600080,HCHG NM RENOG SINGLE ACQ W PHARM,341,2906.0,2906.0,Eden Medical Center,2019
1231,30600081,HCHG NM RENOG MULTIPLE ACQ W AND WO PHARM,341,4351.0,4351.0,Eden Medical Center,2019
1232,30600083,HCHG NM RENAL FUNCTION NO SCAN (GFR),341,1494.0,1494.0,Eden Medical Center,2019
1233,30600085,HCHG NM TESTICULAR W FLOW,341,1625.0,1625.0,Eden Medical Center,2019
1234,30600086,HCHG NM TUMOR LOCALIZATION SINGLE ACQ,341,2327.0,2327.0,Eden Medical Center,2019
1235,30600088,HCHG NM TUMOR LOCALIZATION WHOLE BODY SINGLE DAY,341,3656.0,3656.0,Eden Medical Center,2019
1236,30600089,HCHG NM TUMOR LOCALIZATION SPECT,341,3590.0,3590.0,Eden Medical Center,2019
1237,30600090,HCHG NM TUMOR LOCALIZATION WHOLE BODY 2 OR MORE DAYS,341,5246.0,5246.0,Eden Medical Center,2019
1238,30600091,HCHG NM ABSCESS LOCALIZATION SINGLE ACQ,341,3004.0,3004.0,Eden Medical Center,2019
1239,30600092,HCHG NM ABSCESS LOCALIZATION WHOLE BODY,341,4873.0,4873.0,Eden Medical Center,2019
1240,30600093,HCHG NM ABSCESS LOCALIZATION SPECT,341,4268.0,4268.0,Eden Medical Center,2019
1241,30600097,HCHG NM THERAPY ORAL ADMIN,342,1980.0,1980.0,Eden Medical Center,2019
1242,30600098,HCHG NM THERAPY IV ADMIN,342,1422.0,1422.0,Eden Medical Center,2019
1243,30600100,HCHG NM THERAPY MONOCLONAL AB IV INFUSION,342,1795.0,1795.0,Eden Medical Center,2019
1244,30600102,HCHG RO SPECIAL MEDICAL RADIATION PHYSICS CONSULT,333,1814.0,1814.0,Eden Medical Center,2019
1245,30600132,HCHG NM BRAIN FLOW ONLY,341,2870.0,2870.0,Eden Medical Center,2019
1246,30600133,HCHG IV INJ RA DRUG DX STUDY,341,668.0,668.0,Eden Medical Center,2019
1247,30600140,HCHG NM HEPATOBILIRY SYS IMAGE,341,2870.0,2870.0,Eden Medical Center,2019
1248,30600141,HCHG NM HEPATO SYS IMAG W/DRUG,341,3519.0,3519.0,Eden Medical Center,2019
1249,30600142,HCHG NM LUNG VENTILATION IMAGE,341,3636.0,3636.0,Eden Medical Center,2019
1250,30600143,HCHG NM LUNG VENT&PERFUS IMAGE,341,3641.0,3641.0,Eden Medical Center,2019
1251,30600144,HCHG NM LUNG PERFUSION DIFFERL,341,2180.0,2180.0,Eden Medical Center,2019
1252,30600145,HCHG NM LUNG PERF&VENT DIFFERL,341,3808.0,3808.0,Eden Medical Center,2019
1253,30600158,HCHG NM THYROID UPTAKE MEASUREMENT,341,1254.0,1254.0,Eden Medical Center,2019
1254,30600160,HCHG NM THYROID IMAGING W/BLD FLOW UPTAKE MEASURE,341,1968.0,1968.0,Eden Medical Center,2019
1255,30600166,HCHG GASTRIC EMPTYING IMAGING STUDY,341,3393.0,3393.0,Eden Medical Center,2019
1256,30700005,HCHG RO SIMULATION SIMPLE,333,2107.0,2107.0,Eden Medical Center,2019
1257,30700007,HCHG RO SIMULATION COMPLEX,333,4211.0,4211.0,Eden Medical Center,2019
1258,30700008,HCHG RO 3D PLAN,333,9495.0,9495.0,Eden Medical Center,2019
1259,30700009,HCHG RO BASIC DOSIMETRY CALCULATION,333,979.0,979.0,Eden Medical Center,2019
1260,30700010,HCHG RO IMRT PLANNING,333,13082.0,13082.0,Eden Medical Center,2019
1261,30700014,HCHG RO SPECIAL TELETHERAPY PORT PLAN,333,1903.0,1903.0,Eden Medical Center,2019
1262,30700018,HCHG RO SPECIAL DOSIMETRY,333,696.0,696.0,Eden Medical Center,2019
1263,30700019,HCHG RO TREATMENT DEVICE SIMPLE,333,971.0,971.0,Eden Medical Center,2019
1264,30700020,HCHG RO TREATMENT DEVICE INTERMEDIATE,333,1148.0,1148.0,Eden Medical Center,2019
1265,30700021,HCHG RO TREATMENT DEVICE COMPLEX,333,2273.0,2273.0,Eden Medical Center,2019
1266,30700023,HCHG RO RESPIRATOR MOTION MGMT SIMUL,333,1756.0,1756.0,Eden Medical Center,2019
1267,30700024,HCHG TELETHX ISODOSE PLAN SIMPLE,333,1906.0,1906.0,Eden Medical Center,2019
1268,30700025,HCHG RO CONTINUING MEDICAL PHYSICS CONSULT WKLY,333,1311.0,1311.0,Eden Medical Center,2019
1269,30700026,HCHG TELETHX ISODOSE PLAN CPLX,333,3891.0,3891.0,Eden Medical Center,2019
1270,30700031,HCHG RO RAD TX DELIVERY >=1MEV SIMPLE,333,1335.0,1335.0,Eden Medical Center,2019
1271,30700035,HCHG RO RAD TX DELIVERY >=1MEV INTERMEDIATE,333,1391.0,1391.0,Eden Medical Center,2019
1272,30700039,HCHG RO RAD TX DELIVERY >=1MEV COMPLEX,333,2008.0,2008.0,Eden Medical Center,2019
