,Charge Code,NRV,CPT,Description,Price,Hospital,Year
957,4917615,320,,INJECT F/CYSTO OR VCUG,176.0,Hollywood Presbyterian Medical Center,2019
958,4917620,360,,INJECT BLADDER RETRO UR,197.0,Hollywood Presbyterian Medical Center,2019
959,4917635,320,76377,3D RNDR 1&R CT MRI-US-OTH POST PCX,2264.65,Hollywood Presbyterian Medical Center,2019
960,4917745,761,,INJECT WRIST XRAY,277.0,Hollywood Presbyterian Medical Center,2019
961,4917755,761,,INSERT BILE DUCT DRAIN,2152.0,Hollywood Presbyterian Medical Center,2019
962,4917775,761,,INSERT URETERAL TUBE,799.0,Hollywood Presbyterian Medical Center,2019
963,4917782,761,,INTRO LONG GI TUBE,1017.0,Hollywood Presbyterian Medical Center,2019
964,4917805,360,,PLACE CATH AORTC TRNSLM,636.0,Hollywood Presbyterian Medical Center,2019
965,4917815,360,,PLACE CATH ART ABD 1ST,636.0,Hollywood Presbyterian Medical Center,2019
966,4917820,320,,PLACE CATH ART ABD 2ND,636.0,Hollywood Presbyterian Medical Center,2019
967,4917825,761,,PLACE CATH ART ABD 3RD,636.0,Hollywood Presbyterian Medical Center,2019
968,4917830,320,,PLACE CATH ART ADD ORDR,636.0,Hollywood Presbyterian Medical Center,2019
969,4917835,360,,PLACE CATH ART 1ST ORDR,636.0,Hollywood Presbyterian Medical Center,2019
970,4917840,360,,PLACE CATH ART 2ND ORDR,636.0,Hollywood Presbyterian Medical Center,2019
971,4917845,320,,PLACE CATH ART 3RD ORDR,636.0,Hollywood Presbyterian Medical Center,2019
972,4917865,761,,PLACE CATH EXTRM ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
973,4917880,360,,PLACE CATH VEIN SHUNT,636.0,Hollywood Presbyterian Medical Center,2019
974,4917885,761,,PLACE CATH VEIN 1ST ORD,636.0,Hollywood Presbyterian Medical Center,2019
975,4917890,761,,PLACE CATH VEIN 2ND ORD,636.0,Hollywood Presbyterian Medical Center,2019
976,4917965,360,,REPAIR BLOCKG PERC ILIAC,1374.0,Hollywood Presbyterian Medical Center,2019
977,4917970,761,,REPAIR BLOCKG PERC TIBIO,1964.0,Hollywood Presbyterian Medical Center,2019
978,4917975,360,,REPAIR BLOCKG PERC VENOS,1228.0,Hollywood Presbyterian Medical Center,2019
979,4917980,360,,REPAIR BLOCKG PERC VISCR,2290.0,Hollywood Presbyterian Medical Center,2019
980,4917995,761,,TRANSCATH THRPY ANY TYPE,676.0,Hollywood Presbyterian Medical Center,2019
981,4918007,761,,TRANSCATH RTRVL PERC FB,1026.0,Hollywood Presbyterian Medical Center,2019
982,4918010,320,,TRANSCATHETER OCCLUSION,3591.0,Hollywood Presbyterian Medical Center,2019
983,4918015,360,,TUBE JEJUNOSTOMY,645.0,Hollywood Presbyterian Medical Center,2019
984,4918021,360,,PTA TIB-PERI ART/BRNCHS,7917.0,Hollywood Presbyterian Medical Center,2019
985,4918022,360,,PTA RENAL OR VISCERAL,7917.0,Hollywood Presbyterian Medical Center,2019
986,4918023,360,,PTA AORTA,7917.0,Hollywood Presbyterian Medical Center,2019
987,4918024,360,,PTA ILIAC,7917.0,Hollywood Presbyterian Medical Center,2019
988,4918026,360,,PTA BRACH-CEPHALIC,7917.0,Hollywood Presbyterian Medical Center,2019
989,4918027,360,,PTA VENOUS,7917.0,Hollywood Presbyterian Medical Center,2019
990,4918028,360,,ATHRCTMY PERC REN/VISCRL,7917.0,Hollywood Presbyterian Medical Center,2019
991,4918029,360,,ATHRCTMY PERC AORTIC,7917.0,Hollywood Presbyterian Medical Center,2019
992,4918030,360,,"VENIPUNCTR, NON-ROUTINE",636.0,Hollywood Presbyterian Medical Center,2019
993,4918031,360,,ATHRCTMY PERC ILIAC,7917.0,Hollywood Presbyterian Medical Center,2019
994,4918032,360,,ATHRECTMY PERC FEM-POP,7917.0,Hollywood Presbyterian Medical Center,2019
995,4918033,360,,ATHRECTMY PERC BACH-CEPH,7917.0,Hollywood Presbyterian Medical Center,2019
996,4918034,360,,ATHRCTMY PERC TIBPRINEAL,7917.0,Hollywood Presbyterian Medical Center,2019
997,4918133,360,,INJ PERC PSED/ANEURYSM,636.0,Hollywood Presbyterian Medical Center,2019
998,4918134,360,,INJ VENOGRPHY EXTREM,636.0,Hollywood Presbyterian Medical Center,2019
999,4918135,360,,PLACE CATH VEIN,636.0,Hollywood Presbyterian Medical Center,2019
1000,4918136,360,,PLACE CATH VEIN,636.0,Hollywood Presbyterian Medical Center,2019
1001,4918137,360,,PLACE CATH VEIN,636.0,Hollywood Presbyterian Medical Center,2019
1002,4918141,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1003,4918142,360,,PLCE INTRA ARTERAL SHUNT,636.0,Hollywood Presbyterian Medical Center,2019
1004,4918143,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1005,4918144,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1006,4918145,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1007,4918146,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1008,4918147,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1009,4918148,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1010,4918149,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1011,4918150,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1012,4918151,360,,PLACE CATH ARTERY,636.0,Hollywood Presbyterian Medical Center,2019
1013,4918153,360,,PERC PORTAL VEIN CATH,636.0,Hollywood Presbyterian Medical Center,2019
1014,4918154,360,,VENOUS CATH,636.0,Hollywood Presbyterian Medical Center,2019
1015,4918155,360,,DECLOT VASC ACCESS,427.0,Hollywood Presbyterian Medical Center,2019
1016,4918156,360,,IN N/TNLD CTRL VNOUS CTH,1617.0,Hollywood Presbyterian Medical Center,2019
1017,4918157,360,,IN N/TNLD CTRL VNOUS CTH,4179.0,Hollywood Presbyterian Medical Center,2019
1018,4918158,360,,INSRT TNLD CTRL VNS CTH,11508.0,Hollywood Presbyterian Medical Center,2019
1019,4918160,360,,INSRT PERI CTRL VNS CTH,4200.0,Hollywood Presbyterian Medical Center,2019
1020,4918161,360,,INST PERI CTRL VNOUS CTH,4179.0,Hollywood Presbyterian Medical Center,2019
1021,4918162,360,,REPLD CTH CV ACCESS DVCE,4179.0,Hollywood Presbyterian Medical Center,2019
1022,4918163,360,,REPLD NON-TUNNLD CV CTH,1617.0,Hollywood Presbyterian Medical Center,2019
1023,4918164,360,,REPLD TUNNLD CV CATH,4689.0,Hollywood Presbyterian Medical Center,2019
1024,4918165,360,,RPLD TNLD CTRL VNOUS CTH,5256.0,Hollywood Presbyterian Medical Center,2019
1025,4918166,360,,REPLD PERIH CV CTH,2151.0,Hollywood Presbyterian Medical Center,2019
1026,4918167,360,,RPLD PERI CV ACCESS DVCE,4689.0,Hollywood Presbyterian Medical Center,2019
1027,4918168,360,,REMV TUNL CVC WO PMP/PRT,1617.0,Hollywood Presbyterian Medical Center,2019
1028,4918169,360,,RMVE CV CTH NO PRT,1617.0,Hollywood Presbyterian Medical Center,2019
1029,4918170,360,,RMV OBSTR CV DVCE,4179.0,Hollywood Presbyterian Medical Center,2019
1030,4918512,360,,RMV OBSTR CV DEVICE,1617.0,Hollywood Presbyterian Medical Center,2019
1031,4918513,360,,REPOSITION CV CATH,1617.0,Hollywood Presbyterian Medical Center,2019
1032,4918514,360,,INJCT CNTRST CV ACC DVCE,120.0,Hollywood Presbyterian Medical Center,2019
1033,4918515,360,,PLACE CATH ART ADD ORDR,5970.0,Hollywood Presbyterian Medical Center,2019
1034,4918516,360,,PRIM PERC THROMBECTOMY,6957.0,Hollywood Presbyterian Medical Center,2019
1035,4918517,360,,PERC THROMBCTY 2ND&SUBSQ,6957.0,Hollywood Presbyterian Medical Center,2019
1036,4918518,360,,SCONDRY PRC THRMBCTMY,6957.0,Hollywood Presbyterian Medical Center,2019
1037,4918519,360,,PERC THRMBCTMY W PHRM IN,6957.0,Hollywood Presbyterian Medical Center,2019
1038,4918520,360,,PERC THRMBTMY W INJ RPLD,6957.0,Hollywood Presbyterian Medical Center,2019
1039,4918521,360,,BIOPSY TRANSCATH,1131.0,Hollywood Presbyterian Medical Center,2019
1040,4918522,360,,TRANSCATH THPY/INFUSE,381.0,Hollywood Presbyterian Medical Center,2019
1041,4918523,360,,TRANSCATH THPY/INFUSE,381.0,Hollywood Presbyterian Medical Center,2019
1042,4918524,360,,TRANSCATH RETRIEVAL FB,2994.0,Hollywood Presbyterian Medical Center,2019
1043,4918525,360,,TRANSCATH OCCL PERC,5385.0,Hollywood Presbyterian Medical Center,2019
1044,4918526,360,,TRANSCTH PLCMT STNT INIT,12624.0,Hollywood Presbyterian Medical Center,2019
1045,4918527,360,,TRNSCTH PLCE STNT E/AD V,12624.0,Hollywood Presbyterian Medical Center,2019
1046,4918528,360,,EXCHG INTRVSCLR CATH,2994.0,Hollywood Presbyterian Medical Center,2019
1047,4918529,360,,EMBLZTN UTER ARTERIE,7926.0,Hollywood Presbyterian Medical Center,2019
1048,4918530,360,,INTRPT INFRIOR VENA CAVA,6402.0,Hollywood Presbyterian Medical Center,2019
1049,4918531,360,,PTA AV FIS OR GRAFT ART,7917.0,Hollywood Presbyterian Medical Center,2019
1050,4918532,360,,PTA FIS OR GRAFT VENOUS,7917.0,Hollywood Presbyterian Medical Center,2019
1051,4918533,360,,INTR NDL CTH VEIN,636.0,Hollywood Presbyterian Medical Center,2019
1052,4918544,360,,INTR NDL CTH ARTRY,636.0,Hollywood Presbyterian Medical Center,2019
1053,4918600,360,,REVASC FEM/POP w/ ATH,25399.0,Hollywood Presbyterian Medical Center,2019
1054,4918610,360,,REVASC FEM/POP w/ STENT,25587.0,Hollywood Presbyterian Medical Center,2019
1055,4918620,360,,REVASC FEM/POP w/ STENT/ ATH,45306.0,Hollywood Presbyterian Medical Center,2019
1056,4918630,360,,REVASC TIB / PER w/ TLA,15167.67,Hollywood Presbyterian Medical Center,2019
1057,4918640,360,,RE/ENDOVASC OPE/PERC TIB PERART UNI w/ I,32208.67,Hollywood Presbyterian Medical Center,2019
1058,4918650,360,,REV. ENDOV. OPEN/PERC. TIBIAL PERONEAL,41946.56,Hollywood Presbyterian Medical Center,2019
1059,4918660,360,,TRANSLUMINAL STENT PLACE./ ATHERECTOMY,55592.67,Hollywood Presbyterian Medical Center,2019
1060,4918670,360,,REV. ENDOV. OPEN/PERC. TIBIAL PERONEAL,13906.31,Hollywood Presbyterian Medical Center,2019
1061,4918680,360,,UNI. EACH ADDI. W/ ATHER. INCL. ANGIOPLA,24748.0,Hollywood Presbyterian Medical Center,2019
1062,4918900,360,,"SPINAL PUNCTURE, LUMBAR",246.0,Hollywood Presbyterian Medical Center,2019
1063,4919011,761,,LUMBAR RHIZOTOMY LEVEL 1,4406.4,Hollywood Presbyterian Medical Center,2019
1064,4919012,761,,LUMBAR RHIZOTOMY LEVEL1,4406.4,Hollywood Presbyterian Medical Center,2019
1065,4919023,761,,"LUMBAR RHIZOTOMY, EA ADDTNL LEVEL",2613.35,Hollywood Presbyterian Medical Center,2019
1066,4919024,761,,"LUMBAR RHIZOTOMY, EA ADDTNL LEVEL",2613.35,Hollywood Presbyterian Medical Center,2019
1067,4919036,360,,CERVICAL CAROTID STENT w/ DISTAL PROTECT,4173.0,Hollywood Presbyterian Medical Center,2019
1068,4919048,360,,TEMPORARY BALLOON OCCLUSION,2072.0,Hollywood Presbyterian Medical Center,2019
1069,4919060,360,,CENTRAL NERVOUS SYSTEM EMBOLIZATION,4096.0,Hollywood Presbyterian Medical Center,2019
1070,4919072,320,,HEAD AND NECK EMBOLIZATION,3207.0,Hollywood Presbyterian Medical Center,2019
1071,4919078,360,,PTA-RE/ENDOVASC UNI INITIAL VES w/ ANGIO,42390.25,Hollywood Presbyterian Medical Center,2019
1072,4919084,360,,PTA + STENT PLACEMENT,65656.58,Hollywood Presbyterian Medical Center,2019
1073,4919090,360,,EA ADDTNL VESSEL w/ PTA,31489.0,Hollywood Presbyterian Medical Center,2019
1074,4919096,360,,EA ADDTNL VESSEL w/ STENT,42424.0,Hollywood Presbyterian Medical Center,2019
1075,4919102,360,,PTA FEM POPLITEAL ART w/ TRAN ANGIO,28367.58,Hollywood Presbyterian Medical Center,2019
1076,4919108,360,,TRANSCAT PLCMNT OF INTRAVASC STENT,16563.0,Hollywood Presbyterian Medical Center,2019
1077,4919114,320,,INTRACRANIAL PRESSURE MONITORING (IPC),1584.95,Hollywood Presbyterian Medical Center,2019
1078,4919539,320,,"BALLOON ANGIOPLASTY INTRACRANIAL, PERC",6197.1,Hollywood Presbyterian Medical Center,2019
1079,4919541,320,,BALLOON DIL-INTRACRANIAL VASOPASM EA ADD,1144.75,Hollywood Presbyterian Medical Center,2019
1080,4919544,320,,BALLOON DILATATION-INTRACRANIAL VASOPASM,3255.1,Hollywood Presbyterian Medical Center,2019
1081,4919545,320,,BALLOON DILAT-INTRA-C VASPSM EA. ADD-ON,2288.0,Hollywood Presbyterian Medical Center,2019
1082,4919550,320,,TRANSC THE ART INFUSION FOR THROMBOLYSIS,4289.15,Hollywood Presbyterian Medical Center,2019
1083,4919551,320,,VENOUS INFUSION FOR THROMBOLYSIS,4289.15,Hollywood Presbyterian Medical Center,2019
1084,4919552,320,,ART/VEN INF FOR THROMBO OTH THAN CORONAR,9571.01,Hollywood Presbyterian Medical Center,2019
1085,4919553,320,,CESS OF THROMBO INC REMOV CATH & VES CLO,9571.01,Hollywood Presbyterian Medical Center,2019
1086,4919555,320,,TRANSCATH PLACEMENT INTRAVASCULAR STENT,13030.18,Hollywood Presbyterian Medical Center,2019
1087,4919557,320,,TRANSCA. PLACE. INTRAVAS STENT EA ADD,6301.61,Hollywood Presbyterian Medical Center,2019
1088,4919559,360,,TRANSC PLACE INTRAV STENT OPEN-PERCUTAN,13030.18,Hollywood Presbyterian Medical Center,2019
1089,4919561,360,,TRANS CATH PLACE-OPEN-PERCUTAN-EA ADD,6301.61,Hollywood Presbyterian Medical Center,2019
1090,4919563,360,,VASCULAR EMBOLIZ OR OCCLUSSION VENOUS,12634.43,Hollywood Presbyterian Medical Center,2019
1091,4919565,320,,VASCULAR EMBOLIZ ARTERIAL,12634.43,Hollywood Presbyterian Medical Center,2019
1092,4919567,320,,VASC EMBOL-OCCLUSION-TUMOR -INFARC,12634.43,Hollywood Presbyterian Medical Center,2019
1093,4919569,320,,VASC EMB-OCCL ARTER OR VENOUS-LYMPH,12634.43,Hollywood Presbyterian Medical Center,2019
1094,5050141,350,75573,CTA HRT LV RV FUNC WCONT $,3192.0,Hollywood Presbyterian Medical Center,2019
1095,5050146,350,75574,CTA CARD WO CALC EVAL $,3511.0,Hollywood Presbyterian Medical Center,2019
1096,5050147,350,75571,CTA HRT QUANT EVAL WCONT $,2638.0,Hollywood Presbyterian Medical Center,2019
1097,5050148,350,75574,CTA CARD WO CALC EVAL $,3511.0,Hollywood Presbyterian Medical Center,2019
1098,5050149,350,75574,CTA CARD W CALC EVAL $,3511.0,Hollywood Presbyterian Medical Center,2019
1099,5050150,350,75572,CTA HRT EVAL STRUCTR WCO $,2902.0,Hollywood Presbyterian Medical Center,2019
1100,5050200,350,70487,CT SINUS W/CM $,4309.0,Hollywood Presbyterian Medical Center,2019
1101,5050202,350,70486,CT SINUS W/O CM $,3675.0,Hollywood Presbyterian Medical Center,2019
1102,5050204,350,70488,CT SINUS WO/W CM $,5318.0,Hollywood Presbyterian Medical Center,2019
1103,5050215,350,75574,CTA HEART W CONT $,3511.0,Hollywood Presbyterian Medical Center,2019
1104,5050450,350,70450,CT HEAD/BR W/O CM $,3712.0,Hollywood Presbyterian Medical Center,2019
1105,5050461,350,71275,CTA CHST NON COR WO/W C $,2110.0,Hollywood Presbyterian Medical Center,2019
1106,5050468,350,70460,CT BRAIN W/CM $,4077.0,Hollywood Presbyterian Medical Center,2019
1107,5050478,350,70470,CT BRAIN WO/W CM $,5721.0,Hollywood Presbyterian Medical Center,2019
1108,5050486,350,70486,CT FACIAL W/O CM $,3675.0,Hollywood Presbyterian Medical Center,2019
1109,5050487,350,70487,CT FACIAL W/CM $,4309.0,Hollywood Presbyterian Medical Center,2019
1110,5050488,350,70488,CT FACIAL WO/W CM $,5318.0,Hollywood Presbyterian Medical Center,2019
1111,5050490,350,70490,CT NECK W/O CM $,3716.0,Hollywood Presbyterian Medical Center,2019
1112,5050491,350,70491,CT NECK W/CM $,4269.0,Hollywood Presbyterian Medical Center,2019
1113,5050492,350,70492,CT NECK WO/W CM $,4354.0,Hollywood Presbyterian Medical Center,2019
1114,5050496,350,75635,CTA ABD LE RO WO/W CONT $,2638.0,Hollywood Presbyterian Medical Center,2019
1115,5050497,350,70496,CTA HEAD W CONT $,4746.0,Hollywood Presbyterian Medical Center,2019
1116,5050498,350,74175,CTA ABD WO/W CONT $,2638.0,Hollywood Presbyterian Medical Center,2019
1117,5050499,350,70498,CTA NECK W CONT $,2110.0,Hollywood Presbyterian Medical Center,2019
1118,5050500,350,70496,CTA HEAD WO/W CONT $,4746.0,Hollywood Presbyterian Medical Center,2019
1119,5050502,350,70498,CTA NCK WO/W CONT $,2110.0,Hollywood Presbyterian Medical Center,2019
1120,5050504,350,72191,CTA PELVIS WO/W CONT $,3602.0,Hollywood Presbyterian Medical Center,2019
1121,5050508,350,73206,CTA UE WO/W CONT $,2110.0,Hollywood Presbyterian Medical Center,2019
1122,5050510,350,73706,CTA LE WO/W CONT $,2722.0,Hollywood Presbyterian Medical Center,2019
1123,5050520,350,70480,CT ORB/EAR/P FOS WO CM $,3925.0,Hollywood Presbyterian Medical Center,2019
1124,5050524,350,70481,CT ORB/EAR/P FOS W CM $,4111.0,Hollywood Presbyterian Medical Center,2019
1125,5050528,350,70482,CT ORB/EAR/P FOS WO/W CM $,4663.0,Hollywood Presbyterian Medical Center,2019
1126,5050535,352,74177,CT SCAN ABDOMEN & PELVIS w/ CONT,3000.0,Hollywood Presbyterian Medical Center,2019
1127,5050540,352,74176,CT SCAN ABDOMEN & PELVIS w/o CONT,1940.0,Hollywood Presbyterian Medical Center,2019
1128,5050545,352,74178,CT SCAN ABDOMEN & PELVIS w and w/o CONT,3340.0,Hollywood Presbyterian Medical Center,2019
1129,5050546,352,74178,CT SCAN ABDOMEN & PELVIS w/ and w/o CONT,3340.0,Hollywood Presbyterian Medical Center,2019
1130,5051250,350,71250,CT CHEST W/O CM $,2894.0,Hollywood Presbyterian Medical Center,2019
1131,5051260,350,71260,CT CHEST W/CM $,3272.0,Hollywood Presbyterian Medical Center,2019
1132,5051270,350,71270,CT CHEST WO/W CM $,3798.0,Hollywood Presbyterian Medical Center,2019
1133,5051274,350,71275,CTA CHEST WCONT $,2110.0,Hollywood Presbyterian Medical Center,2019
1134,5052125,350,72125,CT SP CERV W/O CM $,4687.0,Hollywood Presbyterian Medical Center,2019
1135,5052126,350,72126,CT SP CERV W/CM $,5332.0,Hollywood Presbyterian Medical Center,2019
1136,5052127,350,72127,CT SP CERV WO/W CM $,6053.0,Hollywood Presbyterian Medical Center,2019
1137,5052128,350,72128,CT SP THOR W/O CM $,3242.0,Hollywood Presbyterian Medical Center,2019
1138,5052129,350,72129,CT SP THOR W/CM $,4174.0,Hollywood Presbyterian Medical Center,2019
1139,5052130,350,72130,CT SP THOR WO/W CM $,5142.0,Hollywood Presbyterian Medical Center,2019
1140,5052131,350,72131,CT SP LUMB W/O CM $,3342.0,Hollywood Presbyterian Medical Center,2019
1141,5052132,350,72132,CT SP LUMB W/CM $,4299.0,Hollywood Presbyterian Medical Center,2019
1142,5052133,350,72133,CT SP LUMB WO/W CM $,5294.0,Hollywood Presbyterian Medical Center,2019
1143,5052143,350,0042T,CT CEREBRAL PERFUSION,1698.2,Hollywood Presbyterian Medical Center,2019
1144,5052192,350,72192,CT PELVIS W/O CM $,3608.0,Hollywood Presbyterian Medical Center,2019
1145,5052193,350,72193,CT PELVIS W/CM $,5148.0,Hollywood Presbyterian Medical Center,2019
1146,5052194,350,72194,CT PELVIS WO/W CM $,5673.0,Hollywood Presbyterian Medical Center,2019
1147,5052196,350,72191,CTA PELV W CONT $,3602.0,Hollywood Presbyterian Medical Center,2019
1148,5053200,350,73200,CT UE W/O CM $,3693.0,Hollywood Presbyterian Medical Center,2019
1149,5053201,350,73201,CT UE W/CM $,4714.0,Hollywood Presbyterian Medical Center,2019
1150,5053202,350,73202,CT UE WO/W CM $,6203.0,Hollywood Presbyterian Medical Center,2019
1151,5053206,350,73206,CTA UE W CONT $,2110.0,Hollywood Presbyterian Medical Center,2019
1152,5053700,350,73700,CT LE W/O CM $,4128.0,Hollywood Presbyterian Medical Center,2019
1153,5053701,350,73701,CT LE W/CM $,5360.0,Hollywood Presbyterian Medical Center,2019
1154,5053702,350,73702,CT LE WO/W CM $,5556.0,Hollywood Presbyterian Medical Center,2019
1155,5053703,350,73702,CT LE WO/W CM BI $,0.0,Hollywood Presbyterian Medical Center,2019
1156,5053706,350,73706,CTA LE W CONT $,2722.0,Hollywood Presbyterian Medical Center,2019
1157,5054150,350,74150,CT ABDOMEN W/O CM $,3618.0,Hollywood Presbyterian Medical Center,2019
1158,5054160,350,74160,CT ABDOMEN W/CM $,4180.0,Hollywood Presbyterian Medical Center,2019
1159,5054170,350,74170,CT ABDOMEN WO/W CM $,4748.0,Hollywood Presbyterian Medical Center,2019
1160,5054175,350,74175,CTA ABD W CONT $,2638.0,Hollywood Presbyterian Medical Center,2019
1161,5055635,350,75635,CTA AB LE BI ILIOF W/CON $,2638.0,Hollywood Presbyterian Medical Center,2019
1162,5056355,350,77011,CT STEREOTACTIC LOCALZTN $,1449.0,Hollywood Presbyterian Medical Center,2019
1163,5056360,350,77013,CT GUIDE TISSUE ABLATIO,940.0,Hollywood Presbyterian Medical Center,2019
1164,5056361,350,77012,CT GUIDANCE NDL PLACEMNT $,2898.0,Hollywood Presbyterian Medical Center,2019
1165,5056370,350,77014,CT GUIDE RAD THERAPY FL $,978.0,Hollywood Presbyterian Medical Center,2019
1166,5056380,350,76376,CT RECONSTR *,1250.0,Hollywood Presbyterian Medical Center,2019
1167,5056505,350,76380,CT LTD OR LOC F/U STUDY $,1564.0,Hollywood Presbyterian Medical Center,2019
1168,5057502,761,,BIOPSY ABDOMINAL MASS,473.0,Hollywood Presbyterian Medical Center,2019
1169,5057503,761,,BIOPSY BONE DEEP,473.0,Hollywood Presbyterian Medical Center,2019
1170,5057504,761,,BIOPSY BONE SUPERFICIAL,473.0,Hollywood Presbyterian Medical Center,2019
1171,5057505,761,,BIOPSY CHEST LINING NDL,473.0,Hollywood Presbyterian Medical Center,2019
1172,5057510,761,,BIOPSY LUNG OR MEDISTNM,473.0,Hollywood Presbyterian Medical Center,2019
1173,5057511,761,,BIOPSY MUSCLE PERC,473.0,Hollywood Presbyterian Medical Center,2019
1174,5057512,761,,BIOPSY PANCREAS PERC,473.0,Hollywood Presbyterian Medical Center,2019
