,CDM Number,Description,NDC,Price,Hospital,Year
1298,417002802,potassium phosphate-sodium phosphate 250 mg-280 mg-160 mg Oral Powder-Recon,60258-0006-01,5.0,Kern Medical Center,2019
1299,417001435,potassium phosphate-sodium phosphate 250 mg-45 mg-298 mg Tab,00486-1125-05,5.7,Kern Medical Center,2019
1300,471004775,pralidoxime 1 g IV Inj,60977-0141-01,329.0,Kern Medical Center,2019
1301,417001515,prazosin 1 mg Cap,51079-0630-20,11.1,Kern Medical Center,2019
1302,417002419,prednisoLONE 15 mg/5 mL Oral Syrup 5 mL UD,50383-0042-24,14.05,Kern Medical Center,2019
1303,417001273,prednisoLONE acetate 0.12% Ophth Susp 5 mL,11980-0174-05,458.0,Kern Medical Center,2019
1304,417002240,prednisoLONE acetate 1% Ophth Susp 5 mL,61314-0637-05,65.0,Kern Medical Center,2019
1305,417001012,prednisoLONE acetate-sulfacetamide sodium 0.2%-10% Ophth Oint 3.5 g,00023-0313-04,322.4,Kern Medical Center,2019
1306,417001459,predniSONE 1 mg Tab,00054-8739-25,5.0,Kern Medical Center,2019
1307,417000800,predniSONE 10 mg Tab,00054-0017-20,5.0,Kern Medical Center,2019
1308,417000805,predniSONE 20 mg Tab,00054-0018-20,5.0,Kern Medical Center,2019
1309,417000798,predniSONE 5 mg Tab,00054-8724-25,5.0,Kern Medical Center,2019
1310,417003789,pregabalin 50 mg Cap,00071-1013-41,34.5,Kern Medical Center,2019
1311,471004820,premix,99999-9999-04,0.0,Kern Medical Center,2019
1312,471004821,Premix Dextrose 5% in Water,99999-9999-99,0.0,Kern Medical Center,2019
1313,471004822,Premix Lactated Ringers,99999-9999-09,0.0,Kern Medical Center,2019
1314,471004823,Premix Sodium Chloride 0.45%,99999-9999-05,0.0,Kern Medical Center,2019
1315,471004824,Premix Sodium Chloride 0.9%,99999-9999-99,0.0,Kern Medical Center,2019
1316,471004825,Premix Sterile Water,99999-9999-08,0.0,Kern Medical Center,2019
1317,417000807,Prenatal Multivitamins Tab,00178-0153-01,5.0,Kern Medical Center,2019
1318,417000907,primidone 250 mg Tab,00603-5372-21,7.0,Kern Medical Center,2019
1319,417000808,primidone 50 mg Tab,68084-0202-01,6.0,Kern Medical Center,2019
1320,417000912,procainamide 500 mg/mL Inj Soln 2 mL,00074-1903-01,31.0,Kern Medical Center,2019
1321,417000743,prochlorperazine 10 mg Tab,43063-0160-04,11.35,Kern Medical Center,2019
1322,417000744,prochlorperazine 25 mg Rectal Supp,00713-0135-12,51.05,Kern Medical Center,2019
1323,417000742,prochlorperazine 5 mg/mL Inj Soln 2 mL,23155-0497-42,105.0,Kern Medical Center,2019
1324,417000736,progesterone 50 mg/mL IM Soln 10 mL,00591-3128-79,133.0,Kern Medical Center,2019
1325,417004528,progesterone 8% Vag Gel 1.12 g,52544-0284-12,84.85,Kern Medical Center,2019
1326,417001727,promethazine 12.5 mg Rectal Supp,00713-0536-12,72.85,Kern Medical Center,2019
1327,417000925,promethazine 25 mg Rectal Supp,00713-0526-12,72.85,Kern Medical Center,2019
1328,417003091,promethazine 25 mg Tab,68084-0155-01,5.0,Kern Medical Center,2019
1329,417000751,promethazine 25 mg/mL Inj Soln 1 mL,00641-0928-25,23.25,Kern Medical Center,2019
1330,417003091,promethazine 50 mg Tab,00008-0227-01,6.55,Kern Medical Center,2019
1331,417000927,proparacaine 0.5% Ophth Soln 15 mL,17478-0263-12,133.65,Kern Medical Center,2019
1332,417002674,propofol 10 mg/mL IV Emulsion 100 mL Premix,63323-0269-65,162.5,Kern Medical Center,2019
1333,417000929,propofol 10 mg/mL IV Emulsion 20 mL,25021-0608-20,78.0,Kern Medical Center,2019
1334,417001953,propofol 10 mg/mL IV Emulsion 50 mL,00703-2858-09,113.75,Kern Medical Center,2019
1335,417001394,propranolol 1 mg/mL IV Soln 1 mL,63323-0604-01,64.5,Kern Medical Center,2019
1336,417001525,propranolol 10 mg Tab,00603-5482-21,5.0,Kern Medical Center,2019
1337,417001526,propranolol 20 mg Tab,00591-5555-01,5.0,Kern Medical Center,2019
1338,417002385,propranolol 20 mg/5 mL Oral Soln 5 mL UD,00054-3727-63,5.0,Kern Medical Center,2019
1339,417000938,propylthiouracil 50 mg Tab,00228-2348-10,6.5,Kern Medical Center,2019
1340,417001618,protamine 10 mg/mL Inj Soln 25 mL,00002-1462-01,109.5,Kern Medical Center,2019
1341,417001618,protamine 10 mg/mL Inj Soln 5 mL,63323-0229-05,59.25,Kern Medical Center,2019
1342,417004604,prothrombin complex 500 units,63833-0386-02,2963.0,Kern Medical Center,2019
1343,417004605,prothrombin complex IV Inj 1000 units,63833-0387-02,2963.0,Kern Medical Center,2019
1344,417002748,pseudoephedrine 60 mg Tab,00904-5125-59,5.0,Kern Medical Center,2019
1345,417001401,psyllium 3.4 g/12 g Oral Powder-Recon,00224-1852-81,5.0,Kern Medical Center,2019
1346,417003752,PYRAZINAMIDE 100MG/ML SUSP 150ML,99999-9999-25,7.0,Kern Medical Center,2019
1347,417000945,pyrazinamide 500 mg Tab,61748-0012-11,28.0,Kern Medical Center,2019
1348,417000947,pyridostigmine 60 mg Tab,68084-0494-01,9.45,Kern Medical Center,2019
1349,417000950,PYRIDOXINE 1 MG/Ml ORAL SUSP,99999-9999-27,7.0,Kern Medical Center,2019
1350,417000950,pyridoxine 100 mg/mL Inj Soln 1 mL,63323-0180-01,61.0,Kern Medical Center,2019
1351,417000949,pyridoxine 25 mg Tab,00536-4406-01,5.0,Kern Medical Center,2019
1352,417001539,pyridoxine 50 mg Tab,00536-4408-01,5.0,Kern Medical Center,2019
1353,471004792,QUADRASPHERE MICROSPHERES 30-60 UM VIAL,99999-4792-01,0.0,Kern Medical Center,2019
1354,417002907,QUEtiapine 100 mg Tab,00904-6279-61,29.45,Kern Medical Center,2019
1355,417004064,QUEtiapine 150 mg ER Tab,00310-0281-39,72.8,Kern Medical Center,2019
1356,417004063,QUEtiapine 200 mg ER Tab,00310-0282-39,79.95,Kern Medical Center,2019
1357,417003294,QUEtiapine 200 mg Tab,00904-6280-61,53.75,Kern Medical Center,2019
1358,417002918,QUEtiapine 25 mg Tab,68084-0530-01,20.9,Kern Medical Center,2019
1359,417003418,QUEtiapine 300 mg Tab,68084-0534-01,66.1,Kern Medical Center,2019
1360,417003869,QUEtiapine 400 mg Tab,00904-6281-61,81.75,Kern Medical Center,2019
1361,417004062,QUEtiapine 50 mg ER Tab,00310-0280-39,41.45,Kern Medical Center,2019
1362,417003577,"rabies immune globulin, human 150 intl units/mL IM Soln 10 mL",13533-0618-10,6153.0,Kern Medical Center,2019
1363,417003577,"rabies immune globulin, human 150 intl units/mL IM Soln 2 mL",49281-0190-20,2403.0,Kern Medical Center,2019
1364,417000954,"rabies vaccine, human diploid cell 2.5 intl units IM Inj",49281-0250-51,1177.0,Kern Medical Center,2019
1365,417003638,"rabies vaccine, purified chick embryo cell 2.5 intl units IM Inj",63851-0501-02,1008.0,Kern Medical Center,2019
1366,417003395,racepinephrine 2.25% Inh Soln,00487-5901-99,11.4,Kern Medical Center,2019
1367,417004401,raltegravir 400 mg Tab,35356-0110-06,113.55,Kern Medical Center,2019
1368,471004785,ranibizumab 10 mg/mL Intraocular Soln 0.05 mL,50242-0080-01,7329.0,Kern Medical Center,2019
1369,471004786,ranibizumab 6 mg/mL Intraocular Soln 0.05 mL,50242-0082-01,3526.0,Kern Medical Center,2019
1370,417003392,ranitidine 15 mg/mL Oral Syrup 10 mL UD,00121-0727-16,31.65,Kern Medical Center,2019
1371,417004418,regadenoson 0.4 mg/5 mL IV Soln 5 mL,00469-6501-89,790.0,Kern Medical Center,2019
1372,417004092,remifentanil 1 mg IV Inj,67457-0198-03,158.0,Kern Medical Center,2019
1373,417003621,RIFAMPIN 10MG/ML SUSP 120ML,99999-9999-26,7.0,Kern Medical Center,2019
1374,417003301,rifampin 300 mg Cap,61748-0018-11,12.4,Kern Medical Center,2019
1375,417001783,rifampin 600 mg IV Inj,63323-0351-20,567.0,Kern Medical Center,2019
1376,417004477,rifaximin 550 mg Tab,65649-0303-03,117.7,Kern Medical Center,2019
1377,417003756,risperiDONE 0.25 mg Tab,50458-0590-10,12.1,Kern Medical Center,2019
1378,417003809,risperiDONE 1 mg Dis Tab,50458-0602-28,24.05,Kern Medical Center,2019
1379,417002162,risperiDONE 1 mg Tab,68084-0272-01,24.75,Kern Medical Center,2019
1380,417002492,risperiDONE 1 mg/mL Oral Soln 5 mL UD,65162-0673-84,78.2,Kern Medical Center,2019
1381,417002171,risperiDONE 2 mg Tab,51079-0463-20,32.4,Kern Medical Center,2019
1382,417003788,risperiDONE 25 mg/2 weeks Inj,50458-0306-11,1070.0,Kern Medical Center,2019
1383,417002172,risperiDONE 3 mg Tab,51079-0464-20,37.7,Kern Medical Center,2019
1384,417002341,risperiDONE 4 mg Tab,68084-0277-01,49.9,Kern Medical Center,2019
1385,417003929,riTUXimab 10 mg/mL IV Soln 10 mL,50242-0051-21,2408.0,Kern Medical Center,2019
1386,417003438,riTUXimab 10 mg/mL IV Soln 50 mL,50242-0053-06,11636.0,Kern Medical Center,2019
1387,417004431,rivaroxaban 10 mg Tab,50458-0580-10,64.1,Kern Medical Center,2019
1388,417004505,rivaroxaban 15 mg Tab,50458-0578-10,47.85,Kern Medical Center,2019
1389,471004851,rivaroxaban 20 mg Tab,50458-0579-30,59.55,Kern Medical Center,2019
1390,471004795,rocuronium 10 mg/mL IV Soln 10 mL,55150-0226-10,96.5,Kern Medical Center,2019
1391,417002229,rocuronium 10 mg/mL IV Soln 5 mL,63323-0426-05,48.75,Kern Medical Center,2019
1392,417003993,rOPINIRole 2 mg Tab,49999-0950-30,17.2,Kern Medical Center,2019
1393,417004602,ropivacaine 0.5% Inj Soln 20 mL,63323-0286-23,85.75,Kern Medical Center,2019
1394,471004752,ropivacaine 0.5% Inj Soln 30 mL,63323-0286-35,118.0,Kern Medical Center,2019
1395,471004729,ropivacaine 0.75% Inj Soln 20 mL,63323-0287-21,106.75,Kern Medical Center,2019
1396,417003643,rosuvastatin 10 mg Tab,00310-0751-39,43.75,Kern Medical Center,2019
1397,471004697,rotavirus vaccine pentavalent Oral Susp 2 mL,00006-4047-20,272.75,Kern Medical Center,2019
1398,417004581,saxagliptin 2.5 mg Tab,00310-6100-30,58.05,Kern Medical Center,2019
1399,417004445,"scopolamine 1.5 mg TD Film, ER",10019-0553-01,78.7,Kern Medical Center,2019
1400,417003189,sertraline 100 mg Tab,00904-6333-61,15.95,Kern Medical Center,2019
1401,417004515,sertraline 25 mg Tab,68084-0180-01,5.0,Kern Medical Center,2019
1402,417003190,sertraline 50 mg Tab,68084-0181-01,5.0,Kern Medical Center,2019
1403,417003472,sevelamer hydrochloride 400 mg Tab,58468-0020-01,15.55,Kern Medical Center,2019
1404,417004520,sevelamer hydrochloride 800 mg Tab,009551048-18,86.0,Kern Medical Center,2019
1405,417003921,sevoflurane Inh Liquid 250 mL,66794-0015-25,464.0,Kern Medical Center,2019
1406,417004139,sildenafil 20 mg Tab,65162-0351-09,82.05,Kern Medical Center,2019
1407,417004608,silver nitrate Stick,12870-0001-01,5.0,Kern Medical Center,2019
1408,417003639,silver sulfADIAZINE 1% Cream 20 g,61570-0131-20,40.8,Kern Medical Center,2019
1409,417003639,silver sulfADIAZINE 1% Cream 25 g,00048-2100-77,275.75,Kern Medical Center,2019
1410,417000966,silver sulfADIAZINE 1% Cream 50 g,67877-0124-50,62.5,Kern Medical Center,2019
1411,417000971,simethicone 40 mg/0.6 mL Oral Liquid 2.4 mL UD,00904-5894-30,5.0,Kern Medical Center,2019
1412,417000970,simethicone 80 mg Chew Tab,63739-0225-10,5.0,Kern Medical Center,2019
1413,417002844,simvastatin 10 mg Tab,00904-5800-61,14.65,Kern Medical Center,2019
1414,417002842,simvastatin 40 mg Tab,00904-5802-61,24.05,Kern Medical Center,2019
1415,417002393,sincalide 5 mcg IV Inj,00270-0556-15,317.0,Kern Medical Center,2019
1416,417000972,sodium acetate 2 mEq/mL IV Soln 20 mL,00517-2096-25,36.5,Kern Medical Center,2019
1417,417000972,sodium acetate 2 mEq/mL IV Soln 50 mL,00409-3299-05,32.75,Kern Medical Center,2019
1418,417000976,sodium bicarbonate 4.2% IV Soln 10 mL,00409-5534-34,54.25,Kern Medical Center,2019
1419,417004449,sodium bicarbonate 4.2% IV Soln 5 mL,63323-0083-05,106.5,Kern Medical Center,2019
1420,417004503,SODIUM BICARBONATE 50MEQ/150ML LAVAGE,99999-9999-22,7.0,Kern Medical Center,2019
1421,417002699,sodium bicarbonate 650 mg Tab,00223-1721-01,5.0,Kern Medical Center,2019
1422,417000974,sodium bicarbonate 8.4% 50 mL Syringe,00409-6637-34,17.5,Kern Medical Center,2019
1423,417003346,sodium bicarbonate 8.4% IV Soln 10 mL,00409-4900-34,80.25,Kern Medical Center,2019
1424,417000975,sodium bicarbonate 8.4% IV Soln 50 mL,00247-0539-50,42.0,Kern Medical Center,2019
1425,417003104,sodium biphosphate-sodium phosphate 7 g-19 g Enema 133 mL,00132-0201-40,7.6,Kern Medical Center,2019
1426,417002943,Sodium Chloride 0.45% IV Soln 1000 mL,00338-0043-04,69.25,Kern Medical Center,2019
1427,417003751,Sodium Chloride 0.45% IV Soln 500 mL,00264-7802-10,61.75,Kern Medical Center,2019
1428,417003667,Sodium Chloride 0.45% with KCl 20 mEq/L IV Soln 1000 mL,00338-0704-34,68.0,Kern Medical Center,2019
1429,417000977,sodium chloride 0.65% Nasal Spray 45 mL,00256-0152-01,17.3,Kern Medical Center,2019
1430,417002121,Sodium Chloride 0.9% 1000 mL EXCEL,00264-7800-00,50.25,Kern Medical Center,2019
1431,417003502,Sodium Chloride 0.9% 250 mL EXCEL,00264-7800-20,50.25,Kern Medical Center,2019
1432,417003503,Sodium Chloride 0.9% 500 mL EXCEL,00264-7800-10,50.25,Kern Medical Center,2019
1433,417000979,sodium chloride 0.9% Inj Soln 10 mL,00409-4888-10,21.5,Kern Medical Center,2019
1434,417003564,sodium chloride 0.9% Inj Soln 100 mL,63323-0186-00,65.25,Kern Medical Center,2019
1435,417003992,sodium chloride 0.9% Inj Soln 20 mL,63323-0186-20,24.75,Kern Medical Center,2019
1436,417003660,sodium chloride 0.9% Inj Soln 50 mL,00409-4888-50,62.25,Kern Medical Center,2019
1437,417002542,sodium chloride 0.9% Irrigation Soln 1000 mL,00338-0048-04,20.8,Kern Medical Center,2019
1438,417004503,sodium chloride 0.9% Irrigation Soln 250 mL,00338-0048-02,15.9,Kern Medical Center,2019
1439,417003564,Sodium Chloride 0.9% IV Soln 100 mL,00338-0049-48,62.5,Kern Medical Center,2019
1440,417001218,Sodium Chloride 0.9% IV Soln 1000 mL,00338-0049-04,62.25,Kern Medical Center,2019
1441,417001215,Sodium Chloride 0.9% IV Soln 150 mL,00409-7983-61,72.25,Kern Medical Center,2019
1442,417001216,Sodium Chloride 0.9% IV Soln 250 mL,00409-7983-02,75.25,Kern Medical Center,2019
1443,417004536,Sodium Chloride 0.9% IV Soln 50 mL,00338-0049-41,61.5,Kern Medical Center,2019
1444,417001217,Sodium Chloride 0.9% IV Soln 500 mL,00409-7983-03,72.25,Kern Medical Center,2019
1445,417003666,Sodium Chloride 0.9% with KCl 20 mEq/L IV Soln 1000 mL,00409-7115-09,68.75,Kern Medical Center,2019
1446,417003460,Sodium Chloride 0.9% with KCl 40 mEq/L IV Soln 1000 mL,00338-0695-04,128.5,Kern Medical Center,2019
1447,417003153,sodium chloride 10% Inh Soln 15 mL,49502-0641-15,6.0,Kern Medical Center,2019
1448,417004470,sodium chloride 1000 mg Tab,00223-1760-01,5.0,Kern Medical Center,2019
1449,417000978,sodium chloride 14.6% IV Soln 40 mL,00409-6660-75,21.5,Kern Medical Center,2019
1450,417000981,sodium chloride 23.4% IV Soln 100 mL,63323-0088-61,68.0,Kern Medical Center,2019
1451,417000981,sodium chloride 23.4% IV Soln 200 mL,63323-0088-63,91.25,Kern Medical Center,2019
1452,417000981,sodium chloride 23.4% IV Soln 30 mL,63323-0187-30,37.75,Kern Medical Center,2019
1453,417004598,sodium chloride 3% Inh Soln 15 mL,49502-0640-15,6.0,Kern Medical Center,2019
1454,417004598,sodium chloride 3% Inh Soln 4 mL,00487-9003-60,5.0,Kern Medical Center,2019
1455,417001213,Sodium Chloride 3% IV Soln 500 mL,00338-0054-03,66.0,Kern Medical Center,2019
1456,471004754,sodium chloride bacteriostatic 0.9% Inj Soln 10 mL,00409-1966-12,24.0,Kern Medical Center,2019
1457,417000131,sodium chloride bacteriostatic 0.9% Inj Soln 30 mL,63323-0924-30,28.5,Kern Medical Center,2019
1458,417003803,sodium ferric gluconate complex 12.5 mg/mL IV Soln 5 mL,00591-0149-87,116.5,Kern Medical Center,2019
1459,471004731,sodium hyaluronate 10 mg/mL Intra-articular Soln 2 mL,55566-4100-01,1126.0,Kern Medical Center,2019
1460,417001504,sodium hypochlorite 0.125% Topical Soln (QUARTER STR) 473 mL,39328-0064-12,49.4,Kern Medical Center,2019
1461,417003372,sodium hypochlorite 0.25% Topical Soln (HALF STR) 473 mL,39328-0063-25,49.4,Kern Medical Center,2019
1462,417003371,sodium hypochlorite 0.5% Topical Soln (FULL STR) 473 mL,39328-0062-50,49.4,Kern Medical Center,2019
1463,417000987,sodium iodide 118 mcg/mL Inj Soln 10 mL,63323-0019-10,66.0,Kern Medical Center,2019
1464,417000790,sodium nitroprusside 50 mg Pow,00074-3034-44,35.5,Kern Medical Center,2019
1465,417000988,sodium phosphate 3 mmol/mL Inj Soln 15 mL,63323-0170-15,125.5,Kern Medical Center,2019
1466,417000988,sodium phosphate 3 mmol/mL Inj Soln 5 mL,63323-0170-05,87.25,Kern Medical Center,2019
1467,417000990,sodium polystyrene sulfonate 15 g/60 mL Oral Susp 60 mL,46287-0006-60,47.0,Kern Medical Center,2019
1468,471004791,sodium tetradecyl sulfate 3% Inj Soln 2 mL,65974-0163-02,168.5,Kern Medical Center,2019
1469,417002168,sotalol 80 mg Tab,60505-0080-00,14.85,Kern Medical Center,2019
1470,417000998,spironolactone 100 mg Tab,68084-0208-01,9.05,Kern Medical Center,2019
1471,41700999,spironolactone 25 mg Tab,00378-2146-01,5.0,Kern Medical Center,2019
1472,417000999,spironolactone 25 mg Tab UD,51079-0103-20,5.0,Kern Medical Center,2019
1473,471004753,spironolactone 25 mg/5 mL Susp,46287-0020-04,17.0,Kern Medical Center,2019
1474,417001169,sterile water bacteriostatic Inj Soln 30 mL,00409-3977-03,22.5,Kern Medical Center,2019
1475,417001168,sterile water Inj Soln 10 mL,63323-0185-10,37.0,Kern Medical Center,2019
1476,417004471,sterile water Inj Soln 100 mL,00409-4887-99,37.5,Kern Medical Center,2019
1477,471004660,sterile water Inj Soln 20 mL,63323-0185-20,38.0,Kern Medical Center,2019
1478,471004751,sterile water Inj Soln 5 mL,63323-0185-05,32.25,Kern Medical Center,2019
1479,417001167,sterile water Inj Soln 50 mL,00409-4887-50,27.75,Kern Medical Center,2019
1480,417001484,sterile water Irrigation Soln 1000 mL,00338-0004-04,19.4,Kern Medical Center,2019
1481,417001484,sterile water Irrigation Soln 250 mL,00338-0004-02,46.75,Kern Medical Center,2019
1482,417001484,sterile water Irrigation Soln 500 mL,00074-6139-03,12.8,Kern Medical Center,2019
1483,417001627,succinylcholine 20 mg/mL Inj Soln 10 mL,00409-6629-25,105.75,Kern Medical Center,2019
1484,417004154,succinylcholine 20 mg/mL Inj Soln 5 mL,24200-0506-49,44.0,Kern Medical Center,2019
1485,417001008,sucralfate 1 g Tab,51079-0753-20,5.0,Kern Medical Center,2019
1486,417002581,sucralfate 1 g/10 mL Oral Susp 10 mL,66689-0790-50,41.9,Kern Medical Center,2019
1487,471004684,sugammadex 100 mg/mL,00006-5423-12,171.5,Kern Medical Center,2019
1488,417002289,sulfacetamide sodium 10% Ophth Soln 15 mL,24208-0670-04,185.0,Kern Medical Center,2019
1489,417003476,sulfamethoxazole-trimethoprim 200 mg-40 mg/5 mL Oral Susp 20 mL UD,65862-0496-47,38.45,Kern Medical Center,2019
1490,417001020,sulfamethoxazole-trimethoprim 80 mg-16 mg/mL IV Soln 10 mL,00703-9514-03,55.75,Kern Medical Center,2019
1491,417001021,sulfamethoxazole-trimethoprim 80 mg-16 mg/mL IV Soln 30 mL,00703-9526-01,100.0,Kern Medical Center,2019
1492,417001334,sulfamethoxazole-trimethoprim 80 mg-16 mg/mL IV Soln 5 mL,00703-9503-03,36.25,Kern Medical Center,2019
1493,417001015,sulfamethoxazole-trimethoprim 800 mg-160 mg Tab,51079-0128-08,11.15,Kern Medical Center,2019
1494,417001534,sulfaSALAzine 500 mg Tab,59762-5000-01,5.0,Kern Medical Center,2019
1495,417003999,SUMAtriptan 25 mg Tab,65862-0146-36,83.2,Kern Medical Center,2019
1496,417003070,SUMAtriptan 6 mg/0.5 mL Subcut Soln 0.5 mL,63323-0273-01,200.0,Kern Medical Center,2019
1497,417002270,tacrolimus 1 mg Cap,00781-2103-01,24.3,Kern Medical Center,2019
1498,417003329,tamoxifen 10 mg Tab,63739-0269-10,5.0,Kern Medical Center,2019
1499,417003485,tamsulosin 0.4 mg Cap,51079-0294-20,23.1,Kern Medical Center,2019
1500,417004160,telavancin 750 mg IV Inj,62847-0001-01,1303.0,Kern Medical Center,2019
1501,417003235,temazepam 15 mg Cap,51079-0418-20,7.6,Kern Medical Center,2019
1502,417003206,tenecteplase 50 mg IV Inj,50242-0120-01,12599.0,Kern Medical Center,2019
1503,417001031,terbutaline 1 mg/mL Inj Soln 1 mL,63323-0665-01,102.5,Kern Medical Center,2019
1504,417001029,terbutaline 2.5 mg Tab,00527-1318-01,23.8,Kern Medical Center,2019
1505,417001034,testosterone cypionate 200 mg/mL IM Soln 1 mL,00009-0086-01,106.0,Kern Medical Center,2019
1506,417001035,tetanus immune globulin 250 units IM Soln,13533-0634-02,1376.0,Kern Medical Center,2019
1507,417001037,tetanus-diphtheria toxoids (Td) adult/adolescent 5 units-2 units/0.5 mL IM Susp 0.5 mL,49281-0215-15,131.5,Kern Medical Center,2019
1508,417003805,tetanus/diphth/pertussis (Adacel Tdap) IM Susp 0.5 mL,49281-0400-15,171.0,Kern Medical Center,2019
1509,417003805,tetanus/diphth/pertussis (Boostrix Tdap) IM Susp 0.5 mL,58160-0842-11,150.0,Kern Medical Center,2019
1510,471004677,tetracaine 0.5% Ophth Soln,54799-0504-01,41.85,Kern Medical Center,2019
1511,417001653,tetracaine 0.5% Ophth Soln 15 mL,24208-0920-64,44.2,Kern Medical Center,2019
1512,417003421,tetracaine 0.5% Ophth Soln 2 mL,00065-0741-12,40.6,Kern Medical Center,2019
1513,471004686,tetracaine 0.5% Ophth Soln 4 mL,00065-0741-14,44.15,Kern Medical Center,2019
1514,417001059,theophylline 100 mg ER Tab,00904-5887-61,5.0,Kern Medical Center,2019
1515,417003253,theophylline 300 mg ER Tab,62332-0025-31,23.5,Kern Medical Center,2019
1516,417003910,theophylline 80 mg/15 mL Oral Soln 15 mL UD,27808-0033-01,19.75,Kern Medical Center,2019
1517,417000483,Therapeutic Multiple Vitamins with Minerals Tab,00178-0252-60,5.0,Kern Medical Center,2019
1518,417001061,thiamine 100 mg Tab,48433-0108-01,5.0,Kern Medical Center,2019
1519,417001062,thiamine 100 mg/mL Inj Soln 2 mL,63323-0013-02,66.0,Kern Medical Center,2019
1520,417003515,thrombin bovine 5000 intl units Topical Powder-Recon,60793-0215-05,236.9,Kern Medical Center,2019
1521,417001081,ticarcillin-clavulanate 3.1 g IV Inj,00029-6571-26,80.0,Kern Medical Center,2019
1522,417003774,tigecycline 50 mg IV Inj,00008-4990-20,339.0,Kern Medical Center,2019
1523,417001083,timolol 0.5% Ophth Soln,00006-9690-60,24.0,Kern Medical Center,2019
1524,417001083,timolol 0.5% Ophth Soln 5 mL,61314-0227-05,70.0,Kern Medical Center,2019
1525,417001483,tobramycin 0.3% Ophth Oint 3.5 g,00065-0644-35,313.4,Kern Medical Center,2019
1526,417001084,tobramycin 0.3% Ophth Soln 5 mL,17478-0290-10,60.25,Kern Medical Center,2019
1527,417003495,tobramycin 1.2 g Inj,39822-0412-06,616.0,Kern Medical Center,2019
1528,417001085,tobramycin 40 mg/mL Inj Soln 2 mL,63323-0306-02,36.5,Kern Medical Center,2019
1529,417001096,tolnaftate 1% Cream 15 g,00235-0514-51,11.95,Kern Medical Center,2019
1530,417001096,tolnaftate 1% Cream 30 g,51672-2020-02,36.8,Kern Medical Center,2019
1531,417003133,topiramate 100 mg Tab,68084-0344-01,26.8,Kern Medical Center,2019
1532,417004175,TOPIRAMATE 10MG/ML ORAL SUSP 10ML UD,99999-4175-01,26.0,Kern Medical Center,2019
1533,417002718,topiramate 25 mg Tab,68084-0342-01,12.5,Kern Medical Center,2019
1534,417002718,topiramate 25 mg Tab,68382-0140-14,29.9,Kern Medical Center,2019
1535,417002573,topotecan 1 mg/mL IV Soln 4 mL,25021-0236-04,640.0,Kern Medical Center,2019
1536,417002573,topotecan 4 mg IV Inj,16729-0151-31,1175.0,Kern Medical Center,2019
1537,417004426,TPN PEDIATRIC 10-39KG,99999-4426-01,860.0,Kern Medical Center,2019
1538,417001508,TPN-ADULT,99999-1508-01,860.0,Kern Medical Center,2019
1539,417001509,TPN-NEONATAL/PEDIATRIC,99999-1509-01,860.0,Kern Medical Center,2019
1540,471004707,trabectedin 1 mg Pow,59676-0610-01,9552.0,Kern Medical Center,2019
1541,417004533,trace elements 2 mcg-0.2 mg-0.16 mg-0.8 mg/mL IV Soln 5 mL,00074-4008-01,27.0,Kern Medical Center,2019
1542,417002690,traMADol 50 mg Tab,51079-0991-20,8.0,Kern Medical Center,2019
1543,417004153,tranexamic acid 100 mg/mL IV Soln 10 mL,00013-1114-21,153.5,Kern Medical Center,2019
1544,471004715,trastuzumab 150 mg Pow,50242-0132-01,5151.0,Kern Medical Center,2019
1545,417001552,traZODone 50 mg Tab,00904-3990-61,5.0,Kern Medical Center,2019
1546,417001109,triamcinolone 0.025% Cream 15 g,00168-0003-15,24.3,Kern Medical Center,2019
1547,417001105,triamcinolone 0.1% Cream 15 g,67877-0251-15,25.35,Kern Medical Center,2019
1548,417001106,triamcinolone 0.1% Topical Oint 15 g,00168-0006-15,24.35,Kern Medical Center,2019
1549,417001107,triamcinolone acetonide 40 mg/mL Inj,61219-0821-01,1773.0,Kern Medical Center,2019
1550,417003377,triamcinolone acetonide 40 mg/mL Inj Susp 10 mL,00003-0293-28,228.5,Kern Medical Center,2019
1551,417003839,trichloroacetic acid 80% Topical Liquid 15 mL,10481-3008-01,193.25,Kern Medical Center,2019
1552,417001128,trifluridine 1% Ophth Soln 7.5 mL,61314-0044-75,464.9,Kern Medical Center,2019
1553,417000445,triple dye 2.29 mg-2.29 mg-1.14 mg/mL Topical Soln,51101-2826-05,5.0,Kern Medical Center,2019
1554,417000445,triple dye 2.29 mg-2.29 mg-1.14 mg/mL Topical Swab,66689-0710-06,5.0,Kern Medical Center,2019
1555,417001136,tropicamide 1% Ophth Soln 15 mL,17478-0102-12,44.6,Kern Medical Center,2019
1556,417003037,tropicamide 1% Ophth Soln 2 mL,24208-0585-59,6.2,Kern Medical Center,2019
1557,417001136,tropicamide 1% Ophth Soln 3 mL,61314-0355-01,58.0,Kern Medical Center,2019
1558,417002529,tuberculin purified protein derivative 5 tuberculin units/0.1 mL Intradermal Soln 1 mL,42023-0104-01,258.0,Kern Medical Center,2019
1559,417002529,tuberculin purified protein derivative 5 tuberculin units/0.1 mL Intradermal Soln 5 mL,42023-0104-05,953.0,Kern Medical Center,2019
1560,417003462,URSODIOL 25MG/ML SUSP,99999-9999-23,7.0,Kern Medical Center,2019
