,CDM,NDC,Description,Price,Hospital,Year
1242,41730169,10119-0022-39,petrolatum eye oint 3.5gm [SJGH],6.47,San Joaquin General Hospital,2019
1243,41730243,15718-0893-05,petrolatum eye oint 5gm [SJGH],8.54,San Joaquin General Hospital,2019
1244,41703968,72140-0031-47,petrolatum oint 396gm [SJGH],11.709719999999999,San Joaquin General Hospital,2019
1245,41703976,72140-0452-31,petrolatum oint 50gm [SJGH],3.85,San Joaquin General Hospital,2019
1246,41742339,67777-0211-01,petrolatum oint 5gm [SJGH],5.4072000000000005,San Joaquin General Hospital,2019
1247,41742453,51293-0810-01,phenazopyridine 100mg tab [SJGH],166.53,San Joaquin General Hospital,2019
1248,71547525,00641-0477-25,PHENobarbital 130mg/mL SDV [SJGH],1192.3,San Joaquin General Hospital,2019
1249,41742701,51293-0625-01,PHENobarbital 16.2mg tab [SJGH],0.4057,San Joaquin General Hospital,2019
1250,41705633,59212-0423-04,phenobarbital 16.2mg/belladonna 0.13mg 5mL elix 118mL [SJGH],331.8065600000001,San Joaquin General Hospital,2019
1251,41742768,00904-6575-61,PHENobarbital 32.4mg tab [SJGH],35.99,San Joaquin General Hospital,2019
1252,41742644,00603-1508-58,PHENobarbital 4mg/mL elx 473mL [SJGH],47.64056,San Joaquin General Hospital,2019
1253,41742826,00603-5167-21,PHENobarbital 64.8mg tab [SJGH],64.05,San Joaquin General Hospital,2019
1254,71547384,00641-0476-25,PHENobarbital 65mg/mL SDV [SJGH],459.51000000000016,San Joaquin General Hospital,2019
1255,41742883,00603-5168-21,PHENobarbital 97.2mg tab [SJGH],90.35,San Joaquin General Hospital,2019
1256,41742958,00054-0349-25,phenoxybenzamine 10mg cap [SJGH],4864.0999999999985,San Joaquin General Hospital,2019
1257,71530240,00143-9564-10,phentolamine 5mg/2mL SDV [SJGH],3580.2,San Joaquin General Hospital,2019
1258,41743261,69536-0025-15,phenylephrine 0.25% nasal spray 15mL [SJGH],3.01005,San Joaquin General Hospital,2019
1259,41707290,00536-1389-12,phenylephrine 0.25% supp [SJGH],1.2000000000000002,San Joaquin General Hospital,2019
1260,41743295,69536-0050-15,phenylephrine 0.5% nasal spray 15mL [SJGH],3.01005,San Joaquin General Hospital,2019
1261,41743329,24385-0390-10,phenylephrine 1% nasal drops 30mL [SJGH],1.3101,San Joaquin General Hospital,2019
1262,41743204,42702-0103-05,phenylephrine 10% eye soln 5mL [SJGH],37.96,San Joaquin General Hospital,2019
1263,71539027,00641-6142-25,phenylephrine 10mg/mL SDV [SJGH],109.6,San Joaquin General Hospital,2019
1264,41743071,17478-0201-15,phenylephrine 2.5% eye soln 15mL [SJGH],79.84995,San Joaquin General Hospital,2019
1265,71539035,76014-0004-10,phenylephrine 50mg/5mL SDV [SJGH],205.35,San Joaquin General Hospital,2019
1266,41743568,66689-0036-50,phenytoin 100mg/4mL susp [SJGH],265.07,San Joaquin General Hospital,2019
1267,41743576,51672-4069-01,phenytoin 125mg/5mL susp 240mL [SJGH],11.6604,San Joaquin General Hospital,2019
1268,41743626,60687-0156-25,phenytoin 50mg chew tab [SJGH],23.25,San Joaquin General Hospital,2019
1269,41743683,68084-0376-01,phenytoin ER 100mg cap [SJGH],36.06,San Joaquin General Hospital,2019
1270,71547806,17478-0510-02,physostigmine 2mg/2mL amp [SJGH],371.43,San Joaquin General Hospital,2019
1271,71547939,00409-9158-01,phytonadione 10mg/mL amp [SJGH],1073.45,San Joaquin General Hospital,2019
1272,71547871,76329-1240-01,phytonadione 1mg/0.5mL PFS [SJGH],197.0,San Joaquin General Hospital,2019
1273,41743725,00187-1704-05,phytonadione 5mg tab [SJGH],4710.82,San Joaquin General Hospital,2019
1274,41743790,61314-0203-15,pilocarpine 1% eye soln 15mL [SJGH],74.82000000000002,San Joaquin General Hospital,2019
1275,41743915,61314-0204-15,pilocarpine 2% eye soln 15mL [SJGH],76.51995,San Joaquin General Hospital,2019
1276,41744103,49884-0348-01,pimozide 2mg tab [SJGH],157.02,San Joaquin General Hospital,2019
1277,41744160,33342-0054-07,pioglitazone 15mg tab [SJGH],3.8001,San Joaquin General Hospital,2019
1278,71515589,25021-0164-30,piperacillin/tazo 2.25gm SDV [SJGH],23.730000000000004,San Joaquin General Hospital,2019
1279,71515621,00781-3113-95,piperacillin/tazo 3.375gm SDV [SJGH],35.3,San Joaquin General Hospital,2019
1280,71515670,25021-0166-48,piperacillin/tazo 4.5gm SDV [SJGH],137.6,San Joaquin General Hospital,2019
1281,71515696,44567-0804-01,piperacillin/tazo 40.5gm MDV [SJGH],55.99,San Joaquin General Hospital,2019
1282,41744301,24385-0116-03,piperonyl butoxide/pyrethrins shamp 118mL [SJGH],2.65028,San Joaquin General Hospital,2019
1283,71541130,00005-1971-02,pneumococcal 13 valent vacc 0.5mL PFS [SJGH],1793.93,San Joaquin General Hospital,2019
1284,71541106,00006-4837-03,pneumococcal 23 valent vacc 0.5mL PFS [SJGH],922.14,San Joaquin General Hospital,2019
1285,71541122,49281-0860-10,poliovirus inactivated vacc MDV 5mL [SJGH],304.18,San Joaquin General Hospital,2019
1286,41736067,00574-0412-07,polyethylene glycol 17gm pwd pkt [SJGH],21.86996000000001,San Joaquin General Hospital,2019
1287,71511687,39822-0170-02,polymyxin B 500000units SDV [SJGH],49.06,San Joaquin General Hospital,2019
1288,41744608,10122-0510-01,poractant alfa 120mg/1.5mL SDV [SJGH],385.48,San Joaquin General Hospital,2019
1289,41744616,10122-0510-03,poractant alfa 240mg/3mL SDV [SJGH],750.1899900000003,San Joaquin General Hospital,2019
1290,41744806,00085-1328-01,posaconazole 200mg/5mL susp 105mL [SJGH],1301.17995,San Joaquin General Hospital,2019
1291,41744798,00085-4324-02,posaconazole DR 100mg tab [SJGH],3716.04,San Joaquin General Hospital,2019
1292,71531677,00409-8183-01,potassium acetate 40meq/20mL SDV [SJGH],64.29,San Joaquin General Hospital,2019
1293,41744905,66689-0047-50,potassium chloride 20mEq/15mL soln [SJGH],653.7975,San Joaquin General Hospital,2019
1294,71531800,63323-0967-30,potassium chloride 2mEq/mL MDV 30mL [SJGH],43.4175,San Joaquin General Hospital,2019
1295,41744868,66758-0190-13,potassium chloride ER 20mEq tab [SJGH],34.07,San Joaquin General Hospital,2019
1296,71531743,00409-6635-01,potassium chloride PF 10mEq/5mL SDV [SJGH],86.12,San Joaquin General Hospital,2019
1297,71500854,00338-0669-04,potassium Cl 10mEq/D5%/NaCl 0.45% 1000mL IV bag [SJGH],35.28,San Joaquin General Hospital,2019
1298,71503205,00409-7074-26,potassium cl 10mEq/SWFI 100mL RTU [SJGH],105.456,San Joaquin General Hospital,2019
1299,71503197,00409-7075-14,potassium cl 10mEq/SWFI 50mL RTU [SJGH],63.096000000000004,San Joaquin General Hospital,2019
1300,71500912,00338-0671-04,potassium Cl 20mEq/D5%/NaCl 0.45% 1000mL IV bag [SJGH],25.62,San Joaquin General Hospital,2019
1301,71501225,00338-0803-04,potassium Cl 20mEq/D5%/NaCl 0.9% 1000mL IV bag [SJGH],29.68,San Joaquin General Hospital,2019
1302,71504435,00338-0704-34,potassium cl 20mEq/NaCl 0.45% 1000mL IV bag [SJGH],29.82,San Joaquin General Hospital,2019
1303,71501704,00338-0691-04,potassium cl 20mEq/NaCl 0.9% 1000mL IV bag [SJGH],26.74,San Joaquin General Hospital,2019
1304,71501068,00338-0675-04,potassium Cl 40mEq/D5%/NaCl 0.45% 1000mL IV bag [SJGH],35.28,San Joaquin General Hospital,2019
1305,41745046,71740-0112-30,potassium iodide 1gm/mL soln 30mL [SJGH],307.4499,San Joaquin General Hospital,2019
1306,41751405,60258-0006-01,potassium phos/sodium phos 250mg pwd pkt [SJGH],41.16,San Joaquin General Hospital,2019
1307,71531883,63323-0086-05,potassium phosphate 15mmol/5mL SDV [SJGH],205.2,San Joaquin General Hospital,2019
1308,71531883,00409-7295-01,potassium phosphate 45mmol/15mL SDV [SJGH],312.09,San Joaquin General Hospital,2019
1309,41745167,00486-1111-01,potassium phosphate 500mg tab [SJGH],46.03,San Joaquin General Hospital,2019
1310,41745258,67618-0150-04,povidone/iodine 10% soln 118mL [SJGH],1.3994799999999998,San Joaquin General Hospital,2019
1311,41745233,00065-0411-30,povidone/iodine 5% eye soln 30mL [SJGH],210.7224,San Joaquin General Hospital,2019
1312,71537526,60977-0141-01,pralidoxime 1gm SDV [SJGH],493.62,San Joaquin General Hospital,2019
1313,41745357,68084-0440-01,pramipexole 0.25mg tab [SJGH],18.81,San Joaquin General Hospital,2019
1314,41745365,00597-0190-61,pramipexole 1mg tab [SJGH],647.5799999999998,San Joaquin General Hospital,2019
1315,41745324,00002-5123-30,prasugrel 10mg tab [SJGH],435.5499,San Joaquin General Hospital,2019
1316,41745399,00904-5891-61,pravastatin 10mg tab [SJGH],37.29,San Joaquin General Hospital,2019
1317,41745480,60687-0190-01,pravastatin 40mg tab [SJGH],55.8,San Joaquin General Hospital,2019
1318,41745464,50419-0747-01,praziquantel 600mg tab [SJGH],472.78002000000004,San Joaquin General Hospital,2019
1319,41745522,00093-4067-01,prazosin 1mg cap [SJGH],36.52,San Joaquin General Hospital,2019
1320,41745761,11980-0174-05,prednisoLONE 0.12% eye susp 5mL [SJGH],131.61,San Joaquin General Hospital,2019
1321,41745878,11980-0180-05,prednisoLONE 1% eye susp 5mL [SJGH],127.71,San Joaquin General Hospital,2019
1322,41745985,00121-0759-08,prednisoLONE sodium phosphate 15 mg/5 mL Soln [SJGH],13.9593,San Joaquin General Hospital,2019
1323,41746082,00054-0017-20,predniSONE 10mg tab [SJGH],12.87,San Joaquin General Hospital,2019
1324,41745993,59746-0171-06,predniSONE 1mg tab [SJGH],9.91,San Joaquin General Hospital,2019
1325,41746223,60687-0145-01,predniSONE 20mg tab [SJGH],14.330000000000002,San Joaquin General Hospital,2019
1326,41746009,00054-8724-25,predniSONE 5mg tab [SJGH],10.79,San Joaquin General Hospital,2019
1327,41746264,00071-1013-41,pregabalin 50mg cap [SJGH],775.63,San Joaquin General Hospital,2019
1328,41746256,00087-0367-01,Pregestimil Lipil Powder Can 16oz [SJGH],27.707620000000002,San Joaquin General Hospital,2019
1329,41761867,69543-0258-10,prenatal vitamin tab [SJGH],11.91,San Joaquin General Hospital,2019
1330,41746348,00024-1596-01,primaquine 26.3mg tab [SJGH],159.85,San Joaquin General Hospital,2019
1331,41746520,68084-0203-01,primidone 250mg tab [SJGH],41.57,San Joaquin General Hospital,2019
1332,41746462,68084-0202-01,primidone 50mg tab [SJGH],31.62,San Joaquin General Hospital,2019
1333,41746587,00527-1367-01,probenecid 500mg tab [SJGH],207.81,San Joaquin General Hospital,2019
1334,71527550,14789-0900-10,procainamide 100mg/mL MDV 10mL [SJGH],1189.93,San Joaquin General Hospital,2019
1335,41747254,51079-0542-20,prochlorperazine 10mg tab [SJGH],63.08000000000001,San Joaquin General Hospital,2019
1336,71548077,23155-0294-42,prochlorperazine 10mg/2mL SDV [SJGH],89.29,San Joaquin General Hospital,2019
1337,41747098,00574-7226-12,prochlorperazine 25mg supp [SJGH],80.69004,San Joaquin General Hospital,2019
1338,41747155,51079-0541-20,prochlorperazine 5mg tab [SJGH],31.22,San Joaquin General Hospital,2019
1339,71548158,00143-9725-01,progesterone 50mg/mL MDV 10mL [SJGH],25.1,San Joaquin General Hospital,2019
1340,41747338,00713-0536-12,promethazine 12.5mg supp [SJGH],111.0,San Joaquin General Hospital,2019
1341,71548218,00641-6084-25,promethazine 25 mg/mL SDV [SJGH],76.25999999999998,San Joaquin General Hospital,2019
1342,41747270,00591-2992-39,promethazine 25mg supp [SJGH],80.58995999999998,San Joaquin General Hospital,2019
1343,71548275,00641-0929-25,promethazine 50mg/mL SDV [SJGH],39.38,San Joaquin General Hospital,2019
1344,41747320,00591-0582-01,propafenone 150mg tab [SJGH],14.099999999999998,San Joaquin General Hospital,2019
1345,41747379,17478-0263-12,proparacaine 0.5% eye soln 15mL [SJGH],20.86995,San Joaquin General Hospital,2019
1346,71548317,63323-0269-65,propofol 1000mg/100mL SDV [SJGH],108.18,San Joaquin General Hospital,2019
1347,71548325,63323-0269-29,propofol 200mg/20mL SDV [SJGH],21.64,San Joaquin General Hospital,2019
1348,71548309,63323-0269-50,propofol 500mg/50mL SDV [SJGH],108.18,San Joaquin General Hospital,2019
1349,41747825,00904-6550-61,propranolol 10mg tab [SJGH],15.58,San Joaquin General Hospital,2019
1350,71527626,00143-9872-01,propranolol 1mg/mL SDV [SJGH],45.55,San Joaquin General Hospital,2019
1351,41747882,00603-5483-21,propranolol 20mg tab [SJGH],18.95,San Joaquin General Hospital,2019
1352,41747783,00054-3727-63,propranolol 20mg/5mL soln 500mL [SJGH],43.58,San Joaquin General Hospital,2019
1353,41747940,60687-0295-01,propranolol 40mg tab [SJGH],80.81,San Joaquin General Hospital,2019
1354,41748252,68084-0964-25,propylthiouracil 50mg tab [SJGH],47.43,San Joaquin General Hospital,2019
1355,71522015,63323-0229-05,protamine 50mg/5mL SDV [SJGH],201.65,San Joaquin General Hospital,2019
1356,71522957,63833-0387-02,prothrombin complex conc 1000units SDV [SJGH],1657.26,San Joaquin General Hospital,2019
1357,71522965,63833-0386-02,prothrombin complex conc 500units SDV [SJGH],821.34,San Joaquin General Hospital,2019
1358,41748435,00904-5125-46,pseudoephedrine 60mg tab [SJGH],1.3899,San Joaquin General Hospital,2019
1359,41748971,37000-0024-04,psyllium 5.8gm pwd pkt [SJGH],10.5,San Joaquin General Hospital,2019
1360,41799165,99999-9999-38,pyrazinamide 100mg per ml oral syrup compound 120mL [SJGH],38.6064,San Joaquin General Hospital,2019
1361,41749094,61748-0012-11,pyrazinamide 500mg tab [SJGH],493.06,San Joaquin General Hospital,2019
1362,41749151,68084-0494-01,pyridostigmine 60mg tab [SJGH],97.65,San Joaquin General Hospital,2019
1363,41749185,00187-3013-30,pyridostigmine ER 180mg tab [SJGH],777.7599,San Joaquin General Hospital,2019
1364,71548457,63323-0180-01,pyridoxine 100mg/mL SDV [SJGH],139.02,San Joaquin General Hospital,2019
1365,41749284,00904-0520-60,pyridoxine 50mg tab [SJGH],1.48,San Joaquin General Hospital,2019
1366,41749458,60687-0349-01,QUEtiapine 100mg tab [SJGH],16.650000000000002,San Joaquin General Hospital,2019
1367,41749508,68001-0182-00,QUEtiapine 200mg tab [SJGH],21.23,San Joaquin General Hospital,2019
1368,41749482,60687-0327-01,QUEtiapine 25mg tab [SJGH],12.56,San Joaquin General Hospital,2019
1369,41749540,00185-4346-01,quiNIDine 200mg tab [SJGH],21.53,San Joaquin General Hospital,2019
1370,71541189,76125-0150-10,rabies IG 1500units/10mL SDV [SJGH],2763.94,San Joaquin General Hospital,2019
1371,71541171,76125-0150-02,rabies IG 300units/2mL SDV [SJGH],545.0,San Joaquin General Hospital,2019
1372,71541247,58160-0964-12,rabies vacc 2.5units/mL PFS [SJGH],303.65,San Joaquin General Hospital,2019
1373,41720830,00487-2784-01,racemic EPINEPHrine 2.25% 0.5mL neb [SJGH],47.4201,San Joaquin General Hospital,2019
1374,41749755,00006-0477-61,raltegravir 100mg chew tab [SJGH],355.8402,San Joaquin General Hospital,2019
1375,41749714,00006-0227-61,raltegravir 400mg tab [SJGH],1423.35,San Joaquin General Hospital,2019
1376,71526552,00002-7669-01,ramucirumab 100mg/10mL SDV [SJGH],1109.7,San Joaquin General Hospital,2019
1377,71526560,00002-7678-01,ramucirumab 500mg/50mL SDV [SJGH],5548.5,San Joaquin General Hospital,2019
1378,41749730,00121-0727-16,ranitidine 15mg/mL syrup 473mL [SJGH],9.63974,San Joaquin General Hospital,2019
1379,41749771,61958-1004-01,ranolazine ER 1000mg tab [SJGH],555.96,San Joaquin General Hospital,2019
1380,41749789,61958-1003-01,ranolazine ER 500mg tab [SJGH],338.6298000000001,San Joaquin General Hospital,2019
1381,41749672,68546-0229-56,rasagiline 1mg tab [SJGH],678.75,San Joaquin General Hospital,2019
1382,71548473,00024-5151-75,rasburicase 7.5mg SDV [SJGH],3927.61,San Joaquin General Hospital,2019
1383,71530505,00469-6501-89,regadenoson 0.4mg/5mL PFS [SJGH],214.41,San Joaquin General Hospital,2019
1384,71517007,67457-0198-03,remifentanil 1mg/3mL SDV [SJGH],564.14,San Joaquin General Hospital,2019
1385,71517023,67457-0198-10,remifentanil 5mg/10mL SDV [SJGH],1840.87,San Joaquin General Hospital,2019
1386,41749854,68084-0179-65,ribavirin 200mg cap [SJGH],78.12,San Joaquin General Hospital,2019
1387,41750050,60687-0198-25,rifabutin 150mg cap [SJGH],436.5,San Joaquin General Hospital,2019
1388,41799176,99999-9999-27,rifabutin 20mg per ml oral suspension 120mL [SJGH],216.216,San Joaquin General Hospital,2019
1389,41750076,68084-0357-21,rifampin 150mg cap [SJGH],22.299,San Joaquin General Hospital,2019
1390,41799187,99999-9999-28,rifampin 25mg per ml oral suspension 120mL [SJGH],9.9228,San Joaquin General Hospital,2019
1391,41750100,68084-0358-01,rifampin 300mg cap [SJGH],61.38,San Joaquin General Hospital,2019
1392,71514780,67457-0445-60,rifampin 600mg SDV [SJGH],146.23,San Joaquin General Hospital,2019
1393,41750187,00088-2102-24,rifapentine 150mg tab [SJGH],86.50992,San Joaquin General Hospital,2019
1394,41749706,65649-0301-03,rifAXIMin 200mg tab [SJGH],546.36,San Joaquin General Hospital,2019
1395,41799198,99999-9999-29,rifaximin 20mg per ml oral suspension 60mL [SJGH],93.0924,San Joaquin General Hospital,2019
1396,41749698,65649-0303-03,rifAXIMin 550mg tab [SJGH],2082.9,San Joaquin General Hospital,2019
1397,41749870,59676-0278-01,rilpivirine 25mg tab [SJGH],989.8299,San Joaquin General Hospital,2019
1398,41750035,62756-0538-86,riluzole 50mg tab [SJGH],65.5398,San Joaquin General Hospital,2019
1399,41750142,68084-0270-01,risperiDONE 0.25mg tab [SJGH],16.74,San Joaquin General Hospital,2019
1400,41750126,00904-6359-61,risperiDONE 1mg tab [SJGH],12.509999999999998,San Joaquin General Hospital,2019
1401,71548515,50458-0306-11,risperiDONE 25mg/2mL PFS [SJGH],210.845,San Joaquin General Hospital,2019
1402,41750084,00904-6360-61,risperiDONE 2mg tab [SJGH],13.74,San Joaquin General Hospital,2019
1403,71548523,50458-0308-11,risperiDONE 50mg/2mL PFS [SJGH],421.71,San Joaquin General Hospital,2019
1404,41750274,00074-3333-30,ritonavir 100mg tab [SJGH],244.0299,San Joaquin General Hospital,2019
1405,41750281,00074-1940-63,ritonavir 80mg/mL soln 240mL [SJGH],1366.6104,San Joaquin General Hospital,2019
1406,71548531,50242-0051-21,riTUXimab 100mg/10mL SDV [SJGH],903.38,San Joaquin General Hospital,2019
1407,71548549,50242-0053-06,riTUXimab 500mg/50mL SDV [SJGH],4516.9,San Joaquin General Hospital,2019
1408,41750324,50458-0578-10,rivaroxaban 15mg tab [SJGH],994.15,San Joaquin General Hospital,2019
1409,41750332,50458-0579-10,rivaroxaban 20mg tab [SJGH],994.15,San Joaquin General Hospital,2019
1410,71535272,00409-9558-10,rocuronium 10mg/mL MDV 10mL (ICU/Surgery) [SJGH],45.74,San Joaquin General Hospital,2019
1411,71535280,00409-9558-05,rocuronium 10mg/mL MDV 5mL (ED/L&D) [SJGH],24.87,San Joaquin General Hospital,2019
1412,71526578,55513-0221-01,romiPLOStim 250mcg SDV [SJGH],1804.45,San Joaquin General Hospital,2019
1413,71526586,55513-0222-01,romiPLOStim 500mcg SDV [SJGH],3608.9,San Joaquin General Hospital,2019
1414,41750209,62332-0032-31,rOPINIRole 1mg tab [SJGH],5.26,San Joaquin General Hospital,2019
1415,71548610,55150-0195-20,ropivacaine 0.2% SDV 20mL [SJGH],168.14,San Joaquin General Hospital,2019
1416,71548665,55150-0197-20,ropivacaine 0.5% SDV 20mL [SJGH],100.47,San Joaquin General Hospital,2019
1417,71541338,00006-4047-41,rotavirus vacc 2mL tube [SJGH],724.5699999999997,San Joaquin General Hospital,2019
1418,41750473,42192-0365-10,salsalate 500mg tab [SJGH],38.9,San Joaquin General Hospital,2019
1419,41750555,10019-0553-03,scopolamine 1.5mg patch [SJGH],160.84,San Joaquin General Hospital,2019
1420,41750456,00904-6522-61,senna 8.6mg tab [SJGH],3.32,San Joaquin General Hospital,2019
1421,41750688,60687-0253-01,sertraline 100mg tab [SJGH],21.16,San Joaquin General Hospital,2019
1422,41750662,60687-0231-01,sertraline 25mg tab [SJGH],18.27,San Joaquin General Hospital,2019
1423,41750670,60687-0242-01,setraline 50mg tab [SJGH],18.6,San Joaquin General Hospital,2019
1424,41750522,60687-0328-31,sevelamer carbonate 800mg tab [SJGH],614.64,San Joaquin General Hospital,2019
1425,41750506,00074-4456-51,sevoflurane inh soln 250mL [SJGH],75.78,San Joaquin General Hospital,2019
1426,71548655,55150-0166-13,sildenafil 10mg/12.5mL SDV [SJGH],1242.6,San Joaquin General Hospital,2019
1427,41799209,99999-9999-30,sildenafil 2.5mg per ml oral suspension 32mL [SJGH],3.74912,San Joaquin General Hospital,2019
1428,41750712,68084-0869-21,sildenafil 20mg tab [SJGH],15.81,San Joaquin General Hospital,2019
1429,41750704,12870-0001-01,silver nitrate applicator [SJGH],4.437,San Joaquin General Hospital,2019
1430,41750761,61570-0131-40,silver sulfADIAZINE 1% crm 400gm [SJGH],32.98,San Joaquin General Hospital,2019
1431,41750753,67877-0124-85,silver sulfADIAZINE 1% crm 85gm [SJGH],11.86005,San Joaquin General Hospital,2019
1432,41750886,00904-5894-30,simethicone 40mg/0.6mL susp 30mL [SJGH],1.6899,San Joaquin General Hospital,2019
1433,41750894,63739-0225-10,simethicone 80mg tab [SJGH],3.92,San Joaquin General Hospital,2019
1434,41701754,70074-0647-12,Similac Alimentum powder 12.1 oz [SJGH],152.16852,San Joaquin General Hospital,2019
1435,41750803,00395-2661-16,simple syrup 473mL [SJGH],10.75129,San Joaquin General Hospital,2019
1436,41751009,51079-0454-20,simvastatin 10mg tab [SJGH],11.2,San Joaquin General Hospital,2019
1437,41751025,68084-0512-01,simvastatin 20mg tab [SJGH],12.09,San Joaquin General Hospital,2019
1438,41751041,60687-0210-01,simvastatin 40mg tab [SJGH],10.47,San Joaquin General Hospital,2019
1439,41750985,63739-0570-10,simvastatin 5mg tab [SJGH],19.44,San Joaquin General Hospital,2019
1440,41751157,00008-1041-10,sirolimus 1mg tab [SJGH],2774.5,San Joaquin General Hospital,2019
1441,41751165,00008-1030-06,sirolimus 1mg/mL soln 60mL [SJGH],1664.73,San Joaquin General Hospital,2019
1442,41751090,00006-0277-28,sitaGLIPtin 100mg tab [SJGH],1358.78,San Joaquin General Hospital,2019
1443,41751066,00006-0221-28,sitaGLIPtin 25mg tab [SJGH],1358.667,San Joaquin General Hospital,2019
1444,41751074,00006-0112-28,sitaGLIPtin 50mg tab [SJGH],1358.78,San Joaquin General Hospital,2019
1445,71531969,00409-3299-05,sodium acetate 100meq/50mL SDV [SJGH],97.275,San Joaquin General Hospital,2019
1446,71531958,00409-7299-73,sodium acetate 40meq/20mL SDV [SJGH],66.43,San Joaquin General Hospital,2019
1447,71548770,00409-5534-34,sodium bicarbonate 4.2% 10mL PFS [SJGH],83.50999999999998,San Joaquin General Hospital,2019
1448,41751082,00223-1721-01,sodium bicarbonate 650mg tab [SJGH],5.2200000000000015,San Joaquin General Hospital,2019
1449,71548713,76329-3352-01,sodium bicarbonate 8.4% 50mL PFS [SJGH],92.05,San Joaquin General Hospital,2019
1450,71548705,00409-6625-02,sodium bicarbonate 8.4% 50mL SDV [SJGH],203.775,San Joaquin General Hospital,2019
1451,71501340,00338-0043-04,sodium chloride 0.45% 1000mL IV bag [SJGH],21.0,San Joaquin General Hospital,2019
1452,71501274,00338-0043-03,sodium chloride 0.45% 500mL IV bag [SJGH],31.08,San Joaquin General Hospital,2019
1453,71503726,00338-0048-04,sodium chloride 0.9% 1000mL IRR soln [SJGH],18.12,San Joaquin General Hospital,2019
1454,71501696,00338-0049-04,Sodium Chloride 0.9% 1000mL IV bag [SJGH],21.7,San Joaquin General Hospital,2019
1455,71501480,00409-7101-67,sodium chloride 0.9% 100mL ADD-bag [SJGH],54.1,San Joaquin General Hospital,2019
1456,71501480,00338-0049-48,sodium chloride 0.9% 100mL IV bag [SJGH],125.28,San Joaquin General Hospital,2019
1457,71501480,00338-0553-18,sodium chloride 0.9% 100mL mini-bag plus [SJGH],201.04,San Joaquin General Hospital,2019
1458,71532055,64253-0111-30,sodium chloride 0.9% 10mL PFS [SJGH],20.502,San Joaquin General Hospital,2019
1459,71532022,00409-4888-10,sodium chloride 0.9% 10mL SDV [SJGH],12.1,San Joaquin General Hospital,2019
1460,71501555,00409-7101-02,sodium chloride 0.9% 250mL ADD-bag [SJGH],42.72,San Joaquin General Hospital,2019
1461,71503759,00409-6138-22,sodium chloride 0.9% 250mL IRR soln [SJGH],113.88,San Joaquin General Hospital,2019
1462,71501555,00338-0049-02,sodium chloride 0.9% 250mL IV bag [SJGH],41.76,San Joaquin General Hospital,2019
1463,71501597,00338-9543-02,sodium chloride 0.9% 250mL polyolefin IV bag [SJGH],61.2,San Joaquin General Hospital,2019
1464,71532147,08290-3065-05,sodium chloride 0.9% 3mL PFS [SJGH],59.22,San Joaquin General Hospital,2019
1465,71501621,00338-0049-03,sodium chloride 0.9% 500mL IV bag [SJGH],29.28,San Joaquin General Hospital,2019
1466,71501605,00338-9543-04,sodium chloride 0.9% 500mL polyolefin IV bag [SJGH],2.15,San Joaquin General Hospital,2019
1467,71501415,00409-7101-66,sodium chloride 0.9% 50mL ADD-bag [SJGH],54.0,San Joaquin General Hospital,2019
1468,71501415,00338-0049-41,sodium chloride 0.9% 50mL IV bag [SJGH],125.328,San Joaquin General Hospital,2019
1469,71501415,00338-0553-11,sodium chloride 0.9% 50mL mini-bag plus [SJGH],2010.6,San Joaquin General Hospital,2019
1470,71532063,00409-4888-50,sodium chloride 0.9% 50mL SDV [SJGH],51.6375,San Joaquin General Hospital,2019
1471,41751546,00378-6986-01,sodium chloride 0.9% 5mL neb [SJGH],26.45000000000001,San Joaquin General Hospital,2019
1472,71532121,08290-3065-45,sodium chloride 0.9% 5mL PFS [SJGH],11.45,San Joaquin General Hospital,2019
1473,41751512,00223-1760-01,sodium chloride 1gm tab [SJGH],6.069999999999999,San Joaquin General Hospital,2019
1474,71532170,63323-0187-30,sodium chloride 23.4% 30mL SDV [SJGH],106.5225,San Joaquin General Hospital,2019
1475,41751652,00487-9003-60,sodium chloride 3% 4mL neb [SJGH],7.64,San Joaquin General Hospital,2019
1476,71503510,00338-0054-03,sodium chloride 3% 500mL IV bag [SJGH],39.72,San Joaquin General Hospital,2019
1477,41751678,00378-6997-89,sodium chloride 3% neb 15mL [SJGH],31.9875,San Joaquin General Hospital,2019
1478,41751264,17478-0622-35,sodium chloride 5% eye oint 3.5gm [SJGH],3.88,San Joaquin General Hospital,2019
1479,41751629,00487-9007-60,sodium chloride 7% 4mL neb [SJGH],14.5608,San Joaquin General Hospital,2019
1480,41712886,00121-1190-00,sodium cit 3000mg/citrate 2004mg/30mL soln [SJGH],180.39,San Joaquin General Hospital,2019
1481,71545545,00024-2792-10,sodium ferric gluconate 62.5mg/5mL SDV [SJGH],301.76,San Joaquin General Hospital,2019
1482,71589543,63323-0241-20,sodium glycerophosphate 20mmol/20mL SDV [SJGH],123.36,San Joaquin General Hospital,2019
1483,71545115,89130-4444-01,sodium hyaluronate 25mg/2.5mL PFS [SJGH],218.54,San Joaquin General Hospital,2019
1484,71548887,08065-1831-35,sodium hyaluronate intraocular kit [SJGH],84.63,San Joaquin General Hospital,2019
1485,71537559,60267-0311-10,sodium nitrite 300mg SDV [SJGH],89.0,San Joaquin General Hospital,2019
1486,71532238,00409-7391-72,sodium phosphate 45mmol/15mL SDV [SJGH],345.64125,San Joaquin General Hospital,2019
