,EAP PROC CODE,Description,CPT,REV CODE,Price,Hospital,Year
822,4400234,"HCHG CT ANGIO, PELVIS, COMBO, INCL IMAGE PROC",72191,352,5870.4,Barton Memorial Hospital,2019
823,4400271,"HCHG CT SCAN,PELVIS,W/O CONTRAST",72192,352,4014.59,Barton Memorial Hospital,2019
824,4400259,HCHG CT SCAN OF PELVIS CONTRAST,72193,352,5257.34,Barton Memorial Hospital,2019
825,4400258,HCHG CT SCAN OF PELVIS COMBO,72194,352,5870.4,Barton Memorial Hospital,2019
826,4400478,"HCHG MRI, PELVIS, W/O CONTRAST",72195,610,5505.16,Barton Memorial Hospital,2019
827,4400476,"HCHG MRI, PELVIS W/CONTRAST",72196,610,5928.64,Barton Memorial Hospital,2019
828,4400477,"HCHG MRI, PELVIS, COMBO",72197,610,7057.91,Barton Memorial Hospital,2019
829,4400764,HCHG X-RAY SACROILIAC JTS 3+ VW,72202,320,742.18,Barton Memorial Hospital,2019
830,4400765,HCHG X-RAY SACRUM/COCCYX 2+ VW,72220,320,742.18,Barton Memorial Hospital,2019
831,4400483,HCHG MYELOGRAPHY CERV SPINE,72240,320,2647.57,Barton Memorial Hospital,2019
832,4400486,HCHG MYELOGRAPHY THORAX SPINE,72255,320,3272.79,Barton Memorial Hospital,2019
833,4400484,HCHG MYELOGRAPHY LUMBAR SPINE,72265,320,2647.57,Barton Memorial Hospital,2019
834,4400485,HCHG MYELOGRAPHY OF ENTIRE SPINE,72270,320,2647.57,Barton Memorial Hospital,2019
835,4400317,"HCHG EPIDUROGRAPHY,SUPERV/INTERPRET",72275,320,2038.43,Barton Memorial Hospital,2019
836,4400278,HCHG DISCOGRAPHY LUMBAR SPINE,72295,320,4121.69,Barton Memorial Hospital,2019
837,4400698,HCHG X-RAY CLAVICLE,73000,320,701.96,Barton Memorial Hospital,2019
838,4400766,HCHG X-RAY SCAPULA,73010,320,561.21,Barton Memorial Hospital,2019
839,4400767,HCHG X-RAY SHOULDER 1 VW,73020,320,707.45,Barton Memorial Hospital,2019
840,4400768,HCHG X-RAY SHOULDER 2+ VW,73030,320,742.18,Barton Memorial Hospital,2019
841,4400161,HCHG ARTHROGRAM OF SHOULDER,73040,322,1478.02,Barton Memorial Hospital,2019
842,4400687,HCHG X-RAY AC JTS,73050,320,1127.91,Barton Memorial Hospital,2019
843,4400728,HCHG X-RAY HUMERUS,73060,320,778.74,Barton Memorial Hospital,2019
844,4400704,HCHG X-RAY ELBOW 2 VW,73070,320,725.74,Barton Memorial Hospital,2019
845,4400705,HCHG X-RAY ELBOW 3+ VW,73080,320,742.18,Barton Memorial Hospital,2019
846,4400158,HCHG ARTHROGRAM OF ELBOW,73085,322,2141.88,Barton Memorial Hospital,2019
847,4400717,HCHG X-RAY FOREARM 2 VW,73090,320,740.35,Barton Memorial Hospital,2019
848,4400691,"HCHG X-RAY ARM, INFANT",73092,320,362.37,Barton Memorial Hospital,2019
849,4400795,HCHG X-RAY WRIST 2 VW,73100,320,661.75,Barton Memorial Hospital,2019
850,4400796,HCHG X-RAY WRIST 3+ VW,73110,320,742.18,Barton Memorial Hospital,2019
851,4400162,HCHG ARTHROGRAM OF WRIST,73115,322,2141.88,Barton Memorial Hospital,2019
852,4400721,HCHG X-RAY HAND 2 VW,73120,320,676.38,Barton Memorial Hospital,2019
853,4400722,HCHG X-RAY HAND 3+ VW,73130,320,742.18,Barton Memorial Hospital,2019
854,4400706,HCHG X-RAY EXAM OF FINGER(S),73140,320,712.95,Barton Memorial Hospital,2019
855,4400275,"HCHG CT SCAN,UPPER EXTREMITY,W/O C*",73200,352,4014.59,Barton Memorial Hospital,2019
856,4400255,HCHG CT SCAN OF ARM CONTRAST,73201,352,5257.34,Barton Memorial Hospital,2019
857,4400254,HCHG CT SCAN OF ARM COMBO,73202,352,5870.4,Barton Memorial Hospital,2019
858,4400238,"HCHG CT ANGIO,UPPER EXTREM,COMBO",73206,352,5447.22,Barton Memorial Hospital,2019
859,4400480,"HCHG MRI, UPPER EXTREM",73218,610,5505.16,Barton Memorial Hospital,2019
860,4400481,"HCHG MRI, UPPER EXTREM W/CONTRAST",73219,610,5928.64,Barton Memorial Hospital,2019
861,4400445,"HCHG MRI UPPER EXTR, W/CONTRAST",73220,610,7057.91,Barton Memorial Hospital,2019
862,4400467,"HCHG MRI, JOINT UPPER EXTREM",73221,610,5505.16,Barton Memorial Hospital,2019
863,4400469,"HCHG MRI, JOINT UPPER EXTREM W/CON*",73222,610,5928.64,Barton Memorial Hospital,2019
864,4400468,"HCHG MRI, JOINT UPPER EXTREM COMBO",73223,610,7057.91,Barton Memorial Hospital,2019
865,4400422,HCHG MR ANGIO UPPER EXTREMITY W/CONT,73225,610,5505.16,Barton Memorial Hospital,2019
866,4401619,HCHG XRAY HIP UNI W/WO PELVIS 1 VW,73501,320,707.45,Barton Memorial Hospital,2019
867,4401620,HCHG XRAY HIP UNI W/WO PELVIS 2-3 VW,73502,320,742.18,Barton Memorial Hospital,2019
868,4401621,HCHG XRAY HIP UNI W/WO PELVIS 4+ VW,73503,320,866.5,Barton Memorial Hospital,2019
869,4401622,HCHG XRAY HIP BIL W/WO PELVIS 2 VW,73521,320,742.18,Barton Memorial Hospital,2019
870,4401623,HCHG XRAY HIP BIL W/WO PELVIS 3-4 VW,73522,320,866.5,Barton Memorial Hospital,2019
871,4401624,HCHG XRAY HIP BIL W/WO PELVIS 5+ VW,73523,320,967.65,Barton Memorial Hospital,2019
872,4400159,HCHG ARTHROGRAM OF HIP,73525,322,1478.02,Barton Memorial Hospital,2019
873,4401625,HCHG XRAY FEMUR 1 VW,73551,320,707.45,Barton Memorial Hospital,2019
874,4401626,HCHG XRAY FEMUR 2+ VW,73552,320,742.18,Barton Memorial Hospital,2019
875,4400733,HCHG X-RAY KNEE 1 OR 2 VIEW,73560,320,742.18,Barton Memorial Hospital,2019
876,4400734,HCHG X-RAY KNEE 3 VIEW,73562,320,707.45,Barton Memorial Hospital,2019
877,4400735,HCHG X-RAY KNEE 4+ VIEW,73564,320,1137.04,Barton Memorial Hospital,2019
878,4400736,HCHG X-RAY KNEE BILAT STANDING,73565,320,729.37,Barton Memorial Hospital,2019
879,4400160,HCHG ARTHROGRAM OF KNEE JOINT,73580,322,2334.65,Barton Memorial Hospital,2019
880,4400784,"HCHG X-RAY TIB + FIB, 2VW",73590,320,791.55,Barton Memorial Hospital,2019
881,4400737,"HCHG X-RAY LEG, INFANT",73592,320,707.45,Barton Memorial Hospital,2019
882,4400688,HCHG X-RAY ANKLE 2 VW,73600,320,707.45,Barton Memorial Hospital,2019
883,4400689,HCHG X-RAY ANKLE 3+ VW,73610,320,742.18,Barton Memorial Hospital,2019
884,4400157,HCHG ARTHROGRAM OF ANKLE,73615,322,2141.88,Barton Memorial Hospital,2019
885,4400713,HCHG X-RAY FOOT 2 VW,73620,320,723.9,Barton Memorial Hospital,2019
886,4400714,HCHG X-RAY FOOT 3+ VW,73630,320,742.18,Barton Memorial Hospital,2019
887,4400723,HCHG X-RAY HEEL,73650,320,672.72,Barton Memorial Hospital,2019
888,4400786,HCHG X-RAY TOE(S),73660,320,711.12,Barton Memorial Hospital,2019
889,4400267,"HCHG CT SCAN,LOWER EXTREMITY,W/O C*",73700,352,4014.59,Barton Memorial Hospital,2019
890,4400257,HCHG CT SCAN OF LEG CONTRAST,73701,352,5257.34,Barton Memorial Hospital,2019
891,4400256,HCHG CT SCAN OF LEG COMBO,73702,352,5870.4,Barton Memorial Hospital,2019
892,4400236,"HCHG CT ANGIO,LOWER EXTREM,COMBO,I*",73706,352,6257.72,Barton Memorial Hospital,2019
893,4400471,"HCHG MRI, LOWER EXTREM",73718,610,5505.16,Barton Memorial Hospital,2019
894,4400472,"HCHG MRI, LOWER EXTREM W/CONTRAST",73719,610,5928.64,Barton Memorial Hospital,2019
895,4400470,"HCHG MRI, LOWER EXTR, W/O CONTRAST*",73720,610,7057.91,Barton Memorial Hospital,2019
896,4400443,"HCHG MRI LOWER EXTREM JT, W/O CONT*",73721,610,5505.16,Barton Memorial Hospital,2019
897,4400465,"HCHG MRI, JOINT OF LEG W/CONTRAST",73722,610,5928.64,Barton Memorial Hospital,2019
898,4400466,"HCHG MRI, JOINT OF LEG. COMBO",73723,610,7057.91,Barton Memorial Hospital,2019
899,4401022,HCHG XRAY ABDOMEN 1 VIEW,74018,320,707.45,Barton Memorial Hospital,2019
900,4401023,HCHG XRAY ABDOMEN 2 VIEWS,74019,320,771.44,Barton Memorial Hospital,2019
901,4401024,HCHG XRAY ABDOMEN 3/MORE VIEWS,74021,320,933.2,Barton Memorial Hospital,2019
902,4400686,"HCHG X-RAY ABDOMEN,COMP ACUTE SERI*",74022,320,1177.27,Barton Memorial Hospital,2019
903,4400263,"HCHG CT SCAN,ABDOMEN,W/O CONTRAST",74150,352,4014.59,Barton Memorial Hospital,2019
904,4400253,HCHG CT SCAN OF ABDOMEN CONTRAST,74160,352,5257.34,Barton Memorial Hospital,2019
905,4400252,HCHG CT SCAN OF ABDOMEN COMBO,74170,352,5870.4,Barton Memorial Hospital,2019
906,4400862,HCHG CTA ABD/PEL W & W/O,74174,352,6257.72,Barton Memorial Hospital,2019
907,4400232,"HCHG CT ANGIO, ABD, COMBO,INCL IMA*",74175,352,6257.72,Barton Memorial Hospital,2019
908,4400845,"HCHG CT SCAN,ABD & PELVIS,W/O CONTRAST",74176,352,4014.59,Barton Memorial Hospital,2019
909,4400846,"HCHG CT SCAN,ABD & PELVIS,W CONTRAST",74177,352,5257.34,Barton Memorial Hospital,2019
910,4400847,"HCHG CT SCAN,ABD &  PELVIS,COMBO",74178,352,5870.4,Barton Memorial Hospital,2019
911,4400451,"HCHG MRI, ABDOMEN (MRI)",74181,610,5505.16,Barton Memorial Hospital,2019
912,4400452,"HCHG MRI, ABDOMEN, COMBO",74183,610,7057.91,Barton Memorial Hospital,2019
913,4400226,HCHG CONTRAST XRAY THROAT/CERV ESO*,74210,320,468.24,Barton Memorial Hospital,2019
914,4400319,HCHG ESOPHAGRAM,74220,320,1389.31,Barton Memorial Hospital,2019
915,4400612,"HCHG SWALLOWING FCN,W/CINE &/OR VIDEO",74230,320,1458.77,Barton Memorial Hospital,2019
916,4400791,HCHG XRAY UPPER GI TRACT + KUB,74241,320,1389.31,Barton Memorial Hospital,2019
917,4400792,"HCHG XRAY UPPER GI TRACT,W/SMALL I*",74245,320,2460.54,Barton Memorial Hospital,2019
918,4400789,HCHG XRAY UPPER GI AIR CONTRAST+KUB,74247,320,1458.77,Barton Memorial Hospital,2019
919,4400800,"HCHG X-RAY,SMALL BOWEL,W/MULT SERI*",74250,320,1458.77,Barton Memorial Hospital,2019
920,4400700,HCHG X-RAY COLON CONTRAST,74270,320,1431.36,Barton Memorial Hospital,2019
921,4400699,HCHG X-RAY COLON AIR CONTRAST,74280,320,2257.63,Barton Memorial Hospital,2019
922,4400749,HCHG X-RAY OPER CHOLANGIOGRAM,74300,320,1164.46,Barton Memorial Hospital,2019
923,4400748,HCHG X-RAY OPER CHOLANGIO ADDNL SET,74301,320,785.33,Barton Memorial Hospital,2019
924,4400715,HCHG X-RAY FOR BILE DUCT ENDOSCOPY,74328,320,1698.24,Barton Memorial Hospital,2019
925,4400716,HCHG X-RAY FOR PANCREAS ENDOSCOPY,74329,320,1778.68,Barton Memorial Hospital,2019
926,4400693,HCHG X-RAY BILE/PANCREAS ENDOSCOPY,74330,320,2456.43,Barton Memorial Hospital,2019
927,4400913,HCHG X-RAY GUIDE ENTEROCLYSIS TUBE,74355,320,1019.25,Barton Memorial Hospital,2019
928,4400529,"HCHG PERCUT TRANSHEPAT DILAT,BILE *",74363,320,3019.23,Barton Memorial Hospital,2019
929,343235,HCHG BMH/CVMC IVP,74410,320,2524.04,Barton Memorial Hospital,2019
930,343237,HCHG BMH/CVMC IVP W/TOMO,74415,320,2599.52,Barton Memorial Hospital,2019
931,4400758,HCHG X-RAY RETROGRADE PYELOGRAM,74420,320,2076.64,Barton Memorial Hospital,2019
932,4400703,"HCHG X-RAY CYSTOGRAM, MIN 3 VIEW",74430,320,2524.04,Barton Memorial Hospital,2019
933,4400793,HCHG X-RAY URETHROCYSTOGRAM,74450,320,1460.61,Barton Memorial Hospital,2019
934,4400794,HCHG X-RAY URETHROCYSTOGRAM+VOIDING S&I,74455,320,2524.04,Barton Memorial Hospital,2019
935,4400729,HCHG X-RAY HYSTEROSALPINGOGRAM,74740,320,2892.99,Barton Memorial Hospital,2019
936,4400107,HCHG CARDIAC MRI MORPHOLOGY & FUNC*,75557,610,4674.3,Barton Memorial Hospital,2019
937,4400108,HCHG CARDIAC MRI W/W/O CONTRAST & *,75561,610,5796.12,Barton Memorial Hospital,2019
938,4400244,HCHG CT HEART W/O CONTRAST QUANT EVAL CORONARY CALCIUM,75571,350,939.18,Barton Memorial Hospital,2019
939,4400242,HCHG CT HEART CONTRAST EVAL CARDIAC STRUCT/MORPH,75572,350,3157.98,Barton Memorial Hospital,2019
940,4400231,HCHG CT ANGIO HRT CORNRY ART/BYPASS GRFTS CONTRST 3D POST,75574,350,6471.26,Barton Memorial Hospital,2019
941,4400133,HCHG ANGIO AORTOGRAM THOR SERIAL,75605,323,13937.64,Barton Memorial Hospital,2019
942,343239,"HCHG BMH AORTOGRAPHY,ABDOMINAL,BY SERIALOGRAPHY,RAD SUP & INTERP",75625,320,14161.74,Barton Memorial Hospital,2019
943,343240,HCHG BMH CONTRAST X-RAY EXAM OF AORTA,75625,323,14161.74,Barton Memorial Hospital,2019
944,4400131,HCHG ANGIO AORTOBIFEMORAL W CATH,75630,323,10882.53,Barton Memorial Hospital,2019
945,4400230,"HCHG CT ANGIO AORTOBIFEMORAL, COMBO",75635,352,6257.72,Barton Memorial Hospital,2019
946,4400144,HCHG ANGIO EXTREMITY UNILAT,75710,323,10881.62,Barton Memorial Hospital,2019
947,4400143,HCHG ANGIO EXTERMITY BILAT,75716,323,10881.62,Barton Memorial Hospital,2019
948,4400154,HCHG ANGIO VISCERAL SELECTV/SUBSEL*,75726,323,8641.14,Barton Memorial Hospital,2019
949,4400146,HCHG ANGIO PELVIS,75736,323,9983.97,Barton Memorial Hospital,2019
950,4400147,HCHG ANGIO PULMON BILAT SELECT,75743,320,5487.45,Barton Memorial Hospital,2019
951,4400140,HCHG ANGIO EA ADDNL SELECTV VESSEL,75774,323,5902.86,Barton Memorial Hospital,2019
952,4400672,HCHG VENOGRAM EXTREM UNILAT,75820,320,3803.25,Barton Memorial Hospital,2019
953,4400671,HCHG VENOGRAM EXTREM BILAT,75822,320,3690.85,Barton Memorial Hospital,2019
954,4400675,HCHG VENOGRAM INFER VENA CAVA,75825,320,9983.97,Barton Memorial Hospital,2019
955,4400681,HCHG VENOGRAM SUPER VENA CAVA,75827,320,5152.17,Barton Memorial Hospital,2019
956,4400679,HCHG VENOGRAM SINUS/JUGULAR,75860,320,3916.06,Barton Memorial Hospital,2019
957,4400530,HCHG PERCUT XHEPATIC PORTO+DYNAMIC,75885,320,6120.27,Barton Memorial Hospital,2019
958,4400682,HCHG VENOUS SAMPLING BY CATHETER,75893,320,4140.21,Barton Memorial Hospital,2019
959,4400632,HCHG TRANSCATHETER RX EMBOLIZATN,75894,320,12070.74,Barton Memorial Hospital,2019
960,4400155,"HCHG ANGIOGRAM,F/U STUDY,CATH THER*",75898,323,1111.96,Barton Memorial Hospital,2019
961,4400666,HCHG VASCULAR BIOPSY,75970,320,9907.93,Barton Memorial Hospital,2019
962,4400111,HCHG CHANGE PERCUT TUBE/DRAIN CATH*,75984,320,2097.31,Barton Memorial Hospital,2019
963,4400568,"HCHG RAD GUIDED,PERCUT DRAINAGE,W/*",75989,402,2683.6,Barton Memorial Hospital,2019
964,4400330,HCHG FLUOROSCOPE EXAMINATION,76000,320,1381.99,Barton Memorial Hospital,2019
965,4400712,"HCHG X-RAY FISTULA,ABSCESS,SINUS T*",76080,320,2892.99,Barton Memorial Hospital,2019
966,4400707,"HCHG X-RAY EXAM, BREAST SPECIMEN",76098,320,4888.75,Barton Memorial Hospital,2019
967,4400118,HCHG 3D RENDERING W/ IMAGE POSTPRO*,76377,350,1784.17,Barton Memorial Hospital,2019
968,4400266,"HCHG CT SCAN,LIMITED/LOCALIZED F/U*",76380,350,1932.23,Barton Memorial Hospital,2019
969,4400647,HCHG UNLISTED MR PROCEDURE,76498,610,4167.59,Barton Memorial Hospital,2019
970,343241,HCHG BMH UNLISTED DIAGNOSTIC RADIOGRAPHIC PROCEDURE,76499,320,781.09,Barton Memorial Hospital,2019
971,4400339,"HCHG HEAD, REAL TIME",76506,402,972.53,Barton Memorial Hospital,2019
972,4400340,"HCHG HEAD/NECK TISSUES,REAL TIME",76536,402,1435.6,Barton Memorial Hospital,2019
973,4400220,"HCHG CHEST,REAL TIME",76604,402,1043.16,Barton Memorial Hospital,2019
974,4410553,HCHG ULTRASOUND BREAST COMPLETE,76641,402,1051.98,Barton Memorial Hospital,2019
975,4410554,HCHG ULTRASOUND BREAST LIMITED,76642,402,769.66,Barton Memorial Hospital,2019
976,4400119,"HCHG ABDOM,B-SCAN &/OR REAL TIME,C*",76700,402,2369.75,Barton Memorial Hospital,2019
977,4400120,HCHG ABDOMEN LIMITED,76705,402,1564.8,Barton Memorial Hospital,2019
978,4400664,"HCHG US,RETROPERIT,REAL TIME,COMPL*",76770,402,2369.75,Barton Memorial Hospital,2019
979,4400594,"HCHG RETROPERITNL ABD,  LTD",76775,402,1084.04,Barton Memorial Hospital,2019
980,4400665,"HCHG US,TRANSPLANTED KIDNEY, REAL TIME/ DOPPLER",76776,402,1009.89,Barton Memorial Hospital,2019
981,4400607,HCHG SPINAL CANAL & CONTENTS,76800,402,1133.72,Barton Memorial Hospital,2019
982,4400504,"HCHG OB < 14 WKS, SINGLE FETUS",76801,402,1393.67,Barton Memorial Hospital,2019
983,4400503,"HCHG OB < 14 WKS, ADD'L FETUS",76802,402,848.35,Barton Memorial Hospital,2019
984,4400506,"HCHG OB >/= 14 WKS, SNGL FETUS",76805,402,1435.48,Barton Memorial Hospital,2019
985,4400505,"HCHG OB >/= 14 WKS, ADDL FETUS",76810,402,1435.48,Barton Memorial Hospital,2019
986,4400659,"HCHG US,PREG UTER,FET & MAT,+ DETL*",76811,402,2183.59,Barton Memorial Hospital,2019
987,4400660,"HCHG US,PREG UTER,FET & MAT,+ DETL*",76812,402,942.52,Barton Memorial Hospital,2019
988,4400662,"HCHG US,PREGNANT UTERUS,LIMITED, 1*",76815,402,964.92,Barton Memorial Hospital,2019
989,4400661,"HCHG US,PREGNANT UTERUS,F/U,TRANSA*",76816,402,964.92,Barton Memorial Hospital,2019
990,4400663,"HCHG US,PREGNANT UTERUS,TRANSVAGIN*",76817,402,1043.16,Barton Memorial Hospital,2019
991,378456,HCHG FETAL BIOPHYSICAL PROFILE WITH NST,76818,402,1393.67,Barton Memorial Hospital,2019
992,4400325,HCHG FETAL BIOPHYSICAL PROFILE WO NST,76819,402,1393.67,Barton Memorial Hospital,2019
993,4400650,HCHG US DOPPLER FETAL UMBILICAL AR*,76820,402,584.15,Barton Memorial Hospital,2019
994,4400313,"HCHG ECHOGRAPHY,TRANSVAGINAL",76830,402,1564.8,Barton Memorial Hospital,2019
995,343236,HCHG BMH SALINE INFUSION SONOHYSTEROGRAPHY (SIS)+COLOR DOPPLER,76831,402,1267.88,Barton Memorial Hospital,2019
996,4400657,"HCHG US,PELVIC (NONOBSTETRIC),REAL*",76856,402,2369.75,Barton Memorial Hospital,2019
997,4400658,"HCHG US,PELVIC (NONOBSTETRIC),REAL*",76857,402,1140.43,Barton Memorial Hospital,2019
998,4400310,"HCHG ECHO,SCROTUM & CONTENTS",76870,402,1564.8,Barton Memorial Hospital,2019
999,4400311,"HCHG ECHO,TRANSRECTAL",76872,402,1260.98,Barton Memorial Hospital,2019
1000,4400840,HCHG US COMPL JOINT RT W/IMAGE DOC,76881,402,1393.67,Barton Memorial Hospital,2019
1001,4400841,HCHG US LTD JOINT RT W/IMAGE DOC,76882,402,905.63,Barton Memorial Hospital,2019
1002,4400653,HCHG US GUIDANCE FOR VASCULAR ACCESS,76937,402,961.54,Barton Memorial Hospital,2019
1003,4400652,"HCHG US GUIDE, TISSUE ABLATION",76940,402,1557.54,Barton Memorial Hospital,2019
1004,4400603,HCHG US GUIDANCE FOR NEEDLE PLACEMENT,76942,402,1603.29,Barton Memorial Hospital,2019
1005,4400600,HCHG US GUIDANCE FOR AMNIOCENTESIS,76946,402,1029.49,Barton Memorial Hospital,2019
1006,4400643,HCHG ULTRASOUND EXAM FOLLOW-UP,76970,402,1407.03,Barton Memorial Hospital,2019
1007,4400642,HCHG US GUIDANCE INTRAOPERATIVE,76998,402,1504.57,Barton Memorial Hospital,2019
1008,4400328,HCHG FLUORO GUIDE VENOUS ACCESS DEVICE,77001,320,621.61,Barton Memorial Hospital,2019
1009,4400331,HCHG FLUORO GUIDE NEEDLE PLACEMENT,77002,320,1959.18,Barton Memorial Hospital,2019
1010,4400332,HCHG FLUORO GUIDE SPINE INJECTION,77003,320,2007.53,Barton Memorial Hospital,2019
1011,4400239,HCHG CT GUIDANCE NEEDLE PLACEMENT,77012,350,3833.41,Barton Memorial Hospital,2019
1012,4400241,HCHG CT GUIDANCE TISSUE ABLATION,77013,350,2129.65,Barton Memorial Hospital,2019
1013,4400948,"HCHG SCREENING DIGITAL BREAST TOMOSYNTHESIS, BILATERIAL",77063,403,81.74,Barton Memorial Hospital,2019
1014,305840,HCHG DX MAMMO UNILATERAL W/WO CAD,77065,401,638.27,Barton Memorial Hospital,2019
1015,305841,HCHG DX MAMMO BILAT W/WO CAD,77066,401,765.94,Barton Memorial Hospital,2019
1016,305842,HCHG SCREENING MAMMO BILAT W/WO CAD,77067,403,680.96,Barton Memorial Hospital,2019
1017,305844,HCHG SCRN MAMMO UNI W/WO CAD (52MOD),77067,403,680.96,Barton Memorial Hospital,2019
1018,4400802,HCHG X-RAYS FOR BONE AGE,77072,320,707.45,Barton Memorial Hospital,2019
1019,4400803,"HCHG X-RAYS, BONE LENGTH STUDIES",77073,320,707.45,Barton Memorial Hospital,2019
1020,4400806,"HCHG X-RAYS, BONE SURVEY, LIMITED",77074,320,396.83,Barton Memorial Hospital,2019
1021,4400804,"HCHG X-RAYS, BONE SURVEY COMPLETE",77075,320,1211.98,Barton Memorial Hospital,2019
1022,4400805,"HCHG X-RAYS, BONE SURVEY, INFANT",77076,320,1351.25,Barton Memorial Hospital,2019
1023,4400402,"HCHG JOINT SURVEY, SINGLE VIEW",77077,320,550.83,Barton Memorial Hospital,2019
1024,4400453,"HCHG MRI, BONE MARROW",77084,610,5505.16,Barton Memorial Hospital,2019
1025,4410501,HCHG THYROID UPTAKE MEASUREMENT,78012,341,838.62,Barton Memorial Hospital,2019
1026,4410502,HCHG THYROID IMAGING W/BLOOD FLOW,78013,341,1103.52,Barton Memorial Hospital,2019
1027,4410503,HCHG THYROID IMAGING W/BLOOD FLOW W/UPTAKE,78014,341,1713.2,Barton Memorial Hospital,2019
1028,4400617,HCHG THYROID MET IMAGING BODY,78018,341,2139.04,Barton Memorial Hospital,2019
1029,4400509,HCHG PARATHYROID NUCLEAR IMAGING,78070,341,2070.29,Barton Memorial Hospital,2019
1030,4400411,HCHG LYMPHATICS & LYMPH GLANDS IMA*,78195,341,3923.36,Barton Memorial Hospital,2019
1031,4400407,HCHG LIVER IMAGING (SPECT),78205,341,3071.66,Barton Memorial Hospital,2019
1032,4400405,HCHG LIVER AND SPLEEN IMAGING,78215,341,2774.24,Barton Memorial Hospital,2019
1033,4400342,HCHG HEPATOBILIARY IMAGING,78226,341,2350.87,Barton Memorial Hospital,2019
1034,4400869,HCHG HEPATOBILIARY WITH CCK,78227,341,2350.87,Barton Memorial Hospital,2019
1035,4400333,HCHG GASTRIC EMPTYING STUDY,78264,341,2267.56,Barton Memorial Hospital,2019
1036,4400124,HCHG ACUTE GI BLOOD LOSS IMAGING,78278,341,2389.08,Barton Memorial Hospital,2019
1037,4400194,HCHG BOWEL IMAGING,78290,341,2080.23,Barton Memorial Hospital,2019
1038,4400189,"HCHG BONE IMAGING, LIMITED AREA",78300,341,2102.15,Barton Memorial Hospital,2019
1039,4400191,"HCHG BONE IMAGING, WHOLE BODY",78306,341,2291.46,Barton Memorial Hospital,2019
1040,4400188,"HCHG BONE IMAGING, 3 PHASE",78315,341,2291.46,Barton Memorial Hospital,2019
1041,4400187,HCHG BONE IMAGING (SPECT),78320,341,1805.67,Barton Memorial Hospital,2019
1042,4400489,HCHG MYOCARDIAL SPECT SINGLE STUDY AT REST OR STRESS,78451,341,5674.77,Barton Memorial Hospital,2019
1043,4400488,HCHG MYOCARDIAL SPECT MULTIPLE STUDIES,78452,341,5674.77,Barton Memorial Hospital,2019
1044,4400336,"HCHG GATED HEART, PLANAR SINGLE",78472,341,2672.03,Barton Memorial Hospital,2019
1045,4400905,"HCHG HEART IMAGE, SPECT",78494,341,2756.14,Barton Memorial Hospital,2019
1046,4400906,HCHG HEART FIRST PASS ADD-ON,78496,341,1709.45,Barton Memorial Hospital,2019
1047,4400864,HCHG LUNG VENTILATION IMAGING,78579,341,1661.68,Barton Memorial Hospital,2019
1048,4400865,HCHG LUNG VENT/PERF IMAGING,78582,341,1661.68,Barton Memorial Hospital,2019
1049,4400866,HCHG LUNG PERFUSION DIFFERENTIAL,78597,341,2776.78,Barton Memorial Hospital,2019
1050,4400867,HCHG QUANT DIFF LUNG PERF/VENT,78598,341,2776.78,Barton Memorial Hospital,2019
1051,4400907,HCHG BRAIN IMAGING < 4 STATIC VIEWS,78600,341,3352.34,Barton Memorial Hospital,2019
1052,4400910,HCHG BRAIN IMAGING < 4 STATIC VIEWS W V FLOW,78601,341,3352.34,Barton Memorial Hospital,2019
1053,4400104,HCHG BRAIN IMAGING MIN 4 STATIC VI*,78605,341,1596.04,Barton Memorial Hospital,2019
1054,4400105,HCHG BRAIN IMAGING MIN 4 STATIC VI*,78606,341,3352.34,Barton Memorial Hospital,2019
1055,4400195,HCHG BRAIN FLOW IMAGING ONLY,78610,341,3352.34,Barton Memorial Hospital,2019
1056,4400582,"HCHG RENAL IMAGING, MORPHOLOGY",78700,341,2612.81,Barton Memorial Hospital,2019
1057,4400578,"HCHG RENAL IMAGING, MORPH W/ FLOW",78701,341,2397.99,Barton Memorial Hospital,2019
1058,4400579,"HCHG RENAL IMAGING, MORPH W/ FLOW/*",78707,341,2803.55,Barton Memorial Hospital,2019
1059,4400581,"HCHG RENAL IMAGING, MORPH W/ FLOW/*",78708,341,2813.5,Barton Memorial Hospital,2019
1060,4400580,"HCHG RENAL IMAGING, MORPH W/ FLOW/*",78709,341,3382.63,Barton Memorial Hospital,2019
1061,4400583,"HCHG RENAL IMAGING, MORPHOLOGY, TO*",78710,341,2352.17,Barton Memorial Hospital,2019
1062,4400639,"HCHG TUMOR IMAGING, LIMITED AREA",78800,341,2722.9,Barton Memorial Hospital,2019
