,Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Price,Hospital,Year
5891,50281900,CS SCREW BIO CORKSCREW ANCHOR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,515.46,Henry Mayo Newhall Memorial Hospital,2019
5892,50311650,CS SCREW BIO RCI 7 X 25,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,882.74,Henry Mayo Newhall Memorial Hospital,2019
5893,50311640,CS SCREW BIO RCI 9 X 30,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,795.23,Henry Mayo Newhall Memorial Hospital,2019
5894,50342076,CS SCREW BIO-COMP 9X28MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,754.35,Henry Mayo Newhall Memorial Hospital,2019
5895,50326910,CS SCREW BIO-CORK 6.5,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1054.0,Henry Mayo Newhall Memorial Hospital,2019
5896,50336379,CS SCREW BIOSTEON INTERFERENCE,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,663.59,Henry Mayo Newhall Memorial Hospital,2019
5897,50342041,CS SCREW BIOSURE 7X20MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,684.37,Henry Mayo Newhall Memorial Hospital,2019
5898,50341972,CS SCREW BIOSURE 8X20MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,684.37,Henry Mayo Newhall Memorial Hospital,2019
5899,50342104,CS SCREW BIOSURE 9X20MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,681.16,Henry Mayo Newhall Memorial Hospital,2019
5900,50341210,CS SCREW BIOSURE HA 8X20MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,732.28,Henry Mayo Newhall Memorial Hospital,2019
5901,50341211,CS SCREW BIOSURE HA 8X30MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,704.11,Henry Mayo Newhall Memorial Hospital,2019
5902,50334810,CS SCREW BIOSURE HA ALL SIZES,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1073.87,Henry Mayo Newhall Memorial Hospital,2019
5903,50342391,CS SCREW BIOSURE PK 10X25MM,2017-12-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,639.6,Henry Mayo Newhall Memorial Hospital,2019
5904,50242518,CS SCREW BIOSURE PK 7X25 MM,2018-03-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,639.0,Henry Mayo Newhall Memorial Hospital,2019
5905,50336397,CS SCREW BIOTENODESIS 5.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1061.75,Henry Mayo Newhall Memorial Hospital,2019
5906,50334836,CS SCREW BIOTENODESIS 7X23,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1144.31,Henry Mayo Newhall Memorial Hospital,2019
5907,50335011,CS SCREW BONE 2.6/3.0XVAR MSD,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,250.5,Henry Mayo Newhall Memorial Hospital,2019
5908,50336399,CS SCREW BONE BRIGADE 4.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1651.6,Henry Mayo Newhall Memorial Hospital,2019
5909,50336400,CS SCREW BONE BRIGADE 5.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1651.6,Henry Mayo Newhall Memorial Hospital,2019
5910,50336050,CS SCREW BONE CANC 6.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,580.51,Henry Mayo Newhall Memorial Hospital,2019
5911,50341848,CS SCREW BONE HA VA 5.5X25,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1123.5,Henry Mayo Newhall Memorial Hospital,2019
5912,50336290,CS SCREW BONE HA VA 5.5X30,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,2407.5,Henry Mayo Newhall Memorial Hospital,2019
5913,50341852,CS SCREW BONE HA VA 5.5X35,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1123.5,Henry Mayo Newhall Memorial Hospital,2019
5914,50336444,CS SCREW BONE LO PRF ST 6.5X15,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,448.95,Henry Mayo Newhall Memorial Hospital,2019
5915,50336485,CS SCREW BONE LO PRF ST 6.5X20,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,448.95,Henry Mayo Newhall Memorial Hospital,2019
5916,50336486,CS SCREW BONE LO PRF ST 6.5X25,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,448.95,Henry Mayo Newhall Memorial Hospital,2019
5917,50336487,CS SCREW BONE LO PRF ST 6.5X30,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,448.95,Henry Mayo Newhall Memorial Hospital,2019
5918,50336488,CS SCREW BONE LO PRF ST 6.5X40,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,448.95,Henry Mayo Newhall Memorial Hospital,2019
5919,50336443,CS SCREW BONE LOPRF ST 6.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,448.95,Henry Mayo Newhall Memorial Hospital,2019
5920,50340596,CS SCREW BONE PINN CAN 6.5X15,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,403.07,Henry Mayo Newhall Memorial Hospital,2019
5921,50335222,CS SCREW BONE RESCUE PEEK,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1228.42,Henry Mayo Newhall Memorial Hospital,2019
5922,50340603,CS SCREW BONE ST 4.5X30,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,383.41,Henry Mayo Newhall Memorial Hospital,2019
5923,50340670,CS SCREW BONE ST 6.5X25 ZM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,424.48,Henry Mayo Newhall Memorial Hospital,2019
5924,50340671,CS SCREW BONE ST 6.5X30 ZM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,424.48,Henry Mayo Newhall Memorial Hospital,2019
5925,50340669,CS SCREW BONE ST 6.5X35 ZM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,424.48,Henry Mayo Newhall Memorial Hospital,2019
5926,50335221,CS SCREW BONE STD PEEK SZ:VAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1228.42,Henry Mayo Newhall Memorial Hospital,2019
5927,50335220,CS SCREW BONE STD TI SZ:VAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1083.91,Henry Mayo Newhall Memorial Hospital,2019
5928,50342066,CS SCREW BONE VA 5.5X20,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1123.5,Henry Mayo Newhall Memorial Hospital,2019
5929,50336541,CS SCREW BONE VA SD 3.6X12MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1238.71,Henry Mayo Newhall Memorial Hospital,2019
5930,50336192,CS SCREW BONE ZUMA-C VA SZ VAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,643.78,Henry Mayo Newhall Memorial Hospital,2019
5931,50335530,CS SCREW CANC TI 6.5MMXVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,457.7,Henry Mayo Newhall Memorial Hospital,2019
5932,50334978,CS SCREW CANN 3.0 X 14,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,863.12,Henry Mayo Newhall Memorial Hospital,2019
5933,50334979,CS SCREW CANN 3.0 X 15,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,863.12,Henry Mayo Newhall Memorial Hospital,2019
5934,50334922,CS SCREW CANN 3.0 X 16,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,923.54,Henry Mayo Newhall Memorial Hospital,2019
5935,50334980,CS SCREW CANN 3.0 X 17,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,863.12,Henry Mayo Newhall Memorial Hospital,2019
5936,50334981,CS SCREW CANN 3.0 X 18,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,863.12,Henry Mayo Newhall Memorial Hospital,2019
5937,50335062,CS SCREW CANN 3.0 X 20,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,863.12,Henry Mayo Newhall Memorial Hospital,2019
5938,50334920,CS SCREW CANN 3.0 X 30,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,923.54,Henry Mayo Newhall Memorial Hospital,2019
5939,50297940,CS SCREW CANNU FLEX 7 X 30MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,608.64,Henry Mayo Newhall Memorial Hospital,2019
5940,50297930,CS SCREW CANNU FLEX 9 X 20MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,608.64,Henry Mayo Newhall Memorial Hospital,2019
5941,50310120,CS SCREW CANNULATED FLX 9X30MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,615.11,Henry Mayo Newhall Memorial Hospital,2019
5942,50335840,CS SCREW CAP MINIT,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,578.56,Henry Mayo Newhall Memorial Hospital,2019
5943,50335026,CS SCREW CDH PEEK EXT HEX MSD,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,602.17,Henry Mayo Newhall Memorial Hospital,2019
5944,50297320,CS SCREW CLIP,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1182.3,Henry Mayo Newhall Memorial Hospital,2019
5945,50335886,CS SCREW CMPR/LCK CAP 4.5X18,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,463.68,Henry Mayo Newhall Memorial Hospital,2019
5946,50341507,CS SCREW CMPR/LCK CAP 4.5X22,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,463.68,Henry Mayo Newhall Memorial Hospital,2019
5947,50341508,CS SCREW CMPR/LCK CAP 4.5X26,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,463.68,Henry Mayo Newhall Memorial Hospital,2019
5948,50341509,CS SCREW CMPR/LCK CAP 4.5X30,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,463.68,Henry Mayo Newhall Memorial Hospital,2019
5949,50341510,CS SCREW CMPR/LCK CAP 4.5X34,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,463.68,Henry Mayo Newhall Memorial Hospital,2019
5950,50336196,CS SCREW COALITN 3.6XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1204.23,Henry Mayo Newhall Memorial Hospital,2019
5951,50336195,CS SCREW COALITN 4.2XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1204.23,Henry Mayo Newhall Memorial Hospital,2019
5952,50340040,CS SCREW COALITN VA SD 3.6X12,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1238.71,Henry Mayo Newhall Memorial Hospital,2019
5953,50340041,CS SCREW COALITN VA ST 3.6X16,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1238.71,Henry Mayo Newhall Memorial Hospital,2019
5954,50340038,CS SCREW COALITN VA ST 4.2X14,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1238.71,Henry Mayo Newhall Memorial Hospital,2019
5955,50340039,CS SCREW COALITN VA ST 4.2X16,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1238.71,Henry Mayo Newhall Memorial Hospital,2019
5956,50335823,CS SCREW COMP LCK SZ:VAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,399.73,Henry Mayo Newhall Memorial Hospital,2019
5957,50335842,CS SCREW COROENT SI ST 4.0XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,944.54,Henry Mayo Newhall Memorial Hospital,2019
5958,50336049,CS SCREW COROENT XLR-F 5.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1817.72,Henry Mayo Newhall Memorial Hospital,2019
5959,50337040,CS SCREW CORT LCK 2.3X10MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5960,50337041,CS SCREW CORT LCK 2.3X12MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5961,50337042,CS SCREW CORT LCK 2.3X16MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5962,50337043,CS SCREW CORT LCK 2.3X18MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5963,50337044,CS SCREW CORT LCK 2.3X20MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5964,50337039,CS SCREW CORT LCK 2.3X6MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5965,50337035,CS SCREW CORT NON-TOG 2.3X14MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5966,50337036,CS SCREW CORT NON-TOG 2.3X16MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5967,50337037,CS SCREW CORT NON-TOG 2.3X18MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5968,50337038,CS SCREW CORT NON-TOG 2.3X20MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,291.66,Henry Mayo Newhall Memorial Hospital,2019
5969,50334988,CS SCREW CORTICAL 3.5 ALL,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,240.87,Henry Mayo Newhall Memorial Hospital,2019
5970,50336242,CS SCREW CORTICAL LAG 3.2XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,298.05,Henry Mayo Newhall Memorial Hospital,2019
5971,50334999,CS SCREW CORTICAL MSD,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1047.86,Henry Mayo Newhall Memorial Hospital,2019
5972,50335531,CS SCREW CORTICAL TI 4.5MMXVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,457.7,Henry Mayo Newhall Memorial Hospital,2019
5973,50335079,CS SCREW CRTX ST MF TI 1.3XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,297.07,Henry Mayo Newhall Memorial Hospital,2019
5974,50336389,CS SCREW CTR DR 1.0 X 4MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,235.95,Henry Mayo Newhall Memorial Hospital,2019
5975,50336390,CS SCREW CTR DR 1.0 X 5MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,235.95,Henry Mayo Newhall Memorial Hospital,2019
5976,50341254,CS SCREW DRIVER T8 SINGLE USE,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,374.42,Henry Mayo Newhall Memorial Hospital,2019
5977,50337034,CS SCREW EAGLE+/SWIFT+ ST 14MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,534.15,Henry Mayo Newhall Memorial Hospital,2019
5978,50337033,CS SCREW EAGLE+/SWIFT+ ST 16MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,534.15,Henry Mayo Newhall Memorial Hospital,2019
5979,50335425,CS SCREW EMERG 2.7X8-18MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,337.22,Henry Mayo Newhall Memorial Hospital,2019
5980,50340348,CS SCREW EMERGENCY 1.9X4MM SD,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,163.21,Henry Mayo Newhall Memorial Hospital,2019
5981,50328710,CS SCREW FASTIN 5.0MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,996.42,Henry Mayo Newhall Memorial Hospital,2019
5982,50328720,CS SCREW FASTIN 6.5MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,996.42,Henry Mayo Newhall Memorial Hospital,2019
5983,50297840,CS SCREW FIX SM 5/16 X 7/9MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,468.47,Henry Mayo Newhall Memorial Hospital,2019
5984,50335158,CS SCREW FIXED ST SZ:VAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,780.4,Henry Mayo Newhall Memorial Hospital,2019
5985,50335208,CS SCREW FST 4.0XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,968.29,Henry Mayo Newhall Memorial Hospital,2019
5986,50336213,CS SCREW GAP PLATE SZ:VAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,435.34,Henry Mayo Newhall Memorial Hospital,2019
5987,50335824,CS SCREW GLENOSPHERE LCK,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,399.73,Henry Mayo Newhall Memorial Hospital,2019
5988,50334938,CS SCREW GRFT FIXATION TIT,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,536.95,Henry Mayo Newhall Memorial Hospital,2019
5989,50328740,CS SCREW GUARDSMAN 7X20,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,457.81,Henry Mayo Newhall Memorial Hospital,2019
5990,50340020,CS SCREW HEADED 3.0X28MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,514.5,Henry Mayo Newhall Memorial Hospital,2019
5991,50336596,CS SCREW HEADED 4.0X24MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5992,50336597,CS SCREW HEADED 4.0X34MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5993,50336598,CS SCREW HEADED 4.0X38MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5994,50336599,CS SCREW HEADED 4.0X40MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5995,50336600,CS SCREW HEADED 4.0X44MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5996,50336601,CS SCREW HEADED 4.0X48MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5997,50336602,CS SCREW HEADED 4.0X56MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5998,50336603,CS SCREW HEADED 4.0X60MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,668.5,Henry Mayo Newhall Memorial Hospital,2019
5999,50340247,CS SCREW HEADLESS 2.5X10,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,734.04,Henry Mayo Newhall Memorial Hospital,2019
6000,50340248,CS SCREW HEADLESS 2.5X22,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,734.04,Henry Mayo Newhall Memorial Hospital,2019
6001,50340245,CS SCREW HEADLESS 3.0X32,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,734.04,Henry Mayo Newhall Memorial Hospital,2019
6002,50340246,CS SCREW HEADLESS 3.0X40,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,734.04,Henry Mayo Newhall Memorial Hospital,2019
6003,50335795,CS SCREW HELIX R SD FX 4.0XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,613.62,Henry Mayo Newhall Memorial Hospital,2019
6004,50335794,CS SCREW HELIX R SD VA 4.0XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,613.62,Henry Mayo Newhall Memorial Hospital,2019
6005,50335797,CS SCREW HELIX R ST FX 4.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,613.62,Henry Mayo Newhall Memorial Hospital,2019
6006,50335796,CS SCREW HELIX R ST VA 4.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,613.62,Henry Mayo Newhall Memorial Hospital,2019
6007,50335793,CS SCREW HELIX SD FIX 4.0XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,613.62,Henry Mayo Newhall Memorial Hospital,2019
6008,50336071,CS SCREW HEX HEADED 3.5MMX33,2018-10-01 00:00:00,270,10.447,HMA REV-MED SUP CHG PT,677.84,Henry Mayo Newhall Memorial Hospital,2019
6009,50335638,CS SCREW HYB FA SD 4.0XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,657.32,Henry Mayo Newhall Memorial Hospital,2019
6010,50335637,CS SCREW HYB FA SD 4.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,657.32,Henry Mayo Newhall Memorial Hospital,2019
6011,50335634,CS SCREW IMF SD 2.0X12MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,427.71,Henry Mayo Newhall Memorial Hospital,2019
6012,50340440,CS SCREW IMF SD 2.0X8MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,505.57,Henry Mayo Newhall Memorial Hospital,2019
6013,50336215,CS SCREW INDEPNDNCE VA/FA I/O,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,704.35,Henry Mayo Newhall Memorial Hospital,2019
6014,50298070,CS SCREW INTERFER 10X28,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1061.7,Henry Mayo Newhall Memorial Hospital,2019
6015,50334588,CS SCREW INTRAFIX ALL SIZES,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,910.05,Henry Mayo Newhall Memorial Hospital,2019
6016,50298000,CS SCREW LAG 100MM LENGTH,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1011.87,Henry Mayo Newhall Memorial Hospital,2019
6017,50313200,CS SCREW LAG 90MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,1078.44,Henry Mayo Newhall Memorial Hospital,2019
6018,50340004,CS SCREW LCK 2.0X10MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,403.07,Henry Mayo Newhall Memorial Hospital,2019
6019,50340005,CS SCREW LCK 2.0X13MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,403.07,Henry Mayo Newhall Memorial Hospital,2019
6020,50340001,CS SCREW LCK 2.0X7MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,403.07,Henry Mayo Newhall Memorial Hospital,2019
6021,50340002,CS SCREW LCK 2.0X8MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,403.07,Henry Mayo Newhall Memorial Hospital,2019
6022,50340003,CS SCREW LCK 2.0X9MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,403.07,Henry Mayo Newhall Memorial Hospital,2019
6023,50335028,CS SCREW LOCK MSD,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,654.36,Henry Mayo Newhall Memorial Hospital,2019
6024,50340021,CS SCREW LOCKING 2.7X10MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6025,50340022,CS SCREW LOCKING 2.7X12MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6026,50340023,CS SCREW LOCKING 2.7X14MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6027,50340024,CS SCREW LOCKING 2.7X16MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6028,50336588,CS SCREW LOCKING 3.5X24MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6029,50336589,CS SCREW LOCKING 3.5X26MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6030,50336590,CS SCREW LOCKING 3.5X28MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6031,50336591,CS SCREW LOCKING 3.5X30MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6032,50336592,CS SCREW LOCKING 3.5X32MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6033,50336593,CS SCREW LOCKING 3.5X34MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6034,50336594,CS SCREW LOCKING 3.5X36MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6035,50336595,CS SCREW LOCKING 3.5X38MM,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,589.86,Henry Mayo Newhall Memorial Hospital,2019
6036,50340280,CS SCREW LOCKING TI 5X35,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,641.94,Henry Mayo Newhall Memorial Hospital,2019
6037,50340279,CS SCREW LOCKING TI 5X45,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,641.94,Henry Mayo Newhall Memorial Hospital,2019
6038,50340278,CS SCREW LOCKING TI 5X47.5,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,641.94,Henry Mayo Newhall Memorial Hospital,2019
6039,50336392,CS SCREW LOW PRO TI 3.5XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,258.89,Henry Mayo Newhall Memorial Hospital,2019
6040,50336393,CS SCREW LOW PRO TI 4.0XVAR,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,258.89,Henry Mayo Newhall Memorial Hospital,2019
6041,50336998,CS SCREW LP LCK SS 3.5X12,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,517.77,Henry Mayo Newhall Memorial Hospital,2019
6042,50337000,CS SCREW LP LCK SS 3.5X12,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,517.77,Henry Mayo Newhall Memorial Hospital,2019
6043,50336999,CS SCREW LP LCK SS 3.5X14,2017-10-01 00:00:00,278,10.447,HMA REV-MED SUP CHG PT,517.77,Henry Mayo Newhall Memorial Hospital,2019
