,Charge Code,Description,Revenue Code,Price,Hospital,Year
2124,101185,DRAIN PENROSE 4DIAX7/16,270,1.17,Mission Community Hospital - Panorama,2019
2125,101186,DRAIN PENROSE 4DIAX7/16,270,5.46,Mission Community Hospital - Panorama,2019
2126,101187,DRAIN SILICONE 10FR RD,270,35.4,Mission Community Hospital - Panorama,2019
2127,101188,DRAPE 3 ARM,270,375.0,Mission Community Hospital - Panorama,2019
2128,101189,DRAPE 4 ARM,270,390.0,Mission Community Hospital - Panorama,2019
2129,101190,DRAPE CARM,270,144.0,Mission Community Hospital - Panorama,2019
2130,101191,DRAPE C-ARM & MOBILE X-RAY,270,172.44,Mission Community Hospital - Panorama,2019
2131,101192,DRAPE CRANIOTOMY,270,64.32,Mission Community Hospital - Panorama,2019
2132,101193,DRAPE INCISE 1035,270,4.05,Mission Community Hospital - Panorama,2019
2133,101194,DRAPE INSTRUMENT ARM,270,270.0,Mission Community Hospital - Panorama,2019
2134,101195,DRAPE IOBAN 2 23X33,270,16.35,Mission Community Hospital - Panorama,2019
2135,101196,DRAPE IOBAN ANTIMICOBIAL 13X13,270,20.37,Mission Community Hospital - Panorama,2019
2136,101198,DRAPE LAPAROSCOPY,270,18.45,Mission Community Hospital - Panorama,2019
2137,101199,DRAPE LARGE 60X76,270,4.59,Mission Community Hospital - Panorama,2019
2138,101200,DRAPE LASER ARM,270,19.26,Mission Community Hospital - Panorama,2019
2139,101201,DRAPE LEICA MICROSCOPE,270,72.12,Mission Community Hospital - Panorama,2019
2140,101202,DRAPE LINGEMAN,270,34.32,Mission Community Hospital - Panorama,2019
2141,101203,DRAPE MAGNETIC SURGICAL,270,46.86,Mission Community Hospital - Panorama,2019
2142,101204,DRAPE PROSTECTOMY,270,32.37,Mission Community Hospital - Panorama,2019
2143,101205,DRAPE STANDARD CARM,270,15.0,Mission Community Hospital - Panorama,2019
2144,101206,DRAPE STERI,270,3.78,Mission Community Hospital - Panorama,2019
2145,101207,DRAPE STERI 1018,270,4.62,Mission Community Hospital - Panorama,2019
2146,101208,DRAPE STERI 1071,270,51.48,Mission Community Hospital - Panorama,2019
2147,101209,DRAPE STERI TOWEL,270,2.7,Mission Community Hospital - Panorama,2019
2148,10121,CATH FOL 8FR 3CC PEDS,270,55.77,Mission Community Hospital - Panorama,2019
2149,101210,DRAPE STERI U,270,10.89,Mission Community Hospital - Panorama,2019
2150,101211,DRAPE STERI W/TWL 17 5/8 X 23 1/2,270,12.45,Mission Community Hospital - Panorama,2019
2151,101212,DRAPE STERILE TUBE,270,234.0,Mission Community Hospital - Panorama,2019
2152,101213,DRAPE TRANS. LAP,270,16.92,Mission Community Hospital - Panorama,2019
2153,101214,DRAPE U 76X120,270,12.81,Mission Community Hospital - Panorama,2019
2154,101215,DRAPE VERTICAL ISOLATION,270,84.42,Mission Community Hospital - Panorama,2019
2155,101216,DRAPES MICROSCOPE,270,62.82,Mission Community Hospital - Panorama,2019
2156,101217,DRESG PACKING STRIP 1/2X72,270,2.88,Mission Community Hospital - Panorama,2019
2157,101218,DRESSING 2X2 2/PK,270,0.06,Mission Community Hospital - Panorama,2019
2158,101219,DRESSING 4X4  10PK,270,1.14,Mission Community Hospital - Panorama,2019
2159,10122,CATH FOLEY,270,55.77,Mission Community Hospital - Panorama,2019
2160,101220,DRESSING ABD PAD,270,0.25,Mission Community Hospital - Panorama,2019
2161,101221,DRESSING ADAPTIC 3X3,270,0.81,Mission Community Hospital - Panorama,2019
2162,101222,DRESSING DRAIN 4X4-6 PLY,270,0.21,Mission Community Hospital - Panorama,2019
2163,101223,DRESSING ISLAND ALL SIZES,270,7.68,Mission Community Hospital - Panorama,2019
2164,101224,DRESSING ISLAND 6X10,270,7.68,Mission Community Hospital - Panorama,2019
2165,101225,DRESSING KERLIX ROLL,270,1.68,Mission Community Hospital - Panorama,2019
2166,101226,DRESSING SPONGE SUPER FLUFF,270,0.3,Mission Community Hospital - Panorama,2019
2167,101227,"DRESSING STRETCH 2""",270,0.42,Mission Community Hospital - Panorama,2019
2168,101228,"DRESSING STRETCH 3""",270,0.54,Mission Community Hospital - Panorama,2019
2169,101229,"DRESSING STRETCH 4""",270,0.6,Mission Community Hospital - Panorama,2019
2170,101230,DRESSING TEGADERM 4X10,270,4.47,Mission Community Hospital - Panorama,2019
2171,101231,"DRESSING TELFA 3X4""",270,0.39,Mission Community Hospital - Panorama,2019
2172,101232,"DRESSING TELFA 3X8""",270,0.51,Mission Community Hospital - Panorama,2019
2173,101233,DRESSING TRANSPARENT 4X5,270,3.54,Mission Community Hospital - Panorama,2019
2174,101234,DRESSING XEROFORM 1X8,270,1.08,Mission Community Hospital - Panorama,2019
2175,101235,DRILL,270,261.39,Mission Community Hospital - Panorama,2019
2176,101236,DRILL,270,300.0,Mission Community Hospital - Panorama,2019
2177,101237,DRILL 3.2,270,555.0,Mission Community Hospital - Panorama,2019
2178,101238,DRILL 3.2 SHORT,270,555.0,Mission Community Hospital - Panorama,2019
2179,101239,DRILL 3.5,270,174.75,Mission Community Hospital - Panorama,2019
2180,101240,DRILL 3.5 SHORT,270,154.2,Mission Community Hospital - Panorama,2019
2181,101241,DRILL 5.2,270,986.1,Mission Community Hospital - Panorama,2019
2182,101242,DRILL AT 2,270,750.0,Mission Community Hospital - Panorama,2019
2183,101243,DRILL BIT,270,567.0,Mission Community Hospital - Panorama,2019
2184,101244,DRILL BIT 27MM,270,1089.0,Mission Community Hospital - Panorama,2019
2185,101245,DRILL EXPRESS KYPHON BX,270,375.0,Mission Community Hospital - Panorama,2019
2186,101246,DRILL LAG SCREW,270,969.21,Mission Community Hospital - Panorama,2019
2187,101248,DRILL TWIST 3.5MM,270,172.5,Mission Community Hospital - Panorama,2019
2188,101249,DRIVER CANNULATED SCREW,270,795.0,Mission Community Hospital - Panorama,2019
2189,101250,DUAL CUT BLADE 25X1.27X90MM,270,135.0,Mission Community Hospital - Panorama,2019
2190,101251,EAR FORCEP,270,1620.21,Mission Community Hospital - Panorama,2019
2191,101252,ECG ELECTRODE,270,9.42,Mission Community Hospital - Panorama,2019
2192,101253,EKG PAPER,270,1281.0,Mission Community Hospital - Panorama,2019
2193,101254,ELECTRODE BLADE,270,151.8,Mission Community Hospital - Panorama,2019
2194,101255,ELECTRODE J-HOOK,270,123.78,Mission Community Hospital - Panorama,2019
2195,101256,ELECTRODE MCCARTHY 8 FR,270,270.0,Mission Community Hospital - Panorama,2019
2196,101257,ENDO REINFORCED 8.5,270,117.3,Mission Community Hospital - Panorama,2019
2197,101258,ENDO RETRIEVER,270,219.09,Mission Community Hospital - Panorama,2019
2198,101259,ENDO TRACH TUBE 7.5 CUFFED,270,4.86,Mission Community Hospital - Panorama,2019
2199,101260,ENDO TUBE 6.0 REINFORCED,270,81.54,Mission Community Hospital - Panorama,2019
2200,101261,ENDO TUBE 7.0 REINFORCED,270,81.54,Mission Community Hospital - Panorama,2019
2201,101262,ENDO TUBE 7.0 REINFORCED,270,81.54,Mission Community Hospital - Panorama,2019
2202,101263,ENDO. REINFORCED 8.0,270,81.54,Mission Community Hospital - Panorama,2019
2203,101264,ENDOLOOP O LIGATURE,270,104.28,Mission Community Hospital - Panorama,2019
2204,101265,ENDOSTITCH DEVICE,270,678.24,Mission Community Hospital - Panorama,2019
2205,101266,ENDOTRACHEAL TUBE 6.5,270,5.58,Mission Community Hospital - Panorama,2019
2206,101267,ENDOTRACHEAL TUBE 8.5,270,5.58,Mission Community Hospital - Panorama,2019
2207,101268,ENTRY KIT,270,381.0,Mission Community Hospital - Panorama,2019
2208,101269,EPISTAXIS PACKING,270,51.75,Mission Community Hospital - Panorama,2019
2209,10127,ANTIBODY RBC IDENT EA PANEL EA TECH,302,140.7,Mission Community Hospital - Panorama,2019
2210,101270,ET TUBE NIMS 6MM,270,855.0,Mission Community Hospital - Panorama,2019
2211,101271,ET TUBE NIMS 8MM,270,855.0,Mission Community Hospital - Panorama,2019
2212,101272,ETHIBOND CT-1,270,5.79,Mission Community Hospital - Panorama,2019
2213,101273,ETHIBOND SUPER QUICK ANCHOR PLUS,270,1041.0,Mission Community Hospital - Panorama,2019
2214,101274,ETHICON STAPLER 35,270,809.73,Mission Community Hospital - Panorama,2019
2215,101275,EXTENSION SET W/LVER SLIP A,270,1.89,Mission Community Hospital - Panorama,2019
2216,101276,EYE COVERS,270,90.0,Mission Community Hospital - Panorama,2019
2217,101277,EYE SHIELD PLASTIC,270,2.76,Mission Community Hospital - Panorama,2019
2218,101278,EYEWARE FRAME PROTECTIVE,270,34.23,Mission Community Hospital - Panorama,2019
2219,101279,EZ GLIDER 038 ST. TIP,270,180.0,Mission Community Hospital - Panorama,2019
2220,101280,FEMORAL DELIVERY KIT,270,4050.0,Mission Community Hospital - Panorama,2019
2221,101281,FEMOSTOPS,270,315.0,Mission Community Hospital - Panorama,2019
2222,101282,FILIFORM SPIRAL TIP 4FR,270,215.28,Mission Community Hospital - Panorama,2019
2223,101283,FILIFORM STRAIGHT 3FR,270,173.79,Mission Community Hospital - Panorama,2019
2224,101284,FILIFORM STRAIGHT 4FR,270,173.79,Mission Community Hospital - Panorama,2019
2225,101285,FILIFORM STRAIGHT 5FR,270,173.79,Mission Community Hospital - Panorama,2019
2226,101286,FILIFORM STRAIGHT 6FR,270,173.79,Mission Community Hospital - Panorama,2019
2227,101287,FILIFORM WOVEN SPIRAL TIP 3 FR,270,173.79,Mission Community Hospital - Panorama,2019
2228,101288,FILTER BACTERIA,270,3.21,Mission Community Hospital - Panorama,2019
2229,101289,FILTER EXTENSION,270,221.25,Mission Community Hospital - Panorama,2019
2230,10129,ANTIBODY SCREEN EA,302,77.94,Mission Community Hospital - Panorama,2019
2231,101290,FINGER PROTECTOR,270,0.84,Mission Community Hospital - Panorama,2019
2232,101291,FLANGE BUCK .25MM,270,331.98,Mission Community Hospital - Panorama,2019
2233,101292,FLANGE BUCK 18.5 CM,270,9.63,Mission Community Hospital - Panorama,2019
2234,101293,FLOWTRON CALF GARMENT,270,56.49,Mission Community Hospital - Panorama,2019
2235,101294,FLUTED MATCHSTICK,270,216.0,Mission Community Hospital - Panorama,2019
2236,101295,FOGARTY CATH 6 FR,270,102.0,Mission Community Hospital - Panorama,2019
2237,101296,FOGARTY CATH OVERGUIDE 4 FR,270,217.5,Mission Community Hospital - Panorama,2019
2238,101297,FOGARTY CATH OVERGUIDE 8FR,270,217.5,Mission Community Hospital - Panorama,2019
2239,101298,FOGARTY DBL SOFTJAW INSERT,270,27.24,Mission Community Hospital - Panorama,2019
2240,101299,FOGARTY DBL SOFTJAW INSERT,270,27.84,Mission Community Hospital - Panorama,2019
2241,10130,DIRECT COOMBS,302,48.69,Mission Community Hospital - Panorama,2019
2242,101300,RETRIVER ENDPOUCH 10MM,270,122.85,Mission Community Hospital - Panorama,2019
2243,101301,RX LITHOTRIPTER TRAPEZOID 2.5,270,897.0,Mission Community Hospital - Panorama,2019
2244,101302,RX LITHOTRIPTOR 3.0,270,897.0,Mission Community Hospital - Panorama,2019
2245,101303,RX LOCKING DEVICE,270,897.0,Mission Community Hospital - Panorama,2019
2246,101304,SAFETY PINS #2,270,1.68,Mission Community Hospital - Panorama,2019
2247,101305,SARFAS ENERGY 3.5 (50-S),270,451.76,Mission Community Hospital - Panorama,2019
2248,101306,SARFAS ENERGY 3.5 (90-S),270,451.77,Mission Community Hospital - Panorama,2019
2249,101307,SAW BLADE 25X9.5 .025MM,270,12.51,Mission Community Hospital - Panorama,2019
2250,101308,SAW BLADES,270,32.4,Mission Community Hospital - Panorama,2019
2251,101309,SCALPEL W/ #11 BLADE,270,1.56,Mission Community Hospital - Panorama,2019
2252,101310,SCISSOR MONOPOLAR CRVD,270,960.0,Mission Community Hospital - Panorama,2019
2253,101311,SCISSOR VITAL METZ 9 1/4,270,960.0,Mission Community Hospital - Panorama,2019
2254,101312,SCISSORS,270,195.0,Mission Community Hospital - Panorama,2019
2255,101313,"SCISSORS, UTILITY PLASTIC 7.5",270,3.75,Mission Community Hospital - Panorama,2019
2256,101314,"SCOTCHCAST 3X12""",270,10.98,Mission Community Hospital - Panorama,2019
2257,101315,SCOTCHCAST 4X30,270,10.98,Mission Community Hospital - Panorama,2019
2258,101316,SPECIMEN COLLECTOR 4.0 OZ,270,0.75,Mission Community Hospital - Panorama,2019
2259,101317,SPECIMEN TRAP MUCUS 40CC,270,2.7,Mission Community Hospital - Panorama,2019
2260,101318,SPECIPAN,270,1.05,Mission Community Hospital - Panorama,2019
2261,101319,SPECULUM BLUE GRAVE VAGINAL,270,449.01,Mission Community Hospital - Panorama,2019
2262,101320,SPECULUM BLUE GRAVES VAGINAL,270,384.51,Mission Community Hospital - Panorama,2019
2263,101321,SPINAL ANESTHESIA TRAY,270,41.46,Mission Community Hospital - Panorama,2019
2264,101322,SPINAL NEEDLE 22X3.5,270,9.39,Mission Community Hospital - Panorama,2019
2265,101323,SPINAL POST OP KIT PAIN,270,1950.0,Mission Community Hospital - Panorama,2019
2266,101324,SPINAL QUINCKE NDL. 22X3 1/2,270,0.75,Mission Community Hospital - Panorama,2019
2267,101325,SPIRAL TIP LEFT 5 FR,270,32.07,Mission Community Hospital - Panorama,2019
2268,101326,SPIRAL WOVEN 4 FR,270,215.28,Mission Community Hospital - Panorama,2019
2269,101327,SPLINT CLAVICAL LARGE,270,30.9,Mission Community Hospital - Panorama,2019
2270,101328,SPLINT CLAVICAL SMALL,270,10.5,Mission Community Hospital - Panorama,2019
2271,101329,SPLINT CLAVICAL X-LARGE,270,40.5,Mission Community Hospital - Panorama,2019
2272,101330,SPLINT COCK-UP LARGE/LEFT,270,13.92,Mission Community Hospital - Panorama,2019
2273,101331,SPLINT COCK-UP MED/RT,270,31.95,Mission Community Hospital - Panorama,2019
2274,101332,SPLINT COCK-UP R,270,15.0,Mission Community Hospital - Panorama,2019
2275,101333,SPONGE LAP 18X18,270,7.62,Mission Community Hospital - Panorama,2019
2276,101334,SPONGE X-RAY,270,5.31,Mission Community Hospital - Panorama,2019
2277,101335,STAB KNIFE 15 DEGREES,270,27.3,Mission Community Hospital - Panorama,2019
2278,101336,STAPLE POWERED,270,924.0,Mission Community Hospital - Panorama,2019
2279,101337,STAPLE REG WIDTH,270,369.0,Mission Community Hospital - Panorama,2019
2280,101338,STAPLE RELOAD VAS,270,369.0,Mission Community Hospital - Panorama,2019
2281,101339,STAPLER 45ATS XL,270,2860.53,Mission Community Hospital - Panorama,2019
2282,101340,STAPLER 6- ECHILON,270,506.1,Mission Community Hospital - Panorama,2019
2283,101341,STAPLER CIRCULAR CURVED 29MM,270,506.1,Mission Community Hospital - Panorama,2019
2284,101342,STAPLER CIRCULAR CURVED 33M,270,775.11,Mission Community Hospital - Panorama,2019
2285,101343,STAPLER LINEAR 30MM,270,271.8,Mission Community Hospital - Panorama,2019
2286,101344,STAPLER LINEAR 35MM RELOAD,270,471.92,Mission Community Hospital - Panorama,2019
2287,101345,STAPLER LINEAR 35MM VASCULAR,270,560.25,Mission Community Hospital - Panorama,2019
2288,101346,STAPLER LINEAR 60MM,270,296.25,Mission Community Hospital - Panorama,2019
2289,101347,STAPLER LINEAR CUTTER 75MM,270,451.83,Mission Community Hospital - Panorama,2019
2290,101348,STAPLER LINEAR RELOAD 30MM,270,127.86,Mission Community Hospital - Panorama,2019
2291,101349,STAPLER LINEAR RELOAD 60MM,270,142.14,Mission Community Hospital - Panorama,2019
2292,101350,STAPLER LINEAR W/SAFETY OUT,270,820.53,Mission Community Hospital - Panorama,2019
2293,101351,STAPLER PROXIMATE 55 THK,270,111.6,Mission Community Hospital - Panorama,2019
2294,101352,STAPLER PROXIMATE 75MM,270,460.65,Mission Community Hospital - Panorama,2019
2295,101353,STAPLER RELOAD 12 PROXIMATE,270,146.58,Mission Community Hospital - Panorama,2019
2296,101354,TAPE CASTING 4',270,15.6,Mission Community Hospital - Panorama,2019
2297,101355,TAPE DURAPORE 1,270,1.8,Mission Community Hospital - Panorama,2019
2298,101356,TAPE DURAPORE 3,270,1.8,Mission Community Hospital - Panorama,2019
2299,101357,TAPE ENDO TUBE HOLDER,270,15.75,Mission Community Hospital - Panorama,2019
2300,101358,TAPE MEDIPORE 3 INCH,270,19.14,Mission Community Hospital - Panorama,2019
2301,101359,TAPE MEDIPORE 4X10,270,19.14,Mission Community Hospital - Panorama,2019
2302,101360,TAPE MEDIPORE 4X10 YD,270,19.14,Mission Community Hospital - Panorama,2019
2303,101361,TAPE MEDIPORE 6x2,270,19.14,Mission Community Hospital - Panorama,2019
2304,101362,"TAPE MICROFOAM 3""",270,9.75,Mission Community Hospital - Panorama,2019
2305,101363,"TAPE MICROFOAM 4""",270,9.75,Mission Community Hospital - Panorama,2019
2306,101364,"TAPE MICROPORE 1""",270,9.75,Mission Community Hospital - Panorama,2019
2307,101365,"TAPE MICROPORE 2""",270,9.75,Mission Community Hospital - Panorama,2019
2308,101366,"TAPE POROUS 1""",270,4.14,Mission Community Hospital - Panorama,2019
2309,101367,"TAPE POROUS 2""",270,4.14,Mission Community Hospital - Panorama,2019
2310,101368,"TAPE POROUS 3""",270,4.14,Mission Community Hospital - Panorama,2019
2311,101369,"TAPE TRANSPORE 1""",270,4.35,Mission Community Hospital - Panorama,2019
2312,101370,"TAPE TRANSPORE 3""",270,4.35,Mission Community Hospital - Panorama,2019
2313,101371,TAPE UMBILICAL COTTON,270,4.17,Mission Community Hospital - Panorama,2019
2314,101372,HOSE TED ALL SIZES,270,12.75,Mission Community Hospital - Panorama,2019
2315,101373,TEGADEERM 4X10,270,89.61,Mission Community Hospital - Panorama,2019
2316,101374,THE MILL DISPOSABLE,270,270.6,Mission Community Hospital - Panorama,2019
2317,101375,THERMO GARD PLUS,270,17.22,Mission Community Hospital - Panorama,2019
2318,101376,THERMOMETER NEX TEMP,270,2.85,Mission Community Hospital - Panorama,2019
2319,101377,TIMBER LAKE OBT BK,270,1143.0,Mission Community Hospital - Panorama,2019
2320,101378,TIP GREEN RUMI 6.7X10,270,658.02,Mission Community Hospital - Panorama,2019
2321,101379,TIP ORANGE RUMI 6.7X12,270,658.02,Mission Community Hospital - Panorama,2019
2322,10138,LEUKOCYTE POOR PACKED CELLS,390,536.64,Mission Community Hospital - Panorama,2019
2323,101380,TIP PHACO 30DEGREE 19GA,270,225.0,Mission Community Hospital - Panorama,2019
2324,101381,TIP PROTECTOR,270,1.05,Mission Community Hospital - Panorama,2019
2325,101382,TOOL DRILL BIT CRANI,270,360.0,Mission Community Hospital - Panorama,2019
2326,101383,TOOMEY SYRINGE 7OCC,270,17.82,Mission Community Hospital - Panorama,2019
2327,101384,TOOTHETTE,270,0.21,Mission Community Hospital - Panorama,2019
2328,101385,TORACIC ELC,270,915.0,Mission Community Hospital - Panorama,2019
2329,101386,DERMABOND,272,76.99,Mission Community Hospital - Panorama,2019
2330,101387,DERMABOND,278,102.45,Mission Community Hospital - Panorama,2019
2331,101388,DERMABOND,278,102.45,Mission Community Hospital - Panorama,2019
2332,101389,BALLOON PTA DILATION ALL SIZES,278,1325.0,Mission Community Hospital - Panorama,2019
2333,101390,DILATION CATHETER 50CM 6X4 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2334,101391,DILATION CATHETER 75CM 10X2 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2335,101392,DILATION CATHETER 75CM 10X4 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2336,101393,DILATION CATHETER 75CM 6X2 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2337,101394,DILATION CATHETER 75CM 6X4 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2338,101395,DILATION CATHETER 75CM 6X8 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2339,101396,DILATION CATHETER 75CM 8X2 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2340,101397,DILATION CATHETER 75CM 8X4 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2341,101398,DILATION CATHETER 75CM 8X6 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2342,101399,DILATION CATHETER 75CM 8X8 BALLOON,278,1325.0,Mission Community Hospital - Panorama,2019
2343,10140,RH ONLY,302,36.91,Mission Community Hospital - Panorama,2019
2344,101400,DURAGEN,278,9553.25,Mission Community Hospital - Panorama,2019
2345,101401,DURAGEN 2X2,278,10059.0,Mission Community Hospital - Panorama,2019
2346,101402,DURAGEN 3X3,278,4196.2,Mission Community Hospital - Panorama,2019
2347,101403,DURAGEN 3X3,278,17844.75,Mission Community Hospital - Panorama,2019
