,Description,UNITS,QUANTITY,Price,UNIT_PRICE,Hospital,Year
1122,"cefoTEtan 1 gram/50 mL in dextrose, iso-osmotic intravenous piggyback",Each,32.0,2233.15,69.7859375,Kaiser Foundation Hospital - San Rafael,2019
1123,cefoTEtan 2 gram solution for injection,Each,1260.8775,216631.07,171.80976740404998,Kaiser Foundation Hospital - San Rafael,2019
1124,cefoTEtan 2 gram/50 mL in dextrose (iso-osmotic) intravenous piggyback,Each,2931.768,280359.58,95.62816020912979,Kaiser Foundation Hospital - San Rafael,2019
1125,cefotaxime 1 gram solution for injection,Each,24.066,407.0,16.9118258123494,Kaiser Foundation Hospital - San Rafael,2019
1126,cefotaxime 10 gram solution for injection,Each,0.4,54.1,135.25,Kaiser Foundation Hospital - San Rafael,2019
1127,cefotaxime 2 gram intravenous solution,Each,5.0,153.25,30.65,Kaiser Foundation Hospital - San Rafael,2019
1128,cefotaxime 2 gram solution for injection,Each,4.0,101.6,25.4,Kaiser Foundation Hospital - San Rafael,2019
1129,cefpodoxime 100 mg tablet,Each,4635.0,111210.87,23.993715210356,Kaiser Foundation Hospital - San Rafael,2019
1130,cefpodoxime 100 mg/5 mL oral suspension,mL,176.9755,1788.65,10.106766190800402,Kaiser Foundation Hospital - San Rafael,2019
1131,cefpodoxime 200 mg tablet,Each,6676.5025,205348.23,30.7568566026898,Kaiser Foundation Hospital - San Rafael,2019
1132,ceftaroline fosamil 400 mg intravenous solution,Each,180.01,103130.11,572.913227042942,Kaiser Foundation Hospital - San Rafael,2019
1133,ceftaroline fosamil 600 mg intravenous solution,Each,517.8867700000002,301007.89,581.2233627825631,Kaiser Foundation Hospital - San Rafael,2019
1134,ceftolozane-tazobactam 1.5 gram intravenous solution,Each,584.8,198729.3,339.824384404925,Kaiser Foundation Hospital - San Rafael,2019
1135,cefuroxime (PF) 10 mg/mL (1 mg/ 0.1 mL) in 0.9% NaCl intravitreal soln,mL,89.851,13707.1,152.553672190627,Kaiser Foundation Hospital - San Rafael,2019
1136,cefuroxime axetil 250 mg tablet,Each,277.0,4989.59,18.0129602888087,Kaiser Foundation Hospital - San Rafael,2019
1137,cefuroxime axetil 250 mg/5 mL oral suspension,mL,0.5286,457.25,865.020809685963,Kaiser Foundation Hospital - San Rafael,2019
1138,cefuroxime axetil 500 mg tablet,Each,1056.0,34118.55,32.3092329545455,Kaiser Foundation Hospital - San Rafael,2019
1139,cefuroxime sodium 1.5 gram intravenous solution,Each,75.00067,2230.3,29.737067682195395,Kaiser Foundation Hospital - San Rafael,2019
1140,cefuroxime sodium 750 mg solution for injection,Each,7.0,109.2,15.6,Kaiser Foundation Hospital - San Rafael,2019
1141,celecoxib 100 mg capsule,Each,6710.07,109691.14,16.3472422791416,Kaiser Foundation Hospital - San Rafael,2019
1142,celecoxib 200 mg capsule,Each,17589.5,206312.23,11.7292833792888,Kaiser Foundation Hospital - San Rafael,2019
1143,celecoxib 50 mg capsule,Each,7.0,98.95,14.1357142857143,Kaiser Foundation Hospital - San Rafael,2019
1144,cemiplimab-rwlc 350 mg/7 mL (50 mg/mL) intravenous solution,mL,1.0,28437.0,28437.0,Kaiser Foundation Hospital - San Rafael,2019
1145,cephalexin 125 mg/5 mL oral suspension,mL,15.67584,1982.04,126.439157327454,Kaiser Foundation Hospital - San Rafael,2019
1146,cephalexin 250 mg capsule,Each,6771.0,24455.74,3.61183577019643,Kaiser Foundation Hospital - San Rafael,2019
1147,cephalexin 250 mg/5 mL oral suspension,mL,91.55834,12515.11,136.690005519978,Kaiser Foundation Hospital - San Rafael,2019
1148,cephalexin 500 mg capsule,Each,13301.0,91375.69,6.869836102548679,Kaiser Foundation Hospital - San Rafael,2019
1149,"ceramides 1,3,6-11 lotion",mL,2.0,80.05,40.025,Kaiser Foundation Hospital - San Rafael,2019
1150,"ceramides 1,3,6-11 topical cream",g,14.0,674.06,48.147142857142896,Kaiser Foundation Hospital - San Rafael,2019
1151,cetirizine 1 mg/mL oral solution,mL,1741.6202899999994,1652.71,0.948949670309594,Kaiser Foundation Hospital - San Rafael,2019
1152,cetirizine 10 mg capsule,Each,1.0,4.6,4.6,Kaiser Foundation Hospital - San Rafael,2019
1153,cetirizine 10 mg tablet,Each,13557.9,71613.75,5.28206801938353,Kaiser Foundation Hospital - San Rafael,2019
1154,cetirizine 5 mg tablet,Each,1187.5,8094.55,6.81646315789474,Kaiser Foundation Hospital - San Rafael,2019
1155,"cetirizine 5 mg-pseudoephedrine ER 120 mg tablet,extended release,12hr",Each,82.0,410.8,5.00975609756098,Kaiser Foundation Hospital - San Rafael,2019
1156,cetirizine 5 mg/5 mL oral solution,mL,669.46,4256.7,6.35840826935142,Kaiser Foundation Hospital - San Rafael,2019
1157,cetuximab 100 mg/50 mL intravenous solution,mL,10.325,19627.8,1900.99757869249,Kaiser Foundation Hospital - San Rafael,2019
1158,cetuximab 200 mg/100 mL intravenous solution,mL,3.54,13778.3,3892.17514124294,Kaiser Foundation Hospital - San Rafael,2019
1159,cetyl and stearate alcohol-propylen glycol-sls topical cream,g,3.0,103.48,34.493333333333304,Kaiser Foundation Hospital - San Rafael,2019
1160,cevimeline 30 mg capsule,Each,90.0,1814.06,20.1562222222222,Kaiser Foundation Hospital - San Rafael,2019
1161,chemo diluent 1 (PF) 73 mg-19 mg-8 mg-3 mg/10 mL intrathecal solution,mL,3.75,1243.75,331.66666666666697,Kaiser Foundation Hospital - San Rafael,2019
1162,cherry flavor (bulk) oral syrup,mL,237.3,44.6,0.187947745469869,Kaiser Foundation Hospital - San Rafael,2019
1163,chlorambucil 2 mg tablet,Each,61.0,4664.5,76.46721311475409,Kaiser Foundation Hospital - San Rafael,2019
1164,chlordiazePOXIDE 10 mg capsule,Each,250.5,1571.4,6.27305389221557,Kaiser Foundation Hospital - San Rafael,2019
1165,chlordiazePOXIDE 25 mg capsule,Each,6005.0,35924.07,5.98235970024979,Kaiser Foundation Hospital - San Rafael,2019
1166,chlordiazePOXIDE 5 mg capsule,Each,1019.0,5462.76,5.36090284592738,Kaiser Foundation Hospital - San Rafael,2019
1167,chlordiazepoxide-clidinium 5 mg-2.5 mg capsule,Each,218.0,8831.55,40.5116972477064,Kaiser Foundation Hospital - San Rafael,2019
1168,chlorhexidine gluconate 0.12 % mouthwash,mL,828781.49572,12807288.22,15.4531541620312,Kaiser Foundation Hospital - San Rafael,2019
1169,chlorhexidine gluconate 2 % towelette,Each,14747.5,424768.52,28.8027475843363,Kaiser Foundation Hospital - San Rafael,2019
1170,chlorhexidine gluconate 4 % topical liquid,mL,305.0,4322.23,14.171245901639304,Kaiser Foundation Hospital - San Rafael,2019
1171,chloroprocaine (PF) 20 mg/mL (2 %) injection solution,mL,63.05,5475.55,86.8445678033307,Kaiser Foundation Hospital - San Rafael,2019
1172,chloroprocaine (PF) 30 mg/mL (3 %) injection solution,mL,0.275,35.15,127.818181818182,Kaiser Foundation Hospital - San Rafael,2019
1173,chloroprocaine 20 mg/mL (2 %) injection solution,mL,0.16667,17.6,105.59788804223899,Kaiser Foundation Hospital - San Rafael,2019
1174,chlorothiazide 250 mg tablet,Each,425.5,1650.2,3.87826086956522,Kaiser Foundation Hospital - San Rafael,2019
1175,chlorothiazide 250 mg/5 mL oral suspension,mL,1299.81438,9476.0,7.2902717078726305,Kaiser Foundation Hospital - San Rafael,2019
1176,chlorothiazide 500 mg tablet,Each,1.0,6.25,6.25,Kaiser Foundation Hospital - San Rafael,2019
1177,chlorothiazide sodium 500 mg intravenous solution,Each,2225.96112,729294.2,327.63114928081,Kaiser Foundation Hospital - San Rafael,2019
1178,chlorpheniramine 4 mg tablet,Each,192.5,361.7,1.87896103896104,Kaiser Foundation Hospital - San Rafael,2019
1179,chlorproMAZINE 10 mg tablet,Each,136.25,2508.72,18.412623853211,Kaiser Foundation Hospital - San Rafael,2019
1180,chlorproMAZINE 100 mg tablet,Each,74.0,3984.3,53.8418918918919,Kaiser Foundation Hospital - San Rafael,2019
1181,chlorproMAZINE 200 mg tablet,Each,1.0,90.2,90.2,Kaiser Foundation Hospital - San Rafael,2019
1182,chlorproMAZINE 25 mg tablet,Each,2004.0,64274.16,32.072934131736496,Kaiser Foundation Hospital - San Rafael,2019
1183,chlorproMAZINE 25 mg/mL injection solution,mL,268.3,30584.05,113.99198658218398,Kaiser Foundation Hospital - San Rafael,2019
1184,chlorproMAZINE 50 mg tablet,Each,24.0,1065.95,44.414583333333304,Kaiser Foundation Hospital - San Rafael,2019
1185,chlorproPAMIDE 100 mg tablet,Each,3.0,18.3,6.1,Kaiser Foundation Hospital - San Rafael,2019
1186,chlorthalidone 25 mg tablet,Each,1339.75,12870.24,9.60644896435902,Kaiser Foundation Hospital - San Rafael,2019
1187,chlorthalidone 50 mg tablet,Each,2.0,14.2,7.1,Kaiser Foundation Hospital - San Rafael,2019
1188,chlorzoxazone 500 mg tablet,Each,24.0,92.8,3.86666666666667,Kaiser Foundation Hospital - San Rafael,2019
1189,"cholecalciferol (vitamin D3) 1,000 unit capsule",Each,5541.0,7153.45,1.2910034289839398,Kaiser Foundation Hospital - San Rafael,2019
1190,"cholecalciferol (vitamin D3) 1,000 unit tablet",Each,67956.5005,90761.08,1.33557613079267,Kaiser Foundation Hospital - San Rafael,2019
1191,cholecalciferol (vitamin D3) 10 mcg/mL (400 unit/mL) oral drops,mL,7826.9126,16813.55,2.14817142585698,Kaiser Foundation Hospital - San Rafael,2019
1192,"cholecalciferol (vitamin D3) 2,000 unit capsule",Each,146.0,345.4,2.36575342465753,Kaiser Foundation Hospital - San Rafael,2019
1193,"cholecalciferol (vitamin D3) 2,000 unit tablet",Each,2930.5003,8098.55,2.7635383623745096,Kaiser Foundation Hospital - San Rafael,2019
1194,cholecalciferol (vitamin D3) 400 unit tablet,Each,2329.0,4820.16,2.0696264491197898,Kaiser Foundation Hospital - San Rafael,2019
1195,cholecalciferol (vitamin D3) 400 unit/drop oral drops,mL,5.33692,605.1,113.38000194869,Kaiser Foundation Hospital - San Rafael,2019
1196,"cholecalciferol (vitamin D3) 5,000 unit tablet",Each,2.0,4.4,2.2,Kaiser Foundation Hospital - San Rafael,2019
1197,"cholecalciferol (vitamin D3) 5,000 unit/mL oral drops",mL,1.00573,46.95,46.682509222157,Kaiser Foundation Hospital - San Rafael,2019
1198,"cholecalciferol (vitamin D3) 50,000 unit capsule",Each,8.0,11.0,1.375,Kaiser Foundation Hospital - San Rafael,2019
1199,"cholecalciferol (vitamin D3) 50,000 unit oral wafer",Each,20.0,215.0,10.75,Kaiser Foundation Hospital - San Rafael,2019
1200,cholestyramine (with sugar) 4 gram oral powder,g,0.13755,73.5,534.351145038168,Kaiser Foundation Hospital - San Rafael,2019
1201,cholestyramine (with sugar) 4 gram powder for susp in a packet,Each,2753.25,37180.06,13.504062471624401,Kaiser Foundation Hospital - San Rafael,2019
1202,cholestyramine-aspartame 4 gram oral powder,g,0.03342,12.1,362.058647516457,Kaiser Foundation Hospital - San Rafael,2019
1203,cholestyramine-aspartame 4 gram oral powder for susp in a packet,Each,968.5,18654.72,19.2614558595767,Kaiser Foundation Hospital - San Rafael,2019
1204,chromium chloride 4 mcg/mL intravenous solution,mL,,195400.0,,Kaiser Foundation Hospital - San Rafael,2019
1205,ciclesonide HFA 160 mcg/actuation aerosol inhaler,g,716.0,612125.61,854.924036312849,Kaiser Foundation Hospital - San Rafael,2019
1206,ciclesonide HFA 80 mcg/actuation aerosol inhaler,g,733.0,627885.76,856.59721691678,Kaiser Foundation Hospital - San Rafael,2019
1207,ciclopirox 0.77 % topical cream,g,12.0,1748.25,145.6875,Kaiser Foundation Hospital - San Rafael,2019
1208,ciclopirox 0.77 % topical suspension,mL,3.0,826.91,275.636666666667,Kaiser Foundation Hospital - San Rafael,2019
1209,ciclopirox 8 % topical solution,mL,26.0,11524.5,443.25,Kaiser Foundation Hospital - San Rafael,2019
1210,cidofovir 75 mg/mL intravenous solution,mL,1.88262,4794.82,2546.8867854373198,Kaiser Foundation Hospital - San Rafael,2019
1211,cilostazol 100 mg tablet,Each,629.0,5537.54,8.80372019077901,Kaiser Foundation Hospital - San Rafael,2019
1212,cilostazol 50 mg tablet,Each,419.0,3333.1,7.95489260143198,Kaiser Foundation Hospital - San Rafael,2019
1213,cimetidine 200 mg tablet,Each,43.5,190.26,4.373793103448279,Kaiser Foundation Hospital - San Rafael,2019
1214,cimetidine 300 mg tablet,Each,13.0,109.0,8.384615384615389,Kaiser Foundation Hospital - San Rafael,2019
1215,cimetidine 300 mg/5 mL oral solution,mL,232.06537000000003,396.55,1.7087857615291795,Kaiser Foundation Hospital - San Rafael,2019
1216,cimetidine 400 mg tablet,Each,24.0,318.75,13.28125,Kaiser Foundation Hospital - San Rafael,2019
1217,cinacalcet 30 mg tablet,Each,8734.0,885121.2,101.342019693153,Kaiser Foundation Hospital - San Rafael,2019
1218,cinacalcet 60 mg tablet,Each,101.0,17894.95,177.17772277227695,Kaiser Foundation Hospital - San Rafael,2019
1219,cinacalcet 90 mg tablet,Each,40.0,10903.0,272.575,Kaiser Foundation Hospital - San Rafael,2019
1220,"ciprofloxacin 0.2 %-hydrocortisone 1 % ear drops,suspension",mL,17.0,16337.15,961.0088235294119,Kaiser Foundation Hospital - San Rafael,2019
1221,ciprofloxacin 0.3 % eye drops,mL,408.0,45822.56,112.31019607843099,Kaiser Foundation Hospital - San Rafael,2019
1222,"ciprofloxacin 0.3 %-dexamethasone 0.1 % ear drops,suspension",mL,310.0,219050.89,706.615774193548,Kaiser Foundation Hospital - San Rafael,2019
1223,ciprofloxacin 200 mg/100 mL in 5 % dextrose intravenous piggyback,mL,1065.75,16983.48,15.9357072484166,Kaiser Foundation Hospital - San Rafael,2019
1224,ciprofloxacin 200 mg/20 mL intravenous solution,mL,8.155,117.6,14.4206008583691,Kaiser Foundation Hospital - San Rafael,2019
1225,ciprofloxacin 250 mg tablet,Each,5935.31,116252.68,19.5866231081443,Kaiser Foundation Hospital - San Rafael,2019
1226,ciprofloxacin 250 mg/5 mL oral suspension,mL,60.92,341.2,5.600787918581751,Kaiser Foundation Hospital - San Rafael,2019
1227,ciprofloxacin 400 mg/200 mL in 5 % dextrose intravenous piggyback,mL,35540.6775,659513.43,18.5565801327226,Kaiser Foundation Hospital - San Rafael,2019
1228,ciprofloxacin 500 mg tablet,Each,17307.8,227273.9,13.1312991830273,Kaiser Foundation Hospital - San Rafael,2019
1229,ciprofloxacin 500 mg/5 mL oral suspension,mL,374.107,2574.85,6.8826565661695716,Kaiser Foundation Hospital - San Rafael,2019
1230,ciprofloxacin 750 mg tablet,Each,1.0,28.05,28.05,Kaiser Foundation Hospital - San Rafael,2019
1231,cisatracurium 2 mg/mL intravenous solution,mL,657.0,49831.74,75.847397260274,Kaiser Foundation Hospital - San Rafael,2019
1232,cisatracurium concentrate 10 mg/mL (ICU USE ONLY) intravenous solution,mL,1365.014,1195913.58,876.118179007688,Kaiser Foundation Hospital - San Rafael,2019
1233,citalopram 10 mg tablet,Each,6300.05,61109.43,9.699832541011581,Kaiser Foundation Hospital - San Rafael,2019
1234,citalopram 10 mg/5 mL oral solution,mL,1223.75,4272.1,3.49099080694586,Kaiser Foundation Hospital - San Rafael,2019
1235,citalopram 20 mg tablet,Each,18469.0125,191641.75,10.376393973419,Kaiser Foundation Hospital - San Rafael,2019
1236,citalopram 40 mg tablet,Each,128.0,779.05,6.086328125,Kaiser Foundation Hospital - San Rafael,2019
1237,citrate dextrose solution,mL,1363.438,37805.6,27.728140186792498,Kaiser Foundation Hospital - San Rafael,2019
1238,citric ac 1980.6 mg-glucono 59.4 mg-mag carb 980.4 mg/30 mL irrig.soln,mL,167.03333,4467.7,26.747356350975,Kaiser Foundation Hospital - San Rafael,2019
1239,citric acid-gluconolac-mag carb 6.602 g-0.198 g/100 mL irrigation soln,mL,0.26,47.2,181.538461538462,Kaiser Foundation Hospital - San Rafael,2019
1240,citrulline (bulk) powder,g,0.0135,42.6,3155.55555555556,Kaiser Foundation Hospital - San Rafael,2019
1241,cladribine 10 mg/10 mL intravenous solution,mL,15.66,21929.0,1400.31928480204,Kaiser Foundation Hospital - San Rafael,2019
1242,clarithromycin 125 mg/5 mL oral suspension,mL,0.2,88.2,441.0,Kaiser Foundation Hospital - San Rafael,2019
1243,clarithromycin 250 mg tablet,Each,601.5,11984.95,19.9251039068994,Kaiser Foundation Hospital - San Rafael,2019
1244,clarithromycin 250 mg/5 mL oral suspension,mL,222.38,2208.9,9.93299757172408,Kaiser Foundation Hospital - San Rafael,2019
1245,clarithromycin 500 mg tablet,Each,787.0,18090.88,22.9871410419314,Kaiser Foundation Hospital - San Rafael,2019
1246,clevidipine 25 mg/50 mL intravenous emulsion,mL,9.0,2278.2,253.133333333333,Kaiser Foundation Hospital - San Rafael,2019
1247,clevidipine 50 mg/100 mL intravenous emulsion,mL,300.0,131613.0,438.71,Kaiser Foundation Hospital - San Rafael,2019
1248,clindamycin 1 % lotion,mL,41.0,13080.05,319.025609756098,Kaiser Foundation Hospital - San Rafael,2019
1249,clindamycin 1 % topical gel,g,40.0,11770.44,294.261,Kaiser Foundation Hospital - San Rafael,2019
1250,clindamycin 1 %-benzoyl peroxide 5 % topical gel,g,1.0,1066.75,1066.75,Kaiser Foundation Hospital - San Rafael,2019
1251,clindamycin 150 mg/mL injection solution,mL,1986.56127,38370.54,19.3150549038943,Kaiser Foundation Hospital - San Rafael,2019
1252,clindamycin 2 % vaginal cream,g,8.0,3252.9,406.6125,Kaiser Foundation Hospital - San Rafael,2019
1253,clindamycin 300 mg/2 mL intravenous solution,mL,9.0,262.7,29.18888888888889,Kaiser Foundation Hospital - San Rafael,2019
1254,clindamycin 300 mg/50 mL in 5 % dextrose intravenous piggyback,mL,19.0,777.85,40.9394736842105,Kaiser Foundation Hospital - San Rafael,2019
1255,clindamycin 600 mg/4 mL intravenous solution,mL,1.25,39.6,31.68,Kaiser Foundation Hospital - San Rafael,2019
1256,clindamycin 600 mg/50 mL in 5 % dextrose intravenous piggyback,mL,9346.63001,530324.84,56.7396847240774,Kaiser Foundation Hospital - San Rafael,2019
1257,clindamycin 75 mg/5 mL oral solution,mL,54.84887,18493.27,337.16774839664,Kaiser Foundation Hospital - San Rafael,2019
1258,clindamycin 900 mg/50 mL in 0.9% sodium chloride intravenous piggyback,mL,56.0,3262.0,58.25,Kaiser Foundation Hospital - San Rafael,2019
1259,clindamycin 900 mg/50 mL in 5 % dextrose intravenous piggyback,mL,27656.33306,1902549.73,68.7925519942375,Kaiser Foundation Hospital - San Rafael,2019
1260,clindamycin HCl 150 mg capsule,Each,9035.0,27985.06,3.097405644715,Kaiser Foundation Hospital - San Rafael,2019
1261,clindamycin HCl 300 mg capsule,Each,779.0,5214.12,6.69335044929397,Kaiser Foundation Hospital - San Rafael,2019
1262,clindamycin phosphate 1 % topical solution,mL,91.0,14988.35,164.707142857143,Kaiser Foundation Hospital - San Rafael,2019
1263,cloBAZam 10 mg tablet,Each,2985.25,228821.51,76.650702621221,Kaiser Foundation Hospital - San Rafael,2019
1264,cloBAZam 2.5 mg/mL oral suspension,mL,4032.23,123716.1,30.6818063453722,Kaiser Foundation Hospital - San Rafael,2019
1265,cloBAZam 20 mg tablet,Each,30.5,3996.69,131.039016393443,Kaiser Foundation Hospital - San Rafael,2019
1266,"cloNIDine (PF) 1,000 mcg/10 mL (100 mcg/mL) epidural solution",mL,225.386,57382.07,254.59465095436298,Kaiser Foundation Hospital - San Rafael,2019
1267,cloNIDine 0.1 mg/24 hr weekly transdermal patch,Each,7195.5,867903.51,120.617540129247,Kaiser Foundation Hospital - San Rafael,2019
1268,cloNIDine 0.2 mg/24 hr weekly transdermal patch,Each,904.0,158346.27,175.161803097345,Kaiser Foundation Hospital - San Rafael,2019
1269,cloNIDine 0.3 mg/24 hr weekly transdermal patch,Each,561.0,135497.6,241.52869875222802,Kaiser Foundation Hospital - San Rafael,2019
1270,cloNIDine HCl 0.1 mg tablet,Each,44018.5,68454.9,1.55513931642378,Kaiser Foundation Hospital - San Rafael,2019
1271,cloNIDine HCl 0.2 mg tablet,Each,5903.0,12800.71,2.1685092325936,Kaiser Foundation Hospital - San Rafael,2019
1272,cloNIDine HCl 0.3 mg tablet,Each,574.0,1218.16,2.12222996515679,Kaiser Foundation Hospital - San Rafael,2019
1273,"cloNIDine HCl ER 0.1 mg tablet,extended release,12 hr",Each,9.0,153.7,17.0777777777778,Kaiser Foundation Hospital - San Rafael,2019
1274,cloZAPine 100 mg disintegrating tablet,Each,98.75,2982.35,30.2010126582278,Kaiser Foundation Hospital - San Rafael,2019
