,Group,ChargeCode,Description,Price, ,Hospital,Year
1455,SGR,406690198,ENDOMYSIAL AB TITER,18.0,,Sharp Grossmont Hospital,2019
1456,SGR,406690200,CA 15 3,10.0,,Sharp Grossmont Hospital,2019
1457,SGR,406690203,CHROMOGRANIN A,36.0,,Sharp Grossmont Hospital,2019
1458,SGR,406690204,RABIES AB,57.04,,Sharp Grossmont Hospital,2019
1459,SGR,406690205,PNEUMONITIS PRECIPITIN EA ,4.9,,Sharp Grossmont Hospital,2019
1460,SGR,406690206,C1Q BINDING ASSAY,16.8,,Sharp Grossmont Hospital,2019
1461,SGR,406690207,RAJI CELL ,137.76,,Sharp Grossmont Hospital,2019
1462,SGR,406690209,INTRINSIC FACTOR AB,22.68,,Sharp Grossmont Hospital,2019
1463,SGR,406690210,CD4 TOTAL T CELL COUNT,18.1,,Sharp Grossmont Hospital,2019
1464,SGR,406690211,CD4/CD8 ABS COUNT,22.5,,Sharp Grossmont Hospital,2019
1465,SGR,406690212,TPO AB,8.4,,Sharp Grossmont Hospital,2019
1466,SGR,406690213,BARTONELLA HENSELAE AB,10.36,,Sharp Grossmont Hospital,2019
1467,SGR,406690214,BLASTOMYCES AB BY ID,12.32,,Sharp Grossmont Hospital,2019
1468,SGR,406690215,LYME ABS,8.4,,Sharp Grossmont Hospital,2019
1469,SGR,406690216,BRUCELLA AB,12.6,,Sharp Grossmont Hospital,2019
1470,SGR,406690217,CANDIDA AB,11.76,,Sharp Grossmont Hospital,2019
1471,SGR,406690218,CHLAMYDIA AB IGG,8.1,,Sharp Grossmont Hospital,2019
1472,SGR,406690219,CHLAMYDIA AB IGM,8.7,,Sharp Grossmont Hospital,2019
1473,SGR,406690220,COCCI AB CSF,11.2,,Sharp Grossmont Hospital,2019
1474,SGR,406690221,COCCI AB BLOOD,9.8,,Sharp Grossmont Hospital,2019
1475,SGR,406690222,QFEVER IGG,11.9,,Sharp Grossmont Hospital,2019
1476,SGR,406690224,CMV AB IGG,9.8,,Sharp Grossmont Hospital,2019
1477,SGR,406690225,CMV AB IGM,10.36,,Sharp Grossmont Hospital,2019
1478,SGR,406690227,CA ENCEPHALITIS AB IGG,17.36,,Sharp Grossmont Hospital,2019
1479,SGR,406690228,E EQUINE ENCEPH AB IGG,17.36,,Sharp Grossmont Hospital,2019
1480,SGR,406690229,ST LOUIS ENCEPH AB IGG,17.36,,Sharp Grossmont Hospital,2019
1481,SGR,406690230,W EQUINE ENCEPH AB IGG,17.36,,Sharp Grossmont Hospital,2019
1482,SGR,406690231,COXSACKIE B AB,20.44,,Sharp Grossmont Hospital,2019
1483,SGR,406690232,ECHOVIRUS AB,19.0,,Sharp Grossmont Hospital,2019
1484,SGR,406690233,EBV EARLY AG IGG,8.96,,Sharp Grossmont Hospital,2019
1485,SGR,406690234,EBV VIRAL CAPSID AB IGM,8.96,,Sharp Grossmont Hospital,2019
1486,SGR,406690236,CYSTICERCOSIS IGG,17.36,,Sharp Grossmont Hospital,2019
1487,SGR,406690237,HTLV I/II AB,11.2,,Sharp Grossmont Hospital,2019
1488,SGR,406690238,HIV WB,57.96,,Sharp Grossmont Hospital,2019
1489,SGR,406690239,HSV AB NON SPECIFIC,11.2,,Sharp Grossmont Hospital,2019
1490,SGR,406690241,HISTOPLASMA ABS BY ID,9.8,,Sharp Grossmont Hospital,2019
1491,SGR,406690242,HEPATITIS BE AB,14.0,,Sharp Grossmont Hospital,2019
1492,SGR,406690244,LEGIONELLA AB,10.36,,Sharp Grossmont Hospital,2019
1493,SGR,406690245,LEPTOSPIRA AB,26.6,,Sharp Grossmont Hospital,2019
1494,SGR,406690246,MUMPS IGG,5.0,,Sharp Grossmont Hospital,2019
1495,SGR,406690247,MUMPS IGM,7.0,,Sharp Grossmont Hospital,2019
1496,SGR,406690248,MYCOPLASMA IGG,9.8,,Sharp Grossmont Hospital,2019
1497,SGR,406690249,PARVOVIRUS IGG/IGM,15.4,,Sharp Grossmont Hospital,2019
1498,SGR,406690250,CHAGAS AB,16.8,,Sharp Grossmont Hospital,2019
1499,SGR,406690251,AMOEBIC AB,11.2,,Sharp Grossmont Hospital,2019
1500,SGR,406690253,RUBELLA IGM,8.4,,Sharp Grossmont Hospital,2019
1501,SGR,406690254,TETANUS AB IGG,9.8,,Sharp Grossmont Hospital,2019
1502,SGR,406690255,TOXOPLASMA IGG,9.8,,Sharp Grossmont Hospital,2019
1503,SGR,406690257,TOXOPLASMA IGM,9.8,,Sharp Grossmont Hospital,2019
1504,SGR,406690258,TREPONEMA PALLIDUM AB,14.56,,Sharp Grossmont Hospital,2019
1505,SGR,406690259,FTA ABS,9.8,,Sharp Grossmont Hospital,2019
1506,SGR,406690260,DENGUE FEVER IGG/M,17.78,,Sharp Grossmont Hospital,2019
1507,SGR,406690261,THYROGLOBULIN AB,7.0,,Sharp Grossmont Hospital,2019
1508,SGR,406690263,MICROSPORIDIA CONC,6.2,,Sharp Grossmont Hospital,2019
1509,SGR,406690264,CLOS DIFFICILE CULTURE,23.0,,Sharp Grossmont Hospital,2019
1510,SGR,406690265,MYCOPLASMA CULTURE,36.4,,Sharp Grossmont Hospital,2019
1511,SGR,406690267,CHLAMYDIA CULTURE,30.0,,Sharp Grossmont Hospital,2019
1512,SGR,406690268,CHLAMYDIA STAIN,8.0,,Sharp Grossmont Hospital,2019
1513,SGR,406690271,MICROSPORIDIA STAIN,5.56,,Sharp Grossmont Hospital,2019
1514,SGR,406690272,C DIFFICILE CYTOTOXIN,25.2,,Sharp Grossmont Hospital,2019
1515,SGR,406690273,CMV CULTURE,65.4,,Sharp Grossmont Hospital,2019
1516,SGR,406690274,HSV CULTURE,18.43,,Sharp Grossmont Hospital,2019
1517,SGR,406690275,VIRUS CULT RESPIRATORY,54.0,,Sharp Grossmont Hospital,2019
1518,SGR,406690276,CMV SHELL VIAL CULTURE,61.04,,Sharp Grossmont Hospital,2019
1519,SGR,406690278,V ZOST DFA/HSV2,23.1,,Sharp Grossmont Hospital,2019
1520,SGR,406690280,V ZOST DFA/HSV1,23.1,,Sharp Grossmont Hospital,2019
1521,SGR,406690282,GIARDIA AG,16.8,,Sharp Grossmont Hospital,2019
1522,SGR,406690283,ENTAMOEBA AG,16.8,,Sharp Grossmont Hospital,2019
1523,SGR,406690284,H PYLORI AG,40.0,,Sharp Grossmont Hospital,2019
1524,SGR,406690285,HEPATITIS BE AG,13.16,,Sharp Grossmont Hospital,2019
1525,SGR,406690287,ROTAVIRUS AG,8.12,,Sharp Grossmont Hospital,2019
1526,SGR,406690290,LYME PCR,89.6,,Sharp Grossmont Hospital,2019
1527,SGR,406690291,CHLAMYDIA DNA PROBE,18.0,,Sharp Grossmont Hospital,2019
1528,SGR,406690293,HEPATITIS C RNA QL,50.0,,Sharp Grossmont Hospital,2019
1529,SGR,406690295,HSV PCR,50.0,,Sharp Grossmont Hospital,2019
1530,SGR,406690296,HIV 1 RNA QT,55.0,,Sharp Grossmont Hospital,2019
1531,SGR,406690297,LEGIONELLA PCR,91.0,,Sharp Grossmont Hospital,2019
1532,SGR,406690301,ENTROVIRUS PCR,75.0,,Sharp Grossmont Hospital,2019
1533,SGR,406690302,TOXOPLASMA PCR,80.0,,Sharp Grossmont Hospital,2019
1534,SGR,406690303,VARICELLA ZOSTER PCR,55.0,,Sharp Grossmont Hospital,2019
1535,SGR,406690309,HSV TISSUE CULTURE,6.49,,Sharp Grossmont Hospital,2019
1536,SGR,406690312,HEPATITIS C GENOTYPE,65.0,,Sharp Grossmont Hospital,2019
1537,SGR,406690314,TESTOSTERONE TOTAL,6.0,,Sharp Grossmont Hospital,2019
1538,SGR,406690315,HEPATITIS B SURFACE AB QT,10.36,,Sharp Grossmont Hospital,2019
1539,SGR,406690317,EBV NUCLEAR AG AB IGG,8.96,,Sharp Grossmont Hospital,2019
1540,SGR,406690318,LEUKOCYTE ALK PHOS,56.0,,Sharp Grossmont Hospital,2019
1541,SGR,406690319,HEPARIN INDUCED PLATELET,45.0,,Sharp Grossmont Hospital,2019
1542,SGR,406690335,YEAST SENSIS,91.0,,Sharp Grossmont Hospital,2019
1543,SGR,406690337,AFB SENSIS OTHER,62.44,,Sharp Grossmont Hospital,2019
1544,SGR,406690367,PLATELET AB INDIRECT,61.6,,Sharp Grossmont Hospital,2019
1545,SGR,406690368,SCHLICTER TEST,89.32,,Sharp Grossmont Hospital,2019
1546,SGR,406690374,VARICELLA ZOSTER AB,8.0,,Sharp Grossmont Hospital,2019
1547,SGR,406690376,VDRL CSF,5.6,,Sharp Grossmont Hospital,2019
1548,SGR,406690377,VDRL CSF TITER,19.88,,Sharp Grossmont Hospital,2019
1549,SGR,406690378,VASOACT INTS PEPTIDE (VIP,26.6,,Sharp Grossmont Hospital,2019
1550,SGR,406690379,VITAMIN A,9.0,,Sharp Grossmont Hospital,2019
1551,SGR,406690380,VITAMIN E,14.0,,Sharp Grossmont Hospital,2019
1552,SGR,406690381,VANILLYMANDELIC ACID,17.08,,Sharp Grossmont Hospital,2019
1553,SGR,406690382,YERSINIA AB,33.88,,Sharp Grossmont Hospital,2019
1554,SGR,406690384,HIV PHENOTYPE 1,746.52,,Sharp Grossmont Hospital,2019
1555,SGR,406690385,HIV PHENOTYPE 2,39.85,,Sharp Grossmont Hospital,2019
1556,SGR,406690386,THYROGLOBULIN,14.0,,Sharp Grossmont Hospital,2019
1557,SGR,406690387,THYROGLOBULIN AB,7.0,,Sharp Grossmont Hospital,2019
1558,SGR,406690390,COXSACKIE A AB,22.12,,Sharp Grossmont Hospital,2019
1559,SGR,406690391,HEPATITIS B DNA QT,70.0,,Sharp Grossmont Hospital,2019
1560,SGR,406690392,CARDIOLIPIN IGA,11.76,,Sharp Grossmont Hospital,2019
1561,SGR,406690393,ANTI PHOSPHOLIPID AB,18.2,,Sharp Grossmont Hospital,2019
1562,SGR,406690398,ADENOSINE DEAMINASE BF,28.0,,Sharp Grossmont Hospital,2019
1563,SGR,406690399,BLASTOMYCES AB BY CF,11.2,,Sharp Grossmont Hospital,2019
1564,SGR,406690450,THYROGLOBULIN LC MS,64.4,,Sharp Grossmont Hospital,2019
1565,SGR,406690451,VIRUS CULT NONRESPIRATORY,40.0,,Sharp Grossmont Hospital,2019
1566,SGR,406690452,CALPROTECTIN FECAL,78.0,,Sharp Grossmont Hospital,2019
1567,SGR,406690453,AFP TOTAL AND L3 PERCENT,85.0,,Sharp Grossmont Hospital,2019
1568,SGR,406690454,ONCOPROTEIN DES GAMMA CP,95.0,,Sharp Grossmont Hospital,2019
1569,SGR,406690461,MTHFR MUTATION DETECTION,70.0,,Sharp Grossmont Hospital,2019
1570,SGR,406690462,JAK2 V617F MUTATION QUANT,170.0,,Sharp Grossmont Hospital,2019
1571,SGR,406690463,BCR/ABL 1 MAJR (P210) QT,200.0,,Sharp Grossmont Hospital,2019
1572,SGR,406690464,BCR/ABL 1 MINR (P190) QT,220.0,,Sharp Grossmont Hospital,2019
1573,SGR,406690465,HEMOCHROMATOSIS MUTATION,67.0,,Sharp Grossmont Hospital,2019
1574,SGR,406690600,HTLV WESTERN BLOT,72.8,,Sharp Grossmont Hospital,2019
1575,SGR,406690601,A1 ANTITRYPSIN PHENO,33.0,,Sharp Grossmont Hospital,2019
1576,SGR,406690602,AMINO ACIDS QT 6 OR MORE,84.0,,Sharp Grossmont Hospital,2019
1577,SGR,406690604,RUBEOLA IGM (MEASLES),8.26,,Sharp Grossmont Hospital,2019
1578,SGR,406690605,CCP IGG MULT STEP METHOD,10.0,,Sharp Grossmont Hospital,2019
1579,SGR,406690607,INFECTIOUS AGENT AMPL PRO,46.5,,Sharp Grossmont Hospital,2019
1580,SGR,406690608,C1 ESTERASE INHIBITOR FUNCT,25.48,,Sharp Grossmont Hospital,2019
1581,SGR,406690609,GONADOTROPIN CHORIONIC QT,12.04,,Sharp Grossmont Hospital,2019
1582,SGR,406690613,LDL CHOLESTEROL DIRECT,9.8,,Sharp Grossmont Hospital,2019
1583,SGR,406690614,STOOL SODIUM,11.48,,Sharp Grossmont Hospital,2019
1584,SGR,406690615,SOMATOSTATIN,194.0,,Sharp Grossmont Hospital,2019
1585,SGR,406690616,CLOZAPINE,13.0,,Sharp Grossmont Hospital,2019
1586,SGR,406690617,ALLERGEN SPECIFIC IGE QT,3.75,,Sharp Grossmont Hospital,2019
1587,SGR,406690624,MICROSOMAL ANTIBODIES IGG,13.44,,Sharp Grossmont Hospital,2019
1588,SGR,406690630,TSH RECEPTOR AB,25.0,,Sharp Grossmont Hospital,2019
1589,SGR,406690631,IMMUNOGLOBULIN G SUBCLASS,13.44,,Sharp Grossmont Hospital,2019
1590,SGR,406690632,HERPES SIMPLEX TYPE 1 AB,6.0,,Sharp Grossmont Hospital,2019
1591,SGR,406690633,HERPES SIMPLEX TYPE 2 AB,6.0,,Sharp Grossmont Hospital,2019
1592,SGR,406690636,GLUTAMIC ACID DECARBOX RIA,39.2,,Sharp Grossmont Hospital,2019
1593,SGR,406690637,IGF BINDING PROTEIN 3,10.0,,Sharp Grossmont Hospital,2019
1594,SGR,406690638,MICROALBUMIN URINE QT ,3.76,,Sharp Grossmont Hospital,2019
1595,SGR,406690639,IMMUNOFIX ELP URINE ,29.35,,Sharp Grossmont Hospital,2019
1596,SGR,406690640,NEPHELOM KAPPA LAMBDA,13.5,,Sharp Grossmont Hospital,2019
1597,SGR,406690641,OXYCARBAZEPINE METABOLITE,13.0,,Sharp Grossmont Hospital,2019
1598,SGR,406690642,TISSUE TRANSGLUTAMINASE A,5.0,,Sharp Grossmont Hospital,2019
1599,SGR,406690643,TISSUE TRANSGLUTAMINASE A,10.0,,Sharp Grossmont Hospital,2019
1600,SGR,406690650,VIRUS ISO C TRACH (SHELL,9.97,,Sharp Grossmont Hospital,2019
1601,SGR,406690654,CMV IGG,9.8,,Sharp Grossmont Hospital,2019
1602,SGR,406690655,HSV IGG ,9.8,,Sharp Grossmont Hospital,2019
1603,SGR,406690656,RUBELLA/TOXOPL IGG EA,9.8,,Sharp Grossmont Hospital,2019
1604,SGR,406690657,KD HEAT SHOCK PROTEIN,100.0,,Sharp Grossmont Hospital,2019
1605,SGR,406690658,CYSTINE URINE QT,70.0,,Sharp Grossmont Hospital,2019
1606,SGR,406690659,MAGNESIUM URINE,8.96,,Sharp Grossmont Hospital,2019
1607,SGR,406690665,MENINPNL CSF RUBEOLA,10.17,,Sharp Grossmont Hospital,2019
1608,SGR,406690666,MENINPNL CSF MUMPS,10.3,,Sharp Grossmont Hospital,2019
1609,SGR,406690667,MENINPNL CSF V ZOST,10.17,,Sharp Grossmont Hospital,2019
1610,SGR,406690668,MENINPNL CSF HSV,11.36,,Sharp Grossmont Hospital,2019
1611,SGR,406690671,NEURONAL NUCLEAR AB IMMBL,111.72,,Sharp Grossmont Hospital,2019
1612,SGR,406690672,N TELOPEPTIDE URINE,26.6,,Sharp Grossmont Hospital,2019
1613,SGR,406690674,VARICELLA ZOSTER DFA ,42.28,,Sharp Grossmont Hospital,2019
1614,SGR,406690675,V ZOSTER DFA ,42.28,,Sharp Grossmont Hospital,2019
1615,SGR,406690676,HSV1 DFA,23.1,,Sharp Grossmont Hospital,2019
1616,SGR,406690677,HSV2 DFA ,23.1,,Sharp Grossmont Hospital,2019
1617,SGR,406690678,TESTOSTERONE TOTAL BY LCM,14.5,,Sharp Grossmont Hospital,2019
1618,SGR,406690679,MYCOPHENOLIC ACID,20.0,,Sharp Grossmont Hospital,2019
1619,SGR,406690680,TESTOSTERONE FREE BY LCMS,20.0,,Sharp Grossmont Hospital,2019
1620,SGR,406690681,MYCOPLASMA PNEU PCR,45.0,,Sharp Grossmont Hospital,2019
1621,SGR,406690683,BORDETELLA ANTIBODY,16.8,,Sharp Grossmont Hospital,2019
1622,SGR,406690684,METANEPHRINES,25.0,,Sharp Grossmont Hospital,2019
1623,SGR,406690686,THIAMINE (VITAMIN B1),12.0,,Sharp Grossmont Hospital,2019
1624,SGR,406690687,HEPATITIS DELTA AGENT,12.6,,Sharp Grossmont Hospital,2019
1625,SGR,406690688,LDL SUBCLASSES ,47.09,,Sharp Grossmont Hospital,2019
1626,SGR,406690689,CHOLESTEROL ,8.35,,Sharp Grossmont Hospital,2019
1627,SGR,406690690,POLIOVIRUS ANTIBODY,40.04,,Sharp Grossmont Hospital,2019
1628,SGR,406690691,LEVETIRACETAM (KEPPRA) ,11.0,,Sharp Grossmont Hospital,2019
1629,SGR,406690692,ASPERGILLUS ANTIBODIES,11.2,,Sharp Grossmont Hospital,2019
1630,SGR,406690693,DIPTHERIA ANTIBODY IGG,9.8,,Sharp Grossmont Hospital,2019
1631,SGR,406690694,STREP PNEUMO ABS,2.52,,Sharp Grossmont Hospital,2019
1632,SGR,406690695,FREE THYROXIN EQUILIB DIA,28.0,,Sharp Grossmont Hospital,2019
1633,SGR,406690696,CALCITONIN,22.4,,Sharp Grossmont Hospital,2019
1634,SGR,406690697,CREATINE URINE,68.25,,Sharp Grossmont Hospital,2019
1635,SGR,406690699,INSULIN ANTIBODIES,36.4,,Sharp Grossmont Hospital,2019
1636,SGR,406690700,THIOPURINE METHYLTRANSFER,95.0,,Sharp Grossmont Hospital,2019
1637,SGR,406690705,COLD AGGLUTININ TITER,7.84,,Sharp Grossmont Hospital,2019
1638,SGR,406690706,LIPOPROTEIN BLD HR FRACT,49.4,,Sharp Grossmont Hospital,2019
1639,SGR,406690707,TRIGLYCERIDE ASSAY VAP,11.6,,Sharp Grossmont Hospital,2019
1640,SGR,406690709,BK VIRUS QUANT PCR,75.0,,Sharp Grossmont Hospital,2019
1641,SGR,406690710,WEST NILE VIRUS AB IGM,15.4,,Sharp Grossmont Hospital,2019
1642,SGR,406690711,WEST NILE VIRUS AB IGG,15.4,,Sharp Grossmont Hospital,2019
1643,SGR,406690712,BETA 2 GLYCOPROTEIN 1 AB,18.2,,Sharp Grossmont Hospital,2019
1644,SGR,406690713,HSV CULTURE TYPING EACH,20.3,,Sharp Grossmont Hospital,2019
1645,SGR,406690720,CMV PCR QUANT,75.0,,Sharp Grossmont Hospital,2019
1646,SGR,406690729,WEST NILE VIRUS AB IGG CS,11.36,,Sharp Grossmont Hospital,2019
1647,SGR,406690730,WEST NILE VIRUS AB IGM CS,13.29,,Sharp Grossmont Hospital,2019
1648,SGR,406690731,VW MULTIMERIC ANALYSIS,63.0,,Sharp Grossmont Hospital,2019
1649,SGR,406690732,HEPATITIS E IGG,28.0,,Sharp Grossmont Hospital,2019
1650,SGR,406690733,HEPATITIS E IGM,30.8,,Sharp Grossmont Hospital,2019
1651,SGR,406690734,CHLAMYDIA PNEUMONIAE PCR,55.0,,Sharp Grossmont Hospital,2019
1652,SGR,406690735,LIPOPROTEIN QT BY NMR,39.0,,Sharp Grossmont Hospital,2019
1653,SGR,406690736,MYCOPLASMA IGM,9.8,,Sharp Grossmont Hospital,2019
1654,SGR,406690737,SELENIUM,14.0,,Sharp Grossmont Hospital,2019
1655,SGR,406690738,MANGANESE,14.0,,Sharp Grossmont Hospital,2019
1656,SGR,406690739,FECES FAT QUANT 24HR SPEC,49.0,,Sharp Grossmont Hospital,2019
1657,SGR,406690740,FECES HOMOGENIZATION 24HR,13.62,,Sharp Grossmont Hospital,2019
1658,SGR,406690741,FECES FAT QUANT 48HR SPEC,63.0,,Sharp Grossmont Hospital,2019
1659,SGR,406690743,FECES FAT QUANT 72HR SPEC,77.0,,Sharp Grossmont Hospital,2019
1660,SGR,406690744,FECES HOMOGENIZATION 72HR,21.4,,Sharp Grossmont Hospital,2019
1661,SGR,406690745,TRYPTASE QUANT,18.0,,Sharp Grossmont Hospital,2019
1662,SGR,406690746,DEOXYRIBONUCLEASE AB,9.8,,Sharp Grossmont Hospital,2019
1663,SGR,406690747,DS DNA IFA,19.04,,Sharp Grossmont Hospital,2019
1664,SGR,406690748,METHYLMALONIC ACID URINE,33.6,,Sharp Grossmont Hospital,2019
1665,SGR,406690749,PROINSULIN,27.44,,Sharp Grossmont Hospital,2019
1666,SGR,406690751,PREGNENOLONE,28.28,,Sharp Grossmont Hospital,2019
1667,SGR,406690752,BORD PERTUSSIS AB IGA,29.4,,Sharp Grossmont Hospital,2019
1668,SGR,406690753,BORD PERTUSSIS AB IGG,29.4,,Sharp Grossmont Hospital,2019
1669,SGR,406690756,T CELLS CD4/8 ABSOLUTE CN,19.41,,Sharp Grossmont Hospital,2019
1670,SGR,406690757,T CELLS CD4/8 TOTAL COUNT,15.59,,Sharp Grossmont Hospital,2019
1671,SGR,406690758,LYMPH TRANSPLANTN CD3,40.6,,Sharp Grossmont Hospital,2019
1672,SGR,406690759,ISLET CELL ANTIBODY,12.0,,Sharp Grossmont Hospital,2019
1673,SGR,406690760,HIV GENOTYPE BY NUC ACID,300.0,,Sharp Grossmont Hospital,2019
1674,SGR,406690761,EVEROLIMUS,40.0,,Sharp Grossmont Hospital,2019
1675,SGR,406690762,MELANOCYTE STIM HORMONE ,180.0,,Sharp Grossmont Hospital,2019
1676,SGR,406690763,STRONGYLOIDES AB IGG,18.2,,Sharp Grossmont Hospital,2019
1677,SGR,406690765,OSTEOCALCIN,42.28,,Sharp Grossmont Hospital,2019
1678,SGR,406690766,LEPTIN QT,78.0,,Sharp Grossmont Hospital,2019
1679,SGR,406690767,EPSTEIN BARR VIRUS DNA PCR,70.0,,Sharp Grossmont Hospital,2019
1680,SGR,406690768,VAR ZOSTER TISSUE CULTURE,19.0,,Sharp Grossmont Hospital,2019
1681,SGR,406690769,VAR ZOSTER SHELL VIAL CUL,14.32,,Sharp Grossmont Hospital,2019
1682,SGR,406690770,1 3 BETA D GLUCAN EIA,80.0,,Sharp Grossmont Hospital,2019
1683,SGR,406690771,25 HYDROXY VIT D 2D3,17.5,,Sharp Grossmont Hospital,2019
1684,SGR,406690772,ANTIMULLERIAN HORMONE QT,55.0,,Sharp Grossmont Hospital,2019
1685,SGR,406690773,ASPERGILLUS GALACTOMAN AG,60.0,,Sharp Grossmont Hospital,2019
1686,SGR,406690774,CARCINOEMBRYONIC AG FLUID,12.04,,Sharp Grossmont Hospital,2019
1687,SGR,406690775,C TELOPEPTIDE,66.0,,Sharp Grossmont Hospital,2019
1688,SGR,406690776,MAGNESIUM LEVEL RBC,40.0,,Sharp Grossmont Hospital,2019
1689,SGR,406690777,RENIN DIRECT,86.8,,Sharp Grossmont Hospital,2019
1690,SGR,406690778,RHEUMATOID FACTOR SEMIQT,30.1,,Sharp Grossmont Hospital,2019
1691,SGR,406690779,RHEUMATOID FACTOR QT,14.8,,Sharp Grossmont Hospital,2019
1692,SGR,406690781,THYROXINE TOTAL,5.5,,Sharp Grossmont Hospital,2019
1693,SGR,406690783,BCR/ABL 1 MAJR (P210) QL,62.5,,Sharp Grossmont Hospital,2019
1694,SGR,406690784,BCR/ABL 1 MINR (P190) QL,62.5,,Sharp Grossmont Hospital,2019
1695,SGR,406690785,SACCHAROMYCES AB,25.2,,Sharp Grossmont Hospital,2019
1696,SGR,406690786,SULFONAMIDES,15.96,,Sharp Grossmont Hospital,2019
1697,SGR,406690787,HEPATITIS B GENOTYPE,350.0,,Sharp Grossmont Hospital,2019
1698,SGR,406690791,PROTEIN C ANTIGEN,14.0,,Sharp Grossmont Hospital,2019
1699,SGR,406690792,TOPIRAMATE LEVEL,15.0,,Sharp Grossmont Hospital,2019
1700,SGR,406690795,PNEUMOCYSTIS JIROVECII PC,200.0,,Sharp Grossmont Hospital,2019
1701,SGR,406690796,GASTRIC PARIETAL CELL AB,21.0,,Sharp Grossmont Hospital,2019
1702,SGR,406690797,ACETYL RECP BINDNG RIA,28.0,,Sharp Grossmont Hospital,2019
1703,SGR,406690798,ACETYL RECEP BLK RIA,37.0,,Sharp Grossmont Hospital,2019
1704,SGR,406690799,ACETYL RECP MOD SEMIQUANT,59.36,,Sharp Grossmont Hospital,2019
1705,SGR,406690803,HEMOGLOBIN CHROMATOGRAPHY,26.6,,Sharp Grossmont Hospital,2019
1706,SGR,406690804,HEMOSIDERIN QUAL URINE,8.4,,Sharp Grossmont Hospital,2019
1707,SGR,406690806,ANTINUCLEAR AB IGG ELISA,6.72,,Sharp Grossmont Hospital,2019
1708,SGR,406690809,SOLUBLE TRANSFERRIN RECEP,13.0,,Sharp Grossmont Hospital,2019
1709,SGR,406690810,17 HYDROXYCORTICOSTEROIDS,41.72,,Sharp Grossmont Hospital,2019
1710,SGR,406690811,CARNITINE FREE,14.0,,Sharp Grossmont Hospital,2019
1711,SGR,406690812,17 KETOSTEROIDS URINE,19.6,,Sharp Grossmont Hospital,2019
1712,SGR,406690816,11 DEOXYCORTISOL,28.28,,Sharp Grossmont Hospital,2019
1713,SGR,406690819,SALMONELLA ANTIBODY,10.08,,Sharp Grossmont Hospital,2019
1714,SGR,406690821,HLA B 5701 GENOTYPE,160.0,,Sharp Grossmont Hospital,2019
1715,SGR,406690822,RHEUMATOID FACTOR BF,8.4,,Sharp Grossmont Hospital,2019
1716,SGR,406690825,ALPHA PITUITARY HORMONE,98.55,,Sharp Grossmont Hospital,2019
1717,SGR,406690826,ANTINUCLEAR AB HEP2 IGG IFA,12.6,,Sharp Grossmont Hospital,2019
1718,SGR,406690828,FRAGILE X MR1 GENE,105.0,,Sharp Grossmont Hospital,2019
1719,SGR,406690831,ALPHA2 ANTIPLASMIN ACT,34.16,,Sharp Grossmont Hospital,2019
1720,SGR,406690832,ANDROSTANEDIOL GLUC QT,287.75,,Sharp Grossmont Hospital,2019
1721,SGR,406690833,APOLIPOPROTEIN B,14.0,,Sharp Grossmont Hospital,2019
1722,SGR,406690834,BORD PERTUSSIS PCR,60.0,,Sharp Grossmont Hospital,2019
1723,SGR,406690835,CARNITINE FREE AND TOTAL,28.0,,Sharp Grossmont Hospital,2019
1724,SGR,406690836,ESTRADIOL BY TMS,30.8,,Sharp Grossmont Hospital,2019
1725,SGR,406690837,HEP C HIGH RES GENOTYPE,200.0,,Sharp Grossmont Hospital,2019
1726,SGR,406690838,HHV 6 A/B QT PCR,184.8,,Sharp Grossmont Hospital,2019
1727,SGR,406690840,HISTO GALACTO AG QT URINE,40.0,,Sharp Grossmont Hospital,2019
1728,SGR,406690841,IMMUNOGLOBULIN D,17.36,,Sharp Grossmont Hospital,2019
1729,SGR,406690843,NICOTINE AND METABOLITES,60.2,,Sharp Grossmont Hospital,2019
1730,SGR,406690844,OSMOLALITY FECAL,22.4,,Sharp Grossmont Hospital,2019
1731,SGR,406690845,OSMOTIC FRAG ERYTHRO,70.0,,Sharp Grossmont Hospital,2019
1732,SGR,406690846,PANCREATIC ELAST FECAL,70.0,,Sharp Grossmont Hospital,2019
1733,SGR,406690847,PORPHOBILINOGEN QT UR,28.84,,Sharp Grossmont Hospital,2019
1734,SGR,406690848,T3 UPTAKE,6.16,,Sharp Grossmont Hospital,2019
1735,SGR,406690850,ADENOVIRUS 40/41 AG EIA,9.8,,Sharp Grossmont Hospital,2019
1736,SGR,406690854,BORD PERTUSSIS DFA,32.76,,Sharp Grossmont Hospital,2019
1737,SGR,406690857,CARBOXYHGB QT WH BLD,96.12,,Sharp Grossmont Hospital,2019
1738,SGR,406690861,GLUCOSE URINE,11.76,,Sharp Grossmont Hospital,2019
1739,SGR,406690863,INFLUENZA A OR B IGG,7.56,,Sharp Grossmont Hospital,2019
1740,SGR,406690866,NARCOLEPSY GENOTYPING,290.0,,Sharp Grossmont Hospital,2019
1741,SGR,406690874,REDUCING SUBSTAN FECAL,7.0,,Sharp Grossmont Hospital,2019
1742,SGR,406690875,SCHISTOSOMA AB IGG,62.96,,Sharp Grossmont Hospital,2019
1743,SGR,406690876,SOL LIVER AG AB IGG,12.88,,Sharp Grossmont Hospital,2019
1744,SGR,406690878,TAYSACHS 7 MUTATIONS,420.0,,Sharp Grossmont Hospital,2019
