,CDM,Description,Price,Surgery Center/Procedure Room Charge,Supply Charge Range,Hospital,Year
2254,2780002202,HB DEVICE EMBOLIC PROTECT PROXIS ST JUDE,4650.0,,,Ronald Reagan UCLA Medical Center,2019
2255,2780002205,HB STENT BILIARY LIFESTENT VALEO EDWARDS,3670.0,,,Ronald Reagan UCLA Medical Center,2019
2256,2780002206,HB STENT BILIARY FLEXSTAR </=100 EDWARDS,4500.0,,,Ronald Reagan UCLA Medical Center,2019
2257,2780002207,HB STENT BILIARY FLEXSTAR 120 EDWARDS,7330.0,,,Ronald Reagan UCLA Medical Center,2019
2258,2780002208,HB STENT BILIARY FLEXSTAR 150 EDWARDS,8000.0,,,Ronald Reagan UCLA Medical Center,2019
2259,2780002209,HB STENT BILIARY LIFESTENT TURBO EDWARDS,3670.0,,,Ronald Reagan UCLA Medical Center,2019
2260,2780002210,HB STENT BILIARY LIFESTENT XL EDWARDS,3670.0,,,Ronald Reagan UCLA Medical Center,2019
2261,2780002302,HB CATH ATHERECTOMY FRONTRUNNER TRANSITIONL,970.0,,,Ronald Reagan UCLA Medical Center,2019
2262,2780002321,HB CATH DIAG CORDIS,150.0,,,Ronald Reagan UCLA Medical Center,2019
2263,2780002324,HB CATH DIAG ANGIO ROYAL FLUSH,70.0,,,Ronald Reagan UCLA Medical Center,2019
2264,2780002333,HB CATH BALLN ANGIO POLAR 0.014 BSCI,2670.0,,,Ronald Reagan UCLA Medical Center,2019
2265,2780002334,HB CATH BALLN ANGIO POLAR 0.035 BSCI,2000.0,,,Ronald Reagan UCLA Medical Center,2019
2266,2780002339,HB CATH GUIDE OUTBACK RE-ENTRY CORDISLUMEND,6770.0,,,Ronald Reagan UCLA Medical Center,2019
2267,2780002341,HB CATH GUIDE VENTURE STJUDE,2170.0,,,Ronald Reagan UCLA Medical Center,2019
2268,2780002351,HB CATH GUIDE TWIN PASS VASC SOLN,1090.0,,,Ronald Reagan UCLA Medical Center,2019
2269,2780002358,HB CATH GUIDE GUIDELINER VASC SOLN,1320.0,,,Ronald Reagan UCLA Medical Center,2019
2270,2780002361,HB CATH INF PULSE SPRAY ANGIODYNAMICS,930.0,,,Ronald Reagan UCLA Medical Center,2019
2271,2780002390,HB CATH GUIDE CPS AIM ST JUDE,890.0,,,Ronald Reagan UCLA Medical Center,2019
2272,2780002401,HB CATH LANGSTON DUAL LMN VASC SOLN,500.0,,,Ronald Reagan UCLA Medical Center,2019
2273,2780002501,HB MICROSNARE AMPLATZ GOOSENECK EV3,390.0,,,Ronald Reagan UCLA Medical Center,2019
2274,2780003000,HB CATH BALLN OCCLUSION COMMODORE,2910.0,,,Ronald Reagan UCLA Medical Center,2019
2275,2780003002,HB CATH BALLN PTA AMPHIRION EV3,1140.0,,,Ronald Reagan UCLA Medical Center,2019
2276,2780003005,HB CATH BALLN ANGIO PTA ATLAS OR PULM VIDA12-18 BARD,1300.0,,,Ronald Reagan UCLA Medical Center,2019
2277,2780003019,HB CATH BALLN CUTTING ANGIOSOURCE,2920.0,,,Ronald Reagan UCLA Medical Center,2019
2278,2780003020,HB CATH ANGIO CROSSER BARD FLOWCARDIA,5580.0,,,Ronald Reagan UCLA Medical Center,2019
2279,2780003022,HB CATH BALLN CROSS SAIL GUIDANT,770.0,,,Ronald Reagan UCLA Medical Center,2019
2280,2780003023,HB CATH BALLN DILATION DETACHABLE,2410.0,,,Ronald Reagan UCLA Medical Center,2019
2281,2780003024,HB CATH BALLN POWERSAIL GUIDANT,770.0,,,Ronald Reagan UCLA Medical Center,2019
2282,2780003025,HB CATH BALLN CORDIS,840.0,,,Ronald Reagan UCLA Medical Center,2019
2283,2780003046,HB CATH BALLN ENDEAVOR,2410.0,,,Ronald Reagan UCLA Medical Center,2019
2284,2780003069,HB CATH BALLOON GOLD VALVE,730.0,,,Ronald Reagan UCLA Medical Center,2019
2285,2780003092,HB CATH BALLN DILAT 1LUMEN 5F,840.0,,,Ronald Reagan UCLA Medical Center,2019
2286,2780003101,HB CATH GUIDE ACS,360.0,,,Ronald Reagan UCLA Medical Center,2019
2287,2780003103,HB CATH GUIDE AVE,30.0,,,Ronald Reagan UCLA Medical Center,2019
2288,2780003105,HB CATH GUIDE BSCI,300.0,,,Ronald Reagan UCLA Medical Center,2019
2289,2780003107,HB CATH GUIDE CORDIS,400.0,,,Ronald Reagan UCLA Medical Center,2019
2290,2780003115,HB CATH BALLN DILAT BILI ENDO COOK,200.0,,,Ronald Reagan UCLA Medical Center,2019
2291,2780003121,HB CATH BALLN VOYAGER ABBOTT GUIDANT,770.0,,,Ronald Reagan UCLA Medical Center,2019
2292,2780003122,HB CATH PTA ABBOTT,670.0,,,Ronald Reagan UCLA Medical Center,2019
2293,2780003138,HB CATH BALLN ACE,1330.0,,,Ronald Reagan UCLA Medical Center,2019
2294,2780003164,HB COIL IMPLANT PERIPHERAL VASC RUBY,5070.0,,,Ronald Reagan UCLA Medical Center,2019
2295,2780003165,HB CATH GUIDE BALLN MERCI CONCENTRIC MED,3600.0,,,Ronald Reagan UCLA Medical Center,2019
2296,2780003166,HB CATH GUIDE NEURON DELIVERY PENUMBRA,2300.0,,,Ronald Reagan UCLA Medical Center,2019
2297,2780003167,HB CATH GUIDE NEURON REPERFUSION PENUMBRA,5600.0,,,Ronald Reagan UCLA Medical Center,2019
2298,2780003168,HB CATH GUIDE NEURON SELECT PENUMBRA,1650.0,,,Ronald Reagan UCLA Medical Center,2019
2299,2780003169,HB CATH GUIDE PX SLIM DELIVERY MICROCATH PENUMBRA,1650.0,,,Ronald Reagan UCLA Medical Center,2019
2300,2780003230,HB CATH BALLN DILATION COOK,1000.0,,,Ronald Reagan UCLA Medical Center,2019
2301,2780003253,HB CATH BALLN OCCLUS EQUINOX,2440.0,,,Ronald Reagan UCLA Medical Center,2019
2302,2780003254,HB CATH BALLN OCCLUS EQUINOX MICRO,2000.0,,,Ronald Reagan UCLA Medical Center,2019
2303,2780003276,HB CATH BALLN EXXL,1290.0,,,Ronald Reagan UCLA Medical Center,2019
2304,2780003287,HB CATH BALLN ANGIO LV 20 3 100 DC,1890.0,,,Ronald Reagan UCLA Medical Center,2019
2305,2780003300,HB CATH BALLN MARSHALL,750.0,,,Ronald Reagan UCLA Medical Center,2019
2306,2780003310,HB CATH BALLN ANGIO MAXI CORDIS,1550.0,,,Ronald Reagan UCLA Medical Center,2019
2307,2780003315,HB CATH BALLN ANGIO MLD,1200.0,,,Ronald Reagan UCLA Medical Center,2019
2308,2780003322,HB CATH BALLN OCCLUS LARGE BOSTON SCI,800.0,,,Ronald Reagan UCLA Medical Center,2019
2309,2780003323,HB CATH BALLN OCCLUS STANDARD BOSTON SCI,170.0,,,Ronald Reagan UCLA Medical Center,2019
2310,2780003325,HB CATH BALLN OCCLUS HYPERGLIDE EV3,3750.0,,,Ronald Reagan UCLA Medical Center,2019
2311,2780003326,HB CATH BALLN OCCLUS HYPERFORM EV3,4400.0,,,Ronald Reagan UCLA Medical Center,2019
2312,2780003327,HB CATH BALLN PTA EVERCROSS EV3,450.0,,,Ronald Reagan UCLA Medical Center,2019
2313,2780003340,HB CATH BALLN OPEN SAIL GUIDANT,770.0,,,Ronald Reagan UCLA Medical Center,2019
2314,2780003345,HB CATH BALLN OLBERT,800.0,,,Ronald Reagan UCLA Medical Center,2019
2315,2780003351,HB CATH BALLN ANGIO OLP,710.0,,,Ronald Reagan UCLA Medical Center,2019
2316,2780003368,HB CATH BALLN PTA OPTA PRO CORDIS,1000.0,,,Ronald Reagan UCLA Medical Center,2019
2317,2780003370,HB CATH BALLN DILAT NEPHROSTOMY MICROVASIVE,1300.0,,,Ronald Reagan UCLA Medical Center,2019
2318,2780003371,HB CATH BALLN DILAT NEPHROMAX BSCI,970.0,,,Ronald Reagan UCLA Medical Center,2019
2319,2780003380,HB CATH BALLN PTA POWERFLEX EXTREME CORDIS,620.0,,,Ronald Reagan UCLA Medical Center,2019
2320,2780003391,HB CATH BALLN PTA POWERFLEX P3 CORDIS,800.0,,,Ronald Reagan UCLA Medical Center,2019
2321,2780003404,HB CATH BALLN DELIV GATEWAY BOSTON SCI,4000.0,,,Ronald Reagan UCLA Medical Center,2019
2322,2780003437,HB CATH BALLN RECTAL PRESSURE,110.0,,,Ronald Reagan UCLA Medical Center,2019
2323,2780003445,HB CATH BALLN PTA SLALOM CORDIS,1100.0,,,Ronald Reagan UCLA Medical Center,2019
2324,2780003460,HB CATH BALLN PTA SAVVY CORDIS,2000.0,,,Ronald Reagan UCLA Medical Center,2019
2325,2780003463,HB STENT BILIARY EXPRESS / LD BSCI,4650.0,,,Ronald Reagan UCLA Medical Center,2019
2326,2780003470,HB CATH BALLN SENTRY BOSTON SCI,2570.0,,,Ronald Reagan UCLA Medical Center,2019
2327,2780003483,HB CATH BALLN STG,790.0,,,Ronald Reagan UCLA Medical Center,2019
2328,2780003485,HB CATH BALLN ANGIO STERLING MONORAIL BSCI,1300.0,,,Ronald Reagan UCLA Medical Center,2019
2329,2780003490,HB CATH EMBOLECTOMY FOGARTY BAXTER,700.0,,,Ronald Reagan UCLA Medical Center,2019
2330,2780003491,HB CATH EMBOLECTOMY LEMAITRE,300.0,,,Ronald Reagan UCLA Medical Center,2019
2331,2780003508,HB CATH BALLN SYMMETRY BOSTON SCI,1200.0,,,Ronald Reagan UCLA Medical Center,2019
2332,2780003529,HB CATH BALLN TRIO 14,1330.0,,,Ronald Reagan UCLA Medical Center,2019
2333,2780003553,HB CATH BALLN ULTRA THIN DIAMOND BSCI,700.0,,,Ronald Reagan UCLA Medical Center,2019
2334,2780003560,HB CATH BALLN VIPER,1530.0,,,Ronald Reagan UCLA Medical Center,2019
2335,2780003564,HB CATH BALLN PTA PROFILER ANGIODYNAMICS,980.0,,,Ronald Reagan UCLA Medical Center,2019
2336,2780003565,HB CATH BALLN PTA WORKHORSE ANGIODYNAMICS,390.0,,,Ronald Reagan UCLA Medical Center,2019
2337,2780003566,HB CATH BALLN ANGIO PTA CONQUEST BARD,700.0,,,Ronald Reagan UCLA Medical Center,2019
2338,2780003567,HB CATH BALLN PTA BIB NUMED,2600.0,,,Ronald Reagan UCLA Medical Center,2019
2339,2780003575,HB CATH BALLN ANGIO XXL BOSTON SCI,1200.0,,,Ronald Reagan UCLA Medical Center,2019
2340,2780003720,HB STENT SYMPHONY SMALL NONCOV WO DELIV,6000.0,,,Ronald Reagan UCLA Medical Center,2019
2341,2780003721,HB STENT SYMPHONY LARGE NONCOV WO DELIV,6260.0,,,Ronald Reagan UCLA Medical Center,2019
2342,2780003735,HB STENT TRACHEOBRONCH FLUENCY BARD,6170.0,,,Ronald Reagan UCLA Medical Center,2019
2343,2780005101,HB CATH CV EP WEBSTER+CONNCTR<19 BIOSENSE,2180.0,,,Ronald Reagan UCLA Medical Center,2019
2344,2780005103,HB CATH CV EP SPIRAL<19ELECTRODE STJUDE,2850.0,,,Ronald Reagan UCLA Medical Center,2019
2345,2780005104,HB CATH CV EP VECTORCATH<19 CATHEFFECTS,5630.0,,,Ronald Reagan UCLA Medical Center,2019
2346,2780005105,HB CATH CV EP DECA 7F<19ELECTRODES,2200.0,,,Ronald Reagan UCLA Medical Center,2019
2347,2780005107,HB CATH CV EP DECA 6F<19ELECTRODES,1460.0,,,Ronald Reagan UCLA Medical Center,2019
2348,2780005109,HB CATH CV EP OCTA 6F<19ELECTRODES,800.0,,,Ronald Reagan UCLA Medical Center,2019
2349,2780005111,HB CATH CV EP 2/8 <19ELECTRODES,2500.0,,,Ronald Reagan UCLA Medical Center,2019
2350,2780005113,HB CATH CV EP 2/2 <19ELECTRODES,1710.0,,,Ronald Reagan UCLA Medical Center,2019
2351,2780005115,HB CATH CV EP HEX<19ELECTRODES,550.0,,,Ronald Reagan UCLA Medical Center,2019
2352,2780005117,HB CATH CV EP QUAD <19ELECTRODES,570.0,,,Ronald Reagan UCLA Medical Center,2019
2353,2780005120,HB IABP CATH SENSATION DATASCOPE,3270.0,,,Ronald Reagan UCLA Medical Center,2019
2354,2780005129,HB CATH CV EP 2/2 >20ELECTRODES,1750.0,,,Ronald Reagan UCLA Medical Center,2019
2355,2780005131,HB CATH CV EP 2/8 >20ELECTRODES,4540.0,,,Ronald Reagan UCLA Medical Center,2019
2356,2780005133,HB CATH CV EPS DIAG ABLAT QUAD MED 7F,2450.0,,,Ronald Reagan UCLA Medical Center,2019
2357,2780005135,HB CATH CV EPS DIAG ABLAT QUAD XLSU CRL7F,2470.0,,,Ronald Reagan UCLA Medical Center,2019
2358,2780005137,HB CATH CV EPS DIAG ABLAT QUAD LGCRL 7F,2450.0,,,Ronald Reagan UCLA Medical Center,2019
2359,2780005140,HB IABP CATH MEGA DATASCOPE,3050.0,,,Ronald Reagan UCLA Medical Center,2019
2360,2780005141,HB CATH EP ABLAT NAVISTAR BIOSENSE,7660.0,,,Ronald Reagan UCLA Medical Center,2019
2361,2780005142,HB CATH EP ABLAT NAVISTAR DS BIOSENSE,8800.0,,,Ronald Reagan UCLA Medical Center,2019
2362,2780005143,HB CATH ABLAT THERMOCOOL RMT BIOSENSE,10500.0,,,Ronald Reagan UCLA Medical Center,2019
2363,2780005144,HB IABP CATH FIDELITY DATASCOPE,2690.0,,,Ronald Reagan UCLA Medical Center,2019
2364,2780005145,HB CATH CV EP OPTIMA PLUS >20ELECTR STJUDE,4660.0,,,Ronald Reagan UCLA Medical Center,2019
2365,2780005146,HB CATH CV EP LASSO 10POLE<19ELECT BIOSENSE,4100.0,,,Ronald Reagan UCLA Medical Center,2019
2366,2780005147,HB CATH CV EP NVSTR WEBSTER<19 BIOSENSE,1080.0,,,Ronald Reagan UCLA Medical Center,2019
2367,2780005148,HB CATH EP MAPPING HALO REPROCESSED,4100.0,,,Ronald Reagan UCLA Medical Center,2019
2368,2780005150,HB CATH CV EP PATHFINDER<19ELECTROD CARDIMA,3420.0,,,Ronald Reagan UCLA Medical Center,2019
2369,2780005151,HB CATH ECHO ACUNAV INTRACARD SIEMEN BIOSEN,9330.0,,,Ronald Reagan UCLA Medical Center,2019
2370,2780005153,HB CATH EP ABLAT CARTO NAVISTAR QWIKSTAR 4,7660.0,,,Ronald Reagan UCLA Medical Center,2019
2371,2780005154,HB CATH EP ABLAT CARTO NAVISTAR QWIKSTAR 8,8160.0,,,Ronald Reagan UCLA Medical Center,2019
2372,2780005159,HB CATH CV EP LASSO 20POLE >20ELEC BIOSENSE,4700.0,,,Ronald Reagan UCLA Medical Center,2019
2373,2780005160,HB CATH CV EP<19ELECTRODES ARROW,2100.0,,,Ronald Reagan UCLA Medical Center,2019
2374,2780005161,HB CATH EP ABLAT NVSTR CELSIUS DF OTH BWEB,2900.0,,,Ronald Reagan UCLA Medical Center,2019
2375,2780005162,HB CATH EP ABLAT NVSTR CELSIUS DS OTH BWEB,4200.0,,,Ronald Reagan UCLA Medical Center,2019
2376,2780005163,HB CATH EP CARTO NVSTR CELSIUS II OTH BWEB,2470.0,,,Ronald Reagan UCLA Medical Center,2019
2377,2780005164,HB CATH CV EP CARTO NVSTR WBSTR<19 BIOSENSE,900.0,,,Ronald Reagan UCLA Medical Center,2019
2378,2780005165,HB CATH EP ABLAT EZ STEER BI-DIRCT OTH BWEB,10000.0,,,Ronald Reagan UCLA Medical Center,2019
2379,2780005166,HB CATH EP ABLAT CARTO NVSTR THERMISTORBWEB,6000.0,,,Ronald Reagan UCLA Medical Center,2019
2380,2780005167,HB CATH EP ABLAT EZ STEER DS BI-DIR OTHBWEB,9900.0,,,Ronald Reagan UCLA Medical Center,2019
2381,2780005168,HB CATH EP ABLAT CELSIUS RMT OTHER BWEB,4170.0,,,Ronald Reagan UCLA Medical Center,2019
2382,2780005170,HB CATH EP ABLATION SAFIRE OTHER STJUDE,2000.0,,,Ronald Reagan UCLA Medical Center,2019
2383,2780005171,HB CATH CV EP<19 INQUIRY LUMACATH BSCI,2500.0,,,Ronald Reagan UCLA Medical Center,2019
2384,2780005172,HB CATH CV EP<19 POLARIS DX BSCI,1090.0,,,Ronald Reagan UCLA Medical Center,2019
2385,2780005180,HB CATH EP MAPPING ENSITE ST JUDE,8660.0,,,Ronald Reagan UCLA Medical Center,2019
2386,2780005183,HB CATH EP ABLAT THERAPY COOL PATH STJUDE,5400.0,,,Ronald Reagan UCLA Medical Center,2019
2387,2780005184,HB CATH EP ABLAT CHILLI COOLED BSCI,5630.0,,,Ronald Reagan UCLA Medical Center,2019
2388,2780005190,HB CATH EP ABLAT BLAZER STD OTHER BSCI,3600.0,,,Ronald Reagan UCLA Medical Center,2019
2389,2780005191,HB CATH EP ABLAT BLAZER II OTHER BSCI,4300.0,,,Ronald Reagan UCLA Medical Center,2019
2390,2780005200,HB CATH CV EP LIVEWIRE STEERABLE <19 STJUDE,2990.0,,,Ronald Reagan UCLA Medical Center,2019
2391,2780005223,HB CATH EP MAPPING CONSTELLATION BSCI,15000.0,,,Ronald Reagan UCLA Medical Center,2019
2392,2780005240,HB CATH EP ABLAT LIVEWIRE TC OTHER STJUDE,1670.0,,,Ronald Reagan UCLA Medical Center,2019
2393,2780005241,HB CATH GUIDE CPS LIVEWIRE LUMINARY STJUDE,2990.0,,,Ronald Reagan UCLA Medical Center,2019
2394,2780005242,HB CATH CV EP LIVEWIRE CANNULATOR<19 STJUDE,2990.0,,,Ronald Reagan UCLA Medical Center,2019
2395,2780005243,HB CATH CV EP LIVEWIRE DUO-DECA>20 STJUDE,4500.0,,,Ronald Reagan UCLA Medical Center,2019
2396,2780005410,HB CATH BILIARY FOG DRAIN,260.0,,,Ronald Reagan UCLA Medical Center,2019
2397,2780005462,HB CATH DIALYSIS TEMP NIAGARA BARD,600.0,,,Ronald Reagan UCLA Medical Center,2019
2398,2780005463,HB CATH DIALYSIS EQUISTREAM LONG TERM BARD,1000.0,,,Ronald Reagan UCLA Medical Center,2019
2399,2780005464,HB CATH DIALYSIS LONG PALINDROME KENDALL,2370.0,,,Ronald Reagan UCLA Medical Center,2019
2400,2780005480,HB CATH QUINTON,450.0,,,Ronald Reagan UCLA Medical Center,2019
2401,2780005510,HB CATH TPN COOK,500.0,,,Ronald Reagan UCLA Medical Center,2019
2402,2780006046,HB CATH ANGIOGRAPHIC PIGTAIL,60.0,,,Ronald Reagan UCLA Medical Center,2019
2403,2780006069,HB CATH ANGIOJET 110,2540.0,,,Ronald Reagan UCLA Medical Center,2019
2404,2780006070,HB CATH ANGIOJET 60,1500.0,,,Ronald Reagan UCLA Medical Center,2019
2405,2780006071,HB CATH ANGIOJET F105,2540.0,,,Ronald Reagan UCLA Medical Center,2019
2406,2780006073,HB CATH ANGIOJET XMI POSSIS,5730.0,,,Ronald Reagan UCLA Medical Center,2019
2407,2780006074,HB CATH ANGIOJET AVX POSSIS,1340.0,,,Ronald Reagan UCLA Medical Center,2019
2408,2780006075,HB CATH THROMBECTOMY ANGIOJET POSSIS,5170.0,,,Ronald Reagan UCLA Medical Center,2019
2409,2780006076,HB CATH ANGIOJET XVG POSSIS,4420.0,,,Ronald Reagan UCLA Medical Center,2019
2410,2780006077,HB CATH THROMBECT CLOT SEPARATOR PENUMBRA,7330.0,,,Ronald Reagan UCLA Medical Center,2019
2411,2780006092,HB CATH DRAIN APD J TIP,270.0,,,Ronald Reagan UCLA Medical Center,2019
2412,2780006115,HB CATH GUIDE BERENSTEIN,700.0,,,Ronald Reagan UCLA Medical Center,2019
2413,2780006116,HB CATH GUIDE BALLN OUTREACH DAC CMED,3150.0,,,Ronald Reagan UCLA Medical Center,2019
2414,2780006138,HB CATH DRAIN FLEXIMA APD BSCI,1200.0,,,Ronald Reagan UCLA Medical Center,2019
2415,2780006139,HB CATH DRAIN FLEXIMA BILIARY BOSTON SCI,270.0,,,Ronald Reagan UCLA Medical Center,2019
2416,2780006140,HB CATH DRAIN BILIARY MACLOC COOK,310.0,,,Ronald Reagan UCLA Medical Center,2019
2417,2780006141,HB CATH BILIARY SILICONE BENTEC,240.0,,,Ronald Reagan UCLA Medical Center,2019
2418,2780006185,HB CATH CV HICKMAN BARD,900.0,,,Ronald Reagan UCLA Medical Center,2019
2419,2780006187,HB CATH CV DBL COOK ARROW,500.0,,,Ronald Reagan UCLA Medical Center,2019
2420,2780006188,HB CATH CV SGL COOK ARROW,200.0,,,Ronald Reagan UCLA Medical Center,2019
2421,2780006207,HB CATH CORONARY ATHERECTOMY,3780.0,,,Ronald Reagan UCLA Medical Center,2019
2422,2780006240,HB CATH INFUSION CV 4LUMEN,280.0,,,Ronald Reagan UCLA Medical Center,2019
2423,2780006245,HB CATH INFUSION CV 3LUMEN,350.0,,,Ronald Reagan UCLA Medical Center,2019
2424,2780006246,HB CATH INFUSION LYSUS EKOS,9500.0,,,Ronald Reagan UCLA Medical Center,2019
2425,2780006276,HB CATH DRAIN DAWSON MUELLER/COPE COOK,250.0,,,Ronald Reagan UCLA Medical Center,2019
2426,2780006344,HB CATH IVUS STJUDE,2170.0,,,Ronald Reagan UCLA Medical Center,2019
2427,2780006345,HB CATH DRAIN PIGTAIL MINI,490.0,,,Ronald Reagan UCLA Medical Center,2019
2428,2780006346,HB CATH DRAIN FLEXIMA APD BOSTON SCI,250.0,,,Ronald Reagan UCLA Medical Center,2019
2429,2780006347,HB CATH DRAIN SACKS,1030.0,,,Ronald Reagan UCLA Medical Center,2019
2430,2780006348,HB CATH DRAIN MPA COOK,300.0,,,Ronald Reagan UCLA Medical Center,2019
2431,2780006349,HB CATH DRAIN URESIL COOK,300.0,,,Ronald Reagan UCLA Medical Center,2019
2432,2780006414,HB CATH GUIDECATH ENVOY CORDIS,1300.0,,,Ronald Reagan UCLA Medical Center,2019
2433,2780006415,HB CATH GUIDECATH ENVOY RX CORDIS,1230.0,,,Ronald Reagan UCLA Medical Center,2019
2434,2780006437,HB CATH EXCELSIOR SL10 BSCI,2030.0,,,Ronald Reagan UCLA Medical Center,2019
2435,2780006438,HB CATH EXCELSIOR 1018 BSCI,1490.0,,,Ronald Reagan UCLA Medical Center,2019
2436,2780006470,HB CATH BALLN ANGIO FASTEALTH BSCI,2420.0,,,Ronald Reagan UCLA Medical Center,2019
2437,2780006483,HB CATH GUIDE FASTRACKER BSCI,3200.0,,,Ronald Reagan UCLA Medical Center,2019
2438,2780006510,HB CATH GLIDEX,970.0,,,Ronald Reagan UCLA Medical Center,2019
2439,2780006540,HB CATH GUIDE HD,90.0,,,Ronald Reagan UCLA Medical Center,2019
2440,2780006575,HB CATH GUIDECATH VISTA BRITE TIP CORDIS,300.0,,,Ronald Reagan UCLA Medical Center,2019
2441,2780006620,HB CATH INFUSION,660.0,,,Ronald Reagan UCLA Medical Center,2019
2442,2780006621,HB CATH INFUSION MAGIC BALT,2500.0,,,Ronald Reagan UCLA Medical Center,2019
2443,2780006622,HB CATH INFUSION VALVED 4F,300.0,,,Ronald Reagan UCLA Medical Center,2019
2444,2780006623,HB CATH INFUSION VALVED 5F,300.0,,,Ronald Reagan UCLA Medical Center,2019
2445,2780006624,HB CATH INFUSION CORONARY AU MARK,430.0,,,Ronald Reagan UCLA Medical Center,2019
2446,2780006625,HB CATH THROMBLYTIC TRELLIS BACCHUS,5170.0,,,Ronald Reagan UCLA Medical Center,2019
2447,2780006626,HB CATH INFUSION TRULINE EV3,390.0,,,Ronald Reagan UCLA Medical Center,2019
2448,2780006635,HB CATH GUIDECATH VISTA BRITE IG CORDIS,390.0,,,Ronald Reagan UCLA Medical Center,2019
2449,2780006636,HB CATH GUIDECATH CONTRALAT CORDIS,220.0,,,Ronald Reagan UCLA Medical Center,2019
2450,2780006640,HB CATH URODYNAMIC JOSEPH 2LUMEN COOK,100.0,,,Ronald Reagan UCLA Medical Center,2019
2451,2780006670,HB CATH GUIDECATH LUMAX COOK,800.0,,,Ronald Reagan UCLA Medical Center,2019
2452,2780006714,HB CATH GUIDE MICROCATH ECHELON EV3,1800.0,,,Ronald Reagan UCLA Medical Center,2019
2453,2780006715,HB CATH MICROCATH MARATHON EV3,1770.0,,,Ronald Reagan UCLA Medical Center,2019
2454,2780006768,HB CATH MICROCATH ULTRAFLOW EV3,1420.0,,,Ronald Reagan UCLA Medical Center,2019
2455,2780006783,HB CATH MPD COOK,360.0,,,Ronald Reagan UCLA Medical Center,2019
2456,2780006805,HB CATH MULTIPURPOSE 6F 90CM,720.0,,,Ronald Reagan UCLA Medical Center,2019
2457,2780006806,HB CATH DRAIN MULTIPURPOSE J TIP,400.0,,,Ronald Reagan UCLA Medical Center,2019
2458,2780006807,HB CATH DRAIN MULTIPURPOSE MACLOC COOK,300.0,,,Ronald Reagan UCLA Medical Center,2019
2459,2780006851,HB CATH NEPHROSTOMY,400.0,,,Ronald Reagan UCLA Medical Center,2019
2460,2780006852,HB CATH DRAIN NEPHROSTOMY SKATER MDTECH,290.0,,,Ronald Reagan UCLA Medical Center,2019
2461,2780006853,HB CATH DRAIN APD SKATER MDTECH,200.0,,,Ronald Reagan UCLA Medical Center,2019
2462,2780006897,HB CATH GUIDE ANGIODYNAMICS MDTR/MIS,300.0,,,Ronald Reagan UCLA Medical Center,2019
2463,2780006943,HB CLOSURE DEVICE ARTERY PERCLOSE ABBOTT,750.0,,,Ronald Reagan UCLA Medical Center,2019
2464,2780006944,HB CLOSURE DEVICE ARTERY PROSTAR XL ABBOTT,1000.0,,,Ronald Reagan UCLA Medical Center,2019
2465,2780006946,HB CLOSURE DEVICE ANGIOSEAL STJUDE,770.0,,,Ronald Reagan UCLA Medical Center,2019
2466,2780006989,HB CATH PROWLER STRAIGHT CORDIS,2070.0,,,Ronald Reagan UCLA Medical Center,2019
2467,2780006990,HB CATH PROWLER CORDIS,3000.0,,,Ronald Reagan UCLA Medical Center,2019
2468,2780006991,HB CATH PROWLER PLUS,1200.0,,,Ronald Reagan UCLA Medical Center,2019
2469,2780007035,HB CATH RAPIDTRANSIT 1 MARKER CORDIS,2300.0,,,Ronald Reagan UCLA Medical Center,2019
2470,2780007036,HB CATH RAPIDTRANSIT 2 MARKERS CORDIS,2600.0,,,Ronald Reagan UCLA Medical Center,2019
2471,2780007104,HB CATH RENEGADE STC 18 ANGLED BSCI,1320.0,,,Ronald Reagan UCLA Medical Center,2019
2472,2780007105,HB CATH RENEGADE STC 18 STRAIGHT BSCI,1270.0,,,Ronald Reagan UCLA Medical Center,2019
2473,2780007106,HB CATH RENEGADE FIBER BSCI,1230.0,,,Ronald Reagan UCLA Medical Center,2019
2474,2780007107,HB CATH RENEGADE HIFLO BSCI,1150.0,,,Ronald Reagan UCLA Medical Center,2019
2475,2780007108,HB CATH RENEGADE HIFLO NEURO BSCI,2600.0,,,Ronald Reagan UCLA Medical Center,2019
2476,2780007114,HB CATH BALLN MAVERICK BSCI,1100.0,,,Ronald Reagan UCLA Medical Center,2019
2477,2780007150,HB CATH ANGIO SLIPCATH COOK,200.0,,,Ronald Reagan UCLA Medical Center,2019
2478,2780007183,HB CATH ANGIO SOS OMNI ANGIODYNAMICS,300.0,,,Ronald Reagan UCLA Medical Center,2019
2479,2780007196,HB CATH SPINNAKER ELITE BOSTON SCI,1900.0,,,Ronald Reagan UCLA Medical Center,2019
2480,2780007219,HB CATH HEMODIALYSIS/PERITONEAL LONGTERM KAND,1190.0,,,Ronald Reagan UCLA Medical Center,2019
2481,2780007243,HB CATH ANGIO ROYAL FLUSH COOK,200.0,,,Ronald Reagan UCLA Medical Center,2019
2482,2780007245,HB CATH ANGIO ROYAL FLUSH PLUS COOK,160.0,,,Ronald Reagan UCLA Medical Center,2019
2483,2780007288,HB CATH DRAIN SUMP LOCKING LOOP COOK,380.0,,,Ronald Reagan UCLA Medical Center,2019
2484,2780007289,HB CATH DRAIN VANSONNENBERG SUMP BOSTON SCI,550.0,,,Ronald Reagan UCLA Medical Center,2019
