,HSP,CHARGE CODE,Description,Price,COMMENTS,Hospital,Year
1157,HMD,40005,CCC\PERMANENT WAVE,51.71,,Hi Desert Medical Center,2019
1158,HMD,40006,CCC\RINSES,6.21,,Hi Desert Medical Center,2019
1159,HMD,40008,CCC\MANICURE-PLAIN,6.21,,Hi Desert Medical Center,2019
1160,HMD,40009,CCC\PEDICURE,24.81,,Hi Desert Medical Center,2019
1161,HMD,40010,CCC\HAIR COLOR,51.71,,Hi Desert Medical Center,2019
1162,HMD,AUG02,PH\AUGMENTIN 500MG TAB,0.0,Pricing resides in clinical system,Hi Desert Medical Center,2019
1163,HMD,44512,CPT\WHEELCHAIR MGMT 15 M,161.32,,Hi Desert Medical Center,2019
1164,HMD,44516,CPT\THERAPEUTIC EXERCISE 15 M,310.24,,Hi Desert Medical Center,2019
1165,HMD,44517,CPT\NEUROMUSCULAR RE-ED 15 M,221.31,,Hi Desert Medical Center,2019
1166,HMD,44519,CPT\GAIT/TRANSFR TRNG 15 M,221.31,,Hi Desert Medical Center,2019
1167,HMD,44525,CPT\MANUAL THERAPY,151.0,,Hi Desert Medical Center,2019
1168,HMD,44530,CPT\THERAPEUTIC ACTIVITIES 15M,293.69,,Hi Desert Medical Center,2019
1169,HMD,44703,CST\APHASIA EVAL,992.76,,Hi Desert Medical Center,2019
1170,HMD,44706,CST\SPEECH/LANG EVAL,792.16,,Hi Desert Medical Center,2019
1171,HMD,44707,CST\SPEECH/LANG THERAPY,543.96,,Hi Desert Medical Center,2019
1172,HMD,44709,CST\DYSPHAGIA EVAL,829.38,,Hi Desert Medical Center,2019
1173,HMD,44711,ST\DYSPHAGIA THERAPY,467.44,,Hi Desert Medical Center,2019
1174,HMD,44752,COT\PROC ORTHO/PROS CHKOUT 15M,225.46,,Hi Desert Medical Center,2019
1175,HMD,44757,COT\PROC THER ACTIVITY 15 M,293.69,,Hi Desert Medical Center,2019
1176,HMD,44758,COT\PROC ORTHO/SPLINT 15 MIN,446.74,,Hi Desert Medical Center,2019
1177,HMD,44765,COT\PROC NM RE-ED 15 M,275.09,,Hi Desert Medical Center,2019
1178,HMD,44775,COT\PROC SELF CARE//HM TRNG15,295.77,,Hi Desert Medical Center,2019
1179,HMD,44777,COT\PROC THER EX 15 M,330.92,,Hi Desert Medical Center,2019
1180,HMD,49006,CCS\SACRAL DRESSING,74.46,,Hi Desert Medical Center,2019
1181,HMD,49011,CCS\HEEL PROTECTOR,372.29,,Hi Desert Medical Center,2019
1182,HMD,49042,CCS\SOCK AID 024314,60.0,,Hi Desert Medical Center,2019
1183,HMD,49050,"CCS\TUBE,TRACH FEN CUFFED 7MM",301.96,,Hi Desert Medical Center,2019
1184,HMD,49053,CCS\SILVASORB WOUND GEL,171.66,,Hi Desert Medical Center,2019
1185,HMD,49056,CCS\PICC PLUS STAT LOCK,109.62,,Hi Desert Medical Center,2019
1186,HMD,50001,"AWXR ORBITS, MIN 4 VIEWS",812.83,,Hi Desert Medical Center,2019
1187,HMD,50003,AWXR MANDIBLE COMP 4 VIEWS,1284.4,,Hi Desert Medical Center,2019
1188,HMD,50011,AWXR FACIAL BONES COMP 3 VIEWS,1381.61,,Hi Desert Medical Center,2019
1189,HMD,50013,AWXR NASAL BONES MIN 3 VIEWS,872.81,,Hi Desert Medical Center,2019
1190,HMD,50019,AWXR SINUSES COMP MIN 3 VIEWS,1251.31,,Hi Desert Medical Center,2019
1191,HMD,50021,AWXR SINUSES LIMITED < 3 VIEWS,905.9,,Hi Desert Medical Center,2019
1192,HMD,50025,AWXR SKULL LIMITED,881.09,,Hi Desert Medical Center,2019
1193,HMD,50026,AWXR SKULL COMP MIN 4 VIEWS,1408.51,,Hi Desert Medical Center,2019
1194,HMD,50028,"AWXR TMJ, BILATERAL",1214.09,,Hi Desert Medical Center,2019
1195,HMD,50029,"AWXR NECK, SOFT TISSUE",651.51,,Hi Desert Medical Center,2019
1196,HMD,50037,AWXR RIBS UNILATERAL 2 VIEWS,992.76,,Hi Desert Medical Center,2019
1197,HMD,50039,AWXR STERNUM MIN 2 VIEWS,843.85,,Hi Desert Medical Center,2019
1198,HMD,50046,AWXR CERVICAL SPINE 2 OR 3 VWS,907.98,,Hi Desert Medical Center,2019
1199,HMD,50047,"AWXR CERVICAL SPINE, 4 OR 5 VW",1346.46,,Hi Desert Medical Center,2019
1200,HMD,50048,"AWXR CERVICAL SPINE,6 OR 6+VWS",1046.54,,Hi Desert Medical Center,2019
1201,HMD,50049,AWXR THORACIC SPINE 2 VIEWS,775.62,,Hi Desert Medical Center,2019
1202,HMD,50050,AWXR THORACO LUMBAR JUNCT 2VWS,800.43,,Hi Desert Medical Center,2019
1203,HMD,50051,AWXR LUMBAR SPINE 2 OR 3 VIEWS,932.8,,Hi Desert Medical Center,2019
1204,HMD,50052,AWXR LUMBAR SPINE COMP MIN 4VW,1557.42,,Hi Desert Medical Center,2019
1205,HMD,50054,AWXR SACROILIAC JOINTS MIN 3VW,934.85,,Hi Desert Medical Center,2019
1206,HMD,50060,AWXR CLAVICLE,603.94,,Hi Desert Medical Center,2019
1207,HMD,50062,AWXR SHOULDER 1 VIEW,564.65,,Hi Desert Medical Center,2019
1208,HMD,50063,AWXR SHOULDER COMP MIN 2 VIEWS,800.43,,Hi Desert Medical Center,2019
1209,HMD,50065,AWXR HUMERUS MIN 2 VIEWS,771.48,,Hi Desert Medical Center,2019
1210,HMD,50066,AWXR ELBOW LIMITED 2 VIEWS,570.84,,Hi Desert Medical Center,2019
1211,HMD,50067,AWXR ELBOW COMP MIN 3 VIEWS,852.12,,Hi Desert Medical Center,2019
1212,HMD,50068,AWXR FOREARM COMP 2 VIEWS,659.78,,Hi Desert Medical Center,2019
1213,HMD,50069,AWXR WRIST 2 VIEWS,574.98,,Hi Desert Medical Center,2019
1214,HMD,50070,AWXR WRIST COMP MIN 3 VIEWS,500.53,,Hi Desert Medical Center,2019
1215,HMD,50073,AWXR FINGER(S),500.53,,Hi Desert Medical Center,2019
1216,HMD,50079,AWXR PELVIS 1 OR 2 VIEWS,651.51,,Hi Desert Medical Center,2019
1217,HMD,50082,AWXR ANKLE LIMITED 2 VIEWS,591.53,,Hi Desert Medical Center,2019
1218,HMD,50086,AWXR TIBIA-FIBULA COMP 2 VWS,742.51,,Hi Desert Medical Center,2019
1219,HMD,50087,AWXR ANKLE COMP MIN 3 VIEWS,752.85,,Hi Desert Medical Center,2019
1220,HMD,50088,AWXR FOOT LIMITED 2 VIEWS,581.2,,Hi Desert Medical Center,2019
1221,HMD,50090,AWXR TOE(S),488.11,,Hi Desert Medical Center,2019
1222,HMD,50171,AWXR SACRUM AND COCCYX,967.95,,Hi Desert Medical Center,2019
1223,HMD,50219,AWXR HAND COMP MIN 3 VIEWS,831.45,,Hi Desert Medical Center,2019
1224,HMD,50261,AWXR HAND LIMITED 2 VIEWS,572.93,,Hi Desert Medical Center,2019
1225,HMD,50266,AWXR KNEE LIMITED,620.49,,Hi Desert Medical Center,2019
1226,HMD,50267,AWXR KNEE COMPLETE MIN 4 VIEWS,1036.2,,Hi Desert Medical Center,2019
1227,HMD,50273,AWXR FOOT COMP MIN 3 VIEWS,806.61,,Hi Desert Medical Center,2019
1228,HMD,50316,AWXR SCAPULA,587.38,,Hi Desert Medical Center,2019
1229,HMD,50334,XR/ STEREOTACTIC LOCAL GUIDE,3118.96,,Hi Desert Medical Center,2019
1230,HMD,50340,XR/DIGIT SCREENING MAMMO BIL,430.19,,Hi Desert Medical Center,2019
1231,HMD,50341,XR/DIGIT DIAG MAMMO BIL,517.06,,Hi Desert Medical Center,2019
1232,HMD,50342,XR/DIGIT DIAG MAMMO UNILAT,405.38,,Hi Desert Medical Center,2019
1233,HMD,50343,XR\DIGITAL MAMMO/CAD SCR UNIL,430.19,,Hi Desert Medical Center,2019
1234,HMD,50344,XR\DIG BRST TOMOSYN SCRN BILAT,231.65,,Hi Desert Medical Center,2019
1235,HMD,50345,XR\DIG BRST TOMOSYN DIAG BILAT,231.65,,Hi Desert Medical Center,2019
1236,HMD,50346,XR\DIG BRST TOMOSYN DIAG UNI,231.65,,Hi Desert Medical Center,2019
1237,HMD,53047,AWXR HEEL UNIL MIN 2 VIEW,591.53,,Hi Desert Medical Center,2019
1238,HMD,53052,AWXR KNEE 3 VIEWS,659.78,,Hi Desert Medical Center,2019
1239,HMD,53054,AWXR LEG INFANT 2 VIEWS < 2YRS,535.69,,Hi Desert Medical Center,2019
1240,HMD,53057,AWXR MANDIBLE LIMITED,694.93,,Hi Desert Medical Center,2019
1241,HMD,53064,AWXR RIBS BILATERAL W/PA CHEST,1582.23,,Hi Desert Medical Center,2019
1242,HMD,53065,AWXR RIBS UNILATERAL W/PA CHES,1272.0,,Hi Desert Medical Center,2019
1243,HMD,53069,AWXR THORACIC SPINE 3 VIEWS,1013.46,,Hi Desert Medical Center,2019
1244,HMD,53070,"AWXR TMJ, UNILATERAL",682.54,,Hi Desert Medical Center,2019
1245,HMD,53086,"AWXR\MASTOIDS, COMPLETE",1758.03,,Hi Desert Medical Center,2019
1246,HMD,90100,CCC/SUB ACUTE BEDHOLD VENT,1583.0,,Hi Desert Medical Center,2019
1247,HMD,90101,CCC/SUB ACUTE BEDHOLD NON VENT,1531.0,,Hi Desert Medical Center,2019
1248,HMD,90102,CCC/CDP BEDHOLD,1531.0,,Hi Desert Medical Center,2019
1249,HMD,90200,CCC/GEN SNF BEDHOLD,627.0,,Hi Desert Medical Center,2019
1250,HMD,450287641,MRSA PCR SCREEN,233.96,,Hi Desert Medical Center,2019
1251,HMD,3400100100,L&D SPEC PROC ADD 15 MIN,777.67,,Hi Desert Medical Center,2019
1252,HMD,3400100101,L&D SPEC PROC INT 30 MIN,1555.34,,Hi Desert Medical Center,2019
1253,HMD,3400100102,L&D SURG LVL I INT 30 M,933.87,,Hi Desert Medical Center,2019
1254,HMD,3400100103,L&D SURG LVL I EA 15 MIN,233.47,,Hi Desert Medical Center,2019
1255,HMD,3400100104,L&D SURG LVL II INT 30 M,2290.08,,Hi Desert Medical Center,2019
1256,HMD,3400100105,L&D SURG LVL II EA 15 M,798.97,,Hi Desert Medical Center,2019
1257,HMD,3400100106,L&D SURG LVL III INT 30M,2266.85,,Hi Desert Medical Center,2019
1258,HMD,3400100107,L&D SURG LVL III EA 15M,566.71,,Hi Desert Medical Center,2019
1259,HMD,3400100108,L&D SURG LVL IV INT 30M,8363.45,,Hi Desert Medical Center,2019
1260,HMD,3400100109,L&D SURG LVL IV EA 15M,946.24,,Hi Desert Medical Center,2019
1261,HMD,3400100110,LABOR SIMPLE 1ST HR,1068.2,,Hi Desert Medical Center,2019
1262,HMD,3400100111,LABOR SIMPLE ADD HR,534.1,,Hi Desert Medical Center,2019
1263,HMD,3400100112,LABOR INTERIM 1ST HR,1466.6,,Hi Desert Medical Center,2019
1264,HMD,3400100113,LABOR INTERIM ADD HR,733.03,,Hi Desert Medical Center,2019
1265,HMD,3400100114,LABOR COMPLEX 1ST HR,1636.1,,Hi Desert Medical Center,2019
1266,HMD,3400100115,LABOR COMPLEX ADD HR,818.05,,Hi Desert Medical Center,2019
1267,HMD,3400100116,DELIVERY SIMPLE,4438.49,,Hi Desert Medical Center,2019
1268,HMD,3400100117,DELIVERY COMPLEX,4782.39,,Hi Desert Medical Center,2019
1269,HMD,3400100118,L&D RECOVERY INT 30 MIN,803.86,,Hi Desert Medical Center,2019
1270,HMD,3400100119,L&D RECOVERY ADD 15 MIN,401.93,,Hi Desert Medical Center,2019
1271,HMD,3530100100,INFANT HEARING SCREEN,47.96,,Hi Desert Medical Center,2019
1272,HMD,3530100101,NEWBORN LEVEL II,5723.0,,Hi Desert Medical Center,2019
1273,HMD,4010100100,IMM ADM EA ADDL VACCINE,33.79,,Hi Desert Medical Center,2019
1274,HMD,4230000000,ICU OBSERVATION 1ST HOUR,442.61,,Hi Desert Medical Center,2019
1275,HMD,4230000001,OB OBSERVATION 2ND HOUR,380.57,,Hi Desert Medical Center,2019
1276,HMD,4233100100,ER VISIT LVL I,475.7,,Hi Desert Medical Center,2019
1277,HMD,4233100101,ER VISIT LVL II,794.22,,Hi Desert Medical Center,2019
1278,HMD,4233100102,ER VISIT LVL III,1350.59,,Hi Desert Medical Center,2019
1279,HMD,4233100103,ER VISIT LVL IV,2430.22,,Hi Desert Medical Center,2019
1280,HMD,4233100104,ER VISIT LVL V,3619.46,,Hi Desert Medical Center,2019
1281,HMD,4233100105,SURG PROC LEVEL I,1164.44,,Hi Desert Medical Center,2019
1282,HMD,4233100106,SURG PROC LEVEL II,1942.11,,Hi Desert Medical Center,2019
1283,HMD,4233100107,SURG PROC LEVEL III,2587.42,,Hi Desert Medical Center,2019
1284,HMD,4233100108,IMM ADMIN SNGL/COMBO VAC,194.42,,Hi Desert Medical Center,2019
1285,HMD,4233100109,IMM ADM EA ADDL VACCINE,72.4,,Hi Desert Medical Center,2019
1286,HMD,4233100110,PNEUMOCOCCAL VACC ADMIN,128.43,,Hi Desert Medical Center,2019
1287,HMD,4233100111,INFLUENZA VACC ADMIN,128.77,,Hi Desert Medical Center,2019
1288,HMD,4233100113,IV INF SEQUENTL 1 HR,171.66,,Hi Desert Medical Center,2019
1289,HMD,4233100114,IV INF CONCURRENT,171.66,,Hi Desert Medical Center,2019
1290,HMD,4233100115,INJ TX/PRPH/DX IVP INT,457.09,,Hi Desert Medical Center,2019
1291,HMD,4233100116,INJ ADD SEQUENTL IVP,457.09,,Hi Desert Medical Center,2019
1292,HMD,4233100117,IV INF HYD INIT 31-60MIN,628.76,,Hi Desert Medical Center,2019
1293,HMD,4233100118,IV INF HYD EA ADD HR,233.73,,Hi Desert Medical Center,2019
1294,HMD,4233100119,IV INF TX INIT <=1 HR,628.76,,Hi Desert Medical Center,2019
1295,HMD,4233100120,IV INF TX EA ADD HR,171.66,,Hi Desert Medical Center,2019
1296,HMD,4233100121,INJ TX/PROPH/DX SQ/IM,194.42,,Hi Desert Medical Center,2019
1297,HMD,4233100122,INJ T/P/D IVP SAME SUBST,457.09,,Hi Desert Medical Center,2019
1298,HMD,4233100124,FETAL NON-STRESS TEST,1412.63,,Hi Desert Medical Center,2019
1299,HMD,4261000100,NEUROBH STATUS EXM 1STHR,87.17,,Hi Desert Medical Center,2019
1300,HMD,4261000101,E&M-NEW PATIENT-LVL III,100.99,,Hi Desert Medical Center,2019
1301,HMD,4261000102,E&M-NEW PATIENT-LVL IV,153.62,,Hi Desert Medical Center,2019
1302,HMD,4261000103,E&M-NEW PATIENT-LVL V,192.91,,Hi Desert Medical Center,2019
1303,HMD,4261000104,E&M-EST. PATIENT-LVL I,20.63,,Hi Desert Medical Center,2019
1304,HMD,4261000105,E&M-EST. PATIENT-LVL III,68.57,,Hi Desert Medical Center,2019
1305,HMD,4351100100,CIRCUMCISION,463.3,,Hi Desert Medical Center,2019
1306,HMD,4351100101,OB/ULTRAVIOLET LIGHT THERAPY,105.49,,Hi Desert Medical Center,2019
1307,HMD,4351100102,INFANT HEARING SCREEN,47.96,,Hi Desert Medical Center,2019
1308,HMD,4420100100,CARDIOVRT ELECTRC/ELECTV,2854.22,,Hi Desert Medical Center,2019
1309,HMD,4420100101,SPEC PROC INT 30 MIN,3270.0,,Hi Desert Medical Center,2019
1310,HMD,4420100102,SPEC PROC EA ADDL 15 MIN,817.5,,Hi Desert Medical Center,2019
1311,HMD,4420100103,SURG LEVEL I INT 30MIN,2548.91,,Hi Desert Medical Center,2019
1312,HMD,4420100104,SURG LEVEL I EA ADD15M,1326.01,,Hi Desert Medical Center,2019
1313,HMD,4420100105,SURG LEVEL II INT 30MIN,5407.99,,Hi Desert Medical Center,2019
1314,HMD,4420100106,SURG LEVEL II EA ADD 15M,2300.68,,Hi Desert Medical Center,2019
1315,HMD,4420100107,SURG LEVEL III INT 30MIN,7468.9,,Hi Desert Medical Center,2019
1316,HMD,4420100108,SURG LEVEL III EA ADD 15,2500.03,,Hi Desert Medical Center,2019
1317,HMD,4420100109,SURG LEVEL IV INT 30 MIN,8215.79,,Hi Desert Medical Center,2019
1318,HMD,4420100110,SURG LEVEL IV EA ADD 15,2600.0,,Hi Desert Medical Center,2019
1319,HMD,4420100111,TRANSFUSION BLD/BLD COMP,1811.81,,Hi Desert Medical Center,2019
1320,HMD,4420100112,RECOVERY INIT 30 MIN,1205.81,,Hi Desert Medical Center,2019
1321,HMD,4420100113,GI SURG LVL II INT 30MIN,3343.23,,Hi Desert Medical Center,2019
1322,HMD,4420100114,GI SURG LEVEL 2 ADD 15 MINUTES,1671.62,,Hi Desert Medical Center,2019
1323,HMD,4420100115,GI SURG LVL III INT 30MIN,3604.03,,Hi Desert Medical Center,2019
1324,HMD,4420100116,GI SURG LEVEL 3 ADD 15 MINUTES,1802.02,,Hi Desert Medical Center,2019
1325,HMD,4450100100,ANESTHSIA INIT 30 MIN,1139.63,,Hi Desert Medical Center,2019
1326,HMD,4450100101,ANESTHESIA EA ADD 15 MIN,326.78,,Hi Desert Medical Center,2019
1327,HMD,4450100102,L&D EPIDURAL,1141.69,,Hi Desert Medical Center,2019
1328,HMD,4450100103,MOD SED SAME>5YRS INIT15,538.14,,Hi Desert Medical Center,2019
1329,HMD,4450100104,MOD SED SAME<5YRS INIT15,517.75,,Hi Desert Medical Center,2019
1330,HMD,4450100105,MOD SED SAME EA ADD15,234.35,,Hi Desert Medical Center,2019
1331,HMD,4500100100,DRUGS OF ABUSE URINE,498.2,,Hi Desert Medical Center,2019
1332,HMD,4500100101,PLACENTAL A1 MICRO DIR,1253.38,,Hi Desert Medical Center,2019
1333,HMD,4502000100,DNA/RNA AMPLIFIED PROBE EA,242.97,,Hi Desert Medical Center,2019
1334,HMD,4502000101,TISSUE GRIND FOR CULTURE,79.0,,Hi Desert Medical Center,2019
1335,HMD,4502000102,CULT FUNGI ID YEAST EA,134.0,,Hi Desert Medical Center,2019
1336,HMD,4509000004,VITAMIN D/25-HYDROXY,7.95,,Hi Desert Medical Center,2019
1337,HMD,4509000006,CHLAMYDIA DNA AMP PROBE,14.66,,Hi Desert Medical Center,2019
1338,HMD,4509000007,GC DNA AMP PROBE,14.66,,Hi Desert Medical Center,2019
1339,HMD,4509000008,VARICELLA ZOSTER AB IGG,3.46,,Hi Desert Medical Center,2019
1340,HMD,4509000009,ANTINUCLEAR AB(ANA) IFA,2.82,,Hi Desert Medical Center,2019
1341,HMD,4509000010,"LEAD, BLOOD QUANT",3.26,,Hi Desert Medical Center,2019
1342,HMD,4509000011,CYSTIC COMMON VARIANTS,57.02,,Hi Desert Medical Center,2019
1343,HMD,4509000012,RUBEOLA AB IGG,2.85,,Hi Desert Medical Center,2019
1344,HMD,4509000013,MUMPS AB IGG,2.44,,Hi Desert Medical Center,2019
1345,HMD,4509000014,RUBELLA QUALITATIVE IGG,2.44,,Hi Desert Medical Center,2019
1346,HMD,4509000016,CALCIUM,4.48,,Hi Desert Medical Center,2019
1347,HMD,4509000017,PARATHORMONE (PTH),4.51,,Hi Desert Medical Center,2019
1348,HMD,4509000018,FOLLICLE STIMLAT HORMONE-FSH,4.0,,Hi Desert Medical Center,2019
1349,HMD,4509000019,HIV I AG HIV I HIV II AB,6.95,,Hi Desert Medical Center,2019
1350,HMD,4509000020,CARCINO-EMBRYONIC AG,3.46,,Hi Desert Medical Center,2019
1351,HMD,4509000022,"HEP C, RT-PCR QUANT",66.79,,Hi Desert Medical Center,2019
1352,HMD,4509000023,LUTEINING HORMONE,3.26,,Hi Desert Medical Center,2019
1353,HMD,4509000024,TESTOSTERONE TOTAL,3.26,,Hi Desert Medical Center,2019
1354,HMD,4509000025,ANTITHYROID PEROXIDAS TPO AB,4.89,,Hi Desert Medical Center,2019
1355,HMD,4509000027,HERPES 1 SPEC AB IGG,10.0,,Hi Desert Medical Center,2019
1356,HMD,4509000028,HERPES 2 SPEC AB IGG,10.0,,Hi Desert Medical Center,2019
1357,HMD,4509000030,HERPES 1 INDIRECT AB IGM,24.12,,Hi Desert Medical Center,2019
1358,HMD,4509000031,HERPES II AB IGM,24.13,,Hi Desert Medical Center,2019
1359,HMD,4509000032,IMMUNOFIX ELECTRO SERUM,4.68,,Hi Desert Medical Center,2019
1360,HMD,4509000033,DNA ANTIBODY DBL STRAND,5.7,,Hi Desert Medical Center,2019
1361,HMD,4509000035,TESTOSTERONE FREE,19.21,,Hi Desert Medical Center,2019
1362,HMD,4509000036,TESTOSTERONE TOTAL,19.21,,Hi Desert Medical Center,2019
1363,HMD,4509000037,COMPLEMENT C3 AG EA,2.85,,Hi Desert Medical Center,2019
1364,HMD,4509000038,COMPLEMENT C4 AG EA,2.85,,Hi Desert Medical Center,2019
1365,HMD,4509000040,PROTEIN TOTAL,1.47,,Hi Desert Medical Center,2019
1366,HMD,4509000041,PROTEIN ELECTRO SERUM,4.4,,Hi Desert Medical Center,2019
1367,HMD,4509000042,ESTRADIOL SENSITIVE,24.44,,Hi Desert Medical Center,2019
1368,HMD,4509000044,ALPHA FETO PROTEIN SERUM,4.07,,Hi Desert Medical Center,2019
1369,HMD,4509000045,"IODINE, SERUM OR PLASMA",45.0,,Hi Desert Medical Center,2019
1370,HMD,4509000046,CA 27-29,4.0,,Hi Desert Medical Center,2019
1371,HMD,4509000047,H. PYLORI STOOL AG,30.0,,Hi Desert Medical Center,2019
1372,HMD,4509000048,RHEUMATOID FACTOR QUANT,3.0,,Hi Desert Medical Center,2019
1373,HMD,4509000050,PROGESTERONE,3.37,,Hi Desert Medical Center,2019
1374,HMD,4509000052,SMITH AB,8.99,,Hi Desert Medical Center,2019
1375,HMD,4509000053,SMITH/RNP AB,6.65,,Hi Desert Medical Center,2019
1376,HMD,4509000056,"IMMUNOGLOBULIN A, QN, SERUM",4.0,,Hi Desert Medical Center,2019
1377,HMD,4509000057,ESTROGENS TOTAL,5.7,,Hi Desert Medical Center,2019
1378,HMD,4509000061,O&P SMEAR,7.32,,Hi Desert Medical Center,2019
1379,HMD,4509000062,O&P COMPLEX STAIN,7.32,,Hi Desert Medical Center,2019
1380,HMD,4509000063,CCP AB IGG/IGA,10.12,,Hi Desert Medical Center,2019
1381,HMD,4509000064,TESTOSTERONE TOTAL,6.65,,Hi Desert Medical Center,2019
1382,HMD,4509000065,PRE-ALBUMIN,4.0,,Hi Desert Medical Center,2019
1383,HMD,4509000066,"IMMUNOGLOBULIN G, QN, SERUM",4.0,,Hi Desert Medical Center,2019
1384,HMD,4509000067,"IMMUNOGLOBULIN M, QN, SERUM",4.0,,Hi Desert Medical Center,2019
1385,HMD,4509000068,PROLACTIN,3.26,,Hi Desert Medical Center,2019
1386,HMD,4509000076,HCV GENOTYPE NON REFLEX,81.45,,Hi Desert Medical Center,2019
1387,HMD,4509000077,FACTR V LEIDEN MUTATION,26.06,,Hi Desert Medical Center,2019
1388,HMD,4509000078,ANTITHYROGLOBULIN AB,6.74,,Hi Desert Medical Center,2019
1389,HMD,4509000079,C-PEPTIDE SERUM,3.65,,Hi Desert Medical Center,2019
1390,HMD,4509000080,CARDIOLIPIN AB IGG QNT,2.82,,Hi Desert Medical Center,2019
1391,HMD,4509000081,CARDIOLIPIN AB IGM QNT,2.82,,Hi Desert Medical Center,2019
1392,HMD,4509000082,CARDIOLIPIN AB IGA QNT,2.82,,Hi Desert Medical Center,2019
1393,HMD,4509000083,ANTITHROMBIN ACTIV,14.5,,Hi Desert Medical Center,2019
1394,HMD,4509000084,PROTEIN C ACTIVITY,14.1,,Hi Desert Medical Center,2019
1395,HMD,4509000085,PROTEIN S ACTIVITY,12.22,,Hi Desert Medical Center,2019
1396,HMD,4509000086,DEHYDROEPIANDRST SULFATE,5.0,,Hi Desert Medical Center,2019
1397,HMD,4509000088,PHOSPHATIDYLSERINE IGG,6.52,,Hi Desert Medical Center,2019
1398,HMD,4509000089,PHOSPHATIDYLSERINE IGM,6.52,,Hi Desert Medical Center,2019
1399,HMD,4509000090,PHOSPHATIDYLSERINE IGA,6.51,,Hi Desert Medical Center,2019
1400,HMD,4509000091,TACROLIMUS ASSY,29.38,,Hi Desert Medical Center,2019
1401,HMD,4509000092,HOMOCYSTEINE QUANT,12.22,,Hi Desert Medical Center,2019
1402,HMD,4509000093,CANCER ANTIGEN CA 125,4.7,,Hi Desert Medical Center,2019
1403,HMD,4509000094,ZINC PLASMA OR SERUM QNT,4.28,,Hi Desert Medical Center,2019
1404,HMD,4509000095,"METHYLMALONIC ACID, SERUM",11.28,,Hi Desert Medical Center,2019
1405,HMD,4509000097,FREE K LT CHAINS,14.0,,Hi Desert Medical Center,2019
1406,HMD,4509000098,FREE L LT CHAINS,14.0,,Hi Desert Medical Center,2019
1407,HMD,4509000124,THIAMINE(VITAMIN B1),12.14,,Hi Desert Medical Center,2019
1408,HMD,4509000125,CALCIUM IONIZED,3.5,,Hi Desert Medical Center,2019
1409,HMD,4509000126,IMMUNOFIX ELECTRO URINE,16.18,,Hi Desert Medical Center,2019
1410,HMD,4509000128,VITAMINE B6,7.25,,Hi Desert Medical Center,2019
1411,HMD,4509000132,PREGNENOLONE,26.23,,Hi Desert Medical Center,2019
1412,HMD,4509000134,ALLERGENS (15) FOODS-1,3.26,,Hi Desert Medical Center,2019
1413,HMD,4509000135,ALLERGENS (15) FOODS-2,3.26,,Hi Desert Medical Center,2019
1414,HMD,4509000136,ALLERGENS (15) FOODS-3,3.26,,Hi Desert Medical Center,2019
1415,HMD,4509000137,ALLERGENS (15) FOODS-4,3.26,,Hi Desert Medical Center,2019
1416,HMD,4509000138,ALLERGENS (15) FOODS-5,3.26,,Hi Desert Medical Center,2019
1417,HMD,4509000139,ALLERGENS (15) FOODS-6,3.26,,Hi Desert Medical Center,2019
1418,HMD,4509000140,ALLERGENS (15) FOODS-7,3.26,,Hi Desert Medical Center,2019
1419,HMD,4509000141,ALLERGENS (15) FOODS-8,3.26,,Hi Desert Medical Center,2019
1420,HMD,4509000142,ALLERGENS (15) FOODS-9,3.26,,Hi Desert Medical Center,2019
1421,HMD,4509000143,ALLERGENS (15) FOODS-10,3.26,,Hi Desert Medical Center,2019
1422,HMD,4509000144,ALLERGENS (15) FOODS-11,3.26,,Hi Desert Medical Center,2019
1423,HMD,4509000145,ALLERGENS (15) FOODS-12,3.26,,Hi Desert Medical Center,2019
1424,HMD,4509000146,ALLERGENS (15) FOODS-13,3.26,,Hi Desert Medical Center,2019
1425,HMD,4509000147,ALLERGENS (15) FOODS-14,3.26,,Hi Desert Medical Center,2019
1426,HMD,4509000148,ALLERGENS (15) FOODS-15,3.26,,Hi Desert Medical Center,2019
1427,HMD,4509000149,VITAMIN A,9.5,,Hi Desert Medical Center,2019
1428,HMD,4509000150,DEHYDROEPIANDRSTRONE,4.89,,Hi Desert Medical Center,2019
1429,HMD,4509000151,PHOSPHOLP NEUT HEXAGONAL,21.99,,Hi Desert Medical Center,2019
1430,HMD,4509000152,LEVETIRACETAM,10.59,,Hi Desert Medical Center,2019
1431,HMD,4509000153,CYCLOSPORINE,13.49,,Hi Desert Medical Center,2019
1432,HMD,4509000154,HAPTOGLOBIN,3.67,,Hi Desert Medical Center,2019
1433,HMD,4509000157,CHILDHOOD ALLERGY PRF- IGE,3.67,,Hi Desert Medical Center,2019
1434,HMD,4509000158,CHILDHOOD ALLERGY PRF- 1,3.54,,Hi Desert Medical Center,2019
1435,HMD,4509000159,CHILDHOOD ALLERGY PRF- 2,3.54,,Hi Desert Medical Center,2019
1436,HMD,4509000160,CHILDHOOD ALLERGY PRF- 3,3.54,,Hi Desert Medical Center,2019
1437,HMD,4509000161,CHILDHOOD ALLERGY PRF- 4,3.54,,Hi Desert Medical Center,2019
1438,HMD,4509000162,CHILDHOOD ALLERGY PRF- 5,3.54,,Hi Desert Medical Center,2019
